"","Date","Sample.ID","Chamber.ID","SDR","Group","Temperature","Type","Salinity","Plate","Run","Volume","Org.Number","unique","Light","Photo.Intercept","P.umol.L.min","P.umol.min","P.Blank.umol.min","P.umol.min.corr","P.umol.org.min","P.nmol.org.min","PAR"
"29",20230625,8,"B2",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B2",4,116.514407308378,1.285935828877,0.00010287486631016,-1.21837154102888e-05,0.000115058581720449,2.30117163440898e-05,0.0230117163440898,500
"30",20230625,8,"B2",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B2",5,309.244369274137,-1.97826074700494,-0.000158260859760395,-1.21837154102888e-05,-0.000146077144350106,-2.92154288700213e-05,-0.0292154288700213,0.2
"31",20230625,14,"C2",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - C2",1,196.857645320197,-1.65095566502463,-0.00013207645320197,-1.21837154102888e-05,-0.000119892737791682,-2.39785475583363e-05,-0.0239785475583363,0.1
"32",20230625,14,"C2",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - C2",2,167.711700404858,0.821980523033151,6.57584418426521e-05,-1.21837154102888e-05,7.79421572529408e-05,1.55884314505882e-05,0.0155884314505882,50
"33",20230625,14,"C2",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - C2",3,164.23516404648,1.07122351332878,8.56978810663024e-05,-1.21837154102888e-05,9.78815964765912e-05,1.95763192953182e-05,0.0195763192953182,100
"34",20230625,14,"C2",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - C2",4,63.3762807881768,3.44230979748222,0.000275384783798578,-1.21837154102888e-05,0.000287568499208866,5.75136998417733e-05,0.0575136998417733,500
"35",20230625,14,"C2",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - C2",5,425.733935483871,-3.01981757508342,-0.000241585406006674,-1.21837154102888e-05,-0.000229401690596385,-4.5880338119277e-05,-0.045880338119277,0.2
"36",20230625,3,"A3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - A3",1,188.385970588235,0.779470588235291,6.23576470588233e-05,-1.21837154102888e-05,7.45413624691121e-05,1.49082724938224e-05,0.0149082724938224,0.1
"37",20230625,3,"A3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - A3",2,169.8872625383,1.05087243992904,8.40697951943232e-05,-1.21837154102888e-05,9.6253510604612e-05,1.92507021209224e-05,0.0192507021209224,50
"38",20230625,3,"A3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - A3",3,172.875978826944,0.943286946128236,7.54629556902589e-05,-1.21837154102888e-05,8.76466711005477e-05,1.75293342201095e-05,0.0175293342201095,100
"39",20230625,3,"A3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - A3",4,206.10168928439,0.414923248053395,3.31938598442716e-05,-1.21837154102888e-05,4.53775752545604e-05,9.07551505091207e-06,0.00907551505091207,500
"40",20230625,3,"A3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - A3",5,469.776647727272,-3.97560850439881,-0.000318048680351905,-1.21837154102888e-05,-0.000305864964941616,-6.11729929883232e-05,-0.0611729929883232,0.2
"41",20230625,9,"B3",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - B3",1,185.298639097744,-0.350045112781946,-2.80036090225557e-05,-1.21837154102888e-05,-1.58198936122669e-05,-3.16397872245338e-06,-0.00316397872245338,0.1
"42",20230625,9,"B3",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - B3",2,167.893147879374,0.360393484921787,2.8831478793743e-05,-1.21837154102888e-05,4.10151942040317e-05,8.20303884080635e-06,0.00820303884080635,50
"43",20230625,9,"B3",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - B3",3,170.891515957447,0.71585106382979,5.72680851063832e-05,-1.21837154102888e-05,6.9451800516672e-05,1.38903601033344e-05,0.0138903601033344,100
"44",20230625,9,"B3",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - B3",4,36.1222424242419,3.45309090909092,0.000276247272727274,-1.21837154102888e-05,0.000288430988137562,5.76861976275125e-05,0.0576861976275125,500
"45",20230625,9,"B3",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - B3",5,421.895833333334,-3.30739130434784,-0.000264591304347827,-1.21837154102888e-05,-0.000252407588937538,-5.04815177875077e-05,-0.0504815177875077,0.2
"46",20230625,15,"C3",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C3",1,197.607453416149,-1.43568605307733,-0.000114854884246186,-1.21837154102888e-05,-0.000102671168835898,-2.05342337671795e-05,-0.0205342337671795,0.1
"47",20230625,15,"C3",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C3",2,178.714884366327,0.0215972864631504,1.72778291705203e-06,-1.21837154102888e-05,1.39114983273408e-05,2.78229966546816e-06,0.00278229966546816,50
"48",20230625,15,"C3",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C3",3,149.612661654135,1.00692686261107,8.05541490088856e-05,-1.21837154102888e-05,9.27378644191744e-05,1.85475728838349e-05,0.0185475728838349,100
"49",20230625,15,"C3",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C3",4,88.4860958164645,2.21451821862348,0.000177161457489878,-1.21837154102888e-05,0.000189345172900167,3.78690345800334e-05,0.0378690345800334,500
"50",20230625,15,"C3",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C3",5,385.313263157895,-2.96809022556391,-0.000237447218045113,-1.21837154102888e-05,-0.000225263502634824,-4.50527005269648e-05,-0.0450527005269648,0.2
"51",20230625,21,"D3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - D3",1,187.632647058823,-0.190196078431362,-1.5215686274509e-05,-1.21837154102888e-05,-3.03197086422019e-06,-6.06394172844038e-07,-0.000606394172844038,0.1
"52",20230625,21,"D3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - D3",2,166.175712543554,0.490376306620209,3.92301045296167e-05,-1.21837154102888e-05,5.14138199399055e-05,1.02827639879811e-05,0.0102827639879811,50
"53",20230625,21,"D3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - D3",3,160.791890207462,0.788264321693842,6.30611457355074e-05,-1.21837154102888e-05,7.52448611457961e-05,1.50489722291592e-05,0.0150489722291592,100
"54",20230625,21,"D3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - D3",4,49.9648326967153,3.12746829640947,0.000250197463712758,-1.21837154102888e-05,0.000262381179123046,5.24762358246093e-05,0.0524762358246093,500
"55",20230625,21,"D3",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - D3",5,322.728586707409,-1.94478227654697,-0.000155582582123758,-1.21837154102888e-05,-0.000143398866713469,-2.86797733426938e-05,-0.0286797733426938,0.2
"56",20230625,10,"B4",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B4",1,184.927714285714,-0.948571428571429,-7.58857142857143e-05,-1.21837154102888e-05,-6.37019988754256e-05,-1.27403997750851e-05,-0.0127403997750851,0.1
"57",20230625,10,"B4",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B4",2,173.590230769231,-0.520481447963796,-4.16385158371037e-05,-1.21837154102888e-05,-2.94548004268149e-05,-5.89096008536298e-06,-0.00589096008536298,50
"58",20230625,10,"B4",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B4",3,158.539616804168,0.0395809813287028,3.16647850629622e-06,-1.21837154102888e-05,1.5350193916585e-05,3.070038783317e-06,0.003070038783317,100
"59",20230625,10,"B4",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B4",4,66.1982594417067,1.89553366174057,0.000151642692939246,-1.21837154102888e-05,0.000163826408349534,3.27652816699069e-05,0.0327652816699069,500
"60",20230625,10,"B4",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - B4",5,355.508475625824,-2.9990882740448,-0.000239927061923584,-1.21837154102888e-05,-0.000227743346513295,-4.55486693026591e-05,-0.0455486693026591,0.2
"61",20230625,16,"C4",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C4",1,188.6176,-0.683938461538455,-5.47150769230764e-05,-1.21837154102888e-05,-4.25313615127876e-05,-8.50627230255753e-06,-0.00850627230255753,0.1
"62",20230625,16,"C4",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C4",2,186.961602800695,-0.118291359096832,-9.46330872774656e-06,-1.21837154102888e-05,2.72040668254221e-06,5.44081336508442e-07,0.000544081336508442,50
"63",20230625,16,"C4",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C4",3,172.414676346038,0.469872958257712,3.7589836660617e-05,-1.21837154102888e-05,4.97735520709057e-05,9.95471041418115e-06,0.00995471041418115,100
"64",20230625,16,"C4",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C4",4,-30.5437856506247,4.73923796791445,0.000379139037433156,-1.21837154102888e-05,0.000391322752843445,7.8264550568689e-05,0.078264550568689,500
"65",20230625,16,"C4",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - C4",5,337.002183600714,-2.1249732620321,-0.000169997860962568,-1.21837154102888e-05,-0.000157814145552279,-3.15628291104558e-05,-0.0315628291104558,0.2
"66",20230625,22,"D4",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - D4",1,188.893040689149,-0.420073313782984,-3.36058651026387e-05,-1.21837154102888e-05,-2.142214969235e-05,-4.28442993846999e-06,-0.00428442993846999,0.1
"67",20230625,22,"D4",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - D4",2,186.953570412518,-0.00773826458036358,-6.19061166429086e-07,-1.21837154102888e-05,1.15646542438597e-05,2.31293084877194e-06,0.00231293084877194,50
"68",20230625,22,"D4",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - D4",3,162.21459380863,0.792581613508442,6.34065290806754e-05,-1.21837154102888e-05,7.55902444909641e-05,1.51180488981928e-05,0.0151180488981928,100
"69",20230625,22,"D4",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - D4",4,202.847305657305,0.280439560439575,2.2435164835166e-05,-1.21837154102888e-05,3.46188802454548e-05,6.92377604909095e-06,0.00692377604909095,500
"70",20230625,22,"D4",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - D4",5,309.216677871148,-1.57725490196078,-0.000126180392156862,-1.21837154102888e-05,-0.000113996676746574,-2.27993353493147e-05,-0.0227993353493147,0.2
"71",20230625,5,"A5",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - A5",1,190.621487179487,-0.374837606837617,-2.99870085470094e-05,-1.21837154102888e-05,-1.78032931367206e-05,-3.56065862734412e-06,-0.00356065862734412,0.1
"72",20230625,5,"A5",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - A5",2,170.983043478261,0.336801054018441,2.69440843214753e-05,-1.21837154102888e-05,3.91277997317641e-05,7.82555994635281e-06,0.00782555994635281,50
"73",20230625,5,"A5",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - A5",3,157.433655055636,0.767479438800194,6.13983551040155e-05,-1.21837154102888e-05,7.35820705143043e-05,1.47164141028609e-05,0.0147164141028609,100
"74",20230625,5,"A5",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - A5",4,83.6014996476389,2.26914446793517,0.000181531557434814,-1.21837154102888e-05,0.000193715272845102,3.87430545690205e-05,0.0387430545690205,500
"75",20230625,5,"A5",641,"F1-NB",27,"Sample",33,1,1,8e-05,5,"1 - A5",5,379.930991419991,-2.77775546975547,-0.000222220437580438,-1.21837154102888e-05,-0.000210036722170149,-4.20073444340298e-05,-0.0420073444340298,0.2
"76",20230625,11,"B5",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B5",1,196.337207692308,-0.97929230769231,-7.83433846153848e-05,-1.21837154102888e-05,-6.6159669205096e-05,-1.32319338410192e-05,-0.0132319338410192,0.1
"77",20230625,11,"B5",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B5",2,158.359710204082,1.07222040816326,8.57776326530608e-05,-1.21837154102888e-05,9.79613480633496e-05,1.95922696126699e-05,0.0195922696126699,50
"78",20230625,11,"B5",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B5",3,172.317913703176,0.73316263632054,5.86530109056432e-05,-1.21837154102888e-05,7.0836726315932e-05,1.41673452631864e-05,0.0141673452631864,100
"79",20230625,11,"B5",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B5",4,84.4261972498817,2.45208155523945,0.000196166524419156,-1.21837154102888e-05,0.000208350239829445,4.1670047965889e-05,0.041670047965889,500
"80",20230625,11,"B5",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B5",5,418.078692307693,-3.31095384615385,-0.000264876307692308,-1.21837154102888e-05,-0.000252692592282019,-5.05385184564039e-05,-0.0505385184564039,0.2
"81",20230625,23,"D5",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - D5",1,190.349036807706,-0.419153766769874,-3.35323013415899e-05,-1.21837154102888e-05,-2.13485859313012e-05,-4.26971718626023e-06,-0.00426971718626023,0.1
"82",20230625,23,"D5",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - D5",2,190.36998098695,-0.395343531241896,-3.16274824993517e-05,-1.21837154102888e-05,-1.94437670890629e-05,-3.88875341781258e-06,-0.00388875341781258,50
"83",20230625,23,"D5",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - D5",3,164.353371877891,0.464727104532837,3.7178168362627e-05,-1.21837154102888e-05,4.93618837729157e-05,9.87237675458315e-06,0.00987237675458315,100
"84",20230625,23,"D5",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - D5",4,141.730913666703,1.10144217091585,8.8115373673268e-05,-1.21837154102888e-05,0.000100299089083557,2.00598178167114e-05,0.0200598178167114,500
"85",20230625,23,"D5",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - D5",5,267.312063492062,-1.27301587301586,-0.000101841269841269,-1.21837154102888e-05,-8.965755443098e-05,-1.7931510886196e-05,-0.017931510886196,0.2
"86",20230625,6,"A6",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - A6",1,183.636307692308,-0.299555555555554,-2.39644444444443e-05,-1.21837154102888e-05,-1.17807290341556e-05,-2.35614580683111e-06,-0.00235614580683111,0.1
"87",20230625,6,"A6",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - A6",2,181.738819382546,-0.360012964913703,-2.88010371930962e-05,-1.21837154102888e-05,-1.66173217828075e-05,-3.32346435656149e-06,-0.00332346435656149,50
"88",20230625,6,"A6",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - A6",3,182.856693241725,-0.25391495981333,-2.03131967850664e-05,-1.21837154102888e-05,-8.12948137477763e-06,-1.62589627495553e-06,-0.00162589627495553,100
"89",20230625,6,"A6",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - A6",4,180.800063424948,-0.114968287526435,-9.1974630021148e-06,-1.21837154102888e-05,2.98625240817397e-06,5.97250481634794e-07,0.000597250481634794,500
"90",20230625,6,"A6",641,"F2-NB",27,"Sample",33,1,1,8e-05,5,"1 - A6",5,263.119333333333,-1.512,-0.00012096,-1.21837154102888e-05,-0.000108776284589711,-2.17552569179422e-05,-0.0217552569179422,0.2
"91",20230625,12,"B6",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B6",1,187.307541880342,-0.181770940170955,-1.45416752136764e-05,-1.21837154102888e-05,-2.35795980338763e-06,-4.71591960677526e-07,-0.000471591960677526,0.1
"92",20230625,12,"B6",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B6",2,166.167990749306,0.673605920444034,5.38884736355227e-05,-1.21837154102888e-05,6.60721890458115e-05,1.32144378091623e-05,0.0132144378091623,50
"93",20230625,12,"B6",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B6",3,164.575980676328,0.756753623188406,6.05402898550725e-05,-1.21837154102888e-05,7.27240052653613e-05,1.45448010530723e-05,0.0145448010530723,100
"94",20230625,12,"B6",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B6",4,135.057011980268,1.29546159267089,0.000103636927413671,-1.21837154102888e-05,0.00011582064282396,2.3164128564792e-05,0.023164128564792,500
"95",20230625,12,"B6",641,"F2-WT",27,"Sample",33,1,1,8e-05,5,"1 - B6",5,393.376828063241,-3.08249011857708,-0.000246599209486166,-1.21837154102888e-05,-0.000234415494075878,-4.68830988151755e-05,-0.0468830988151755,0.2
"96",20230625,18,"C6",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - C6",1,186.590706766917,-0.468481203007526,-3.74784962406021e-05,-1.21837154102888e-05,-2.52947808303133e-05,-5.05895616606266e-06,-0.00505895616606266,0.1
"97",20230625,18,"C6",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - C6",2,182.412982570062,-0.200400546821602,-1.60320437457282e-05,-1.21837154102888e-05,-3.84832833543939e-06,-7.69665667087878e-07,-0.000769665667087878,50
"98",20230625,18,"C6",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - C6",3,153.032899167438,0.740728954671599,5.92583163737279e-05,-1.21837154102888e-05,7.14420317840167e-05,1.42884063568033e-05,0.0142884063568033,100
"99",20230625,18,"C6",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - C6",4,162.366632543926,0.620253628724224,4.96202902979379e-05,-1.21837154102888e-05,6.18040057082267e-05,1.23608011416453e-05,0.0123608011416453,500
"100",20230625,18,"C6",641,"F1-WT",27,"Sample",33,1,1,8e-05,5,"1 - C6",5,271.697896613191,-1.37582887700535,-0.000110066310160428,-1.21837154102888e-05,-9.78825947501392e-05,-1.95765189500278e-05,-0.0195765189500278,0.2
"101",20230625,1,"A1",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A1",1,191.574088235294,-0.387588235294096,-3.10070588235277e-05,-5.33352037465246e-06,-2.56735384488752e-05,-5.13470768977504e-06,-0.00513470768977504,0.1
"102",20230625,1,"A1",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A1",2,180.288067622278,0.227101433417221,1.81681146733777e-05,-5.33352037465246e-06,2.35016350480301e-05,4.70032700960603e-06,0.00470032700960603,50
"103",20230625,1,"A1",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A1",3,200.274912280702,-0.129635627530366,-1.03708502024293e-05,-5.33352037465246e-06,-5.03732982777682e-06,-1.00746596555536e-06,-0.00100746596555536,100
"104",20230625,1,"A1",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A1",4,250.686985485103,-1.03635752482811,-8.29086019862488e-05,-5.33352037465246e-06,-7.75750816115963e-05,-1.55150163223193e-05,-0.0155150163223193,500
"105",20230625,1,"A1",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A1",5,283.479882882883,-1.29684427284427,-0.000103747541827542,-5.33352037465246e-06,-9.84140214528891e-05,-1.96828042905778e-05,-0.0196828042905778,0.2
"106",20230625,7,"B1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - B1",1,185.545046439629,-0.706130030959758,-5.64904024767806e-05,-5.33352037465246e-06,-5.11568821021282e-05,-1.02313764204256e-05,-0.0102313764204256,0.1
"107",20230625,7,"B1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - B1",2,160.829101479915,-0.0324312896405924,-2.59450317124739e-06,-5.33352037465246e-06,2.73901720340507e-06,5.47803440681013e-07,0.000547803440681014,50
"108",20230625,7,"B1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - B1",3,158.667532558287,0.269470554602628,2.15576443682102e-05,-5.33352037465246e-06,2.68911647428627e-05,5.37823294857254e-06,0.00537823294857254,100
"109",20230625,7,"B1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - B1",4,54.772759358289,2.42344385026738,0.00019387550802139,-5.33352037465246e-06,0.000199209028396043,3.98418056792086e-05,0.0398418056792086,500
"110",20230625,7,"B1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - B1",5,340.464894894895,-2.53613384813385,-0.000202890707850708,-5.33352037465246e-06,-0.000197557187476056,-3.95114374952111e-05,-0.0395114374952111,0.2
"111",20230625,13,"C1",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - C1",1,193.203114973262,-3.44393048128342,-0.000275514438502674,-5.33352037465246e-06,-0.000270180918128021,-5.40361836256042e-05,-0.0540361836256042,0.1
"112",20230625,13,"C1",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - C1",2,157.051053255534,-1.11181217004723,-8.89449736037784e-05,-5.33352037465246e-06,-8.3611453229126e-05,-1.67222906458252e-05,-0.0167222906458252,50
"113",20230625,13,"C1",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - C1",3,105.793112244898,0.45065306122449,3.60522448979592e-05,-5.33352037465246e-06,4.13857652726117e-05,8.27715305452233e-06,0.00827715305452233,100
"114",20230625,13,"C1",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - C1",4,134.437994397759,-0.232997198879549,-1.86397759103639e-05,-5.33352037465246e-06,-1.33062555357115e-05,-2.66125110714229e-06,-0.00266125110714229,500
"115",20230625,13,"C1",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - C1",5,220.194585365853,-1.72342857142857,-0.000137874285714286,-5.33352037465246e-06,-0.000132540765339633,-2.65081530679266e-05,-0.0265081530679266,0.2
"116",20230625,19,"D1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - D1",1,198.353879699248,-2.5233082706767,-0.000201864661654136,-5.33352037465246e-06,-0.000196531141279484,-3.93062282558967e-05,-0.0393062282558967,0.1
"117",20230625,19,"D1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - D1",2,170.588517980971,-0.79577487502016,-6.36619900016128e-05,-5.33352037465246e-06,-5.83284696269603e-05,-1.16656939253921e-05,-0.0116656939253921,50
"118",20230625,19,"D1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - D1",3,157.437737843552,-0.467315010570827,-3.73852008456662e-05,-5.33352037465246e-06,-3.20516804710137e-05,-6.41033609420274e-06,-0.00641033609420274,100
"119",20230625,19,"D1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - D1",4,133.633103641457,-0.0324929971988793,-2.59943977591034e-06,-5.33352037465246e-06,2.73408059874212e-06,5.46816119748423e-07,0.000546816119748423,500
"120",20230625,19,"D1",710,"F1-NB",27,"Sample",33,2,1,8e-05,5,"2 - D1",5,240.26556097561,-1.91485714285714,-0.000153188571428571,-5.33352037465246e-06,-0.000147855051053919,-2.95710102107837e-05,-0.0295710102107837,0.2
"121",20230625,2,"A2",710,"F2-NB",27,"Sample",33,2,1,8e-05,5,"2 - A2",1,183.186843478261,-1.29457391304349,-0.000103565913043479,-5.33352037465246e-06,-9.82323926688267e-05,-1.96464785337653e-05,-0.0196464785337653,0.1
"122",20230625,2,"A2",710,"F2-NB",27,"Sample",33,2,1,8e-05,5,"2 - A2",2,172.799036254502,-0.5718031212485,-4.574424969988e-05,-5.33352037465246e-06,-4.04107293252275e-05,-8.08214586504551e-06,-0.00808214586504551,50
"123",20230625,2,"A2",710,"F2-NB",27,"Sample",33,2,1,8e-05,5,"2 - A2",3,140.447949934124,0.51187351778656,4.09498814229248e-05,-5.33352037465246e-06,4.62834017975773e-05,9.25668035951545e-06,0.00925668035951545,100
"124",20230625,2,"A2",710,"F2-NB",27,"Sample",33,2,1,8e-05,5,"2 - A2",4,91.9294233314425,1.43543310914837,0.00011483464873187,-5.33352037465246e-06,0.000120168169106522,2.40336338213044e-05,0.0240336338213044,500
"125",20230625,8,"B2",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - B2",1,187.963514492754,-0.426086956521751,-3.40869565217401e-05,-5.33352037465246e-06,-2.87534361470876e-05,-5.75068722941752e-06,-0.00575068722941752,0.1
"126",20230625,8,"B2",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - B2",2,186.320141414141,-0.605737373737371,-4.84589898989897e-05,-5.33352037465246e-06,-4.31254695243372e-05,-8.62509390486745e-06,-0.00862509390486745,50
"127",20230625,8,"B2",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - B2",3,118.227756097561,1.57643902439024,0.000126115121951219,-5.33352037465246e-06,0.000131448642325872,2.62897284651743e-05,0.0262897284651743,100
"128",20230625,8,"B2",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - B2",4,181.416149469308,0.242779297516133,1.94223438012906e-05,-5.33352037465246e-06,2.47558641759431e-05,4.95117283518862e-06,0.00495117283518862,500
"129",20230625,8,"B2",710,"F1-WT",27,"Sample",33,2,1,8e-05,5,"2 - B2",5,380.74387012987,-2.90206875477463,-0.00023216550038197,-5.33352037465246e-06,-0.000226831980007318,-4.53663960014636e-05,-0.0453663960014636,0.2
"130",20230625,14,"C2",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - C2",1,179.891974025974,-0.72223376623377,-5.77787012987016e-05,-5.33352037465246e-06,-5.24451809240491e-05,-1.04890361848098e-05,-0.0104890361848098,0.1
"131",20230625,14,"C2",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - C2",2,161.558454081633,-0.137146938775507,-1.09717551020406e-05,-5.33352037465246e-06,-5.6382347273881e-06,-1.12764694547762e-06,-0.00112764694547762,50
"132",20230625,14,"C2",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - C2",3,162.678268163579,0.0161666524374637,1.2933321949971e-06,-5.33352037465246e-06,6.62685256964956e-06,1.32537051392991e-06,0.00132537051392991,100
"133",20230625,14,"C2",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - C2",4,130.659130434782,0.663225408572313,5.3058032685785e-05,-5.33352037465246e-06,5.83915530604375e-05,1.16783106120875e-05,0.0116783106120875,500
"134",20230625,14,"C2",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - C2",5,231.344217638691,-1.0750213371266,-8.6001706970128e-05,-5.33352037465246e-06,-8.06681865954755e-05,-1.61336373190951e-05,-0.0161336373190951,0.2
"135",20230625,3,"A3",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A3",1,182.714228372434,-0.873497067448668,-6.98797653958934e-05,-5.33352037465246e-06,-6.4546245021241e-05,-1.29092490042482e-05,-0.0129092490042482,0.1
"136",20230625,3,"A3",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A3",2,165.555273870783,-0.10673222793977,-8.5385782351816e-06,-5.33352037465246e-06,-3.20505786052914e-06,-6.41011572105828e-07,-0.000641011572105828,50
"137",20230625,3,"A3",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A3",3,133.008222710453,1.06358464384829,8.50867715078632e-05,-5.33352037465246e-06,9.04202918825157e-05,1.80840583765031e-05,0.0180840583765031,100
"138",20230625,3,"A3",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A3",4,134.899943100996,0.746894262683731,5.97515410146985e-05,-5.33352037465246e-06,6.5085061389351e-05,1.30170122778702e-05,0.0130170122778702,500
"139",20230625,3,"A3",710,"F2-WT",27,"Sample",33,2,1,8e-05,5,"2 - A3",5,281.465101381461,-1.723435828877,-0.00013787486631016,-5.33352037465246e-06,-0.000132541345935508,-2.65082691871015e-05,-0.0265082691871015,0.2
