sample_uid	794667	793085	793301	793837	793835	793831	793631
200344	0.8421302900618165	0	0	0	0	0	0
200349	0.8395920898504788	0	0	0	0	0	0
200345	0.8362460465493472	0	0	0	0	0	0
200346	0.8329035786841694	0	0	0	0	0.0041217377715268	0
200347	0.8274340142700137	0	0	0	0	0	0
200348	0.8169759677564894	0	0	0	0	0	0
200359	0.7330538085255066	0	0	0	0	0	0.13487071977638013
200358	0.6847982982602749	0	0	0.1327205044442756	0	0	0
200354	0.6484410677959065	0	0	0	0.2193714451778968	0	0
200361	0.6419352117428717	0	0	0.18715201619706426	0	0	0
200356	0.641838617681597	0	0	0.21080355645026005	0	0	0
200360	0.6293369551796518	0	0	0.20780343252253364	0	0	0
200355	0.5815108376015113	0	0	0.2665679954818984	0	0	0
200357	0.5665393911794584	0	0	0.2606928924230217	0	0	0
200352	0	0.5449369385718175	0	0	0.2663097722529716	0	0
200351	0	0.5404110318389949	0	0.27384375110921805	0	0	0
200353	0	0.5247725682295311	0	0.29205738278516447	0	0	0
200350	0	0.41950572722919965	0.055449154727266026	0.34105557806342307	0	0	0
