"","Date","SDR","Run","Plate","Well","Light_Level","Light_Value","IntervalStart","IntervalStop","Slope","Intercept","unique","Type","Symbiont","Temperature","Volume","Org.Number","umol.min","code","Blank.umol.min","umol.min.corr","umol.org.min","nmol.org.min"
"42",20230624,641,1,1,"D6",2,500,26,42,0.638568181818179,244.055758741259,"20230624 641 1 1 D6","Sample","C",27,8e-05,5,5.10854545454544e-05,"1_2",-5.73179020979021e-05,0.000108403356643356,2.16806713286713e-05,0.0216806713286713
"43",20230624,641,1,1,"A1",3,0,46,63,-2.04553191489362,343.579042553192,"20230624 641 1 1 A1","Sample","WT",27,8e-05,5,-0.000163642553191489,"1_3",-6.58410884353743e-05,-9.78014647561152e-05,-1.9560292951223e-05,-0.019560292951223
"44",20230624,641,1,1,"B1",3,0,46,63,-2.82446994865599,355.493154636061,"20230624 641 1 1 B1","Sample","MIX",27,8e-05,5,-0.000225957595892479,"1_3",-6.58410884353743e-05,-0.000160116507457105,-3.2023301491421e-05,-0.032023301491421
"45",20230624,641,1,1,"D1",3,0,46,63,-2.69478707339172,369.024926004228,"20230624 641 1 1 D1","Sample","C",27,8e-05,5,-0.000215582965871338,"1_3",-6.58410884353743e-05,-0.000149741877435963,-2.99483754871927e-05,-0.0299483754871927
"46",20230624,641,1,1,"B2",3,0,46,63,-2.57668825161887,378.739833487511,"20230624 641 1 1 B2","Sample","C",27,8e-05,5,-0.000206135060129509,"1_3",-6.58410884353743e-05,-0.000140293971694135,-2.8058794338827e-05,-0.028058794338827
"47",20230624,641,1,1,"C2",3,0,46,63,-2.1426480836237,339.139303135889,"20230624 641 1 1 C2","Sample","MIX",27,8e-05,5,-0.000171411846689896,"1_3",-6.58410884353743e-05,-0.000105570758254522,-2.11141516509043e-05,-0.0211141516509043
"48",20230624,641,1,1,"D2",3,0,46,63,-3.2577240398293,405.11533428165,"20230624 641 1 1 D2","Sample","WT",27,8e-05,5,-0.000260617923186344,"1_3",-6.58410884353743e-05,-0.00019477683475097,-3.8955366950194e-05,-0.038955366950194
"49",20230624,641,1,1,"A3",3,0,46,63,-2.48632388663967,361.087174763832,"20230624 641 1 1 A3","Sample","MIX",27,8e-05,5,-0.000198905910931173,"1_3",-6.58410884353743e-05,-0.000133064822495799,-2.66129644991598e-05,-0.0266129644991598
"50",20230624,641,1,1,"B3",3,0,46,63,-3.30541463414634,408.524780487805,"20230624 641 1 1 B3","Sample","C",27,8e-05,5,-0.000264433170731707,"1_3",-6.58410884353743e-05,-0.000198592082296333,-3.97184164592666e-05,-0.0397184164592666
"51",20230624,641,1,1,"C3",3,0,46,63,-4.59739130434783,473.265434782609,"20230624 641 1 1 C3","Sample","WT",27,8e-05,5,-0.000367791304347826,"1_3",-6.58410884353743e-05,-0.000301950215912452,-6.03900431824904e-05,-0.0603900431824904
"52",20230624,641,1,1,"D3",3,0,46,63,-3.21590612244898,379.375485714286,"20230624 641 1 1 D3","Sample","MIX",27,8e-05,5,-0.000257272489795918,"1_3",-6.58410884353743e-05,-0.000191431401360544,-3.82862802721088e-05,-0.0382862802721088
"53",20230624,641,1,1,"A4",3,0,46,63,-4.00389570119802,426.211050739957,"20230624 641 1 1 A4","Sample","WT",27,8e-05,5,-0.000320311656095842,"1_3",-6.58410884353743e-05,-0.000254470567660468,-5.08941135320935e-05,-0.0508941135320935
"54",20230624,641,1,1,"B4",3,0,46,63,-2.16651069518719,341.182010918005,"20230624 641 1 1 B4","Sample","WT",27,8e-05,5,-0.000173320855614975,"1_3",-6.58410884353743e-05,-0.000107479767179601,-2.14959534359201e-05,-0.0214959534359201
