ID,File,Class,Height,Area
4685,20240423_Mcap_neg_12,B_0C,150292819,913504833
4685,20240423_Mcap_neg_13,WT_6C,83293574,485019772
4685,20240423_Mcap_neg_14,B_3C,231273422,1357411358
4685,20240423_Mcap_neg_15,Blank,32711217,182885238
4685,20240423_Mcap_neg_16,Blank,15391333,81752536
4685,20240423_Mcap_neg_17,B_6C,245800804,1474632533
4685,20240423_Mcap_neg_18,B_6C,74244873,450788529
4685,20240423_Mcap_neg_19,Blank,22290701,117975996
4685,20240423_Mcap_neg_2,Blank,6759656,31265669
4685,20240423_Mcap_neg_20,Blank,16074867,82145245
4685,20240423_Mcap_neg_21,WT_6C,120346782,713171345
4685,20240423_Mcap_neg_22,NB_3C,160887291,939927326
4685,20240423_Mcap_neg_23,WT_6C,84447109,493862409
4685,20240423_Mcap_neg_24,B_0C,196350871,1105079443
4685,20240423_Mcap_neg_25,Blank,16957136,85213220
4685,20240423_Mcap_neg_26,NB_6C,144847122,861820067
4685,20240423_Mcap_neg_27,B_3C,112262434,663254683
4685,20240423_Mcap_neg_28,NB_3C,189200543,1112520969
4685,20240423_Mcap_neg_29,Blank,8723066,44006549
4685,20240423_Mcap_neg_3,NB_0C,54345076,291749478
4685,20240423_Mcap_neg_30,NB_0C,141842504,822766249
4685,20240423_Mcap_neg_31,NB_3C,161284442,984145925
4685,20240423_Mcap_neg_32,NB_0C,98787116,580156436
4685,20240423_Mcap_neg_33,NB_3C,72565770,419196725
4685,20240423_Mcap_neg_34,B_0C,110280350,607163648
4685,20240423_Mcap_neg_35,WT_0C,76458344,440275443
4685,20240423_Mcap_neg_36,Blank,22684200,128911395
4685,20240423_Mcap_neg_37,B_6C,56501793,331682480
4685,20240423_Mcap_neg_38,NB_6C,101599447,604209711
4685,20240423_Mcap_neg_39,NB_0C,89120363,498473628
4685,20240423_Mcap_neg_4,WT_3C,76410189,440024517
4685,20240423_Mcap_neg_40,NB_3C,63964307,361640407
4685,20240423_Mcap_neg_41,B_6C,63046418,353531626
4685,20240423_Mcap_neg_42,B_3C,90874114,530371511
4685,20240423_Mcap_neg_43,Blank,13125260,65397591
4685,20240423_Mcap_neg_44,B_0C,83814387,502155384
4685,20240423_Mcap_neg_45,NB_6C,70619432,408479694
4685,20240423_Mcap_neg_46,WT_3C,45708957,264217046
4685,20240423_Mcap_neg_47,WT_0C,109988238,631330888
4685,20240423_Mcap_neg_48,NB_3C,104457275,563873019
4685,20240423_Mcap_neg_49,WT_6C,27500014,160979113
4685,20240423_Mcap_neg_5,B_6C,93578567,526934040
4685,20240423_Mcap_neg_50,NB_6C,105501085,631145655
4685,20240423_Mcap_neg_51,B_6C,86297407,507198543
4685,20240423_Mcap_neg_52,WT_6C,108735644,617407852
4685,20240423_Mcap_neg_53,NB_6C,110757984,632604231
4685,20240423_Mcap_neg_54,WT_0C,151031516,907202674
4685,20240423_Mcap_neg_55,B_0C,108237883,620463525
4685,20240423_Mcap_neg_56,WT_3C,45123590,271139756
4685,20240423_Mcap_neg_57,NB_0C,32525720,186450882
4685,20240423_Mcap_neg_58,NB_6C,32329998,184528965
4685,20240423_Mcap_neg_59,WT_0C,136371260,791571561
4685,20240423_Mcap_neg_6,NB_0C,150117240,807157064
4685,20240423_Mcap_neg_60,B_3C,27283625,146729722
4685,20240423_Mcap_neg_61,B_0C,43709619,249418451
4685,20240423_Mcap_neg_62,WT_0C,102484151,580150930
4685,20240423_Mcap_neg_63,WT_6C,72438142,437044249
4685,20240423_Mcap_neg_7,WT_3C,143377893,813748136
4685,20240423_Mcap_neg_8,B_3C,110570428,657050991
4685,20240423_Mcap_neg_9,WT_0C,125907667,724247956
4685,20240423_Mcap_neg_PBQC1_10,PBQC,116769030,661155722
4685,20240423_Mcap_neg_PBQC1_20,PBQC,216095547,1273394070
4685,20240423_Mcap_neg_PBQC1_5,PBQC,279559,1589182
4685,20240423_Mcap_neg_PBQC2,PBQC,129407131,769240784
4685,20240423_Mcap_neg_PBQC3,PBQC,132177411,759685745
4685,20240423_Mcap_neg_PBQC4,PBQC,124366211,695463700
4685,20240423_Mcap_neg_PBQC5,PBQC,133715631,780306343
4685,20240423_Mcap_neg_PBQC6,PBQC,117578786,686592824
4685,20240423_Mcap_neg_PBQC7,PBQC,123011295,711727002
4773,20240423_Mcap_neg_1,WT_3C,1237942,13814497
4773,20240423_Mcap_neg_10,B_3C,1903509,15157751
4773,20240423_Mcap_neg_11,WT_3C,2468522,16697600
4773,20240423_Mcap_neg_12,B_0C,1619383,15398697
4773,20240423_Mcap_neg_13,WT_6C,2034254,26199071
4773,20240423_Mcap_neg_14,B_3C,1698413,15528169
4773,20240423_Mcap_neg_15,Blank,0,0
4773,20240423_Mcap_neg_16,Blank,0,0
4773,20240423_Mcap_neg_17,B_6C,1510225,14021796
4773,20240423_Mcap_neg_18,B_6C,1735516,14231302
4773,20240423_Mcap_neg_19,Blank,0,0
4773,20240423_Mcap_neg_2,Blank,0,0
4773,20240423_Mcap_neg_20,Blank,0,0
4773,20240423_Mcap_neg_21,WT_6C,710015,6137267
4773,20240423_Mcap_neg_22,NB_3C,4412644,41635866
4773,20240423_Mcap_neg_23,WT_6C,866382,7539724
4773,20240423_Mcap_neg_24,B_0C,2095447,19131853
4773,20240423_Mcap_neg_25,Blank,0,0
4773,20240423_Mcap_neg_26,NB_6C,1762007,15233891
4773,20240423_Mcap_neg_27,B_3C,1188158,10080968
4773,20240423_Mcap_neg_28,NB_3C,2778302,22948058
4773,20240423_Mcap_neg_29,Blank,0,0
4773,20240423_Mcap_neg_3,NB_0C,1731870,17241403
4773,20240423_Mcap_neg_30,NB_0C,3924077,34371663
4773,20240423_Mcap_neg_31,NB_3C,3549408,34619248
4773,20240423_Mcap_neg_32,NB_0C,1237034,10670339
4773,20240423_Mcap_neg_33,NB_3C,6374321,56958873
4773,20240423_Mcap_neg_34,B_0C,1471430,12992794
4773,20240423_Mcap_neg_35,WT_0C,2467068,20043487
4773,20240423_Mcap_neg_36,Blank,29470,171799
4773,20240423_Mcap_neg_37,B_6C,1031564,8365324
4773,20240423_Mcap_neg_38,NB_6C,1524154,14267251
4773,20240423_Mcap_neg_39,NB_0C,3472552,31404084
4773,20240423_Mcap_neg_4,WT_3C,2755825,20389310
4773,20240423_Mcap_neg_40,NB_3C,2005510,20554441
4773,20240423_Mcap_neg_41,B_6C,501906,5418165
4773,20240423_Mcap_neg_42,B_3C,1558927,15915970
4773,20240423_Mcap_neg_43,Blank,0,0
4773,20240423_Mcap_neg_44,B_0C,1618163,15224053
4773,20240423_Mcap_neg_45,NB_6C,4066265,39563280
4773,20240423_Mcap_neg_46,WT_3C,1903411,18724742
4773,20240423_Mcap_neg_47,WT_0C,2001001,20682719
4773,20240423_Mcap_neg_48,NB_3C,2022796,20872888
4773,20240423_Mcap_neg_49,WT_6C,1546164,16694599
4773,20240423_Mcap_neg_5,B_6C,1759633,12737322
4773,20240423_Mcap_neg_50,NB_6C,3914768,39387666
4773,20240423_Mcap_neg_51,B_6C,2010322,19866226
4773,20240423_Mcap_neg_52,WT_6C,1029241,8551109
4773,20240423_Mcap_neg_53,NB_6C,1507504,14333547
4773,20240423_Mcap_neg_54,WT_0C,1659306,14525121
4773,20240423_Mcap_neg_55,B_0C,1785527,19436473
4773,20240423_Mcap_neg_56,WT_3C,3082315,29648730
4773,20240423_Mcap_neg_57,NB_0C,5423813,59913008
4773,20240423_Mcap_neg_58,NB_6C,309053,2763009
4773,20240423_Mcap_neg_59,WT_0C,4517084,46555363
4773,20240423_Mcap_neg_6,NB_0C,4080373,36636574
4773,20240423_Mcap_neg_60,B_3C,369212,3550095
4773,20240423_Mcap_neg_61,B_0C,634546,5893430
4773,20240423_Mcap_neg_62,WT_0C,3807155,35490483
4773,20240423_Mcap_neg_63,WT_6C,1349144,12478500
4773,20240423_Mcap_neg_7,WT_3C,2334898,22121462
4773,20240423_Mcap_neg_8,B_3C,1953838,16311057
4773,20240423_Mcap_neg_9,WT_0C,4009108,38502291
4773,20240423_Mcap_neg_PBQC1_10,PBQC,1975343,17056281
4773,20240423_Mcap_neg_PBQC1_20,PBQC,2316846,32297661
4773,20240423_Mcap_neg_PBQC1_5,PBQC,1737237,14164918
4773,20240423_Mcap_neg_PBQC2,PBQC,2001025,19906849
4773,20240423_Mcap_neg_PBQC3,PBQC,2087373,17324004
4773,20240423_Mcap_neg_PBQC4,PBQC,2017005,16540008
4773,20240423_Mcap_neg_PBQC5,PBQC,2093407,18867061
4773,20240423_Mcap_neg_PBQC6,PBQC,2206940,20436601
4773,20240423_Mcap_neg_PBQC7,PBQC,2118717,20052275
4861,20240423_Mcap_neg_1,WT_3C,1393351,14811342
4861,20240423_Mcap_neg_10,B_3C,950216,7604401
4861,20240423_Mcap_neg_11,WT_3C,839840,7792167
4861,20240423_Mcap_neg_12,B_0C,1087992,9361058
4861,20240423_Mcap_neg_13,WT_6C,894249,11622055
4861,20240423_Mcap_neg_14,B_3C,1195814,12313059
4861,20240423_Mcap_neg_15,Blank,0,0
4861,20240423_Mcap_neg_16,Blank,0,0
4861,20240423_Mcap_neg_17,B_6C,1344650,11436959
4861,20240423_Mcap_neg_18,B_6C,759480,7266079
4861,20240423_Mcap_neg_19,Blank,0,0
4861,20240423_Mcap_neg_2,Blank,1669,2687
4861,20240423_Mcap_neg_20,Blank,0,0
4861,20240423_Mcap_neg_21,WT_6C,527631,5277948
4861,20240423_Mcap_neg_22,NB_3C,1874935,16010261
4861,20240423_Mcap_neg_23,WT_6C,450806,4717752
4861,20240423_Mcap_neg_24,B_0C,1316174,19931620
4861,20240423_Mcap_neg_25,Blank,0,0
4861,20240423_Mcap_neg_26,NB_6C,813826,7900816
4861,20240423_Mcap_neg_27,B_3C,533716,4934326
4861,20240423_Mcap_neg_28,NB_3C,1294487,19104507
4861,20240423_Mcap_neg_29,Blank,0,0
4861,20240423_Mcap_neg_3,NB_0C,718238,7239722
4861,20240423_Mcap_neg_30,NB_0C,1375287,14194924
4861,20240423_Mcap_neg_31,NB_3C,1231446,11191784
4861,20240423_Mcap_neg_32,NB_0C,501172,4181363
4861,20240423_Mcap_neg_33,NB_3C,2640820,41170202
4861,20240423_Mcap_neg_34,B_0C,707136,9349073
4861,20240423_Mcap_neg_35,WT_0C,1126764,14962543
4861,20240423_Mcap_neg_36,Blank,270286,2397088
4861,20240423_Mcap_neg_37,B_6C,697794,7864266
4861,20240423_Mcap_neg_38,NB_6C,1127809,17289303
4861,20240423_Mcap_neg_39,NB_0C,1538016,13984529
4861,20240423_Mcap_neg_4,WT_3C,1073834,10474092
4861,20240423_Mcap_neg_40,NB_3C,989637,9749543
4861,20240423_Mcap_neg_41,B_6C,721488,7916123
4861,20240423_Mcap_neg_42,B_3C,1279042,12823923
4861,20240423_Mcap_neg_43,Blank,2650,4269
4861,20240423_Mcap_neg_44,B_0C,1072359,15254928
4861,20240423_Mcap_neg_45,NB_6C,1508530,15135364
4861,20240423_Mcap_neg_46,WT_3C,957573,9899779
4861,20240423_Mcap_neg_47,WT_0C,1021516,15690431
4861,20240423_Mcap_neg_48,NB_3C,1123025,10356520
4861,20240423_Mcap_neg_49,WT_6C,863911,9786894
4861,20240423_Mcap_neg_5,B_6C,1314688,16838034
4861,20240423_Mcap_neg_50,NB_6C,1608538,13189942
4861,20240423_Mcap_neg_51,B_6C,1134155,12723055
4861,20240423_Mcap_neg_52,WT_6C,730984,10547915
4861,20240423_Mcap_neg_53,NB_6C,1113090,11367054
4861,20240423_Mcap_neg_54,WT_0C,2188859,22511888
4861,20240423_Mcap_neg_55,B_0C,1267786,13356430
4861,20240423_Mcap_neg_56,WT_3C,960200,10389597
4861,20240423_Mcap_neg_57,NB_0C,1726619,19951846
4861,20240423_Mcap_neg_58,NB_6C,153948,1476008
4861,20240423_Mcap_neg_59,WT_0C,2604573,39661345
4861,20240423_Mcap_neg_6,NB_0C,1352130,11992141
4861,20240423_Mcap_neg_60,B_3C,381067,3652339
4861,20240423_Mcap_neg_61,B_0C,392972,3794623
4861,20240423_Mcap_neg_62,WT_0C,1945430,19866856
4861,20240423_Mcap_neg_63,WT_6C,935394,14420967
4861,20240423_Mcap_neg_7,WT_3C,2195916,22355167
4861,20240423_Mcap_neg_8,B_3C,920220,8826703
4861,20240423_Mcap_neg_9,WT_0C,1541285,14877779
4861,20240423_Mcap_neg_PBQC1_10,PBQC,1023429,10529185
4861,20240423_Mcap_neg_PBQC1_20,PBQC,1152500,14733225
4861,20240423_Mcap_neg_PBQC1_5,PBQC,911586,7619471
4861,20240423_Mcap_neg_PBQC2,PBQC,1062357,9952683
4861,20240423_Mcap_neg_PBQC3,PBQC,1085084,10720144
4861,20240423_Mcap_neg_PBQC4,PBQC,1030102,11557686
4861,20240423_Mcap_neg_PBQC5,PBQC,1054736,11021606
4861,20240423_Mcap_neg_PBQC6,PBQC,1075856,9752530
4861,20240423_Mcap_neg_PBQC7,PBQC,1123361,10341255
4907,20240423_Mcap_neg_1,WT_3C,205479,1240264
4907,20240423_Mcap_neg_10,B_3C,2307287,14582770
4907,20240423_Mcap_neg_11,WT_3C,3474242,24697479
4907,20240423_Mcap_neg_12,B_0C,3033772,26534589
4907,20240423_Mcap_neg_13,WT_6C,2406333,18340061
4907,20240423_Mcap_neg_14,B_3C,2794969,24866849
4907,20240423_Mcap_neg_15,Blank,157171,899484
4907,20240423_Mcap_neg_16,Blank,153361,527487
4907,20240423_Mcap_neg_17,B_6C,4306203,37353594
4907,20240423_Mcap_neg_18,B_6C,1816376,15367345
4907,20240423_Mcap_neg_19,Blank,147039,421574
4907,20240423_Mcap_neg_2,Blank,157426,702050
4907,20240423_Mcap_neg_20,Blank,136779,404939
4907,20240423_Mcap_neg_21,WT_6C,2142671,20792043
4907,20240423_Mcap_neg_22,NB_3C,4614784,40690462
4907,20240423_Mcap_neg_23,WT_6C,1608191,14636521
4907,20240423_Mcap_neg_24,B_0C,3156787,28845687
4907,20240423_Mcap_neg_25,Blank,211123,1555079
4907,20240423_Mcap_neg_26,NB_6C,2566109,22039131
4907,20240423_Mcap_neg_27,B_3C,1519595,13751136
4907,20240423_Mcap_neg_28,NB_3C,3803762,32893988
4907,20240423_Mcap_neg_29,Blank,141349,729161
4907,20240423_Mcap_neg_3,NB_0C,2006843,12324269
4907,20240423_Mcap_neg_30,NB_0C,3784760,32404633
4907,20240423_Mcap_neg_31,NB_3C,3740415,32416531
4907,20240423_Mcap_neg_32,NB_0C,1823631,16670802
4907,20240423_Mcap_neg_33,NB_3C,7231347,62645527
4907,20240423_Mcap_neg_34,B_0C,1901765,14471145
4907,20240423_Mcap_neg_35,WT_0C,3633644,26546115
4907,20240423_Mcap_neg_36,Blank,227616,2356837
4907,20240423_Mcap_neg_37,B_6C,2497832,21533875
4907,20240423_Mcap_neg_38,NB_6C,3886124,33936915
4907,20240423_Mcap_neg_39,NB_0C,4930012,42568799
4907,20240423_Mcap_neg_4,WT_3C,3230081,27665768
4907,20240423_Mcap_neg_40,NB_3C,3669364,31759995
4907,20240423_Mcap_neg_41,B_6C,1573113,11410797
4907,20240423_Mcap_neg_42,B_3C,2962444,26172694
4907,20240423_Mcap_neg_43,Blank,160951,675440
4907,20240423_Mcap_neg_44,B_0C,3191262,26599796
4907,20240423_Mcap_neg_45,NB_6C,5395466,45464787
4907,20240423_Mcap_neg_46,WT_3C,2602146,23493892
4907,20240423_Mcap_neg_47,WT_0C,2354949,20928760
4907,20240423_Mcap_neg_48,NB_3C,2599059,24215399
4907,20240423_Mcap_neg_49,WT_6C,2773286,19330919
4907,20240423_Mcap_neg_5,B_6C,2974155,23042597
4907,20240423_Mcap_neg_50,NB_6C,4954986,43570168
4907,20240423_Mcap_neg_51,B_6C,2757829,25107928
4907,20240423_Mcap_neg_52,WT_6C,2073558,17292817
4907,20240423_Mcap_neg_53,NB_6C,3419139,29289025
4907,20240423_Mcap_neg_54,WT_0C,3942851,35290036
4907,20240423_Mcap_neg_55,B_0C,2651176,22817188
4907,20240423_Mcap_neg_56,WT_3C,3436888,31686436
4907,20240423_Mcap_neg_57,NB_0C,6010081,39756031
4907,20240423_Mcap_neg_58,NB_6C,704150,6617901
4907,20240423_Mcap_neg_59,WT_0C,5611545,49701363
4907,20240423_Mcap_neg_6,NB_0C,4118233,35019312
4907,20240423_Mcap_neg_60,B_3C,916935,5884015
4907,20240423_Mcap_neg_61,B_0C,1184551,12026465
4907,20240423_Mcap_neg_62,WT_0C,4956960,42458489
4907,20240423_Mcap_neg_63,WT_6C,2706458,23503367
4907,20240423_Mcap_neg_7,WT_3C,4103973,34864968
4907,20240423_Mcap_neg_8,B_3C,1979897,17688866
4907,20240423_Mcap_neg_9,WT_0C,4142031,33567119
4907,20240423_Mcap_neg_PBQC1_10,PBQC,3135039,28396418
4907,20240423_Mcap_neg_PBQC1_20,PBQC,3535243,41903373
4907,20240423_Mcap_neg_PBQC1_5,PBQC,1930583,12543942
4907,20240423_Mcap_neg_PBQC2,PBQC,3134216,28162715
4907,20240423_Mcap_neg_PBQC3,PBQC,3062616,29411373
4907,20240423_Mcap_neg_PBQC4,PBQC,3135500,28567064
4907,20240423_Mcap_neg_PBQC5,PBQC,3222716,28225499
4907,20240423_Mcap_neg_PBQC6,PBQC,3203126,30148551
4907,20240423_Mcap_neg_PBQC7,PBQC,3328625,30996945
4994,20240423_Mcap_neg_1,WT_3C,0,0
4994,20240423_Mcap_neg_10,B_3C,156306,883968
4994,20240423_Mcap_neg_11,WT_3C,145865,1014760
4994,20240423_Mcap_neg_12,B_0C,220650,1841241
4994,20240423_Mcap_neg_13,WT_6C,210142,1417869
4994,20240423_Mcap_neg_14,B_3C,285790,2130831
4994,20240423_Mcap_neg_15,Blank,0,0
4994,20240423_Mcap_neg_16,Blank,2240,3862
4994,20240423_Mcap_neg_17,B_6C,344291,2568314
4994,20240423_Mcap_neg_18,B_6C,127154,1067559
4994,20240423_Mcap_neg_19,Blank,0,0
4994,20240423_Mcap_neg_2,Blank,0,0
4994,20240423_Mcap_neg_20,Blank,10431,26367
4994,20240423_Mcap_neg_21,WT_6C,127761,1017833
4994,20240423_Mcap_neg_22,NB_3C,384785,2904584
4994,20240423_Mcap_neg_23,WT_6C,97300,728517
4994,20240423_Mcap_neg_24,B_0C,289226,2273548
4994,20240423_Mcap_neg_25,Blank,0,0
4994,20240423_Mcap_neg_26,NB_6C,170121,1336063
4994,20240423_Mcap_neg_27,B_3C,117370,937489
4994,20240423_Mcap_neg_28,NB_3C,331088,2471749
4994,20240423_Mcap_neg_29,Blank,0,0
4994,20240423_Mcap_neg_3,NB_0C,122462,732632
4994,20240423_Mcap_neg_30,NB_0C,286359,2241026
4994,20240423_Mcap_neg_31,NB_3C,283845,2182901
4994,20240423_Mcap_neg_32,NB_0C,104794,773959
4994,20240423_Mcap_neg_33,NB_3C,535591,4226835
4994,20240423_Mcap_neg_34,B_0C,150390,1012937
4994,20240423_Mcap_neg_35,WT_0C,261511,1766218
4994,20240423_Mcap_neg_36,Blank,44996,252924
4994,20240423_Mcap_neg_37,B_6C,168437,1167601
4994,20240423_Mcap_neg_38,NB_6C,259436,2036333
4994,20240423_Mcap_neg_39,NB_0C,315519,2451285
4994,20240423_Mcap_neg_4,WT_3C,251081,1899952
4994,20240423_Mcap_neg_40,NB_3C,218227,1734635
4994,20240423_Mcap_neg_41,B_6C,136745,923320
4994,20240423_Mcap_neg_42,B_3C,301020,2259058
4994,20240423_Mcap_neg_43,Blank,9612,26454
4994,20240423_Mcap_neg_44,B_0C,281758,1964975
4994,20240423_Mcap_neg_45,NB_6C,334959,2379886
4994,20240423_Mcap_neg_46,WT_3C,215449,1721489
4994,20240423_Mcap_neg_47,WT_0C,262775,2020698
4994,20240423_Mcap_neg_48,NB_3C,248390,1963506
4994,20240423_Mcap_neg_49,WT_6C,202197,1327009
4994,20240423_Mcap_neg_5,B_6C,258206,1766471
4994,20240423_Mcap_neg_50,NB_6C,333116,2560590
4994,20240423_Mcap_neg_51,B_6C,274296,2228426
4994,20240423_Mcap_neg_52,WT_6C,169638,1236783
4994,20240423_Mcap_neg_53,NB_6C,267198,2140454
4994,20240423_Mcap_neg_54,WT_0C,499977,4371356
4994,20240423_Mcap_neg_55,B_0C,289195,2262233
4994,20240423_Mcap_neg_56,WT_3C,186735,1562214
4994,20240423_Mcap_neg_57,NB_0C,298177,1932385
4994,20240423_Mcap_neg_58,NB_6C,35692,151545
4994,20240423_Mcap_neg_59,WT_0C,597075,4626576
4994,20240423_Mcap_neg_6,NB_0C,314011,2356249
4994,20240423_Mcap_neg_60,B_3C,70870,471002
4994,20240423_Mcap_neg_61,B_0C,87541,658798
4994,20240423_Mcap_neg_62,WT_0C,387904,3059679
4994,20240423_Mcap_neg_63,WT_6C,230301,1857876
4994,20240423_Mcap_neg_7,WT_3C,411619,2990871
4994,20240423_Mcap_neg_8,B_3C,193690,1439848
4994,20240423_Mcap_neg_9,WT_0C,338547,2604772
4994,20240423_Mcap_neg_PBQC1_10,PBQC,224122,1760503
4994,20240423_Mcap_neg_PBQC1_20,PBQC,250836,2153797
4994,20240423_Mcap_neg_PBQC1_5,PBQC,156346,835594
4994,20240423_Mcap_neg_PBQC2,PBQC,224728,1771901
4994,20240423_Mcap_neg_PBQC3,PBQC,242875,1841963
4994,20240423_Mcap_neg_PBQC4,PBQC,220810,1738957
4994,20240423_Mcap_neg_PBQC5,PBQC,235690,1850451
4994,20240423_Mcap_neg_PBQC6,PBQC,230679,1867193
4994,20240423_Mcap_neg_PBQC7,PBQC,244613,1921155
5169,20240423_Mcap_neg_1,WT_3C,1906396,10329847
5169,20240423_Mcap_neg_10,B_3C,160963,973362
5169,20240423_Mcap_neg_11,WT_3C,73542630,435446601
5169,20240423_Mcap_neg_12,B_0C,86368068,527147903
5169,20240423_Mcap_neg_13,WT_6C,44395312,262849942
5169,20240423_Mcap_neg_14,B_3C,136579813,802408410
5169,20240423_Mcap_neg_15,Blank,20893982,121352652
5169,20240423_Mcap_neg_16,Blank,10203153,56400874
5169,20240423_Mcap_neg_17,B_6C,144003604,867483463
5169,20240423_Mcap_neg_18,B_6C,41199785,253884138
5169,20240423_Mcap_neg_19,Blank,13825594,76977924
5169,20240423_Mcap_neg_2,Blank,4108135,17771016
5169,20240423_Mcap_neg_20,Blank,9881161,53698620
5169,20240423_Mcap_neg_21,WT_6C,71379853,431604823
5169,20240423_Mcap_neg_22,NB_3C,95256614,561364764
5169,20240423_Mcap_neg_23,WT_6C,53534989,320365372
5169,20240423_Mcap_neg_24,B_0C,118235484,673884939
5169,20240423_Mcap_neg_25,Blank,11008942,57314477
5169,20240423_Mcap_neg_26,NB_6C,85637016,515646996
5169,20240423_Mcap_neg_27,B_3C,66060612,394742169
5169,20240423_Mcap_neg_28,NB_3C,118970178,708961507
5169,20240423_Mcap_neg_29,Blank,5340669,27852096
5169,20240423_Mcap_neg_3,NB_0C,12494019,67860096
5169,20240423_Mcap_neg_30,NB_0C,82058023,482805707
5169,20240423_Mcap_neg_31,NB_3C,94861063,591597128
5169,20240423_Mcap_neg_32,NB_0C,60129791,359404584
5169,20240423_Mcap_neg_33,NB_3C,40029682,233435441
5169,20240423_Mcap_neg_34,B_0C,60834037,342366397
5169,20240423_Mcap_neg_35,WT_0C,42019325,245040894
5169,20240423_Mcap_neg_36,Blank,13759348,82275260
5169,20240423_Mcap_neg_37,B_6C,33876101,201255555
5169,20240423_Mcap_neg_38,NB_6C,60168123,366375730
5169,20240423_Mcap_neg_39,NB_0C,59055353,336999957
5169,20240423_Mcap_neg_4,WT_3C,42243790,247943659
5169,20240423_Mcap_neg_40,NB_3C,42386316,242888913
5169,20240423_Mcap_neg_41,B_6C,27706132,154665942
5169,20240423_Mcap_neg_42,B_3C,62612337,367934243
5169,20240423_Mcap_neg_43,Blank,8126949,42435884
5169,20240423_Mcap_neg_44,B_0C,51112044,312228801
5169,20240423_Mcap_neg_45,NB_6C,38334142,228781183
5169,20240423_Mcap_neg_46,WT_3C,27274716,161318493
5169,20240423_Mcap_neg_47,WT_0C,67139841,394203895
5169,20240423_Mcap_neg_48,NB_3C,63064222,352756208
5169,20240423_Mcap_neg_49,WT_6C,13211211,78141404
5169,20240423_Mcap_neg_5,B_6C,48822745,275373528
5169,20240423_Mcap_neg_50,NB_6C,59057943,363332214
5169,20240423_Mcap_neg_51,B_6C,53395483,319302435
5169,20240423_Mcap_neg_52,WT_6C,64524260,377641403
5169,20240423_Mcap_neg_53,NB_6C,71629271,417338564
5169,20240423_Mcap_neg_54,WT_0C,84961488,520075881
5169,20240423_Mcap_neg_55,B_0C,68060693,395071407
5169,20240423_Mcap_neg_56,WT_3C,28608408,176748563
5169,20240423_Mcap_neg_57,NB_0C,16841493,96500025
5169,20240423_Mcap_neg_58,NB_6C,20568502,119932799
5169,20240423_Mcap_neg_59,WT_0C,70204480,411377571
5169,20240423_Mcap_neg_6,NB_0C,83404843,458030394
5169,20240423_Mcap_neg_60,B_3C,4824737,25878414
5169,20240423_Mcap_neg_61,B_0C,26341654,155188456
5169,20240423_Mcap_neg_62,WT_0C,58939315,342413393
5169,20240423_Mcap_neg_63,WT_6C,43623894,265903667
5169,20240423_Mcap_neg_7,WT_3C,85862387,495716707
5169,20240423_Mcap_neg_8,B_3C,65318609,392266509
5169,20240423_Mcap_neg_9,WT_0C,69469477,405159187
5169,20240423_Mcap_neg_PBQC1_10,PBQC,67908639,389754757
5169,20240423_Mcap_neg_PBQC1_20,PBQC,141149616,833318116
5169,20240423_Mcap_neg_PBQC1_5,PBQC,128946,726903
5169,20240423_Mcap_neg_PBQC2,PBQC,77133770,459018979
5169,20240423_Mcap_neg_PBQC3,PBQC,75985042,442976269
5169,20240423_Mcap_neg_PBQC4,PBQC,70488945,403513760
5169,20240423_Mcap_neg_PBQC5,PBQC,76248342,458998564
5169,20240423_Mcap_neg_PBQC6,PBQC,65905229,396112487
5169,20240423_Mcap_neg_PBQC7,PBQC,72607822,430875717
6099,20240423_Mcap_neg_1,WT_3C,120389,2382189
6099,20240423_Mcap_neg_10,B_3C,1061783,7418894
6099,20240423_Mcap_neg_11,WT_3C,1017298,7360605
6099,20240423_Mcap_neg_12,B_0C,1844370,15516604
6099,20240423_Mcap_neg_13,WT_6C,1373221,10155923
6099,20240423_Mcap_neg_14,B_3C,1521112,11993490
6099,20240423_Mcap_neg_15,Blank,641529,5307969
6099,20240423_Mcap_neg_16,Blank,230520,2070308
6099,20240423_Mcap_neg_17,B_6C,1775536,14660705
6099,20240423_Mcap_neg_18,B_6C,1215064,11583264
6099,20240423_Mcap_neg_19,Blank,282907,2356787
6099,20240423_Mcap_neg_2,Blank,237757,2067443
6099,20240423_Mcap_neg_20,Blank,348203,2955096
6099,20240423_Mcap_neg_21,WT_6C,1627391,12825198
6099,20240423_Mcap_neg_22,NB_3C,1384001,10460784
6099,20240423_Mcap_neg_23,WT_6C,686050,5476583
6099,20240423_Mcap_neg_24,B_0C,1360396,11312040
6099,20240423_Mcap_neg_25,Blank,640077,6042648
6099,20240423_Mcap_neg_26,NB_6C,1532056,12722200
6099,20240423_Mcap_neg_27,B_3C,895344,6880494
6099,20240423_Mcap_neg_28,NB_3C,1139489,9214742
6099,20240423_Mcap_neg_29,Blank,375667,3063478
6099,20240423_Mcap_neg_3,NB_0C,714070,5108733
6099,20240423_Mcap_neg_30,NB_0C,1528872,12154376
6099,20240423_Mcap_neg_31,NB_3C,1209882,9941862
6099,20240423_Mcap_neg_32,NB_0C,971771,7528647
6099,20240423_Mcap_neg_33,NB_3C,1914372,15914383
6099,20240423_Mcap_neg_34,B_0C,796129,6298136
6099,20240423_Mcap_neg_35,WT_0C,1037673,7813813
6099,20240423_Mcap_neg_36,Blank,1526415,12219648
