Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
24.06.23 12:41:59,29.08,193.63,181.26,158.13,167.49,182.43,198.22,189.27,242.28,184.81,197.23,212.63,257.32,207.19,174.09,193.25,124.21,197.41,199.16,178.87,173.07,219.37,184.45,174.85,176.75,,33,965,33,32.96,
24.06.23 12:42:14,29.33,186.42,169.45,210.45,223.04,195.2,207.43,223.25,225.79,195.43,204.47,262.17,165.85,217.68,176.44,179.88,129.6,209.29,217.04,186.35,197.88,206.59,182.22,173.82,254.47,,33,965,33,32.98,
24.06.23 12:42:29,29.58,194.98,199.99,198.46,198.48,178.5,163.36,187.15,238.48,223,243.62,238.32,187.15,207.74,199.12,213.08,158.13,168.62,190.55,184.74,174.39,239.83,225.42,158.98,242.2,,33,965,33,33,
24.06.23 12:42:44,29.83,238.41,172.76,159.85,242.42,187.45,205.79,197.31,201.25,216.12,271.23,209.3,233.23,227.79,183.54,197.33,173.35,224,215.55,215.32,220.07,223.79,188.65,179.03,201.04,,33,965,33,33.02,
24.06.23 12:42:59,30.08,188.28,189.09,215.32,174.76,203.88,247.63,149.79,202.07,236.41,275.82,222.2,202.45,237.23,219.09,176.98,147.86,197.41,216.14,190.94,220.36,199.39,202.28,214.41,262.7,,33,965,33,33.05,
24.06.23 12:43:14,30.33,204.22,174.3,169.99,199.01,229.91,181.03,190.34,186.43,235.53,222.86,266.14,174.84,206.92,206.8,182.8,149.39,220.57,232.4,190.13,187.77,214.44,239.92,179.55,211.33,,33,965,33,33.06,
24.06.23 12:43:29,30.58,200.94,209.19,201.89,224.14,182.43,225.19,198.93,218.43,197.9,233.28,234.83,193.54,206.65,195.86,218.44,155.03,221.14,214.66,182.87,177.57,243.56,192.88,129.51,226.99,,33,965,33,33.06,
24.06.23 12:43:44,30.83,199.85,179.44,212.61,262.52,152.23,247.04,180.83,199.34,224.73,226.22,199.12,206.83,218.79,176.96,194.34,113.58,212.09,191.12,146.89,242.86,213.35,182.22,149.47,238.36,,33,965,33,33.09,
24.06.23 12:43:59,31.08,215.3,186.21,218.05,221.66,160.26,215.96,197.85,261.99,198.73,264.27,225.33,247.79,220.47,183.81,197.06,168.32,211.25,223.92,190.13,207.89,266.16,197.42,176.41,217.26,,33,965,33,33.1,
24.06.23 12:44:14,31.33,169.17,213.3,187.25,220.28,215.21,185.48,240.17,211.99,140.74,226.78,249.53,232.94,217.4,169.93,176.72,141.79,204.56,192.55,189.86,271.56,190.45,205.16,141.84,238.36,,33,965,33,33.13,
24.06.23 12:44:29,31.58,210.56,234.61,177.28,229.42,214.09,185.22,214.28,213.94,214.7,255.33,183.54,259.72,228.36,202.13,183.06,176.01,224.57,216.44,207.73,262.25,222.41,236.26,185.87,268.56,,33,965,33,33.14,
24.06.23 12:44:44,31.83,165.06,184.38,225.47,196.64,193.05,187.32,194.88,236.44,184,238.71,242.72,217.35,213.79,207.08,252.54,169.37,230.05,236.99,228.2,237.52,258.42,210.67,171.23,156.77,,33,965,33,33.17,
24.06.23 12:44:59,32.08,216.98,228.64,204.29,210.49,193.86,171.74,161.29,227.79,200.39,215.1,209.85,189.54,217.68,202.95,211.13,161.5,209.01,203.5,196.12,236.64,243.85,168.77,158.48,264.85,,33,965,33,33.2,
24.06.23 12:45:14,32.33,182.98,171.74,176.02,229.7,201.43,230.86,164.58,211.44,235.53,266.99,245.96,218.19,231.2,192.62,205.01,154.77,181.23,238.22,195.85,209.85,226.57,206.32,151.71,261.48,,33,965,33,33.23,
24.06.23 12:45:29,32.58,216.14,162.89,189.83,199.81,168.91,246.46,186.09,194.46,223.87,262.17,197.22,231.51,203.11,184.6,201.16,143.05,222.57,194.84,204.67,218.64,242.99,206.03,186.14,213.87,,33,965,33,33.25,
24.06.23 12:45:44,32.83,213.34,236.04,198.99,207.26,188.25,246.16,195.69,258.96,285.29,245.36,212.36,213.17,211.86,187.53,205.84,205.9,230.34,187.43,200.24,256.12,213.63,207.19,172.52,282.68,,33,965,33,33.28,
24.06.23 12:45:59,33.08,191.22,190.67,206.96,203.79,146.53,237.16,215.4,213.94,229.38,235.85,242.72,184.25,201.48,219.94,202.81,162.54,215.19,209.35,169.13,189.12,221.85,186.41,150.47,197.74,,33,965,33,33.31,
24.06.23 12:46:14,33.33,240.45,220.22,199.51,209.14,165.08,240.92,208.47,241.4,259.58,183.3,252.81,230.93,214.9,184.07,225.56,163.85,212.93,214.66,182.6,193.76,232.46,208.93,205.01,259.64,,33,965,33,33.35,
24.06.23 12:46:29,33.58,191.75,195.18,179.05,214.27,158.49,178.18,206,205.36,191.32,188.78,245.08,210.96,237.52,210.68,211.69,127.38,219.15,189.13,214.48,233.4,236.13,183.89,143.8,254.47,,33,965,33,33.38,
24.06.23 12:46:44,33.83,184.83,180.74,187.51,217,215.49,207.7,241.92,252.05,175.45,231.01,242.13,241.63,176.37,204.6,208.34,115.49,218.87,203.79,182.6,196.23,213.08,218.59,157.22,254.78,,33,965,33,33.41,
24.06.23 12:46:59,34.08,214.18,209.74,197.93,221.11,177.97,207.16,181.88,215.62,257.74,224.26,245.37,220.43,205.28,199.94,218.72,182.73,218.3,248.15,192.85,172.8,209.29,183.34,179.29,233.96,,33,965,33,33.45,
24.06.23 12:47:14,34.33,188.55,190.67,179.56,192.71,169.94,157.1,195.15,232.68,206.24,236.42,193.16,261.53,228.07,246.85,208.34,141.04,195.23,229.66,206.9,202.3,227.41,212.13,158.48,246.36,,33,965,33,33.48,
24.06.23 12:47:29,34.58,179.03,198.65,168.49,210.76,170.46,220.14,232.37,201.25,240.26,236.71,246.85,175.62,232.63,202.4,182.8,132.31,185.5,208.47,191.22,208.73,239.83,226.31,148.24,228.43,,33,965,33,33.5,
24.06.23 12:47:44,34.83,190.42,201.33,171.99,189.07,160.51,194.74,209.3,233.83,225.31,260.98,232.51,201.09,211.86,218.81,205.29,142.04,235.87,233.01,223.02,219.22,235.28,184.73,143.8,228.72,,33,965,33,33.53,
24.06.23 12:47:59,35.08,203.95,229.21,213.42,221.11,170.2,221.54,249.86,243.75,208.2,239.29,256.42,240.76,226.94,206.53,207.78,226.53,231.5,229.96,225.6,240.48,227.97,229.31,204.74,266.4,,33,965,33,33.56,
24.06.23 12:48:14,35.33,199.04,196.51,189.57,204.32,176.15,190.22,201.37,257.15,204.56,210.17,198.85,181.88,259.28,212.91,198.15,142.55,253.4,190.55,174.9,220.93,237.27,232.92,119.09,211.05,,33,965,33,33.6,
24.06.23 12:48:29,35.58,211.95,230.62,209.37,227.19,224.77,217.35,185.56,240.23,194.05,260.38,193.97,195.42,208.01,170.97,241.83,172.55,183.36,198,173.32,201.19,240.41,214.76,178.5,237.47,,33,965,33,33.61,
24.06.23 12:48:44,35.83,207.25,215.51,188.54,231.1,187.98,202.54,215.4,211.44,227.34,236.42,209.02,281.21,201.48,191.82,203.36,176.01,203.18,216.14,206.62,258.87,209.29,223.33,127.6,262.7,,33,965,33,33.66,
24.06.23 12:48:59,36.08,221.76,178.93,215.59,209.68,136.04,201.18,212.89,220.97,221.27,186.16,228.48,167.13,220.47,192.09,225.56,128.86,188.46,215.85,195.85,214.37,218.55,206.9,139.89,236.01,,33,965,33,33.69,
24.06.23 12:49:14,36.33,193.36,246.74,225.75,200.07,181.9,242.66,177.96,224.94,199.56,235.28,196.14,209.03,192.1,206.25,192.17,171.22,230.63,225.42,194.21,287.74,219.92,234.44,144.29,380.05,,33,965,33,33.71,
24.06.23 12:49:29,36.58,206.97,224.7,197.41,228.31,228.76,197.95,186.36,232.97,193.51,236.99,205.98,175.88,189.18,205.15,233.34,150.41,231.79,222.71,193.39,249.76,228.53,205.74,158.73,212.18,,33,965,33,33.74,
24.06.23 12:49:45,36.85,231.17,199.72,260.66,231.94,151.73,215.96,216.51,257.75,276.07,242.17,255.21,232.94,231.49,226.19,252.84,173.08,223.43,220.92,194.75,223.52,268.26,233.83,138.43,190.11,,33,965,33,33.77,
24.06.23 12:50:00,37.1,234.35,202.14,236.39,208.33,160,226.04,227.51,245.52,225.89,280.75,205.43,193.54,218.51,181.43,199.51,160.2,197.41,197.14,242.57,268.75,249.92,204.87,129.99,237.18,,33,965,33,33.78,
24.06.23 12:50:15,37.35,230.31,190.41,228.25,269.99,170.46,220.42,162.55,210.33,204.29,232.43,175.13,214.56,237.52,204.6,198.42,157.09,197.68,214.96,199.69,199.53,227.97,212.71,159.49,198.01,,33,965,33,33.78,
24.06.23 12:50:30,37.6,218.94,224.13,162.55,215.63,170.2,213.75,219.87,207.56,230.25,236.42,254.61,201.09,205.28,198.58,208.34,181.65,249.19,239.76,201.07,212.67,254.01,245.14,161.76,275.42,,33,965,33,33.81,
24.06.23 12:50:45,37.85,201.22,205.38,154.73,230.82,144.07,237.16,184.51,241.99,229.38,239.29,249.53,239.88,230.35,197.76,195.69,156.57,204.56,225.72,163.94,227.28,275.22,179.45,142.57,294.23,,33,965,33,33.81,
24.06.23 12:51:00,38.1,212.23,210.56,218.87,271.19,172.78,215.96,187.68,296.08,229.38,252.97,229.92,173.03,225.81,179.06,224.12,161.5,222.28,206.71,195.3,238.11,289.4,177.8,154.96,207.42,,33,965,33,33.81,
24.06.23 12:51:15,38.35,199.31,203.76,194,220.83,167.12,256.21,133.71,241.99,224.15,224.26,207.91,217.07,207.74,188.33,211.13,169.9,196.04,218.23,175.17,217.79,211.72,195.71,116.75,317,,33,965,33,33.83,
24.06.23 12:51:30,38.6,194.71,193.32,218.87,181.36,145.06,170.21,173.29,220.68,196.53,250.03,229.34,215.12,204.47,193.97,179.88,158.9,234.7,242.23,183.67,237.23,210.91,158.8,169.68,211.05,,33,965,33,33.84,
24.06.23 12:51:45,38.85,223.75,199.18,208.83,252.23,204.7,194.74,223.25,198.52,173.33,211.54,278.84,241.34,224.96,207.91,192.17,124.45,204.01,208.47,259.73,240.78,261.98,191.18,161.51,223.25,,33,965,33,33.84,
24.06.23 12:52:00,39.1,196.33,186.99,159.85,193.24,179.28,202.27,223.25,258.05,231.13,229.6,259.13,173.03,220.75,198.58,214.77,120.32,180.44,198.58,164.72,217.5,265.26,204.01,136.24,218.11,,33,965,33,33.85,
24.06.23 12:52:15,39.35,199.58,216.89,197.41,192.98,157.48,208.25,159.27,196.08,215.84,224.26,190.21,182.67,203.38,218.52,221.84,211.27,205.12,223.01,199.97,243.46,244.14,196.56,137.45,279.2,,33,965,33,33.88,
24.06.23 12:52:30,39.6,203.95,195.18,227.14,211.84,173.81,221.26,173.55,283.97,191.59,266.69,258.23,203.54,217.12,187.53,208.06,152.71,217.17,203.5,169.13,227.86,234.43,172.58,76.28,238.65,,33,965,33,33.89,
24.06.23 12:52:45,39.85,227.45,233.18,206.15,228.86,168.91,202.81,165.09,271.48,228.21,240.73,245.67,204.91,285.99,199.4,175.14,192.27,262.21,232.4,186.35,247.35,238.69,236.26,125.7,215.56,,33,965,33,33.89,
24.06.23 12:53:00,40.1,211.12,244.41,230.48,247.88,216.6,265.22,160.03,268.09,231.42,284.16,187,192.47,195.03,193.16,225.84,157.61,206.51,244.1,180.47,253.99,222.41,185.29,166.09,262.09,,33,965,33,33.92,
24.06.23 12:53:15,40.35,195.25,227.23,177.03,212.11,193.32,226.6,162.05,218.99,232.88,227.34,221.64,214.28,207.47,185.67,157.6,158.9,179.64,220.62,202.73,205.37,205.25,174.22,135.76,215.56,,33,965,33,33.92,
24.06.23 12:53:30,40.6,236.37,205.66,196.35,224.14,150.74,232.86,193.81,252.35,196.8,294.53,231.07,162.3,180.78,165.56,242.42,143.3,196.04,259.2,191.22,213.24,244.42,173.4,143.55,232.5,,33,965,33,33.95,
24.06.23 12:53:45,40.85,179.03,182.29,182.88,211.57,198.17,185.48,196.77,241.4,197.08,232.15,254.61,211.51,195.03,219.09,203.08,130.09,223.14,207.01,204.67,231.36,239.26,199.42,113.95,191.2,,33,965,33,33.96,
24.06.23 12:54:00,41.1,194.44,222.45,147.02,244.72,171.23,231.14,254.03,253.84,225.02,256.81,217.12,175.62,183.39,233.96,220.99,142.29,229.47,201.76,212.78,267.2,304.59,216.23,170.46,213.3,,33,965,33,33.98,
24.06.23 12:54:15,41.35,197.41,188.83,195.31,229.7,163.55,175.08,194.88,172.52,244.43,336.62,225.62,211.79,249.77,212.91,206.95,173.35,207.62,214.96,193.12,224.96,226.57,231.72,186.14,222.1,,33,965,33,33.99,
24.06.23 12:54:30,41.6,190.42,234.04,168.24,168.24,168.4,202.81,190.87,237.02,232.88,198.3,206.25,200.28,198.25,202.4,202.53,161.5,205.4,233.01,190.94,247.35,240.41,223.33,167.89,204.36,,33,965,33,34,
24.06.23 12:54:45,41.85,201.49,249.38,200.04,248.75,216.32,200.1,227.51,208.94,209.33,263.37,202.13,215.4,216.28,202.95,226.42,134.79,245.61,224.22,215.32,280.39,269.16,210.96,167.63,239.83,,33,965,33,34.03,
24.06.23 12:55:00,42.1,211.12,219.94,187.76,213.46,180.33,232,191.67,202.61,242.04,293.9,237.16,247.5,200.13,224.19,196.24,133.3,174.11,226.63,192.85,211.26,210.37,259.17,173.82,195.55,,33,965,33,34.03,
24.06.23 12:55:15,42.35,193.63,210.29,158.87,212.65,153.48,203.89,223.25,253.84,249.23,210.72,211.8,180.57,164.62,200.49,219.29,216.7,179.64,213.18,172.54,190.21,200.98,218,140.86,217.26,,33,965,33,34.03,
24.06.23 12:55:30,42.6,234.06,235.47,216.14,207.8,155.98,241.5,240.46,254.14,225.02,294.21,251.32,211.51,268.96,200.49,218.15,210.42,259.46,237.3,201.07,246.45,280.42,176.97,180.86,211.33,,33,965,33,34.06,
24.06.23 12:55:45,42.85,183.51,220.22,169.74,282.15,132.42,232.57,171.75,228.36,197.35,219.24,237.16,202.73,181.31,207.63,225.84,175.74,189.26,250.03,206.9,258.57,229.65,187.53,176.41,238.65,,33,965,33,34.09,
24.06.23 12:56:00,43.1,225.74,228.07,198.72,210.49,157.73,203.35,140.96,162.51,219.27,260.98,223.91,200.82,239.54,222.2,219.29,169.37,203.18,198.58,229.65,211.26,256.07,194.57,109.79,246.36,,33,965,33,34.1,
24.06.23 12:56:15,43.35,212.23,201.6,189.57,215.63,168.91,185.74,205.18,273.65,236.41,279.2,230.49,264.56,174.05,196.68,184.93,192.55,203.46,224.52,199.97,206.21,305.55,213.01,157.22,209.09,,33,965,33,34.13,
24.06.23 12:56:30,43.6,203.68,209.74,195.83,227.19,196.01,180.25,216.79,252.65,223.29,247.4,252.81,235.53,244.19,239.49,253.44,160.46,229.18,249.09,223.88,288.71,277.05,206.03,143.06,297.8,,33,965,33,34.14,
24.06.23 12:56:45,43.85,205.6,182.81,198.99,189.07,167.89,221.82,200.28,234.99,175.98,252.08,255.51,218.75,212.41,194.24,209.17,170.69,211.53,225.72,227.63,219.79,242.7,198.27,173.3,318.35,,33,965,33,34.17,
24.06.23 12:57:00,44.1,206.15,227.23,185.7,206.46,164.82,217.35,181.62,283.65,218.41,297.07,229.63,242.8,188.65,161.98,237.13,138.28,214.9,250.03,192.57,227.28,245.29,204.58,117.92,304.02,,33,965,33,34.17,
24.06.23 12:57:15,44.35,212.23,219.94,226.86,194.54,209.38,195.01,226.37,227.79,205.12,281.68,191.82,219.87,228.07,183.28,243.01,167.53,189.53,215.25,198.86,229.31,189.4,186.13,155.21,234.83,,33,965,33,34.21,
24.06.23 12:57:30,44.6,215.02,222.45,185.96,182.89,132.42,196.88,194.08,235.86,177.31,294.85,258.83,218.75,204.74,192.62,184.13,183.27,209.29,207.01,197.22,285.17,268.86,165.52,159.23,239.83,,33,965,33,34.24,
24.06.23 12:57:45,44.85,207.52,191.2,226.03,247.88,139.43,208.52,178.74,227.79,192.41,274.9,253.11,277.16,240.12,216.27,198.69,214.41,203.73,208.18,185.82,213.81,275.52,195.43,141.35,236.01,,33,965,33,34.25,
24.06.23 12:58:00,45.1,226.88,216.89,214.78,204.32,157.23,267.34,168.15,250.26,241.45,286.03,227.05,217.35,228.36,255.81,205.29,159.94,210.41,207.01,167.31,215.51,241.55,193.16,166.35,255.99,,33,965,33,34.28,
24.06.23 12:58:15,45.35,212.51,209.19,191.65,218.91,209.93,204.43,187.68,260.47,209.33,247.98,230.21,216.23,243.32,215.15,194.07,150.92,200.7,208.18,172.54,258.87,223.79,194.29,139.89,264.55,,33,965,33,34.31,
24.06.23 12:58:30,45.6,268.61,217.44,180.58,217.27,166.86,241.21,207.37,249.96,255.3,266.69,197.76,224.1,228.36,229.06,215.05,179.77,211.25,197.14,203,248.85,242.99,263.92,131.66,293.58,,33,965,33,34.33,
24.06.23 12:58:45,45.85,232.33,221.62,197.67,192.71,127.64,240.63,197.85,235.86,177.58,276.74,196.95,241.34,244.78,222.49,215.61,159.16,230.05,208.18,238.43,296.49,236.7,199.7,126.41,237.47,,33,965,33,34.35,
24.06.23 12:59:00,46.1,201.49,196.51,199.78,246.73,157.48,258.3,155.01,258.05,212.15,282.92,305.44,230.36,249.18,213.19,213.37,189.53,210.69,226.33,197.77,300.09,197.8,243.29,140.86,198.56,,33,965,33,34.36,
24.06.23 12:59:15,46.35,170.71,213.3,188.54,176.02,141.38,208.52,203.54,214.5,256.82,254.74,250.72,215.12,203.38,198.85,223.27,229.45,228.32,230.27,189.59,214.66,278.27,194.86,127.12,246.36,,33,965,33,34.38,
24.06.23 12:59:30,46.6,186.95,195.45,168.24,228.03,170.2,201.18,148.55,211.71,201.22,221.75,214.03,198.93,230.63,161.47,227.56,129.35,166.55,195.41,187.16,246.45,245,183.62,98.61,136.49,,33,965,33,34.42,
24.06.23 12:59:45,46.85,179.56,197.04,181.35,218.09,167.89,187.85,173.81,219.27,218.98,232.43,247.15,200.55,243.32,218.81,226.7,185.98,177.53,231.79,210.25,224.1,235.85,211.55,143.06,242.49,,33,965,33,34.44,
24.06.23 13:00:00,47.1,239.58,203.76,196.09,238.72,179.8,208.25,170.2,287.77,184,243.33,262.47,175.36,238.67,193.97,214.77,176.55,229.47,254.44,217.88,222.66,247.31,206.9,123.09,263.93,,33,965,33,34.46,
24.06.23 13:00:15,47.35,237.54,218.28,242.64,197.43,176.15,238.6,165.35,205.36,239.96,292.31,264.3,230.65,222.15,189.67,213.37,212.7,212.65,211.12,226.47,242.27,233.59,186.13,132.86,207.97,,33,965,33,34.48,
24.06.23 13:00:30,47.6,185.36,189.36,202.69,158.61,117.97,199.57,150.78,191.51,223.87,263.37,226.76,220.15,228.93,169.93,188.4,160.2,202.9,210.23,198.31,226.12,209.83,199.7,90.1,195.28,,33,965,33,34.49,
24.06.23 13:00:45,47.85,205.32,205.93,187.25,199.28,195.47,201.45,232.94,234.41,237.3,256.51,210.68,215.12,213.24,159.18,204.74,180.84,189.53,188.28,222.73,227.28,292.21,190.9,110.71,208.81,,33,965,33,34.52,
24.06.23 13:01:00,48.1,199.58,242.67,195.57,178.05,184.54,206.61,204.64,209.49,211.3,228.19,266.14,215.4,203.65,161.21,249.25,116.46,222.57,232.4,214.76,270.31,226.29,178.07,155.46,315.99,,33,965,33,34.56,
24.06.23 13:03:17,50.38,204.5,211.93,191.91,211.57,164.31,198.76,183.19,233.83,217.55,243.04,235.41,218.47,215.45,189.67,208.9,162.81,200.7,213.18,188.51,228.73,251.96,197.13,138.67,236.01,,33,965,33,34.39,
24.06.23 13:03:33,50.65,203.13,211.38,191.91,209.14,163.3,197.15,182.93,231.24,216.98,242.46,234.54,215.95,215.73,188.6,207.78,161.76,198.5,212.3,189.05,227.28,253.13,196.85,138.67,237.18,,33,965,33,34.39,
24.06.23 13:03:48,50.9,203.4,209.47,190.09,208.06,162.03,198.49,182.14,231.24,214.42,241.02,234.83,215.12,215.45,187.8,206.12,161.76,199.88,212,189.32,225.25,253.72,196.28,138.18,233.67,,33,965,33,34.38,
24.06.23 13:04:03,51.15,202.58,211.11,190.87,206.46,161.77,201.45,181.09,229.8,213.57,239.58,232.51,214.28,213.51,186.73,205.57,160.46,198.23,211.41,188.51,224.1,249.63,194.86,137.21,233.96,,33,965,33,34.41,
24.06.23 13:04:18,51.4,203.13,209.47,190.35,206.72,163.55,201.18,179.26,228.65,212.15,238.71,232.51,213.45,212.41,184.87,205.01,161.24,198.23,211.41,188.51,222.37,245.87,194.29,137.94,229.3,,33,965,33,34.39,
24.06.23 13:04:33,51.65,203.95,210.01,190.09,204.85,161.77,197.68,179.26,226.65,210.46,236.71,230.49,213.17,212.96,185.13,206.95,159.94,198.23,211.12,187.97,220.36,244.42,193.44,136.24,229.3,,33,965,33,34.41,
24.06.23 13:04:48,51.9,203.13,208.65,189.57,204.59,162.53,194.74,178.74,224.94,210.17,234.99,229.06,210.96,211.86,182.48,205.57,159.94,196.86,210.23,188.24,219.5,245,193.44,135.52,229.59,,33,965,33,34.38,
24.06.23 13:05:03,52.15,202.85,208.1,189.83,203.25,160.76,193.14,179.52,224.37,209.33,234.99,228.77,209.03,211.86,181.96,203.91,159.94,196.32,209.94,187.7,218.36,243.85,194.86,135.52,234.25,,33,965,33,34.39,
24.06.23 13:05:18,52.4,202.31,208.37,189.06,201.39,161.27,192.88,176.66,224.08,206.8,234.42,226.76,206.28,209.38,181.16,201.71,158.38,196.59,208.76,187.16,217.5,239.26,193.72,134.31,237.18,,33,965,33,34.39,
24.06.23 13:05:33,52.65,202.58,209.19,188.8,199.54,159.5,192.08,175.1,222.67,207.08,232.72,225.33,207.37,209.11,179.85,197.87,158.13,196.32,209.35,186.89,209.29,240.98,190.34,133.83,233.67,,33,965,33,34.39,
24.06.23 13:05:48,52.9,202.85,206.74,188.8,199.54,160,189.69,174.33,220.4,206.52,232.15,223.91,206.55,213.24,179.85,195.69,158.13,194.41,208.18,186.62,211.54,235.85,190.62,133.11,229.59,,33,965,33,34.38,
24.06.23 13:06:03,53.15,201.49,204.03,188.8,197.17,160,187.05,174.33,220.68,204.01,230.45,223.91,206,208.56,178.79,195.15,157.87,192.78,207.3,186.89,209.85,236.13,188.37,132.14,226.99,,33,965,33,34.38,
24.06.23 13:06:18,53.4,198.77,205.38,188.28,197.43,158.74,185.48,175.88,218.99,203.73,229.03,223.34,203.54,206.37,176.7,192.98,156.57,191.7,206.71,186.35,210.42,239.26,187.81,130.94,225.26,,33,965,33,34.36,
24.06.23 13:06:33,53.65,196.6,205.38,188.28,196.38,159.5,184.43,171.75,218.43,203.73,227.91,221.35,204.09,205.83,178.01,190.82,155.54,190.34,206.13,185.01,207.61,237.84,187.81,128.79,224.69,,33,965,33,34.35,
24.06.23 13:06:48,53.9,197.68,201.87,188.02,195.59,159.5,183.12,175.62,217.58,200.12,227.34,220.22,201.91,206.1,175.65,191.09,156.83,191.42,206.42,184.47,206.48,239.55,187.81,129.75,226.41,,33,965,33,34.35,
24.06.23 13:07:03,54.15,197.14,200.8,186.99,194.02,158.99,183.12,172.26,216.46,198.73,226.5,218.81,198.93,204.47,174.87,188.13,156.32,188.99,204.96,185.28,209.29,239.83,185.57,129.03,220.68,,33,965,33,34.35,
24.06.23 13:07:19,54.42,195.79,199.99,186.47,194.54,158.74,180.51,169.69,214.78,198.18,227.91,218.52,199.47,203.38,174.61,188.13,156.32,189.26,204.67,184.74,205.93,236.99,186.13,127.36,218.68,,33,965,33,34.35,
24.06.23 13:07:34,54.67,196.6,200.26,186.47,192.19,158.24,178.44,173.55,214.5,196.53,225.66,219.65,200.28,203.92,174.35,187.33,158.38,188.72,204.09,184.21,203.97,233.59,185.85,127.12,216.41,,33,965,33,34.35,
24.06.23 13:07:49,54.92,194.71,200.26,186.47,190.89,157.23,176.11,168.92,213.94,195.43,220.63,221.64,200.28,203.65,173.83,186.79,156.57,188.99,203.79,183.67,203.42,234.43,185.01,127.36,215.56,,33,965,33,34.33,
24.06.23 13:08:04,55.17,194.98,199.18,187.76,191.15,156.48,176.11,170.2,213.11,194.88,218.97,216.27,198.12,202.3,173.83,187.6,157.09,190.34,203.79,183.67,206.76,227.97,184.73,127.84,216.13,,33,965,33,34.33,
24.06.23 13:08:19,55.42,199.04,198.92,186.47,190.37,157.48,176.63,168.92,213.11,192.14,215.38,214.31,194.62,201.75,172.01,181.73,153.23,188.99,202.34,183.13,201.75,224.07,183.06,128.07,214.71,,33,965,33,34.33,
24.06.23 13:08:34,55.67,197.41,198.65,185.96,188.81,156.98,175.08,168.41,211.44,194.88,215.1,212.91,196.23,199.86,173.31,179.09,156.32,189.53,202.63,183.67,200.09,221.03,182.78,126.88,213.87,,33,965,33,34.31,
24.06.23 13:08:49,55.92,192.56,199.45,185.96,187.78,156.48,174.31,169.43,210.6,194.33,218.97,209.85,194.62,200.4,171.23,179.09,155.54,188.19,203.21,183.13,200.36,218.82,181.11,125.7,210.21,,33,965,33,34.31,
24.06.23 13:09:04,56.17,192.29,198.65,185.44,188.56,155.23,176.63,166.87,210.6,193.23,217.86,209.85,194.88,199.06,171.23,182.8,154.51,187.65,202.34,182.6,199.81,219.37,181.67,127.36,212.74,,33,965,33,34.3,
24.06.23 13:09:19,56.42,191.22,201.33,184.67,187.78,156.23,176.89,163.31,209.49,193.51,215.1,208.46,195.15,198.52,170.97,179.09,155.03,187.92,201.47,181.53,197.33,219.37,180.01,124.04,212.18,,33,965,33,34.31,
24.06.23 13:09:34,56.67,191.22,198.11,185.19,187,154.98,174.05,163.31,209.49,194.6,214.83,208.74,193.27,197.98,167.1,178.03,150.41,185.5,200.6,183.13,195.13,215.26,179.18,122.15,208.81,,33,965,33,34.3,
24.06.23 13:09:49,56.92,189.88,195.18,184.67,185.46,155.73,168.94,163.57,208.11,193.51,214.28,207.36,193.27,199.06,165.04,178.03,150.92,185.23,200.02,181.8,196.5,215.53,181.11,121.91,210.21,,33,965,33,34.28,
24.06.23 13:10:04,57.17,190.15,195.71,184.16,182.63,155.73,167.92,162.05,208.11,192.14,213.18,206.25,189.01,197.17,166.58,174.88,151.69,184.7,197.42,181.53,197.05,210.91,180.01,122.62,209.09,,33,965,33,34.28,
24.06.23 13:10:19,57.42,188.81,197.31,184.42,183.66,154.22,169.7,162.81,206.18,190.23,215.65,204.87,188.74,196.37,166.07,173.05,151.69,183.36,197.71,182.6,196.78,212.81,179.73,121.91,209.65,,33,965,33,34.28,
24.06.23 13:10:34,57.67,188.28,195.18,184.42,181.1,153.97,171.23,161.54,205.08,189.96,213.73,204.05,189.8,195.57,166.33,172.53,149.64,181.77,195.99,181,193.76,212.54,181.11,120.73,207.42,,33,965,33,34.28,
24.06.23 13:10:49,57.92,188.28,193.85,184.16,179.83,153.73,171.49,161.54,205.36,188.6,212.36,204.6,187.68,194.23,164.02,170.45,147.35,181.5,195.41,181.27,193.21,213.08,179.73,121.2,205.47,,33,965,33,34.27,
24.06.23 13:11:04,58.17,187.22,192.79,183.65,179.57,151.98,169.45,160.03,203.71,186.7,214.55,201.86,187.15,194.5,163.25,169.67,149.9,184.17,195.7,179.93,192.66,215.53,180.01,120.26,206.02,,33,965,33,34.25,
24.06.23 13:11:19,58.42,186.95,192.26,183.39,180.85,153.48,168.94,159.27,203.98,188.33,212.9,202.4,186.36,195.3,161.21,169.93,150.15,181.5,194.55,179.93,192.66,213.63,179.18,118.62,206.02,,33,965,33,34.25,
24.06.23 13:11:34,58.67,185.62,189.62,183.14,179.06,152.48,168.17,161.79,202.89,186.16,213.18,202.13,185.83,195.3,160.2,169.41,149.13,181.23,193.98,180.47,191.03,212.27,178.07,118.39,205.47,,33,965,33,34.24,
24.06.23 13:11:49,58.92,185.09,187.78,182.62,178.55,150.99,165.13,159.52,203.43,186.7,212.08,204.87,186.36,191.04,161.47,168.11,146.59,179.64,193.98,180.2,189.67,210.91,178.62,119.32,208.25,,33,965,33,34.24,
