Measurement Name :,20230624_SDR641_Run01_Plate01_PR,,Generated On :,"24/06/2023, 11:08:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.06.23 10:05:34,1.03,230.15,217.25,271.89,227.64,190.64,233.29,226.59,248.67,211.52,240.99,257.23,241.53,229.85,230.14,219.81,232.27,235.35,240.35,214.22,212.32,209.53,200.91,239.93,233.11,,27,965,33,30.55,965D6-(E1);
24.06.23 10:05:49,1.28,189.5,223,213.64,186.3,197.28,198.9,224.86,210.89,205.79,226.46,226.04,220.67,226.63,188.5,212.38,216.76,197.01,205.5,202.59,195.93,177.99,192.84,209.72,208.58,,27,965,33,30.5,965D6-(E1);
24.06.23 10:06:04,1.53,269.3,229.69,237.58,229.1,226.92,255.96,244.51,243.67,226.67,197.01,278.65,236.54,228.97,223.47,214.37,229.66,258.72,221.65,234.02,216.78,215.19,202.88,239.05,240.14,,27,965,33,30.46,965B6-(E1);
24.06.23 10:06:19,1.78,221.33,188.48,266.56,184.67,202.86,181.24,200.01,222.08,201.53,227.92,219.71,213.88,200.06,199.19,211.53,195.6,184.03,198.42,189.81,223.38,197.53,210.81,230.27,214.19,,27,965,33,30.47,965D6-(E1);
24.06.23 10:06:34,2.03,227.49,261.51,224.62,227.06,200.06,245.41,237.1,230.62,248.29,281.02,232.15,211.35,235.46,242.22,249.25,211.96,206.58,202.09,207.95,235.57,227.26,206.26,233.47,239.26,,27,965,33,30.47,965D6-(E1);
24.06.23 10:06:49,2.28,195.9,204.22,209.94,208.44,177.05,190.96,254.13,227.19,218.46,259.28,246.95,187.48,212.2,197.26,181.98,206.08,189.52,194.78,204,181.94,191.76,184.6,189.07,198.34,,27,965,33,30.47,965D6-(E1);
24.06.23 10:07:04,2.53,271.2,197.26,203.71,204.22,236.94,240.06,246.31,248.67,233.19,211.12,240.39,195.32,214.48,210.36,234.64,240.48,236.25,200.11,233.72,258.44,218.61,204.29,228.24,211.66,,27,965,33,30.5,965D6-(E1);
24.06.23 10:07:19,2.78,222.21,224.74,208.8,201.15,242.92,227.46,227.17,212.28,224.9,273.06,232.15,213.03,245.32,238.07,210.4,217.61,246.77,227.52,211.93,211.13,184.97,190.08,213.1,204.13,,27,965,33,30.51,965B6-(E1);
24.06.23 10:07:34,3.03,280.78,254.77,256.33,269.9,208.5,228.04,233.58,243.67,223.14,192.01,248.75,245.98,255.66,247.9,220.67,215.91,198.69,219.31,201.47,253.35,216.9,201.75,236.99,226.74,,27,965,33,30.54,965B6-(E1);
24.06.23 10:07:49,3.28,239.1,222.71,204.56,249,233.39,263.3,225.44,248.38,255.06,233.83,266.76,240.36,257.2,214.32,253.8,229.37,215.73,209.78,223.16,233.11,205.31,209.95,222.48,219.58,,27,965,33,30.54,965D6-(E1);
24.06.23 10:08:04,3.53,240.91,238.23,238.17,229.4,225.75,208.08,248.4,232.92,255.06,273.37,247.85,204.66,268.05,277.46,223.26,215.34,244.35,192.55,206.82,235.26,217.18,223.77,232.31,227.02,,27,965,33,30.57,965D6-(E1);
24.06.23 10:08:19,3.78,267.73,245.69,272.84,245.39,239.33,264.22,265.15,222.64,238.89,291.37,269.87,250.45,240.52,230.14,264.85,238.12,245.86,236.44,234.02,225.8,213.77,223.48,232.89,230.78,,27,965,33,30.58,965D6-(E1);
24.06.23 10:08:34,4.03,262.39,224.16,240.56,269.9,218.51,270.73,238.87,267.92,242.81,244.61,264.59,224.09,241.12,237.48,251.07,224.17,240.44,245.19,217.95,239.58,224.94,213.09,238.16,231.36,,27,965,33,30.6,965B6-(E1);
24.06.23 10:08:49,4.28,254.32,204.78,244.17,241.2,222.26,254.44,252.32,222.64,232,230.57,223.45,246.57,247.74,246.7,254.71,223.89,236.84,237.64,217.66,203.49,174.79,199.51,236.11,210.54,,27,965,33,30.63,965B6-(E1);
24.06.23 10:09:04,4.53,250.33,265.85,249,276.5,228.68,242.73,289.73,255.82,247.68,214.85,269.24,240.65,213.63,226.94,245.34,236.95,232.68,225.17,221.42,242.06,217.47,209.95,224.78,231.07,,27,965,33,30.65,965D6-(E1);
24.06.23 10:09:19,4.78,277.25,237.93,228.12,227.64,201.46,229.79,216.84,237.54,236.48,238,260.9,206.33,219.37,204.75,223.55,222.17,229.43,215.25,219.39,205.54,217.18,217.4,224.49,217.87,,27,965,33,30.66,965D6-(E1);
24.06.23 10:09:34,5.03,283.04,240.01,255.72,255.38,220.24,243.02,232.7,246.9,208.36,227.34,259.06,244.49,234.57,259.43,239.97,234.31,233.57,233.16,252.35,220.67,238.11,213.09,234.06,232.82,,27,965,33,30.71,965D6-(E1);
24.06.23 10:11:21,6.82,252.17,223,218.53,258.13,232.5,263.61,249.3,249.26,255.06,253.43,258.45,242.12,251.69,242.81,247.14,245.22,247.69,244.28,237.88,246.74,236.04,249.05,251.56,244.88,,27,965,33,30.47,
24.06.23 10:11:36,7.07,257.42,234.38,234.31,252.33,236.35,260.53,239.76,251.64,241.3,250.98,244.56,243.01,254.13,248.8,241.75,240.78,245.26,247.63,237.28,246.43,239.59,255.16,253.37,248.46,,27,965,33,30.4,
24.06.23 10:11:51,7.32,245.15,227.64,215.08,253.55,232.21,265.77,237.69,246.31,258.78,246.73,252.07,229.27,243.52,241.33,235.53,240.78,242.54,245.5,231.95,244.24,235.45,247.84,246.16,247.26,,27,965,33,30.32,
24.06.23 10:12:06,7.57,250.33,236.75,226.95,246.89,232.21,267,240.06,251.04,250.44,251.9,253.28,244.49,252.3,238.95,240.27,246.41,248.29,244.89,231.36,251.77,245.55,253.63,252.16,251.76,,27,965,33,30.25,
24.06.23 10:12:21,7.82,250.94,229.4,228.12,251.12,233.09,259.92,234.75,251.94,246.77,254.04,246.35,233.91,246.83,240.44,243.84,236.65,242.54,240.05,236.69,248,242.86,253.93,252.46,247.56,,27,965,33,30.18,
24.06.23 10:12:36,8.07,255.25,229.69,237.88,254.46,230.15,255.04,249.3,246.61,251.97,258.66,247.25,242.12,248.04,245.8,251.07,238.42,250.12,241.26,237.88,254.94,246.45,252.4,249.45,243.99,,27,965,33,30.1,
24.06.23 10:12:51,8.32,250.02,225.03,217.66,242.39,228.09,264.53,221.98,249.56,239.49,246.73,230.69,222.66,241.72,236,233.17,232.56,244.35,238.24,227.24,239.89,235.45,244.21,243.48,241.32,,27,965,33,30.04,
24.06.23 10:13:06,8.57,232.82,229.69,231.36,252.64,234.57,254.74,238.58,255.22,245.24,256.81,253.28,238.88,238.43,235.71,239.97,227.92,251.65,239.75,232.24,237.73,241.07,250.57,239.64,240.73,,27,965,33,30,
24.06.23 10:13:21,8.82,250.33,238.23,224.03,254.16,238.43,271.36,235.34,251.64,251.66,255.27,254.8,240.36,247.14,243.71,243.84,248.21,245.56,249.77,242.06,247.37,246.45,252.4,247.96,247.26,,27,965,33,29.93,
24.06.23 10:13:36,9.07,246.97,228.52,218.53,245.39,228.97,262.07,235.04,254.02,250.13,251.9,244.86,235.66,250.47,232.77,232.58,241.96,244.35,237.04,230.47,246.74,244.35,254.55,248.85,241.62,,27,965,33,29.88,
24.06.23 10:13:51,9.32,265.21,248.4,227.24,262.44,242.32,269.49,247.2,243.08,264.71,261.14,269.24,249.26,252.3,244.01,251.98,239.89,249.21,254.38,236.98,250.2,247.05,261.95,257.31,247.56,,27,965,33,29.83,
24.06.23 10:14:06,9.57,236.11,232.03,218.82,252.33,229.26,255.04,235.93,243.67,240.39,247.03,231.57,230.72,250.17,235.41,242.95,240.19,242.54,239.75,235.79,245.18,234.86,245.12,248.56,242.51,,27,965,33,29.76,
24.06.23 10:14:21,9.82,241.21,231.44,210.79,246.89,217.64,258.09,247.2,233.49,244.63,251.9,247.55,229.56,244.42,240.44,239.08,231.69,236.55,231.97,230.18,234.96,232.22,247.54,241.11,239.55,,27,965,33,29.71,
24.06.23 10:14:36,10.07,234.61,237.93,218.53,247.49,234.87,266.38,244.21,258.82,246.46,265.5,255.71,230.43,243.22,245.5,246.24,241.96,236.84,236.74,241.16,255.89,253.69,249.97,260.97,254.17,,27,965,33,29.65,
24.06.23 10:14:51,10.32,241.51,224.45,215.65,248.4,227.51,256.87,245.11,245.13,252.9,264.57,259.37,232.75,236.94,247.3,253.19,234.6,244.05,249.77,238.17,245.18,255.82,250.27,249.75,256.59,,27,965,33,29.61,
24.06.23 10:15:07,10.58,262.39,235.56,225.78,261.21,239.62,260.84,241.54,250.75,244.94,261.76,252.67,243.9,257.2,250.61,236.12,250.3,243.14,240.95,230.77,259.07,238.11,259.47,256.4,250.25,,27,965,33,29.54,
24.06.23 10:15:22,10.83,245.75,227.35,228.71,267.4,236.05,261.45,243.02,258.52,251.97,283.27,253.89,235.08,253.52,249.1,251.07,244.03,262.45,246.41,239.97,261.95,245.55,257.62,248.85,254.47,,27,965,33,29.5,
24.06.23 10:15:37,11.08,237,241.8,215.65,239.12,230.73,267.31,233.58,253.13,247.99,253.43,248.15,240.65,246.53,245.8,245.94,249.4,245.86,249.77,229.59,242.38,248.55,257,252.76,254.17,,27,965,33,29.43,
24.06.23 10:15:52,11.33,233.72,224.16,223.45,234.68,231.62,249.61,232.99,236.67,238.89,242.8,238.62,221.52,236.05,231.89,239.08,230.82,235.06,234.95,230.77,245.18,240.78,238.21,240.82,236.62,,27,965,33,29.38,
24.06.23 10:16:07,11.58,239.71,220.41,216.22,255.38,227.21,258.39,241.83,242.2,248.6,244.31,245.75,226.96,228.68,222.9,234.64,230.24,237.74,250.38,223.45,238.96,243.46,249.66,247.66,238.67,,27,965,33,29.33,
24.06.23 10:16:22,11.83,241.51,238.82,212.5,242.69,219.08,258.09,238.58,242.79,240.7,254.35,245.16,225.81,237.84,227.52,232.58,234.6,250.43,251.3,228.71,250.2,230.47,247.54,236.4,241.92,,27,965,33,29.28,
24.06.23 10:16:37,12.08,244.84,223.58,215.36,249,229.26,255.65,246.6,246.31,246.46,273.06,241.28,244.2,245.63,237.77,251.07,244.63,235.35,241.86,226.08,244.87,243.16,245.72,244.08,252.36,,27,965,33,29.22,
24.06.23 10:16:52,12.33,247.28,226.19,225.49,249.61,247.14,266.69,236.51,243.96,250.74,258.05,261.82,240.94,249.56,242.81,236.12,236.07,243.75,247.94,230.47,252.09,256.73,242.41,240.23,248.46,,27,965,33,29.18,
24.06.23 10:17:07,12.58,246.06,241.2,224.03,253.55,226.05,252.02,228.33,248.97,260.96,264.88,260.9,253.16,250.17,250.61,251.67,241.96,254.41,252.53,231.06,249.25,241.37,257.62,253.97,257.19,,27,965,33,29.14,
24.06.23 10:17:22,12.83,239.1,215.82,217.95,239.12,205.96,243.02,233.58,242.2,244.94,248.85,245.45,236.54,241.42,224.92,228.2,240.19,244.96,236.15,224.03,243.31,235.45,247.54,247.06,240.44,,27,965,33,29.11,
24.06.23 10:17:37,13.08,248.19,231.74,228.42,252.33,234.27,253.23,217.12,244.25,240.7,249.16,256.32,218.39,240.22,217.73,212.38,240.78,235.35,235.85,227.83,238.96,235.45,242.71,245.57,238.08,,27,965,33,29.08,
24.06.23 10:17:52,13.33,228.38,237.04,221.71,241.2,226.05,249.61,236.81,242.79,249.21,240.39,249.05,240.65,234.87,224.34,243.55,236.36,245.56,243.37,225.49,244.87,246.15,249.36,247.96,246.07,,27,965,33,29.07,
24.06.23 10:18:07,13.58,237.3,224.16,217.09,233.5,229.85,249.61,235.93,240.74,223.73,244.31,246.35,234.79,239.03,236.3,243.84,236.95,236.55,233.16,229.3,248.94,241.37,250.27,248.26,236.03,,27,965,33,29.05,
24.06.23 10:18:23,13.85,242.42,225.9,227.83,251.42,224.01,269.49,248.1,248.67,243.72,261.45,263.98,248.96,244.72,236.3,225.87,252.71,249.82,235.85,229.88,255.57,250.96,256.08,250.36,245.18,,27,965,33,29.04,
24.06.23 10:18:38,14.1,238.2,218.11,209.37,237.93,217.64,238.87,224.57,245.13,240.7,246.42,266.14,228.69,239.92,236,221.24,235.78,237.14,238.85,223.74,244.56,235.45,250.88,244.38,243.1,,27,965,33,29.03,
24.06.23 10:18:53,14.35,245.75,234.09,221.13,245.99,226.34,246.01,230.37,241.62,246.16,254.04,259.68,238.88,242.92,237.77,239.08,230.82,245.86,237.04,225.78,251.14,233.1,246.63,245.87,239.55,,27,965,33,29.01,
24.06.23 10:19:08,14.6,239.71,220.41,217.66,238.52,229.26,258.09,228.62,233.49,230.52,245.82,265.21,233.33,240.22,228.98,223.55,233.14,241.64,239.15,233.42,249.25,235.75,249.66,248.56,239.85,,27,965,33,29,
24.06.23 10:19:23,14.85,246.06,226.19,204.56,250.21,222.55,255.96,237.4,239.57,247.07,260.52,263.05,243.31,245.32,244.31,234.94,235.78,241.04,230.48,222.58,242.69,236.63,244.51,248.26,243.1,,27,965,33,28.97,
24.06.23 10:19:38,15.1,246.36,223.29,222.29,249.61,220.82,243.02,233.29,254.32,250.44,246.12,252.67,236.25,239.62,228.1,236.71,245.82,250.43,240.05,221.71,243.93,239.88,249.97,250.36,241.92,,27,965,33,28.97,
24.06.23 10:19:53,15.35,230.74,227.06,210.22,243.89,221.1,249.91,233.87,249.86,244.94,254.35,249.96,244.49,244.42,241.03,228.49,244.93,241.34,236.74,225.78,249.57,241.07,252.71,251.86,242.8,,27,965,33,28.96,
24.06.23 10:20:08,15.6,251.25,227.94,219.68,244.19,233.68,253.23,246.9,246.31,236.78,249.16,266.76,240.06,242.32,239.25,230.83,252.71,245.26,236.74,223.74,250.2,256.73,260.09,250.66,246.07,,27,965,33,28.96,
24.06.23 10:20:23,15.85,256.49,208.44,214.22,245.09,221.68,233.29,235.63,247.79,241,255.58,263.36,222.66,239.62,244.01,225.29,241.07,244.35,235.25,219.1,234.03,242.56,253.32,244.08,243.4,,27,965,33,28.93,
24.06.23 10:20:38,16.1,240.91,229.98,219.1,247.19,219.66,258.39,232.12,255.22,254.44,255.27,260.59,244.79,248.04,236.89,237.3,252.11,249.21,236.44,229.88,248.62,242.56,253.32,248.56,240.44,,27,965,33,28.93,
24.06.23 10:20:53,16.35,250.94,222.71,208.23,250.51,227.21,250.51,229.2,247.49,252.9,258.05,265.52,225.53,233.09,238.07,236.12,237.54,250.43,239.75,223.16,248.31,246.15,257.31,244.97,246.67,,27,965,33,28.93,
24.06.23 10:21:08,16.6,232.82,221.85,222.58,252.64,222.84,255.04,249.91,257.31,249.21,258.05,256.62,240.65,242.62,242.81,233.76,249.4,247.69,247.63,227.54,254.3,240.48,257,251.56,249.95,,27,965,33,28.91,
24.06.23 10:21:23,16.85,234.61,211.55,217.09,243.59,226.63,259.62,230.37,244.84,238.89,244.31,252.67,228.41,231.32,229.85,235.82,241.07,241.94,231.97,219.97,243,231.64,252.1,242.89,241.92,,27,965,33,28.91,
24.06.23 10:21:38,17.1,235.21,214.96,217.37,252.03,227.21,253.83,243.32,251.64,234.09,259.59,260.29,231.59,238.43,238.07,228.78,243.14,243.45,233.46,227.54,248.94,242.56,258.55,257.61,246.37,,27,965,33,28.9,
24.06.23 10:21:53,17.35,229.56,227.94,211.64,243.29,226.34,253.53,225.15,239.28,248.6,250.98,246.35,228.98,242.32,238.95,230.24,240.78,230.61,241.26,229,245.18,239.88,250.57,251.56,250.55,,27,965,33,28.9,
24.06.23 10:22:08,17.6,245.75,223,215.36,240.31,221.68,257.78,235.34,241.32,247.99,246.12,248.45,231.01,248.04,242.52,239.67,249.7,234.76,242.77,220.55,239.58,249.45,259.16,244.67,246.67,,27,965,33,28.89,
24.06.23 10:22:23,17.85,234.91,217.82,222.87,247.49,222.84,264.22,231.82,248.67,244.03,251.29,259.68,227.25,225.46,231.6,234.64,244.33,238.64,241.56,211.64,247.68,236.63,257.31,245.57,246.37,,27,965,33,28.88,
24.06.23 10:22:38,18.1,248.5,224.16,213.93,249.61,216.2,255.96,238.28,243.96,236.78,247.94,263.05,233.04,245.02,244.31,231.7,249.7,238.04,243.37,228.12,244.56,236.34,267.25,253.97,248.76,,27,965,33,28.86,
24.06.23 10:22:53,18.35,244.24,228.52,215.36,250.82,228.97,271.36,231.82,241.03,253.51,253.43,255.4,240.06,240.82,238.95,247.14,249.7,243.45,243.98,234.61,255.89,241.96,269.76,253.37,251.15,,27,965,33,28.86,
24.06.23 10:23:08,18.6,237.3,213.25,226.66,237.34,231.03,252.02,231.24,252.83,234.99,238.89,246.65,231.88,238.13,236.89,244.74,247.01,245.86,235.25,234.02,236.8,235.16,250.57,246.46,252.36,,27,965,33,28.86,
24.06.23 10:23:23,18.85,239.1,230.86,214.22,249.3,220.82,265.77,238.58,247.49,254.44,238.6,252.37,228.41,242.62,237.48,235.53,240.19,235.95,248.85,232.24,251.46,250.06,265.68,257,249.95,,27,965,33,28.86,
24.06.23 10:23:38,19.1,246.06,226.48,218.24,252.33,223.72,259.62,257.78,250.15,248.9,240.99,262.75,232.46,230.73,237.48,242.95,250.91,241.64,244.59,226.66,254.62,243.16,261.02,262.19,257.8,,27,965,33,28.83,
24.06.23 10:23:53,19.35,236.7,212.68,210.51,249,212.2,252.02,233.58,226.9,226.96,249.16,235.08,215,234.57,225.49,238.48,232.85,229.43,237.94,221.13,234.34,244.95,256.7,245.57,240.14,,27,965,33,28.83,
24.06.23 10:24:08,19.6,247.58,216.39,202.87,246.59,208.79,256.87,236.51,239.57,244.63,251.29,249.96,222.66,240.22,232.19,235.23,240.48,241.34,234.65,220.55,248,245.85,259.47,241.71,241.03,,27,965,33,28.83,
24.06.23 10:24:23,19.85,235.51,225.61,223.16,257.21,213.91,258.7,242.13,249.56,243.42,249.46,260.9,229.56,245.32,238.07,237.89,248.81,248.9,240.35,236.09,240.82,244.05,261.33,253.37,247.86,,27,965,33,28.83,
24.06.23 10:24:38,20.1,245.45,223.58,215.65,247.19,227.21,247.2,237.69,249.86,253.51,241.29,257.54,237.71,252.3,243.41,242.95,253.62,247.69,239.15,230.18,246.12,238.4,257,253.67,251.46,,27,965,33,28.83,
24.06.23 10:24:53,20.35,231.04,219.26,208.23,243.59,212.77,254.13,235.04,249.26,241,237.4,264.29,228.69,236.05,235.71,242.05,249.11,246.77,234.35,218.53,245.18,252.78,253.32,253.67,245.18,,27,965,33,28.82,
24.06.23 10:25:08,20.6,237.3,215.53,211.93,247.49,215.06,243.62,236.22,242.2,248.6,247.03,255.1,231.01,244.42,233.36,234.64,240.78,242.24,232.56,214.5,241.44,238.7,261.02,247.96,241.32,,27,965,33,28.82,
24.06.23 10:25:23,20.85,230.45,223,208.52,246.89,213.63,251.71,225.73,245.13,247.38,240.99,253.89,236.54,235.76,238.95,235.23,241.66,232.09,239.75,222.58,253.35,239.88,259.47,249.15,233.11,,27,965,33,28.8,
24.06.23 10:25:38,21.1,239.71,209,201.47,255.38,205.11,250.51,222.27,246.31,244.94,247.33,245.75,222.66,232.5,232.77,233.47,242.85,232.68,221.06,208.8,240.82,231.05,252.1,242.89,241.62,,27,965,33,28.8,
24.06.23 10:25:54,21.37,248.19,228.23,208.8,255.07,223.42,249.91,237.69,243.08,255.67,261.45,260.29,231.59,248.65,241.03,235.82,250.61,239.24,238.85,220.55,244.56,241.37,260.71,256.7,248.76,,27,965,33,28.8,
24.06.23 10:26:09,21.62,257.73,237.93,206.53,249.91,219.95,252.62,241.24,254.92,246.46,265.82,262.75,244.2,234.87,243.11,237.89,244.93,241.04,240.35,229,257.48,237.52,259.78,260.66,258.1,,27,965,33,28.79,
24.06.23 10:26:24,21.87,252.17,225.9,219.39,252.64,224.01,262.68,240.65,247.79,255.06,253.74,263.05,228.41,242.02,239.84,222.11,245.52,247.69,243.07,222.87,252.72,252.48,268.82,250.66,250.55,,27,965,33,28.79,
24.06.23 10:26:39,22.12,261.77,234.09,222,263.06,225.17,260.53,235.93,240.74,242.21,243.1,262.13,239.47,251.08,257.9,230.83,244.63,235.35,255,227.83,259.71,242.26,259.16,257.92,246.67,,27,965,33,28.79,
24.06.23 10:26:54,22.37,237.9,228.81,208.52,242.99,219.66,249.3,243.62,246.9,244.94,250.07,257.54,234.5,241.42,241.33,231.12,250,239.84,234.65,219.1,256.52,246.15,261.33,247.96,244.58,,27,965,33,28.78,
24.06.23 10:27:09,22.62,237.9,213.82,206.53,242.1,215.06,251.71,240.65,246.61,239.19,255.27,254.8,241.83,229.85,243.71,239.37,237.24,242.24,244.28,222.29,239.89,239,256.08,251.26,249.65,,27,965,33,28.78,
24.06.23 10:27:24,22.87,260.21,227.35,205.69,248.1,222.55,246.6,237.99,243.96,250.13,256.5,251.16,235.96,239.03,244.6,224.71,251.81,236.84,240.95,217.95,253.99,245.55,262.26,253.37,250.25,,27,965,33,28.78,
24.06.23 10:27:39,23.12,256.18,225.9,205.4,260.59,222.55,267.31,243.02,252.83,251.36,258.36,263.67,239.18,238.43,241.62,238.19,248.51,243.75,238.24,221.71,245.18,247.95,270.39,253.07,248.46,,27,965,33,28.76,
24.06.23 10:27:54,23.37,247.28,229.69,218.53,251.12,215.34,266.08,246.01,248.67,254.44,257.74,256.32,235.96,238.73,233.94,228.49,234.02,239.84,239.75,228.42,254.3,241.67,250.88,244.67,253.26,,27,965,33,28.76,
24.06.23 10:28:09,23.62,242.72,225.03,205.12,246.59,223.72,255.65,230.08,242.2,240.39,242.5,242.47,221.24,230.73,238.07,235.23,238.42,227.37,233.16,219.68,238.65,240.48,258.24,243.19,247.56,,27,965,33,28.76,
24.06.23 10:28:24,23.87,248.8,233.5,212.22,247.19,228.68,259.62,248.7,246.31,247.68,258.97,260.59,238.3,248.95,239.55,240.27,244.03,244.65,248.55,228.42,250.51,249.15,261.02,256.4,243.99,,27,965,33,28.76,
24.06.23 10:28:39,24.12,251.56,226.48,213.93,251.42,220.82,257.17,243.02,246.31,260.65,254.66,261.21,231.59,251.38,253.33,237.6,247.31,233.87,244.59,229,256.52,244.35,260.09,259.74,245.47,,27,965,33,28.75,
24.06.23 10:28:54,24.37,240.31,226.48,205.4,251.42,215.06,253.23,226.88,236.38,244.94,244.31,250.56,228.12,220.53,226.65,228.49,243.44,234.76,236.74,219.97,241.75,235.16,253.32,248.26,239.26,,27,965,33,28.75,
24.06.23 10:29:10,24.63,254.63,223.87,213.36,246.89,213.05,259.92,242.13,241.03,250.13,240.99,259.68,223.24,232.21,249.1,228.78,243.44,238.34,234.95,215.94,249.57,250.36,264.75,245.57,241.92,,27,965,33,28.75,
24.06.23 10:29:25,24.88,249.72,229.4,223.74,254.46,216.49,268.87,238.87,246.9,259.09,256.81,268.93,232.75,245.32,242.22,242.35,249.4,251.34,237.94,233.72,249.25,246.45,264.44,250.96,248.76,,27,965,33,28.74,
24.06.23 10:29:40,25.13,258.35,222.42,222.58,246.59,215.34,263.3,231.53,253.42,243.12,254.97,246.05,224.95,241.72,240.14,234.94,238.42,241.64,234.35,222.29,254.3,244.05,258.24,240.23,249.36,,27,965,33,28.75,
24.06.23 10:29:55,25.38,241.51,231.74,213.64,247.49,225.75,267.62,253.83,246.61,244.63,266.13,249.05,232.75,239.33,246.7,237.6,246.71,235.35,239.15,219.97,250.83,247.35,266.94,257.31,252.36,,27,965,33,28.74,
24.06.23 10:30:10,25.63,256.18,225.9,212.22,247.8,217.07,264.84,229.79,238.12,241.91,252.51,251.46,227.25,230.73,236.3,237.89,234.9,230.02,232.26,220.55,244.24,239.29,258.85,241.11,243.1,,27,965,33,28.74,
24.06.23 10:30:25,25.88,254.32,219.26,206.53,242.69,216.78,259.92,236.81,248.67,249.52,249.16,255.71,228.12,245.63,247.3,234.05,240.78,233.57,237.04,222.87,251.77,243.75,261.02,245.57,248.76,,27,965,33,28.75,
