Measurement Name :,20230624_SDR641_Run02_Plate03_PR,,Generated On :,"24/06/2023, 13:20:23",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.06.23 12:20:26,7.53,187.59,202.56,202.13,197.4,210.24,198,199.59,197.73,192.59,199.32,199.75,192.44,188.45,194,196.12,203.07,200.25,198.33,204.94,195.76,198.62,179.63,204.07,191.19,,33,965,33,30.99,
24.06.23 12:20:41,7.78,200.26,211.83,203.17,209.41,219.58,198.52,204.22,200,206.25,201.43,206.74,200.31,193.8,197.85,213.12,211.09,204.16,208.39,200.25,201.07,190,206.94,209.75,194.92,,33,965,33,31.03,
24.06.23 12:20:56,8.03,198.17,212.63,204.22,205.46,213.69,201.61,202.67,206.36,203.6,196.97,204.92,196.74,186.93,195.79,202.59,212.65,197.66,208.92,202.85,201.6,197.86,197.07,210.01,191.93,,33,965,33,31.04,
24.06.23 12:21:11,8.28,196.09,204.67,196.16,203.11,207.07,201.61,196.28,202.28,192.85,202.22,200.27,190.94,190.23,195.79,193.04,205.39,195.86,201.48,194.32,194.97,193.53,195.28,202.79,194.17,,33,965,33,31.05,
24.06.23 12:21:26,8.53,203.94,210.5,207.11,206.78,211.56,203.94,206.29,202.28,195.97,202.74,208.31,193.96,184.41,204.58,204.94,205.39,199.99,205.19,200.25,196.02,207.13,196.82,210.53,193.67,,33,965,33,31.08,
24.06.23 12:21:41,8.78,198.43,211.03,203.17,205.46,215.29,208.11,201.64,200.25,198.07,204.33,204.66,191.69,190.23,212.21,210.73,211.35,206.78,201.75,192.01,196.55,196.07,196.3,208.45,195.42,,33,965,33,31.11,
24.06.23 12:21:56,9.03,197.91,209.7,198.75,202.59,217.16,201.61,207.06,204.57,198.33,203.01,205.7,190.44,188.45,193.49,201.03,215.01,193.29,207.32,202.85,194.44,202.73,196.3,210.27,196.17,,33,965,33,31.13,
24.06.23 12:22:11,9.28,196.09,204.14,201.34,207.56,208.92,193.91,210.19,204.82,200.96,202.22,212.51,198.78,196.37,200.94,202.85,209.01,201.03,210.26,190.23,195.49,200.16,195.79,211.31,194.92,,33,965,33,31.15,
24.06.23 12:22:26,9.53,198.96,205.19,203.69,204.16,208.13,197.49,200.87,206.62,204.66,191.51,197.7,192.7,189.47,204.32,200.51,208.49,188.2,204.13,196.63,197.08,196.33,192.46,205.1,191.43,,33,965,33,31.16,
24.06.23 12:22:41,9.78,199.48,210.76,204.74,206.78,218.24,206.28,205.77,214.88,203.33,192.55,208.57,192.44,185.92,196.82,203.37,209.79,200.77,203.86,202.85,196.29,202.47,200.94,216.02,199.19,,33,965,33,31.18,
24.06.23 12:22:56,10.03,203.41,205.72,207.37,208.62,224.46,201.87,208.36,214.88,202.54,198.54,215.68,201.08,197.15,198.88,204.94,217.12,218.46,208.65,202.07,202.94,204.28,202.76,214.97,194.42,,33,965,33,31.19,
24.06.23 12:23:11,10.28,191.44,205.99,203.96,212.85,209.18,200.06,211.5,207.64,202.28,200.9,206.48,194.46,193.55,199.13,211.53,210.83,194.32,202.54,213.38,200,193.28,208.25,205.61,193.67,,33,965,33,31.22,
24.06.23 12:23:26,10.53,198.43,203.35,195.13,209.94,215.29,195.19,209.67,209.18,196.5,200.11,211.98,192.44,192.01,198.1,201.55,211.35,199.73,202.8,203.89,200.53,184.25,194.51,212.88,198.94,,33,965,33,31.25,
24.06.23 12:23:41,10.78,207.38,207.04,204.22,205.2,215.83,203.94,212.54,213.32,202.8,204.86,215.94,197,191.76,204.06,212.59,214.49,207.04,207.05,209.41,197.08,213.41,193.23,212.62,208.09,,33,965,33,31.26,
24.06.23 12:23:56,11.03,203.15,203.09,200.56,207.3,209.71,206.28,214.91,205.08,205.45,201.69,207.78,190.18,193.04,197.85,204.94,202.81,200.25,205.72,206.25,194.97,193.03,198.62,216.02,188.96,,33,965,33,31.28,
24.06.23 12:24:11,11.28,196.87,205.99,204.74,204.42,207.33,195.95,198.06,203.8,198.07,198.54,209.35,191.69,196.63,192.72,214.45,208.23,213.92,207.32,187.44,193.39,200.93,195.79,208.97,197.43,,33,965,33,31.3,
24.06.23 12:24:27,11.55,208.71,213.97,206.58,210.73,223.64,213.11,214.12,212.8,199.64,203.27,210.67,199.03,200.25,195.53,213.38,217.12,210.73,206.25,196.89,208.32,201.7,202.76,218.13,200.96,,33,965,33,31.33,
24.06.23 12:24:42,11.8,202.62,207.84,196.94,209.94,210.24,205.76,196.53,208.93,200.69,199.32,204.14,190.94,192.27,192.21,210.73,218.7,198.44,205.99,187.94,194.18,191.01,195.53,213.66,191.43,,33,965,33,31.36,
24.06.23 12:24:57,12.05,210.04,207.31,219.9,211.26,222.83,206.02,218.88,216.45,208.39,206.98,215.94,205.19,196.12,206.94,207.56,219.5,210.73,213.22,208.09,204.01,207.13,202.76,215.76,198.94,,33,965,33,31.36,
24.06.23 12:25:12,12.3,204.47,218.28,203.96,221.43,216.36,213.38,220.21,211.25,205.45,200.11,218.87,196.49,194.32,202.24,213.12,220.29,211.26,209.46,198.95,211.57,206.35,201.46,225.04,203.75,,33,965,33,31.39,
24.06.23 12:25:27,12.55,202.62,202.04,213.73,214.98,223.91,202.65,217.29,215.67,199.64,208.05,214.62,192.7,198.44,203.02,213.38,212.65,203.11,207.85,198.44,202.67,202.47,208.78,218.4,193.92,,33,965,33,31.41,
24.06.23 12:25:42,12.8,187.85,195.01,189.5,208.62,212.09,195.95,214.38,203.3,207.85,197.49,208.31,184.95,192.01,198.88,207.04,208.49,203.11,204.13,196.12,186.85,189.75,194.51,214.97,191.43,,33,965,33,31.43,
24.06.23 12:25:57,13.05,200.52,200.99,202.91,214.45,218.78,199.8,213.33,209.44,205.72,208.05,215.41,191.69,198.95,198.88,208.88,213.7,206.78,208.92,196.12,200.8,206.87,201.98,212.1,182.82,,33,965,33,31.44,
24.06.23 12:26:12,13.3,197.13,202.3,205,214.98,216.9,193.4,215.7,216.19,205.72,204.86,205.44,197.25,194.06,195.02,207.56,215.54,208.88,201.75,201.29,204.81,188.5,197.59,216.55,203.24,,33,965,33,31.46,
24.06.23 12:26:27,13.55,195.05,205.99,203.43,210.2,213.96,206.55,212.54,206.62,202.8,202.22,209.35,187.93,189.21,190.43,200.25,213.44,204.94,208.12,198.44,193.12,189,196.56,207.42,183.8,,33,965,33,31.47,
24.06.23 12:26:42,13.8,201.57,195.53,196.16,209.67,216.36,203.42,209.93,203.3,189.74,201.69,209.35,189.68,186.17,200.17,197.4,207.97,195.6,202.8,194.57,193.12,198.37,204.32,206.39,193.92,,33,965,33,31.49,
24.06.23 12:26:57,14.05,200,213.43,207.9,215.25,217.97,216.03,222.34,211.51,203.33,212.6,214.88,199.29,200.77,199.91,215.25,216.59,212.59,209.99,203.37,199.73,193.53,198.36,217.08,203.49,,33,965,33,31.51,
24.06.23 12:27:12,14.3,191.18,212.63,201.6,217.93,226.09,200.06,213.07,207.9,205.19,204.59,216.48,197.76,192.27,199.13,214.45,216.33,207.04,208.92,204.42,194.44,202.99,205.89,207.68,190.2,,33,965,33,31.53,
24.06.23 12:27:27,14.55,192.98,198.9,208.42,218.73,225.54,205.76,215.7,209.44,205.19,197.49,207,200.56,196.63,204.06,212.59,213.96,204.94,211.87,192.78,204.81,187.74,201.98,213.66,194.42,,33,965,33,31.54,
24.06.23 12:27:42,14.8,200.26,209.17,212.4,214.98,219.05,212.85,216.49,209.7,207.32,213.14,209.62,193.2,198.18,200.43,208.09,212.65,209.41,214.84,201.03,199.73,202.73,204.85,217.08,196.17,,33,965,33,31.58,
24.06.23 12:27:57,15.05,198.96,212.36,196.94,211,222.01,206.81,204.99,203.55,205.45,196.45,211.72,183.71,200.25,194.25,197.15,212.92,205.2,204.92,192.52,196.55,195.82,192.46,206.13,194.92,,33,965,33,31.58,
24.06.23 12:28:12,15.3,199.74,207.57,208.69,217.93,221.2,205.24,217.82,209.18,208.92,207.25,210.93,195.98,198.44,211.41,208.62,218.18,210.47,209.99,193.55,209.13,204.54,205.11,216.55,207.06,,33,965,33,31.61,
24.06.23 12:28:27,15.55,202.62,208.63,209.48,220.08,216.63,205.24,226.63,218.28,213.76,212.06,219.14,199.29,200.51,202.76,208.88,217.65,211,212.14,192.01,200.8,206.09,207.99,215.24,199.44,,33,965,33,31.63,
24.06.23 12:28:42,15.8,211.64,211.83,210.8,223.86,220.66,203.16,223.95,216.19,212.14,216.38,213.03,195.73,204.68,214.06,209.94,222.69,214.72,221.09,197.4,203.47,208.17,199.13,221.31,203.24,,33,965,33,31.65,
24.06.23 12:28:57,16.05,205.52,208.63,214.53,224.68,226.64,214.96,215.96,213.84,211.06,209.12,212.51,193.71,205.99,208.78,216.05,220.03,217.39,217.55,206.51,204.01,200.67,202.76,221.05,201.72,,33,965,33,31.65,
24.06.23 12:29:12,16.3,193.24,203.09,194.62,217.39,215.83,205.5,214.38,209.44,215.92,207.25,210.4,189.18,200.51,200.43,204.16,208.75,207.3,207.32,201.29,192.6,201.7,194,216.02,190.69,,33,965,33,31.68,
24.06.23 12:29:27,16.55,195.57,209.7,202.13,210.73,215.83,197.75,218.08,205.08,199.64,199.32,205.96,190.18,196.63,205.63,199.21,209.01,209.41,200.43,189.97,190.24,198.62,191.19,211.31,189.21,,33,965,33,31.68,
24.06.23 12:29:42,16.8,198.43,211.56,207.11,220.62,216.63,208.9,225.02,207.38,215.38,210.18,216.21,202.1,199.47,204.06,213.65,223.22,205.73,212.95,197.4,201.07,191.26,209.3,218.13,199.19,,33,965,33,31.72,
24.06.23 12:29:57,17.05,198.43,200.99,207.37,211.53,213.96,201.09,217.02,208.93,202.54,209.38,212.77,200.05,196.63,205.11,204.94,213.96,205.73,214.84,188.7,202.4,203.76,201.98,214.71,197.68,,33,965,33,31.72,
24.06.23 12:30:12,17.3,211.1,206.78,212.93,223.32,224.46,217.09,223.14,214.62,212.41,216.65,217.54,193.71,193.04,213,214.18,223.22,209.41,215.92,195.09,202.94,202.99,199.39,225.04,197.43,,33,965,33,31.74,
24.06.23 12:30:27,17.55,204.47,211.56,214.26,219.27,229.1,202.65,224.75,210.99,204.66,209.12,215.15,190.18,194.06,203.54,212.32,218.44,207.83,216.19,200.77,202.67,210.78,198.62,223.98,200.45,,33,965,33,31.76,
24.06.23 12:30:42,17.8,203.15,214.78,207.37,220.35,226.91,214.96,225.56,211.77,212.41,208.58,221.81,197.76,200.77,204.58,210.47,216.07,213.38,214.57,208.09,198.41,201.44,206.94,223.44,199.19,,33,965,33,31.78,
24.06.23 12:30:57,18.05,202.62,217.47,215.06,223.05,231.85,208.11,231.51,219.59,213.22,215.02,215.68,205.45,197.15,220.48,212.59,220.83,220.62,215.65,204.68,202.94,205.83,202.5,223.98,203.75,,33,965,33,31.79,
24.06.23 12:31:12,18.3,200.26,212.36,214,214.18,227.73,202.13,214.91,210.73,206.25,211.26,213.56,202.1,192.01,204.06,207.83,221.62,211.53,209.19,200.25,200.53,201.19,193.74,222.64,193.92,,33,965,33,31.82,
24.06.23 12:31:27,18.55,201.84,208.9,208.42,218.46,223.91,208.9,223.68,213.32,215.92,214.21,224.5,196.49,199.99,217.8,208.62,220.83,212.32,215.38,196.12,197.88,207.13,204.06,228.81,198.68,,33,965,33,31.83,
24.06.23 12:31:42,18.8,206.32,202.83,208.16,212.32,225.27,195.95,221.01,205.59,209.46,208.58,209.88,192.19,196.12,199.65,204.94,213.96,216.59,208.39,191.76,197.61,198.62,202.5,216.81,193.17,,33,965,33,31.85,
24.06.23 12:31:57,19.05,207.91,206.78,210.8,220.89,229.37,205.5,228.25,210.47,212.95,206.98,213.56,192.7,198.95,216.73,210.2,220.29,209.67,215.11,196.89,206.16,202.47,204.32,221.58,200.45,,33,965,33,31.86,
24.06.23 12:32:12,19.3,209.5,208.63,209.48,220.62,216.63,199.03,225.83,210.99,214.03,212.87,217.27,197.76,197.92,210.88,214.72,217.65,216.32,214.3,203.89,201.07,207.65,204.58,227.73,194.17,,33,965,33,31.89,
24.06.23 12:32:27,19.55,204.47,204.93,212.13,218.73,219.58,206.55,228.52,210.22,208.39,207.52,222.35,195.73,199.73,203.02,212.32,222.16,215.25,218.64,197.92,200.27,207.13,208.25,222.11,197.93,,33,965,33,31.89,
24.06.23 12:32:42,19.8,195.83,212.63,208.16,216.59,225,206.55,236.43,215.93,212.41,212.33,218.87,197.76,198.95,206.15,210.73,221.89,208.09,214.03,203.37,205.35,209.21,205.37,222.38,199.69,,33,965,33,31.9,
24.06.23 12:32:57,20.05,202.62,206.25,216.14,219,219.85,204.46,231.78,217.49,211.06,210.18,222.89,200.31,202.59,213,208.35,221.62,214.45,212.95,190.48,197.88,201.19,205.89,225.58,200.2,,33,965,33,31.93,
24.06.23 12:33:12,20.3,197.39,206.78,214.53,215.78,224.18,204.72,216.76,210.73,205.45,205.65,218.6,194.97,193.04,206.15,203.11,211.87,204.16,211.33,194.83,197.08,195.31,198.36,223.98,189.45,,33,965,33,31.93,
24.06.23 12:33:27,20.55,201.05,204.14,198.49,210.2,218.51,206.55,218.88,207.13,199.38,205.12,207.52,195.98,186.93,204.06,211.53,207.19,203.63,205.19,193.29,196.29,193.03,197.07,221.58,196.42,,33,965,33,31.96,
24.06.23 12:33:42,20.8,209.5,204.14,214.26,222.51,218.51,195.44,221.54,215.67,211.33,215.02,214.09,198.52,197.92,219.67,208.62,225.63,211.26,211.6,205.73,199.2,197.09,201.2,225.31,202.22,,33,965,33,31.96,
24.06.23 12:33:57,21.05,206.85,207.31,210.8,214.72,226.36,205.76,234.78,209.44,205.19,215.02,209.62,198.52,192.78,210.88,210.73,220.03,208.88,208.65,202.85,209.94,194.04,195.79,218.66,197.43,,33,965,33,31.99,
24.06.23 12:34:12,21.3,200.26,210.76,209.22,211.79,218.24,213.38,223.14,215.14,199.9,208.85,218.34,195.73,200.25,197.59,208.09,215.28,211,211.6,196.89,197.08,213.93,208.25,223.71,194.17,,33,965,33,32.01,
24.06.23 12:34:27,21.55,201.57,199.42,206.32,222.51,220.39,200.58,227.44,214.88,204.92,202.22,217.01,191.69,198.7,208.25,208.09,213.96,212.06,203.6,192.01,198.41,206.09,198.62,225.58,198.94,,33,965,33,32.03,
24.06.23 12:34:42,21.8,205.52,204.14,207.11,216.32,221.74,204.98,222.61,204.82,211.33,204.06,209.09,189.43,191.76,199.91,209.15,215.8,197.15,203.33,204.94,197.35,200.93,197.07,221.05,193.67,,33,965,33,32.04,
24.06.23 12:34:57,22.05,202.36,203.09,210.8,219.27,225,202.39,224.21,209.18,209.19,208.85,218.87,197.76,196.89,200.17,218.73,221.62,214.98,212.14,204.16,197.88,204.8,206.68,224.24,194.42,,33,965,33,32.05,
24.06.23 12:35:12,22.3,200,206.25,213.2,220.08,229.37,216.03,226.1,213.32,211.33,212.06,214.62,189.93,189.97,209.83,211.26,218.7,205.2,208.92,193.8,205.35,197.09,201.72,224.51,196.17,,33,965,33,32.07,
24.06.23 12:35:27,22.55,212.98,209.7,214.8,220.35,229.92,203.68,231.51,214.88,214.57,213.95,219.67,195.98,194.32,209.04,215.78,222.42,211.26,214.03,203.11,197.08,210.78,203.8,228,201.72,,33,965,33,32.08,
24.06.23 12:35:42,22.8,200.52,209.96,209.48,219,224.46,208.11,228.8,211.51,210.53,208.58,220.21,200.05,199.47,203.54,207.3,215.54,207.04,214.03,188.7,194.44,204.8,202.76,223.71,198.18,,33,965,33,32.1,
24.06.23 12:35:57,23.05,207.11,212.9,210.54,227.95,229.65,221.64,229.07,218.54,215.92,225.66,226.94,204.16,209.15,212.21,217.93,222.95,220.62,213.76,203.89,198.67,207.13,206.41,233.14,202.98,,33,965,33,32.11,
24.06.23 12:36:12,23.3,192.98,204.14,202.39,216.32,217.97,207.33,219.41,204.06,207.05,211.79,219.67,191.69,190.23,201.2,209.41,211.61,211.79,205.72,195.86,193.12,201.44,191.45,221.05,190.69,,33,965,33,32.13,
24.06.23 12:36:27,23.55,208.44,209.7,200.82,224.95,222.83,212.06,232.33,214.1,215.65,215.56,228.29,196.23,203.37,208.78,215.52,222.95,208.09,207.58,198.7,199.47,208.69,197.85,226.92,199.44,,33,965,33,32.14,
24.06.23 12:36:42,23.8,208.71,210.76,212.93,226.04,233.78,212.06,227.98,218.02,218.36,212.87,230.75,198.78,199.47,211.94,209.67,231.29,217.66,219.45,200.77,206.43,202.99,203.8,229.08,197.68,,33,965,33,32.15,
24.06.23 12:39:14,26.33,205,216.66,223.15,214.45,230.2,199.8,218.35,209.96,214.03,222.91,225.86,201.85,205.46,203.8,234,234.83,194.32,215.11,201.81,201.6,222.97,188.91,226.65,210.92,,33,965,33,32.38,
24.06.23 12:39:29,26.58,228.48,200.47,229.15,224.68,246.67,212.85,233.69,218.02,216.73,191.26,241.22,203.9,172.72,225.61,231.52,233.46,209.15,221.37,207.3,228.98,189,196.05,232.87,232,,33,965,33,32.41,
24.06.23 12:39:44,26.83,211.64,194.75,237.45,233.72,209.44,230.04,269.59,215.14,232.43,211.26,237.61,205.71,194.06,204.85,238.44,238.11,230.42,226.04,195.34,217.31,240.69,199.39,239.7,220.03,,33,965,33,32.46,
24.06.23 12:39:59,27.08,209.24,207.04,201.6,230.14,230.47,187.33,245.29,222.76,218.64,215.56,207.78,208.04,218.19,233.27,225.77,229.67,216.59,214.3,195.6,219.79,195.82,205.63,221.84,213.51,,33,965,33,32.51,
24.06.23 12:40:14,27.33,224.63,221.8,251.58,220.89,218.51,212.32,249.5,220.12,210.53,199.59,218.87,208.3,205.99,207.46,231.79,229.4,221.16,226.04,239.28,210.75,188.5,215.93,243.57,226.11,,33,965,33,32.54,965D6-(E1);
24.06.23 12:40:29,27.58,202.62,207.57,189.76,224.41,228,236.08,215.17,221.44,222.46,213.41,209.09,185.94,204.94,205.63,214.98,225.36,216.59,204.92,192.52,178.86,181.53,202.76,230.97,187.23,,33,965,33,32.58,
24.06.23 12:40:44,27.83,207.91,224.26,199.01,222.78,235.17,216.29,231.24,216.97,215.11,177.74,221.28,178.3,179.9,211.94,217.12,226.43,208.09,219.73,227.68,211.03,193.53,185.63,222.91,187.48,,33,965,33,32.61,
24.06.23 12:40:59,28.08,227.11,192.94,217.21,209.15,229.1,184.07,213.33,218.54,199.64,214.21,214.62,194.72,204.16,202.5,228.22,209.79,215.78,192.33,200.25,169.98,169.07,200.17,228.54,206.55,,33,965,33,32.65,965D6-(E1);
24.06.23 12:41:14,28.33,195.83,219.36,231.35,232.62,217.97,196.98,244.46,225.94,221.37,205.12,233.48,195.98,199.47,219.67,219.27,237.84,225.49,230.2,190.48,184,227.01,210.36,225.31,199.95,,33,965,33,32.69,
24.06.23 12:41:29,28.58,211.64,200.73,203.96,211.79,228.82,193.15,215.44,211.51,217.01,183.82,202.59,173.42,204.16,205.11,200.51,219.76,187.69,207.58,171.73,186.33,203.76,173.94,210.27,189.7,,33,965,33,32.74,
24.06.23 12:41:44,28.83,205.79,231.97,242.22,243.21,213.42,215.23,247.53,242.72,202.28,251.04,245.42,216.15,192.52,226.7,244.34,255.71,237.61,241.73,221.7,204.01,212.62,203.28,245.8,224.52,,33,965,33,32.76,965D6-(E1);
24.06.23 12:41:59,29.08,211.1,212.36,236.62,228.22,249.22,216.29,248.66,241.35,228.53,217.46,221.28,200.05,221.7,203.54,232.9,234.28,217.39,221.09,203.89,215.94,209.21,184.12,233.41,201.21,,33,965,33,32.8,
