Measurement Name :,20230624_SDR641_Run03_Plate05_PR,,Generated On :,"24/06/2023, 15:42:57",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
24.06.23 14:41:46,1.78,160.35,160.79,177.64,178.65,171.49,165.74,166.47,167.01,159.15,176.24,158.93,168.11,164.22,172.22,164.95,163.39,170.01,174.72,172.22,171.49,160.37,177.19,163.83,171.97,,33,965,33,28.88,965D6-(E1);
24.06.23 14:42:01,2.03,165.89,170.26,178.63,184.9,173.92,175.6,167.19,176.24,168.75,162.85,173.65,167.39,173,168.32,163.75,176.31,164.39,175.72,180.64,187,170.76,179.44,171.97,162.67,,33,965,33,28.9,965D6-(E1);
24.06.23 14:42:16,2.28,162.75,169.04,175.42,190.97,172.46,173.18,161.75,172.43,171.49,187.4,177.77,174.65,184.77,173.69,163.27,172.45,177.94,171.74,182.14,181.96,180.61,185.74,172.45,168.61,,33,965,33,28.93,965D6-(E1);
24.06.23 14:42:31,2.53,165.16,174.44,172.71,188.18,183.76,180.49,167.43,183.22,180.05,170.74,180.69,182.5,181.16,175.41,174.42,182.41,174.46,181.76,178.15,177.48,175.66,180.44,183.44,181.93,,33,965,33,28.93,965D6-(E1);
24.06.23 14:42:46,2.78,168.07,169.04,177.39,192.25,178.08,173.66,168.86,174.57,176,152.2,170.53,172.46,180.13,166.62,162.55,179.72,177.44,183.53,171,198.85,170.27,189.04,173.42,187.36,,33,965,33,28.97,965D6-(E1);
24.06.23 14:43:01,3.03,164.44,169.28,178.39,186.92,177.83,173.18,157.76,170.31,180.05,152.2,180.69,176.84,182.7,182.36,170.27,172.21,167.07,169.75,184.15,170.45,184.6,185.99,177.55,155.17,,33,965,33,28.97,965D6-(E1);
24.06.23 14:43:16,3.28,171.98,165.14,171.49,186.92,177.34,177.31,162.45,178.15,177.01,165.8,174.86,177.82,176.3,177.14,174.91,178.75,178.94,178.98,177.9,184.87,180.11,176.69,172.94,171.97,,33,965,33,29,965D6-(E1);
24.06.23 14:43:31,3.53,165.41,170.75,171.98,179.89,180.78,179.51,167.43,179.6,189.01,166.04,180.2,177.09,174.27,181.86,163.75,171.73,179.69,170.74,178.9,185.13,172.47,177.44,177.79,162.2,,33,965,33,29.03,965D6-(E1);
24.06.23 14:43:46,3.78,174.19,164.66,170.27,185.15,182.76,173.18,170.77,172.67,179.03,160.66,173.89,170.76,164.72,178.63,171.24,172.21,172.72,173.48,181.14,181.16,166.87,170.99,177.06,173.66,,33,965,33,29.04,965D6-(E1);
24.06.23 14:44:01,4.03,171.98,172.96,179.13,182.64,169.55,181.22,176.55,174.1,174.74,157.26,171.73,171,180.39,173.94,153.53,180.21,172.72,181.76,173.45,188.06,171.49,174.46,165.26,179.48,,33,965,33,29.07,965D6-(E1);
24.06.23 14:44:16,4.28,171,171.73,176.16,180.89,178.32,192.66,165.76,175.05,174.74,166.54,169.57,175.13,185.8,177.64,177.87,174.86,180.69,186.58,178.15,174.09,179.12,177.19,168.12,167.66,,33,965,33,29.1,965D6-(E1);
24.06.23 14:44:31,4.53,170.75,178.16,168.56,180.89,176.6,180,169.57,180.08,173.74,175.48,177.52,178.81,167.22,181.11,165.67,176.31,180.94,183.02,181.64,187,179.61,174.95,167.65,177.78,,33,965,33,29.11,965D6-(E1);
24.06.23 14:44:46,4.78,168.32,171.73,181.12,180.64,180.78,171.73,166.47,179.36,185.4,159.93,176.31,185.48,176.56,177.14,169.54,190.33,182.96,181,168.8,186.46,167.35,178.69,170.28,169.57,,33,965,33,29.14,965D6-(E1);
24.06.23 14:45:01,5.03,167.59,172.96,168.07,180.39,175.87,181.47,174.86,177.2,176.76,179.51,184.12,178.07,166.72,174.68,170.51,171.97,181.7,179.23,171.98,185.13,182.35,170.75,172.94,150.54,,33,965,33,29.16,965D6-(E1);
24.06.23 14:45:16,5.28,168.32,165.63,178.63,186.41,178.32,175.85,178.01,174.57,181.06,147.66,186.34,171.97,178.85,174.68,167.6,175.83,177.94,193.52,186.92,199.12,166.63,181.95,178.53,159.85,,33,965,33,29.19,965D6-(E1);
24.06.23 14:45:31,5.53,167.34,173.7,184.87,186.66,179.55,173.9,161.51,181.76,177.26,175.48,176.31,167.15,182.7,182.61,172.95,174.62,189.04,182.26,179.64,184.07,191.16,183.46,170.52,165.28,,33,965,33,29.19,965D6-(E1);
24.06.23 14:45:46,5.78,168.56,176.67,183.37,188.18,180.54,183.44,175.1,171.96,187.46,184.33,185.36,176.35,184.51,178.13,176.14,176.31,195.46,185.82,191.74,179.58,192.68,190.83,169.32,186.62,,33,965,33,29.22,965D6-(E1);
24.06.23 14:46:01,6.03,169.53,173.95,170.75,191.99,176.85,180.98,169.33,183.22,184.64,175.73,176.79,185.23,180.39,179.37,161.11,174.86,170.01,201.6,178.4,196.95,172.47,180.44,173.9,176.08,,33,965,33,29.25,965D6-(E1);
24.06.23 14:46:16,6.28,170.51,175.68,181.87,194.3,191.77,169.8,176.55,179.36,189.26,165.8,178.25,182.5,185.02,175.66,173.69,188.59,180.44,192.23,181.89,191.82,175.9,190.57,173.9,170.53,,33,965,33,29.26,965D6-(E1);
24.06.23 14:46:31,6.53,176.65,177.91,183.62,189.45,179.06,178.28,178.25,182.97,191.85,181.03,184.37,179.54,183.99,184.86,179.1,179.97,184.72,200.55,188.43,200.76,181.85,183.71,171.01,165.51,,33,965,33,29.28,965D6-(E1);
24.06.23 14:46:46,6.78,173.2,178.66,192.46,192.25,180.54,194.42,186.1,188.33,188.75,195.14,183.39,186.98,182.7,190.41,172.71,183.64,186.75,197.94,192.5,196.68,177.38,191.09,168.12,179.24,,33,965,33,29.29,965D6-(E1);
24.06.23 14:47:01,7.03,173.94,180.41,187.39,191.74,171.97,180.98,172.69,182.97,188.75,189.97,178.5,178.31,181.67,184.61,171.73,182.66,177.44,188.37,181.14,184.6,180.36,190.06,181.47,189.85,,33,965,33,29.29,965D6-(E1);
24.06.23 14:47:16,7.28,164.2,180.41,177.89,194.81,176.6,179.02,165.05,176.72,195.76,204.59,170.53,177.82,171.74,175.91,174.91,180.7,182.96,192.23,185.4,187,187.36,178.19,176.09,158.67,,33,965,33,29.32,965D6-(E1);
24.06.23 14:47:31,7.53,168.07,170.02,176.9,184.9,178.81,181.72,163.16,183.7,179.03,181.53,193.56,173.92,180.39,171.98,148.38,173.9,171.98,184.29,178.65,180.64,167.35,177.69,180,159.85,,33,965,33,29.33,965D6-(E1);
24.06.23 14:47:46,7.78,168.8,176.18,168.56,194.3,183.76,189.9,158.7,189.06,191.33,199.32,187.83,175.62,190.74,185.87,177.13,176.31,178.94,198.98,171.73,191.01,176.64,195.2,175.6,169.81,,33,965,33,29.36,965D6-(E1);
24.06.23 14:48:01,8.03,174.92,174.94,186.64,189.7,177.83,192.16,166,177.2,196.54,174.48,184.37,177.33,169.98,185.11,167.84,179.97,198.82,195.08,186.92,176.44,183.1,185.74,167.41,161.02,,33,965,33,29.4,965D6-(E1);
24.06.23 14:48:16,8.28,177.15,174.69,189.92,200.74,183.51,191.15,175.58,181.76,183.87,185.6,178.5,179.3,192.32,169.29,161.11,190.33,180.44,193.26,172.96,188.6,172.47,173.46,167.65,168.85,,33,965,33,29.41,965D6-(E1);
24.06.23 14:48:31,8.53,173.69,177.91,181.62,190.72,180.54,182.7,165.52,181.52,190.04,168.76,179.71,174.4,180.64,169.54,169.78,175.1,183.21,195.85,187.17,195.05,169.78,172.23,186.91,160.32,,33,965,33,29.41,965D6-(E1);
24.06.23 14:48:46,8.78,170.75,183.92,165.65,201,172.22,184.68,171.97,184.67,187.72,170,190.31,172.46,173.51,173.69,177.13,186.11,208,190.68,178.15,201.03,167.84,187.01,183.69,164.33,,33,965,33,29.43,965D6-(E1);
24.06.23 14:49:01,9.03,178.14,177.91,180.87,190.97,184,183.44,178.74,177.92,198.38,165.8,184.62,178.07,184.51,186.87,170.51,180.7,179.44,185.56,181.39,183.81,176.64,185.99,173.66,167.18,,33,965,33,29.46,965D6-(E1);
24.06.23 14:49:16,9.28,178.63,182.66,183.12,197.89,180.54,182.95,169.09,183.94,193.93,186.12,179.47,185.73,182.96,182.86,171.73,187.1,188.79,197.94,190.47,193.97,173.94,186.75,178.04,185.13,,33,965,33,29.47,965D6-(E1);
24.06.23 14:49:31,9.53,176.41,181.66,174.92,194.04,184,177.79,172.45,172.91,187.97,174.48,183.63,179.05,173.76,177.64,160.87,173.41,184.47,190.94,175.43,199.12,167.35,185.23,175.12,174.38,,33,965,33,29.49,965D6-(E1);
24.06.23 14:49:46,9.78,176.65,173.95,171.49,197.12,178.32,181.96,178.5,179.6,191.07,159.68,177.28,175.87,173.26,166.86,172.22,171.73,172.97,185.05,191.23,208.46,170.51,192.88,180.98,177.78,,33,965,33,29.5,965D6-(E1);
24.06.23 14:50:01,10.03,166.13,175.68,179.63,198.67,176.11,180.24,175.1,187.11,190.04,187.4,178.98,182.01,180.39,176.4,159.2,191.58,181.45,194.3,169.77,193.7,176.4,187.01,183.69,165.04,,33,965,33,29.53,965D6-(E1);
24.06.23 14:50:16,10.28,174.68,171.24,170.75,193.02,175.38,184.68,162.22,178.63,189.01,167.03,182.65,165.23,184.25,179.62,171,182.91,176.94,192.49,180.89,175.13,168.81,183.97,176.33,154.24,,33,965,33,29.53,965D6-(E1);
24.06.23 14:50:31,10.53,173.69,186.44,181.12,199.19,173.67,192.66,181.91,183.94,202.34,171.24,182.89,183,180.39,185.11,171.73,171.01,186.75,204.76,180.89,199.94,168.32,181.19,185.67,167.89,,33,965,33,29.54,965D6-(E1);
24.06.23 14:50:46,10.78,183.37,168.79,180.62,193.78,180.78,186.16,162.22,182.49,195.5,190.48,182.16,177.09,175.28,180.86,174.91,173.9,166.34,195.34,172.22,181.43,182.1,187.77,165.26,148.47,,33,965,33,29.57,965D6-(E1);
24.06.23 14:51:01,11.03,170.27,175.68,179.88,190.47,173.43,176.82,179.47,184.67,193.67,176.49,184.37,177.82,182.96,183.36,168.81,180.45,179.94,194.56,187.42,181.96,181.85,183.46,177.06,157.74,,33,965,33,29.58,965D6-(E1);
24.06.23 14:51:16,11.28,180.37,175.93,188.4,199.7,179.06,190.9,171.97,175.52,191.07,189.71,185.36,181.02,182.44,183.11,166.39,174.86,182.96,204.5,179.64,183.54,167.59,175.7,176.09,171.73,,33,965,33,29.61,965D6-(E1);
24.06.23 14:51:31,11.53,173.45,179.16,187.64,203.6,179.8,202.56,178.98,184.67,192.37,172.73,196.08,178.56,196,180.12,173.44,185.86,184.47,199.5,184.65,201.86,187.11,180.69,183.19,176.08,,33,965,33,29.61,965D6-(E1);
24.06.23 14:51:46,11.78,181.62,177.42,178.63,196.61,182.27,194.17,169.81,177.68,190.04,180.77,190.06,186.48,194.42,170.51,165.91,190.58,197.01,196.37,183.14,180.9,179.12,197.27,177.79,157.74,,33,965,33,29.64,965D6-(E1);
24.06.23 14:52:01,12.03,173.94,172.96,191.7,201,182.52,185.17,176.79,176.48,200.22,189.45,193.31,173.67,190.22,172.47,175.65,178.01,179.94,188.12,166.61,189.13,182.1,183.46,178.77,158.44,,33,965,33,29.66,965D6-(E1);
24.06.23 14:52:16,12.28,167.59,175.93,171.24,197.12,177.58,182.95,163.16,180.56,188.49,172.48,181.67,172.46,181.67,176.4,166.64,178.5,192.62,196.37,172.71,196.14,181.85,182.7,178.77,166.7,,33,965,33,29.66,965D6-(E1);
24.06.23 14:52:31,12.53,177.15,181.41,188.91,199.45,175.38,194.17,163.4,183.94,191.85,197.23,194.57,181.76,182.7,192.95,186.08,190.08,208.79,213.82,182.64,181.96,171.49,194.68,189.15,155.4,,33,965,33,29.68,965D6-(E1);
24.06.23 14:52:46,12.78,176.41,176.92,177.15,198.15,191.01,191.9,173.17,180.32,195.76,175.98,187.83,188.23,192.58,190.67,174.18,180.45,195.2,189.66,176.66,196.41,182.85,181.45,171.73,166.7,,33,965,33,29.71,965D6-(E1);
24.06.23 14:53:01,13.03,173.45,178.91,183.37,196.86,186,183.19,177.28,185.89,199.69,171.24,191.31,182.5,191.53,181.86,178.11,179.23,202.74,195.08,176.17,193.7,168.81,193.65,176.82,160.55,,33,965,33,29.71,965D6-(E1);
24.06.23 14:53:16,13.28,174.19,181.91,182.37,207.27,186.24,199.24,161.98,181.76,202.6,189.71,189.32,174.89,193.63,183.61,187.58,183.15,203,208.74,187.68,193.43,177.88,185.48,181.47,172.45,,33,965,33,29.72,965D6-(E1);
24.06.23 14:53:31,13.53,176.9,174.2,176.9,196.09,182.27,185.67,173.41,183.22,195.5,166.04,197.84,177.09,185.02,178.87,176.39,174.38,193.91,193.78,173.95,184.6,179.61,181.19,181.72,149.85,,33,965,33,29.72,965D6-(E1);
24.06.23 14:53:46,13.78,174.68,179.16,187.14,198.41,186.99,189.15,180.2,182.01,198.38,180.27,188.82,171,184.25,168.32,164.47,180.21,182.96,194.3,178.4,186.46,178.12,183.21,166.45,165.51,,33,965,33,29.74,965D6-(E1);
24.06.23 14:54:01,14.03,174.68,170.75,184.12,201.78,190,188.9,172.93,183.94,204.72,185.6,189.57,179.79,192.84,177.14,175.16,184.38,186.75,193.78,199.7,180.37,185.1,185.48,181.47,184.89,,33,965,33,29.76,965D6-(E1);
24.06.23 14:54:16,14.28,186.13,185.18,185.63,203.86,184,194.67,176.79,192.51,216.28,190.22,190.31,190.74,191.53,185.87,174.18,191.83,182.2,206.62,172.71,203.5,173.94,185.74,176.58,172.93,,33,965,33,29.78,965D6-(E1);
24.06.23 14:54:31,14.53,181.37,178.16,182.62,195.32,184.25,188.9,165.05,180.08,206.05,187.4,189.82,184.24,182.7,181.11,169.54,186.11,195.72,209.27,176.17,194.24,183.35,181.95,173.9,160.32,,33,965,33,29.79,965D6-(E1);
24.06.23 14:54:46,14.78,182.87,184.42,189.42,197.64,178.08,195.43,171.73,181.52,194.45,193.59,186.84,174.4,182.19,172.47,170.27,178.75,183.97,199.77,190.72,187.53,181.1,188.02,183.93,184.64,,33,965,33,29.8,965D6-(E1);
24.06.23 14:55:01,15.03,179.63,177.67,192.21,199.45,182.76,187.41,174.62,185.16,202.34,198.8,179.96,179.79,182.19,184.11,164.47,198.63,200.13,191.97,168.55,199.94,173.94,190.57,184.68,158.91,,33,965,33,29.83,965D6-(E1);
24.06.23 14:55:16,15.28,178.39,177.91,172.47,196.61,186.99,184.18,170.53,182.97,206.32,174.23,189.32,177.09,190.48,182.11,167.6,185.12,188.53,196.11,167.34,186.73,183.35,190.83,180.24,163.85,,33,965,33,29.85,965D6-(E1);
24.06.23 14:55:31,15.53,177.39,183.92,185.13,199.19,177.34,198.47,167.43,184.91,198.38,176.24,197.84,177.82,185.54,186.12,178.85,189.09,193.14,209.54,186.66,199.4,179.12,199.34,179.51,162.91,,33,965,33,29.85,965D6-(E1);
24.06.23 14:55:46,15.78,177.64,178.16,174.43,198.93,175.63,194.17,174.86,181.76,200.22,179.51,193.81,179.3,183.99,179.37,173.69,178.99,194.17,196.63,175.92,176.7,172.22,181.19,180,155.17,,33,965,33,29.86,965D6-(E1);
24.06.23 14:56:01,16.03,179.63,183.41,184.87,198.67,183.51,198.47,183.39,184.91,208.99,194.88,182.89,175.62,193.89,188.39,176.88,188.59,188.79,202.13,175.92,189.4,180.61,190.06,178.77,161.26,,33,965,33,29.88,965D6-(E1);
24.06.23 14:56:16,16.28,179.88,181.16,181.87,192.5,185,183.93,175.34,183.94,197.33,180.77,192.56,183.74,183.73,185.11,172.95,195.09,191.34,204.23,178.65,190.74,175.16,198.56,168.6,157.74,,33,965,33,29.9,965D6-(E1);
24.06.23 14:56:31,16.53,179.63,189.48,184.37,201.52,180.04,190.4,177.04,179.84,196.81,176.49,192.81,179.05,181.93,181.11,186.33,189.83,182.45,207.94,182.14,196.14,179.12,192.88,179.02,175.83,,33,965,33,29.9,965D6-(E1);
24.06.23 14:56:46,16.78,181.12,186.44,176.65,196.09,180.54,184.68,174.38,182.73,201.54,178.5,196.08,178.81,180.13,180.37,183.57,181.68,192.37,199.24,181.14,185.13,187.87,196.49,175.12,167.89,,33,965,33,29.9,965D6-(E1);
24.06.23 14:57:01,17.03,176.9,178.66,184.37,201.78,186,189.4,178.5,182.01,200.49,192.55,199.62,179.05,193.1,180.61,177.62,198.12,196.49,206.09,190.47,202.13,180.61,205.36,184.68,157.27,,33,965,33,29.93,965D6-(E1);
24.06.23 14:57:16,17.28,180.87,181.16,173.94,204.91,185.75,191.15,173.65,185.4,201.81,199.85,184.12,175.87,192.05,183.11,172.71,196.35,180.19,201.34,187.42,188.06,185.1,198.82,180.24,156.34,,33,965,33,29.94,965D6-(E1);
24.06.23 14:57:31,17.53,181.37,186.95,183.62,203.34,187.49,182.7,176.07,189.8,203.13,172.23,193.81,181.27,188.66,174.43,181.33,190.08,184.22,196.63,187.93,201.03,176.15,189.3,185.92,166.46,,33,965,33,29.96,965D6-(E1);
24.06.23 14:57:46,17.78,182.12,183.92,183.37,198.67,186.24,196.19,173.65,188.57,199.69,196.97,193.06,183.25,187.36,175.91,174.18,197.62,195.46,202.13,191.74,187.8,186.1,199.08,175.6,175.11,,33,965,33,29.97,965D6-(E1);
24.06.23 14:58:01,18.03,178.14,178.91,172.96,195.83,182.02,188.9,173.41,183.46,198.12,181.03,194.07,181.02,186.32,179.87,178.11,184.38,195.46,191.97,185.15,190.21,172.71,189.55,170.28,171.01,,33,965,33,29.97,965D6-(E1);
24.06.23 14:58:16,18.28,177.15,177.42,182.37,199.96,175.38,182.21,182.65,179.6,195.24,175.23,187.33,177.33,186.32,178.63,179.6,192.33,196.23,205.56,178.9,182.48,174.43,190.06,180.98,148.93,,33,965,33,30,965D6-(E1);
24.06.23 14:58:31,18.53,184.37,191.27,185.88,208.06,191.01,198.47,190.81,189.8,203.39,183.82,198.35,186.48,193.37,191.94,175.65,197.87,206.94,207.68,190.97,202.4,184.35,201.95,191.65,171.49,,33,965,33,30.01,965D6-(E1);
24.06.23 14:58:46,18.78,179.38,178.16,185.38,199.45,178.57,196.19,187.58,188.08,201.01,180.27,203.44,178.07,195.21,182.86,181.08,195.6,208.26,216.25,197.64,205.7,197.28,189.55,182.7,162.67,,33,965,33,30.01,965D6-(E1);
24.06.23 14:59:01,19.03,181.37,182.16,180.62,196.35,179.8,193.92,176.31,177.44,197.07,179.26,206.26,173.92,191.79,184.36,175.65,191.83,188.53,202.92,171.24,204.32,183.85,199.34,185.17,166.7,,33,965,33,30.03,965D6-(E1);
24.06.23 14:59:16,19.28,188.91,187.45,186.13,201.52,185.5,200,186.34,188.33,206.85,184.07,203.95,177.09,199.71,178.38,185.07,197.36,195.2,217.06,190.21,200.22,182.35,192.62,196.19,151.92,,33,965,33,30.05,
24.06.23 14:59:31,19.53,183.87,178.16,181.12,195.32,183.76,196.44,184.62,189.8,204.19,195.14,195.57,179.3,193.1,184.36,188.09,187.6,203.79,208.21,187.68,196.95,194.21,190.06,183.44,170.29,,33,965,33,30.05,965D6-(E1);
24.06.23 14:59:46,19.78,183.37,188.97,175.91,205.43,181.03,190.15,171.97,185.89,208.19,196.71,188.82,177.82,190.48,170.27,187.33,190.08,179.94,204.76,190.47,198.31,177.14,193.91,183.69,158.91,,33,965,33,30.05,
24.06.23 15:00:01,20.03,184.12,182.91,180.62,197.12,182.52,199.24,174.38,196.47,207.65,184.07,201.14,170.28,186.06,186.12,181.33,189.09,188.28,204.5,186.16,197.49,189.13,194.68,180,148.93,,33,965,33,30.08,965D6-(E1);
24.06.23 15:00:16,20.28,177.15,182.41,179.13,207.79,183.26,195.18,186.1,181.52,197.07,178.5,194.82,177.09,186.32,185.62,182.33,199.14,189.55,203.71,178.9,184.34,177.38,187.01,178.04,163.62,,33,965,33,30.08,965D6-(E1);
24.06.23 15:00:31,20.53,182.37,180.41,176.65,214.94,183.76,197.96,180.69,191.27,197.59,189.45,199.87,181.52,198.64,176.4,187.84,178.99,196.49,214.9,182.89,195.05,172.96,204.57,189.9,167.18,,33,965,33,30.11,965D6-(E1);
24.06.23 15:02:18,22.32,189.92,192.54,183.87,216.54,192.52,203.33,171.73,198.72,210.6,196.19,200.63,196.56,200.24,206.91,196.47,197.62,195.97,202.39,171,192.89,187.61,173.46,197.2,224.68,,33,965,33,30.26,965D6-(E1);
24.06.23 15:02:33,22.57,181.62,189.23,188.66,211.22,182.76,190.65,204.46,201.47,211.68,188.17,208.32,174.4,178.34,193.21,181.08,185.86,192.37,182.26,170.51,189.13,186.1,171.98,175.12,181.69,,33,965,33,30.29,965D6-(E1);
24.06.23 15:02:48,22.82,175.17,190.5,179.13,214.41,191.51,179.02,179.47,189.8,188.75,227.87,203.44,184.99,180.64,195,198.52,199.14,238.48,222.22,192.5,191.55,180.61,171.24,180,175.35,,33,965,33,30.3,965D6-(E1);
24.06.23 15:03:03,23.07,181.37,180.41,166.62,204.65,195.31,200.26,182.16,198.72,189.52,197.23,211.17,197.83,231.73,190.16,182.08,184.14,211.18,224.14,199.19,187.26,206.87,206.68,213.7,189.35,,33,965,33,30.32,965D6-(E1);
24.06.23 15:03:18,23.32,185.13,201.58,195.53,217.35,183.26,171.73,157.06,180.08,204.72,166.78,207.8,179.54,195.21,189.65,183.08,190.83,196.23,209.01,164.43,187.53,180.11,175.45,173.66,172.45,,33,965,33,30.33,965D6-(E1);
24.06.23 15:03:33,23.57,193.74,198.72,167.59,210.43,182.02,212.65,175.83,204.5,214.65,208.85,208.32,184.74,191.01,194.49,178.61,184.14,182.45,209.54,204.12,214.59,181.35,174.21,203.07,183.41,,33,965,33,30.33,965D6-(E1);
24.06.23 15:03:48,23.82,184.62,180.16,190.68,194.81,172.7,203.84,188.57,169.13,180.3,217.73,192.81,185.23,191.79,172.96,189.1,177.29,194.17,187.61,196.61,197.49,177.63,191.85,196.19,183.16,,33,965,33,30.35,965D6-(E1);
24.06.23 15:04:03,24.07,185.38,189.23,174.92,190.21,165.22,178.77,164.81,175.76,190.04,141.52,198.35,182.5,197.85,178.38,158.02,154.72,202.74,212.21,171,187.8,176.15,204.05,204.61,140.28,,33,965,33,30.36,965D6-(E1);
24.06.23 15:04:18,24.32,188.15,194.6,174.68,202.04,152.93,177.79,189.82,179.11,202.07,161.88,220.87,179.79,194.94,193.46,200.83,190.08,192.62,209.54,199.45,205.7,173.45,200.39,182.21,193.85,,33,965,33,30.33,965D6-(E1);
24.06.23 15:04:33,24.57,190.94,192.03,182.37,213.61,184,172.21,191.56,203.24,192.11,225.11,201.65,189.73,203.71,192.45,185.32,215.38,177.94,202.65,211.22,229.63,193.95,220.04,193.41,145.5,,33,965,33,30.35,965D6-(E1);
24.06.23 15:04:48,24.82,190.68,197.94,185.38,216.81,188.5,193.66,177.28,223.31,216.01,188.94,204.72,183.74,205.05,211.38,178.61,175.1,196.23,236.89,206.22,226.19,175.41,198.05,206.42,194.36,,33,965,33,30.36,965D6-(E1);
