Measurement Name :,20230623_SDR641_Run04_Plate07_TPC,,Generated On :,"23/06/2023, 11:27:33",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
23.06.23 11:09:48,1.28,254.88,247.81,252.08,259.8,256.87,256.91,246.52,259.64,257.36,257.72,262.61,262.22,257.08,253.43,252.62,259.01,257.11,262.44,263.16,262.83,258.39,258.29,258.28,265.9,,10,965,33,14.27,
23.06.23 11:10:03,1.53,251.2,245.49,248.39,254.35,252.49,254.23,243.21,257.63,252.92,254.99,258.88,258.81,251.99,250.07,248.22,254.54,253.04,261.04,259.36,258.86,253.26,254.16,253.11,260.31,,10,965,33,14.37,
23.06.23 11:10:18,1.78,247.21,240.52,244.05,250.96,248.48,249.55,238.92,251.28,246.82,251.59,256.51,253.37,248.95,245.72,242.51,252.83,250,256.2,256.26,253.84,249.86,249.02,249.35,256.14,,10,965,33,14.39,
23.06.23 11:10:33,2.03,245.22,237.89,241.72,248.6,245.49,246.23,236.3,249.29,245.13,249.22,252.46,250.67,245.59,242.39,239.17,247.72,245.97,252.07,251.8,250.27,245.81,246.3,245.26,251.3,,10,965,33,14.37,
23.06.23 11:10:48,2.28,241.58,235.59,241.72,244.23,241.18,245.24,232.06,244.99,241.77,247.19,250.12,247.65,240.91,239.07,235.18,245.68,243.96,249.67,249.76,246.72,242.78,242.9,242.2,249.58,,10,965,33,14.37,
23.06.23 11:11:03,2.53,238.29,234.28,237.09,242.22,238.54,242.26,229.13,241.7,239.76,243.16,247.44,245.3,239.58,237.09,233.2,242.97,239.63,246.94,247.38,244.59,239.76,238.85,239.5,246.84,,10,965,33,14.34,
23.06.23 11:11:18,2.78,236.66,231.67,237.09,240.56,236.24,240.62,227.51,240.39,235.76,241.48,245.11,242.29,236.93,235.12,232.21,240.95,238.31,244.55,244.66,242.47,237.76,237.51,237.14,244.44,,10,965,33,14.3,
23.06.23 11:11:33,3.03,235.67,230.04,233.15,237.56,234.61,237.01,224.29,238.42,234.76,238.15,243.12,240.3,235.27,232.82,230.23,238.93,235,241.5,242.97,238.6,235.43,234.49,234.46,243.08,,10,965,33,14.25,
23.06.23 11:11:48,3.28,232.74,227.44,231.51,236.57,231.99,236.68,222.04,235.16,231.12,237.48,241.46,238.31,233.29,231.51,229.9,237.59,232.69,239.81,240.95,236.85,233.44,232.49,232.45,241.38,,10,965,33,14.21,
23.06.23 11:12:03,3.53,229.17,224.86,228.24,232.6,228.42,231.79,221.07,233.54,226.83,232.17,238.16,236.65,228.69,226.94,227.27,233.91,228.43,235.77,237.59,234.75,229.8,227.83,229.45,236.97,,10,965,33,14.16,
23.06.23 11:12:18,3.78,229.49,224.53,230.2,232.93,228.42,233.42,219.15,233.22,228.15,232.84,237.17,235.66,228.69,227.27,226.62,233.91,229.41,235.77,236.92,234.05,230.13,228.16,229.45,237.65,,10,965,33,14.12,
23.06.23 11:12:33,4.03,228.84,222.92,228.57,230.3,228.09,230.5,218.83,231.92,227.49,231.51,235.53,234.34,228.36,226.62,225.63,233.25,229.08,235.1,235.92,233.01,229.47,226.5,228.79,236.97,,10,965,33,14.05,
23.06.23 11:12:48,4.28,226.26,221.31,226.29,227.02,223.89,226.94,218.19,230.63,225.85,228.55,232.58,233.02,224.77,221.43,224,231.58,225.17,231.08,232.91,229.88,226.51,223.53,226.8,233.6,,10,965,33,14.02,
23.06.23 11:13:03,4.53,226.9,221.96,226.29,227.34,226.15,228.23,216.92,229.66,226.51,230.19,232.91,232.69,225.09,222.08,223.02,230.92,227.78,232.42,233.25,230.57,226.83,223.86,228.45,234.61,,10,965,33,13.95,
23.06.23 11:13:18,4.78,227.23,221.64,224.67,226.03,224.86,227.91,215.64,229.01,227.16,230.52,231.6,230.4,223.79,221.76,221.07,229.92,225.82,231.42,232.91,229.88,225.52,223.2,227.46,233.27,,10,965,33,13.91,
23.06.23 11:13:33,5.03,225.61,220.99,224.02,225.71,224.21,225.01,214.69,227.4,225.19,231.51,230.3,228.76,222.49,222.08,220.42,228.93,224.52,230.42,230.92,228.49,223.56,222.21,228.12,233.6,,10,965,33,13.86,
23.06.23 11:13:48,5.28,225.93,221.31,223.05,224.73,222.6,225.01,214.69,225.79,224.21,229.87,229.32,229.41,222.16,221.11,220.09,229.26,224.84,229.08,230.92,226.76,222.9,220.57,226.8,233.27,,10,965,33,13.82,
23.06.23 11:14:04,5.55,223.36,220.99,222.08,224.08,221.96,224.04,213.74,226.76,222.57,226.91,229.32,227.78,221.19,218.86,218.47,226.94,223.22,229.08,230.25,226.76,222.25,219.25,226.13,231.92,,10,965,33,13.77,
23.06.23 11:14:19,5.8,224.65,221.64,222.73,223.75,221.64,223.72,213.1,224.51,220.62,227.56,228.35,225.82,219.89,219.18,217.18,228.27,222.57,227.75,228.6,226.07,221.6,218.92,225.8,231.59,,10,965,33,13.73,
23.06.23 11:14:34,6.05,222.72,220.99,222.08,222.77,220.03,222.44,212.15,224.19,221.6,226.91,227.05,225.82,219.25,217.89,215.88,227.27,221.92,227.09,227.94,225.38,221.27,217.94,225.14,229.91,,10,965,33,13.68,
23.06.23 11:14:49,6.3,221.75,220.67,221.11,224.08,219.07,221.79,211.84,224.83,219.97,226.25,226.08,224.19,217.31,215.97,214.59,225.95,221.27,226.09,227.27,225.03,219.97,217.29,224.48,229.24,,10,965,33,13.64,
23.06.23 11:15:04,6.55,218.56,216.19,220.14,221.8,216.51,217.32,208.68,223.23,217.69,223.31,224.14,221.92,214.73,213.73,212.66,224.3,218.04,223.12,224.96,223.65,218.01,214.68,221.84,227.57,,10,965,33,13.59,
23.06.23 11:15:19,6.8,220.15,219.39,219.5,221.15,218.11,217.64,210.26,224.83,220.29,223.63,225.11,222.57,216.66,215.33,213.63,225.95,219.65,225.1,226.61,224.34,219.97,217.61,224.48,229.24,,10,965,33,13.53,
23.06.23 11:15:34,7.05,220.15,219.07,219.5,220.82,217.79,217.96,210.26,222.27,218.66,222.65,224.14,222.57,216.34,214.05,212.66,225.95,219.65,224.11,225.29,224.69,220.62,216.31,223.16,229.58,,10,965,33,13.5,
23.06.23 11:15:49,7.3,220.47,218.43,219.18,220.18,217.79,217.64,208.36,221.95,217.37,223.96,223.81,221.6,215.7,212.45,211.38,223.98,218.04,222.79,225.29,222.97,220.94,215.65,222.83,228.57,,10,965,33,13.45,
23.06.23 11:16:04,7.55,216.33,216.19,217.57,220.18,213.65,213.2,206.16,219.72,212.52,221.03,223.17,219.98,212.81,207.69,210.41,222.99,214.5,219.16,223.32,222.97,218.01,214.35,221.51,225.9,,10,965,33,13.41,
23.06.23 11:16:19,7.8,217.92,218.43,219.82,219.2,217.79,214.78,207.42,221,214.78,222,223.17,219.98,215.05,210.86,211.38,223.65,216.11,221.47,224.3,222.97,219.97,215.65,222.5,227.24,,10,965,33,13.37,
23.06.23 11:16:34,8.05,215.69,217.47,218.86,218.23,216.51,215.73,207.73,220.04,213.48,222.65,222.84,219.01,214.09,211.5,210.74,223.32,215.15,220.48,223.98,222.62,219.97,215,221.84,227.24,,10,965,33,13.34,
23.06.23 11:16:49,8.3,215.37,216.19,218.54,218.23,214.92,212.88,206.48,220.36,211.87,223.31,222.84,218.04,213.13,211.82,209.45,223.65,214.18,219.49,222.99,222.62,219.97,213.7,222.17,224.91,,10,965,33,13.28,
23.06.23 11:17:04,8.55,215.69,216.51,218.54,216.94,214.92,214.46,205.53,219.08,211.55,223.31,220.91,218.69,212.49,212.14,208.81,223.32,215.47,219.82,222.99,221.93,219.31,213.37,221.51,226.24,,10,965,33,13.25,
23.06.23 11:17:19,8.8,215.37,216.83,218.21,217.59,214.6,213.51,205.85,219.4,210.91,220.7,219.95,218.36,213.13,210.23,207.54,222.66,213.22,219.49,222,221.59,219.31,212.07,220.52,224.24,,10,965,33,13.23,
23.06.23 11:17:34,9.05,214.74,216.83,216.93,218.88,213.65,211.3,205.53,220.04,208.34,219.08,219.95,217.4,211.52,209.59,205.94,220.69,212.58,218.51,221.02,220.9,218.66,212.07,220.19,224.24,,10,965,33,13.18,
23.06.23 11:17:49,9.3,214.42,217.15,217.25,220.18,212.37,211.3,204.91,219.4,209.62,218.1,219.63,217.07,211.52,209.59,205.94,221.02,211.62,218.18,221.02,220.22,217.69,211.1,219.87,223.91,,10,965,33,13.12,
23.06.23 11:18:04,9.55,214.1,214.6,215.65,219.85,213.65,211.3,205.22,219.72,209.62,215.51,218.98,217.72,211.52,208.01,205.62,220.69,211.3,216.87,220.36,220.9,217.69,210.78,219.87,222.25,,10,965,33,13.09,
23.06.23 11:18:19,9.8,211.57,212.69,215.01,216.3,210.79,207.84,202.4,217.5,205.14,213.9,218.34,215.47,209.29,204.84,204.03,218.4,208.12,214.91,218.73,218.85,215.42,207.86,218.55,219.27,,10,965,33,13.07,
23.06.23 11:18:34,10.05,213.47,215.55,216.29,217.26,212.37,208.78,203.97,220.04,207.7,216.16,218.66,216.11,211.2,207.06,205.62,220.04,210.98,215.89,220.69,221.25,216.72,210.13,220.19,221.59,,10,965,33,13.03,
23.06.23 11:18:49,10.3,214.74,215.24,215.97,216.94,213.01,209.72,203.97,218.77,206.1,215.51,217.06,216.75,209.29,207.06,205.62,218.73,209.71,216.21,219.71,219.87,216.39,210.13,219.54,220.27,,10,965,33,12.98,
23.06.23 11:19:04,10.55,213.15,213.65,215.65,216.94,212.69,211.3,203.03,218.45,206.1,215.84,218.66,215.79,208.97,205.79,202.76,218.73,210.03,216.21,219.06,219.87,215.75,209.48,219.54,219.94,,10,965,33,12.96,
23.06.23 11:19:19,10.8,212.83,214.28,215.65,216.62,211.74,210.04,202.09,217.18,205.14,216.16,218.34,215.79,209.61,206.42,203.08,217.1,208.75,215.89,219.06,219.53,214.78,209.16,218.22,219.94,,10,965,33,12.91,
23.06.23 11:19:34,11.05,214.42,213.96,215.01,216.3,211.74,209.72,200.53,218.13,205.14,214.55,217.7,216.11,209.29,205.48,202.45,218.08,209.39,213.93,218.73,220.22,215.1,208.83,218.55,218.62,,10,965,33,12.89,
23.06.23 11:19:49,11.3,212.83,213.96,215.97,214.04,210.79,207.84,201.16,217.81,204.18,214.22,218.02,218.04,208.33,205.16,202.13,216.44,208.12,214.58,218.73,218.5,214.45,208.19,217.9,218.62,,10,965,33,12.86,
23.06.23 11:20:04,11.55,212.83,214.28,215.01,215.33,210.79,208.15,197.73,216.54,204.82,213.58,216.42,217.72,208.33,203.9,202.45,216.44,207.8,213.6,218.08,220.56,214.13,208.19,217.57,217.63,,10,965,33,12.82,
23.06.23 11:20:19,11.8,211.88,214.28,213.41,215.01,210.79,208.15,197.73,216.23,203.55,214.22,215.78,217.72,207.38,203.9,201.81,215.79,205.89,211,218.4,219.53,213.48,208.19,216.91,216.97,,10,965,33,12.79,
23.06.23 11:20:34,12.05,211.88,213.33,213.73,215.33,210.79,208.47,196.8,215.91,204.5,215.19,215.46,217.4,206.74,204.84,201.81,216.44,206.53,212.62,217.75,219.87,212.84,207.86,216.59,217.3,,10,965,33,12.75,
23.06.23 11:20:49,12.3,210.94,213.33,213.41,213.4,210.79,207.52,196.18,216.23,203.55,213.9,217.38,216.75,206.1,203.58,201.81,215.79,206.21,211.65,217.1,218.16,212.19,207.86,215.61,216.97,,10,965,33,12.73,
23.06.23 11:21:04,12.55,210.62,212.69,213.73,213.08,208.89,207.21,195.26,216.54,202.27,214.22,216.1,217.72,205.79,203.58,201.5,215.14,204.63,210.67,216.77,217.48,210.58,207.22,215.28,216.97,,10,965,33,12.7,
23.06.23 11:21:19,12.8,207.16,210.47,211.5,213.08,207.63,204.08,195.26,214.96,200.05,211.97,214.51,218.69,203.57,201.7,199.92,213.52,202.73,210.67,215.47,216.8,208.34,204.32,213,215.32,,10,965,33,12.68,
23.06.23 11:21:34,13.05,208.41,211.74,212.45,213.4,208.58,206.58,195.57,216.54,201.32,212.93,215.78,219.65,203.88,202.95,200.55,213.19,203.99,212.62,216.77,218.16,210.26,206.9,213.98,216.97,,10,965,33,12.61,
23.06.23 11:21:49,13.3,206.53,208.89,212.14,210.2,207.63,204.08,192.79,216.86,198.47,211.01,214.19,217.72,202.93,200.44,199.92,212.87,202.1,210.35,214.82,217.48,206.42,204.64,211.7,214.01,,10,965,33,12.61,
23.06.23 11:22:04,13.55,207.47,212.06,212.77,211.48,208.89,208.15,194.33,216.54,199.74,211.33,213.55,216.75,204.2,202.33,199.28,212.87,202.73,212.62,216.12,218.5,209.62,206.57,213.32,215.98,,10,965,33,12.57,
23.06.23 11:22:19,13.8,207.16,211.42,212.77,211.48,207.95,205.95,193.71,214.96,201.32,211.97,214.51,214.18,202.93,202.33,199.6,212.55,202.73,211.97,215.79,218.5,208.98,205.28,212.02,215.65,,10,965,33,12.55,
23.06.23 11:22:34,14.05,203.4,209.84,210.86,209.56,206.69,203.76,191.25,214.01,197.84,208.44,213.87,212.58,201.35,198.56,199.28,209.63,199.89,209.05,213.84,216.45,205.46,203.68,210.4,213.03,,10,965,33,12.52,
23.06.23 11:22:49,14.3,205.27,211.74,212.77,209.24,208.26,206.27,193.71,213.38,200.05,209.08,214.51,214.5,203.25,201.7,200.23,210.93,201.78,210.67,215.79,216.45,208.02,205.61,212.02,215.65,,10,965,33,12.5,
23.06.23 11:23:04,14.55,202.15,207.32,211.82,211.16,204.8,204.08,191.86,211.49,197.21,207.16,213.23,211.94,201.35,199.5,198.97,209.31,199.27,208.4,214.17,216.8,205.78,203.68,209.1,213.69,,10,965,33,12.48,
23.06.23 11:23:19,14.8,204.96,210.47,212.77,210.83,207,206.27,193.71,211.81,199.1,210.69,214.19,212.9,202.62,202.01,199.6,210.28,201.78,211.32,214.82,218.85,206.74,204.96,212.35,215.98,,10,965,33,12.44,
