Measurement Name :,20230626_SDR641_Run08_Plate15_PR,,Generated On :,"26/06/2023, 19:35:36",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 18:23:08,12.28,188.15,188.65,196.23,174.2,184.48,204.23,182.62,179.98,187.76,179.88,178.61,180.3,181.98,176.8,181.46,183.09,187.78,176.83,204.47,189.76,186.32,188.35,182.67,181.34,,33,965,33,30.97,
26.06.23 18:23:23,12.53,187.63,188.9,196.49,174.94,183.19,203.71,182.12,179.49,187.76,179.37,178.61,180.3,181.72,177.06,181.46,182.09,189.59,177.09,205,188.95,186.58,189.65,185.19,180.35,,33,965,33,31.01,
26.06.23 18:23:38,12.78,187.89,188.65,195.97,175.44,183.71,203.97,182.12,179,186.98,178.09,177.62,180.55,180.69,175.53,184.99,182.34,190.11,176.83,205,188.95,185.54,189.13,185.44,182.84,,33,965,33,31.01,
26.06.23 18:23:53,13.03,188.15,188.9,196.49,175.19,182.42,204.23,180.87,179.49,186.98,179.37,177.37,181.04,181.46,176.55,182.71,182.34,187.78,177.09,205.52,187.58,185.28,190.69,186.2,181.34,,33,965,33,31.05,
26.06.23 18:24:08,13.28,188.15,188.39,195.97,176.43,180.63,204.76,181.37,178.76,187.5,178.86,176.63,179.81,180.69,176.3,182.21,182.09,188.04,177.6,204.2,188.95,186.84,190.95,186.45,177.13,,33,965,33,31.08,
26.06.23 18:24:23,13.53,188.67,188.9,196.49,175.44,179.35,205.29,182.12,179.25,188.02,179.88,177.62,180.3,180.69,176.8,182.46,181.84,189.07,177.86,205.26,190.04,185.28,189.13,184.18,177.87,,33,965,33,31.1,
26.06.23 18:24:38,13.78,188.15,188.9,196.49,174.2,181.4,205.03,181.37,179.74,188.55,178.6,176.63,180.79,180.95,176.04,184.23,181.84,188.56,176.58,206.32,189.49,184.25,188.35,185.7,177.38,,33,965,33,31.13,
26.06.23 18:24:54,14.05,188.41,188.39,196.49,173.95,181.14,205.56,181.87,179.98,187.76,177.58,176.39,180.55,179.4,175.03,182.71,182.34,188.81,176.58,205.79,190.58,185.28,187.31,185.19,177.38,,33,965,33,31.15,
26.06.23 18:25:09,14.3,188.41,188.13,196.49,174.45,180.63,205.29,181.12,179.74,187.24,175.54,175.89,180.3,180.18,175.53,182.21,182.09,188.3,175.3,207.38,188.13,183.73,185.5,184.43,174.67,,33,965,33,31.16,
26.06.23 18:25:24,14.55,188.67,188.9,196.75,174.69,181.65,205.82,181.87,180.47,187.24,176.31,176.63,180.55,180.43,175.03,182.97,183.34,189.33,175.3,207.38,186.5,184.25,184.47,181.92,176.64,,33,965,33,31.18,
26.06.23 18:25:39,14.8,188.41,188.9,195.97,174.45,180.37,206.09,181.87,178.27,186.98,174.53,176.39,179.81,179.4,174.27,182.46,181.59,189.85,175.55,206.32,186.23,184.51,184.47,180.92,176.39,,33,965,33,31.21,
26.06.23 18:25:54,15.05,189.72,188.9,196.49,174.2,179.35,205.82,181.12,178.27,188.02,175.29,177.62,179.81,180.95,174.77,182.46,181.59,190.37,175.55,206.32,185.68,183.99,184.21,179.17,177.38,,33,965,33,31.25,
26.06.23 18:26:09,15.3,189.98,188.65,197.01,174.45,180.37,205.56,181.62,179,188.29,175.03,177.37,180.3,179.92,175.79,182.71,180.35,189.07,175.81,206.58,186.23,184.25,184.73,181.42,177.38,,33,965,33,31.26,
26.06.23 18:26:24,15.55,189.2,188.65,196.75,174.45,179.6,206.09,180.87,178.76,187.76,173.76,176.63,180.55,180.43,175.03,181.46,180.1,189.33,175.55,206.58,186.23,182.44,185.24,179.92,177.13,,33,965,33,31.29,
26.06.23 18:26:39,15.8,189.2,189.16,196.49,175.19,180.11,205.03,181.12,178.76,187.5,172.75,176.88,180.55,181.46,174.01,182.46,180.35,190.37,175.81,206.85,185.68,179.88,184.73,177.42,178.61,,33,965,33,31.3,
26.06.23 18:26:54,16.05,188.94,189.42,195.97,174.69,180.11,205.56,181.37,178.51,189.34,172.75,176.88,180.55,180.95,176.55,181.46,178.86,189.07,175.04,207.91,184.87,180.64,183.7,176.43,178.61,,33,965,33,31.33,
26.06.23 18:27:09,16.3,189.46,188.9,196.49,174.94,181.14,206.62,180.87,179.49,190.13,173.26,176.39,180.05,179.92,174.01,181.46,177.13,186.75,173.26,208.17,184.87,181.41,185.24,174.69,178.61,,33,965,33,31.36,
26.06.23 18:27:24,16.55,189.46,190.96,196.75,174.69,181.4,206.09,180.62,179.49,190.39,173,177.37,180.3,178.89,174.27,182.97,177.38,189.07,175.3,209.24,185.41,182.19,186.79,175.19,178.37,,33,965,33,31.39,
26.06.23 18:27:39,16.8,189.72,190.45,196.49,174.69,181.65,206.35,180.62,179.25,188.02,173.51,177.13,180.79,177.86,175.28,177.94,177.62,187.26,176.06,208.97,184.06,182.19,188.87,174.69,177.62,,33,965,33,31.4,
26.06.23 18:27:54,17.05,190.24,187.88,196.49,175.19,180.88,207.15,180.62,178.27,186.71,173.76,178.11,181.53,178.12,175.53,184.23,177.38,187.26,176.32,208.97,184.33,180.39,187.05,176.18,175.65,,33,965,33,31.43,
26.06.23 18:28:09,17.3,188.94,187.88,196.23,173.95,181.91,206.88,180.12,178.27,185.93,170.98,178.11,182.03,177.86,174.52,184.48,176.64,187,176.32,209.24,184.06,182.7,185.5,176.93,174.92,,33,965,33,31.44,
26.06.23 18:30:21,19.5,181.17,184.05,204.84,179.67,175.53,201.86,185.63,171.49,188.29,157.78,186.08,180.3,186.13,157.07,175.95,175.16,181.61,163.7,211.1,191.95,190.74,192.78,181.42,184.59,,33,965,33,31.58,965D6-(E1);
26.06.23 18:30:36,19.75,184.78,195.1,198.05,181.17,175.53,208.21,186.89,182.93,190.13,168.22,179.6,185.26,172.76,183.72,175.95,176.39,180.08,190.03,219.18,181.9,173.76,198.56,180.17,165.66,,33,965,33,31.63,965D6-(E1);
26.06.23 18:30:51,20,187.37,186.85,201.69,178.92,185.51,206.62,184.12,179,188.55,176.82,171.73,191.03,170.73,187.6,179.7,186.59,182.89,176.58,216.47,190.86,182.44,181.39,177.42,180.6,,33,965,33,31.65,965D6-(E1);
26.06.23 18:31:06,20.25,182.71,179.24,193.91,186.2,178.33,208.21,182.12,175.35,183.32,161.98,174.91,178.08,179.66,167.22,179.45,171.73,179.83,175.81,222.17,177.87,168.97,182.67,175.93,161.58,,33,965,33,31.68,965D6-(E1);
26.06.23 18:31:21,20.5,183.74,178.49,190.32,178.92,181.14,206.62,185.63,177.3,193.56,167.46,174.18,182.77,173.77,178.33,178.7,178.37,188.81,176.83,213.78,186.23,182.96,196.19,178.92,164.94,,33,965,33,31.72,965D6-(E1);
26.06.23 18:31:36,20.75,177.07,184.05,193.4,172.72,175.53,199.77,179.63,174.38,192.77,157.04,182.58,179.31,168.96,164.98,178.95,178.37,181.36,181.2,220.54,178.41,163.48,166.23,183.17,175.65,,33,965,33,31.74,965D6-(E1);
26.06.23 18:31:51,21,180.91,186.85,201.43,174.94,177.31,219.5,181.12,177.05,190.92,173,171.73,190.02,170.22,186.82,186,175.9,199.28,180.68,220.54,185.68,182.19,198.56,175.44,169.05,,33,965,33,31.76,965D6-(E1);
26.06.23 18:32:06,21.25,180.91,183.54,195.46,170.75,176.8,204.76,187.9,180.72,194.09,157.29,188.34,192.04,176.84,167.47,171.49,176.14,181.87,179.65,209.24,196.63,188.14,205.75,176.68,161.1,,33,965,33,31.79,965D6-(E1);
26.06.23 18:32:21,21.5,178.6,180.25,197.53,172.97,178.07,210.07,177.39,174.14,178.66,168.47,179.84,187.76,172.76,173.76,174.21,174.42,179.32,175.55,207.11,187.86,183.73,190.69,174.69,171.98,,33,965,33,31.82,965D6-(E1);
26.06.23 18:32:36,21.75,187.11,186.85,198.56,175.19,175.28,211.95,183.37,178.51,173.02,165.96,178.61,184.26,175.56,170.98,182.71,169.05,183.66,168.46,222.72,178.94,184.25,193.82,171.73,163.26,,33,965,33,31.85,965D6-(E1);
26.06.23 18:32:51,22,183.74,191.48,192.88,179.17,191.49,205.56,178.63,185.89,182.8,174.53,191.12,183.27,178.12,175.03,188.8,172.22,196.38,181.97,215.94,184.6,166.22,190.95,168.55,173.44,,33,965,33,31.86,965B6-(E1);
26.06.23 18:33:06,22.25,181.94,191.22,193.91,176.43,182.42,208.47,181.62,177.78,182.02,160.25,179.84,180.05,170.47,179.1,173.22,178.37,184.43,177.86,226.28,187.58,187.88,200.95,172.72,186.84,,33,965,33,31.89,965D6-(E1);
26.06.23 18:33:21,22.5,191.81,186.34,198.82,172.47,189.66,210.61,192.46,188.87,187.76,164.22,189.6,180.3,170.98,185.01,183.98,183.09,205.65,184.3,226,203.59,208.55,202.28,169.77,184.59,,33,965,33,31.91,965D6-(E1);
26.06.23 18:33:36,22.75,184.78,187.88,200.39,183.68,185.51,207.41,186.38,181.7,196.22,165.46,185.83,183.02,192.16,185.79,180.2,184.09,185.72,195.04,222.45,190.58,158.78,185.76,189.25,185.84,,33,965,33,31.93,965D6-(E1);
26.06.23 18:33:51,23,189.46,179.24,191.09,173.95,183.19,215.71,181.12,176.08,184.89,158.03,180.09,178.33,180.43,166.97,178.95,176.39,176.02,168.71,217.83,186.23,189.96,182.15,173.46,161.82,,33,965,33,31.94,965D6-(E1);
26.06.23 18:34:06,23.25,185.56,189.42,200.39,172.47,186.81,206.09,188.91,185.39,186.19,169.22,187.08,188.26,189.79,174.52,177.7,183.34,191.15,181.45,209.5,184.06,183.73,196.45,171,168.33,,33,965,33,31.99,965D6-(E1);
26.06.23 18:34:21,23.5,182.45,186.6,206.15,176.43,182.16,214.9,189.42,185.89,193.03,174.53,182.08,196.86,174.03,178.33,184.48,181.59,190.37,190.82,213.51,190.04,179.36,191.47,185.19,173.44,,33,965,33,32.01,965D6-(E1);
26.06.23 18:34:36,23.75,186.85,185.07,197.53,176.18,180.88,207.68,178.63,181.21,188.55,166.21,177.87,183.77,179.15,180.12,182.71,170.76,191.41,170.48,220.81,191.68,172.5,172.75,177.92,166.39,,33,965,33,32.04,965D6-(E1);
26.06.23 18:34:51,24,188.67,190.7,208.79,186.96,182.16,211.41,188.4,189.87,188.55,167.21,189.1,188.26,194.53,192.82,192.13,177.62,201.66,195.3,226.55,200.24,186.58,203.88,195.65,184.34,,33,965,33,32.04,965D6-(E1);
26.06.23 18:35:06,24.25,186.33,188.13,203,179.17,185.77,212.75,194,192.37,181.76,170.48,197.23,182.03,182.76,169.73,180.95,179.6,184.94,178.88,215.13,193.6,187.1,203.88,173.21,164.7,,33,965,33,32.07,965D6-(E1);
26.06.23 18:35:21,24.5,184.78,192.77,204.05,172.72,189.14,210.34,184.87,188.12,192.5,177.33,177.62,188.26,190.32,184.49,201.72,176.88,181.87,190.82,221.9,196.91,173.76,208.71,179.92,172.22,,33,965,33,32.08,965D6-(E1);
26.06.23 18:35:36,24.75,196.82,194.58,207.74,187.98,186.81,220.31,188.4,187.87,183.58,181.17,195.44,195.08,178.63,182.95,192.9,190.63,204.85,189.51,224.36,204.99,209.9,181.39,185.95,174.18,,33,965,33,32.1,965D6-(E1);
26.06.23 18:35:51,25,185.81,187.11,195.46,172.72,180.11,197.68,177.64,188.12,189.08,170.73,183.33,187.76,173.77,183.72,177.7,173.44,182.12,175.81,218.37,193.88,183.73,174.51,187.72,165.91,,33,965,33,32.14,965D6-(E1);
26.06.23 18:36:06,25.25,189.46,194.58,205.62,179.92,189.14,216.52,194.76,185.89,188.81,174.78,189.1,190.27,182.24,166.22,184.99,182.09,188.56,181.71,222.99,197.19,173.26,205.75,204.22,174.67,,33,965,33,32.15,965D6-(E1);
26.06.23 18:36:21,25.5,185.04,186.34,199.86,177.17,184.48,208.47,199.39,182.93,182.54,151.42,178.36,196.35,183.02,175.28,193.67,182.84,192.45,185.6,212.98,187.31,191.01,181.9,180.67,163.02,,33,965,33,32.16,965D6-(E1);
26.06.23 18:36:36,25.75,188.41,184.3,198.82,181.67,185,205.56,189.16,184.65,177.37,172.5,190.61,175.87,180.18,174.77,190.34,176.14,188.04,176.58,217.28,194.43,173.26,190.43,189.25,166.39,,33,965,33,32.19,965D6-(E1);
26.06.23 18:36:51,26,182.2,188.65,198.3,184.43,183.19,203.18,176.9,188.62,184.1,163.47,186.08,191.53,168.2,179.87,181.2,184.09,192.71,184.3,223.54,193.88,180.64,193.82,187.72,165.66,,33,965,33,32.19,965D6-(E1);
26.06.23 18:37:06,26.25,184.26,182.27,191.34,169.77,177.05,209.81,181.62,178.51,177.89,168.22,189.85,178.08,167.2,180.12,189.82,176.64,180.59,186.12,215.67,188.13,154.36,200.15,188.23,166.39,,33,965,33,32.22,965D6-(E1);
