Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
26.06.23 13:01:33,23.55,169.05,167.18,160.88,168.35,147.96,182.69,168,170.84,170.23,159.51,173.45,160.85,142.12,130.87,159.51,172.14,170.26,147.23,197.17,171.01,139.56,194.75,149.78,151.89,,36,965,33,33.65,
26.06.23 13:01:48,23.8,169.05,168.35,161.11,170.23,147.74,182.21,167.77,169.01,169.75,158.82,173.45,163.35,141.44,130.43,159.28,172.6,170.02,146.09,197.42,170.52,139.12,194.5,150.67,151.44,,36,965,33,33.68,
26.06.23 13:02:03,24.05,170.49,168.12,162.03,168.59,150.02,181.97,167.53,168.32,169.75,158.58,173.69,160.63,141.89,129.55,159.51,174.47,169.78,147,197.67,170.76,138.45,194.75,150.9,149.67,,36,965,33,33.69,
26.06.23 13:02:18,24.3,169.05,167.65,162.26,167.88,147.28,182.21,167.77,168.55,170.71,159.51,173.22,160.18,141.44,129.77,159.96,172.83,171.68,147.23,197.67,170.76,138.45,194.75,150.67,151,,36,965,33,33.72,
26.06.23 13:04:14,26.23,169.29,166.24,164.11,175.21,144.55,180.06,170.78,175.69,171.43,163.02,175.32,162.67,137.64,129.99,159.28,180.59,170.49,148.84,199.67,162.68,129.89,189.52,150,151.89,,36,965,33,33.86,965D6-(E1);
26.06.23 13:04:29,26.48,170.25,162.75,158.36,170.71,137.8,191.16,169.16,172.45,167.35,147.57,171.83,162.44,130.12,126.51,162.03,174.7,162.52,138.39,195.68,162.19,136.46,193.75,145.32,158.15,,36,965,33,33.88,965C6-(E1);
26.06.23 13:04:44,26.73,174.61,167.41,160.88,174.02,144.55,174.6,171.25,174.07,172.4,160.21,167,164.94,143.02,126.29,161.11,173.07,170.02,150.45,196.18,168.3,141.34,194,150.22,155.01,,36,965,33,33.9,965C6-(E1);
26.06.23 13:05:00,27,169.77,163.91,163.65,166.01,147.74,191.16,170.78,166.5,172.16,159.75,168.6,161.31,135.42,121.97,160.19,177.05,164.39,137.94,198.92,171.75,140.45,193.75,149.55,152.55,,36,965,33,33.93,965D6-(E1);
26.06.23 13:05:15,27.25,165.21,165.54,165.04,176.64,147.51,187.76,170.78,176.62,176.03,155.11,174.85,166.54,141.22,127.81,168.52,180.36,167.66,148.15,202.19,173.73,133.82,195.75,154.05,152.11,,36,965,33,33.96,965D6-(E1);
26.06.23 13:05:30,27.5,169.77,171.42,157.68,168.82,143.65,171.54,175.23,174.3,164.49,167.49,175.78,164.26,136.53,126.51,168.06,174.94,170.73,146.32,204.71,175.23,142.68,199.52,153.15,153.22,,36,965,33,33.99,965D6-(E1);
26.06.23 13:05:45,27.75,171.46,169.76,166.89,168.35,147.28,174.13,169.62,178.02,165.2,153.5,181.42,167.68,138.98,129.99,158.36,177.52,177.64,148.84,193.94,169.78,137.12,201.04,149.55,156.13,,36,965,33,34.01,965D6-(E1);
26.06.23 13:06:00,28,168.81,164.14,164.11,172.84,149.57,183.65,168.46,173.61,170.23,156.5,172.29,158.15,135.86,129.55,163.65,175.41,162.29,141.77,199.17,168.79,134.04,187.79,152.92,156.57,,36,965,33,34.04,965D6-(E1);
26.06.23 13:06:15,28.25,164.5,171.18,162.26,170.47,145.91,174.84,174.06,176.39,168.07,164.66,172.99,167.23,146.18,130.21,160.65,178.7,158.13,145.18,196.67,169.04,142.01,186.07,151.8,147.9,,36,965,33,34.07,965C6-(E1);
26.06.23 13:06:30,28.5,166.41,164.84,164.11,174.97,139.81,183.17,167.07,171.07,169.99,164.19,173.69,161.31,140.32,120.9,161.34,179.88,171.68,145.41,200.43,169.04,139.78,190.02,147.1,153,,36,965,33,34.08,965D6-(E1);
26.06.23 13:06:45,28.75,167.61,168.35,163.42,171.89,147.51,181.01,164.08,173.84,173.85,163.95,175.55,168.14,138.53,122.61,162.49,174.47,167.2,140.87,206.74,163.65,119.13,189.77,152.92,148.56,,36,965,33,34.11,965D6-(E1);
26.06.23 13:07:00,29,166.65,163.45,164.34,173.78,145.01,181.49,168.46,173.84,167.11,154.65,169.06,160.4,141.22,122.83,160.19,174.94,171.44,149.07,199.17,170.27,135.58,205.11,153.6,150.78,,36,965,33,34.14,965D6-(E1);
26.06.23 13:07:15,29.25,169.05,169.53,158.13,167.18,141.39,189.46,173.59,176.62,162.59,153.27,181.65,162.67,145.95,130.87,159.51,176.35,177.16,140.19,200.93,168.55,135.14,195.25,156.32,151,,36,965,33,34.15,965D6-(E1);
26.06.23 13:07:30,29.5,170.49,166.01,159.05,166.24,141.39,180.06,170.32,174.07,166.63,150.53,168.37,154.79,139.65,128.03,156.77,167.5,166.26,141.77,201.43,167.81,125.12,190.26,147.32,153,,36,965,33,34.18,965D6-(E1);
26.06.23 13:07:45,29.75,162.83,160.89,158.36,161.82,147.96,177.2,165.69,177.32,166.87,148.02,172.53,159.27,141.44,119.18,155.86,176.58,163.45,140.87,192.95,161.71,135.14,190.26,152.25,154.56,,36,965,33,34.18,965C6-(E1);
26.06.23 13:08:00,30,168.81,168.35,159.51,165.31,141.39,178.87,168.92,175.23,174.09,161.85,168.37,159.27,137.19,129.77,162.49,177.05,162.76,139.96,194.93,160.01,130.32,200.28,142.88,151.89,,36,965,33,34.21,965D6-(E1);
26.06.23 13:08:15,30.25,166.41,167.88,167.12,167.65,147.74,181.49,171.48,172.68,177.01,161.14,176.48,162.44,138.08,131.96,167.59,177.76,177.4,150.45,208.02,176.97,131.85,197,154.96,157.7,,36,965,33,34.22,965D6-(E1);
26.06.23 13:08:31,30.52,169.77,165.78,158.59,168.35,140.71,181.49,171.48,171.07,175.79,156.04,171.37,161.31,135.86,128.03,161.11,174,176.2,146.32,200.68,169.04,129.67,187.54,143.77,146.14,,36,965,33,34.26,965D6-(E1);
26.06.23 13:08:46,30.77,175.34,165.31,163.88,168.35,153.24,187.51,173.59,172.45,174.09,161.38,178.59,162.44,146.18,127.16,163.65,178.23,169.31,153.22,202.94,174.73,134.92,198.01,149.1,152.77,,36,965,33,34.28,965C6-(E1);
26.06.23 13:09:01,31.02,164.02,161.13,158.82,156.98,144.1,184.13,163.62,171.07,163.54,156.27,170.21,156.8,129.46,121.11,159.96,171.44,163.69,140.19,194.19,160.74,128.8,191.75,149.33,145.49,,36,965,33,34.29,965B6-(E1);
26.06.23 13:09:16,31.27,163.07,168.12,160.42,168.12,144.33,181.97,168.69,170.61,174.09,152.36,177.42,167,130.56,128.46,156.77,175.41,166.26,141.09,194.19,164.87,137.34,180.2,153.37,145.71,,36,965,33,34.32,965D6-(E1);
26.06.23 13:09:31,31.52,171.21,169.53,168.29,168.82,145.46,179.82,171.48,174.76,170.71,150.75,176.25,169.06,133.2,124.99,164.11,176.82,166.73,140.87,201.94,167.32,133.38,198.51,158.82,155.68,,36,965,33,34.33,965D6-(E1);
26.06.23 13:09:46,31.77,179.74,166.71,164.11,171.18,143.19,184.86,169.16,174.07,172.16,161.85,175.55,165.4,134.53,127.37,165.5,184.64,176.44,146.78,210.57,171.26,123.83,208.44,157.68,152.11,,36,965,33,34.36,965D6-(E1);
26.06.23 13:10:01,32.02,174.61,168.35,167.82,165.54,150.25,181.01,175.47,179.42,168.79,164.66,179.53,166.08,138.98,124.12,167.12,180.59,163.69,146.09,202.94,178.22,135.58,200.28,156.32,153,,36,965,33,34.36,965D6-(E1);
26.06.23 13:10:16,32.27,172.67,167.88,167.36,172.6,150.48,189.21,173.35,172.91,170.23,165.83,177.65,162.21,135.86,121.11,164.8,167.96,173.81,143.58,203.7,173.49,132.94,200.03,145.76,154.56,,36,965,33,34.39,965D6-(E1);
26.06.23 13:10:31,32.52,174.36,166.48,165.5,170.94,149.11,185.82,166.61,171.07,174.58,153.5,178.36,159.5,137.19,130.21,163.19,179.65,169.55,143.13,205.47,170.52,133.6,195.75,151.57,156.13,,36,965,33,34.4,965D6-(E1);
26.06.23 13:10:46,32.77,172.67,170.47,162.49,168.59,147.74,180.3,171.48,174.76,169.75,157.89,180.47,163.57,134.09,126.72,158.36,180.59,175.96,146.32,205.22,162.68,136.02,187.54,147.1,151.66,,36,965,33,34.41,965C6-(E1);
26.06.23 13:11:01,33.02,176.56,174.97,171.57,176.4,155.56,179.34,179.72,174.53,165.44,158.82,179.53,169.98,131.66,118.76,162.26,174.7,170.97,151.6,200.43,169.53,128.15,194.25,151.8,153.67,,36,965,33,34.43,965D6-(E1);
26.06.23 13:11:16,33.27,162.12,166.71,158.82,169.53,149.11,175.55,175,164.23,160.93,161.38,177.18,161.08,140.99,126.94,167.36,176.58,163.45,141.32,188.28,163.17,123.4,193.75,151.35,152.77,,36,965,33,34.46,965D6-(E1);
26.06.23 13:11:31,33.52,168.33,170.47,160.19,170.94,149.11,184.61,173.82,175.69,167.59,164.19,182.13,166.77,137.64,116.2,160.88,182.02,166.26,145.18,204.97,162.68,124.26,193.25,145.98,143.3,,36,965,33,34.47,965D6-(E1);
26.06.23 13:11:46,33.77,165.93,164.61,160.65,164.38,151.4,182.45,170.78,169.01,165.92,155.81,171.83,161.31,137.19,110.29,174.16,173.53,161.59,144.72,208.53,159.77,133.6,195.75,147.54,147.02,,36,965,33,34.47,965D6-(E1);
26.06.23 13:12:02,34.03,167.61,171.42,159.28,166.71,142.74,178.39,169.62,173.84,171.43,161.38,168.37,159.5,138.53,122.61,166.43,174,163.22,143.81,204.71,168.05,122.33,192,145.1,148.34,,36,965,33,34.5,965D6-(E1);
26.06.23 13:12:17,34.28,173.15,173.07,162.72,173.78,151.86,177.92,167.3,179.18,169.27,166.31,175.08,161.08,138.75,129.33,174.63,179.17,166.96,146.09,204.46,166.58,124.48,190.51,148.43,157.25,,36,965,33,34.54,965D6-(E1);
26.06.23 13:12:32,34.53,169.29,161.82,163.19,162.98,138.02,179.58,170.09,165.13,165.2,152.36,180,167,130.56,117.05,166.43,175.17,162.76,142.9,189.5,158.57,133.16,186.56,156.77,147.24,,36,965,33,34.54,965D6-(E1);
26.06.23 13:12:47,34.78,168.57,167.41,164.57,170.71,155.56,181.49,175,178.95,168.55,167.01,172.99,164.71,132.98,121.33,159.96,181.78,165.55,148.15,203.2,165.85,135.36,197,147.32,150.78,,36,965,33,34.55,965D6-(E1);
26.06.23 13:13:02,35.03,167.13,170,167.82,161.59,150.25,172.25,170.09,173.84,165.2,160.68,174.85,160.85,135.19,124.12,164.57,172.14,169.31,137.94,197.67,164.14,135.36,195.5,155.64,149.67,,36,965,33,34.55,965C6-(E1);
26.06.23 13:13:17,35.28,170.73,170.47,167.59,172.84,151.17,191.41,176.65,178.48,170.23,165.83,176.02,167.45,131.66,129.55,164.11,177.99,165.09,151.6,204.46,168.3,143.8,201.04,157.22,160.86,,36,965,33,34.6,965B6-(E1);
26.06.23 13:13:32,35.53,170.97,170.47,166.19,168.12,151.4,185.82,165,182,168.55,163.02,180.94,161.76,132.1,121.97,168.52,169.81,161.13,148.61,203.2,170.02,139.56,197.25,155.18,157.02,,36,965,33,34.61,965C6-(E1);
26.06.23 13:13:47,35.78,169.05,166.95,165.04,168.59,151.4,181.97,176.17,177.78,164.49,160.91,172.76,169.98,140.54,125.42,171.33,176.35,168.37,147.92,199.42,165.12,128.15,195.5,143.99,151.66,,36,965,33,34.61,965C6-(E1);
26.06.23 13:14:02,36.03,170.97,167.88,164.8,164.38,149.57,174.84,174.76,173.61,176.52,160.68,177.42,159.5,136.3,118.33,167.12,174.7,166.73,139.51,191.47,166.58,120.62,201.8,147.54,145.71,,36,965,33,34.63,965B6-(E1);
26.06.23 13:14:17,36.28,176.8,173.31,173.69,170,155.09,188,181.15,180.82,181.91,160.44,179.06,169.06,137.64,122.4,163.19,180.12,168.14,146.78,212.11,171.5,132.72,193.75,157.22,154.11,,36,965,33,34.64,965D6-(E1);
26.06.23 13:14:32,36.53,172.91,169.29,167.36,165.08,149.79,187.76,174.76,173.84,176.03,154.19,177.18,164.71,137.42,125.2,172.04,172.37,168.37,135.7,206.24,161.71,136.02,197.25,152.02,152.33,,36,965,33,34.65,965D6-(E1);
26.06.23 13:14:47,36.78,172.91,167.88,165.04,165.54,143.87,177.92,167.53,172.91,170.23,157.42,176.02,157.92,135.64,111.13,164.8,180.83,165.09,140.19,202.44,165.6,127.93,186.31,146.87,144.83,,36,965,33,34.68,965D6-(E1);
26.06.23 13:15:02,37.03,167.37,170.94,169.93,168.82,150.71,188.48,174.29,175.46,174.09,154.88,176.48,167,132.32,127.16,163.19,174,166.26,145.18,207,163.65,139.12,201.04,153.15,158.37,,36,965,33,34.68,965D6-(E1);
26.06.23 13:15:17,37.28,173.88,170.23,167.12,170.94,148.88,180.06,174.76,173.14,170.71,163.02,173.69,165.4,143.02,128.46,166.43,173.3,172.39,147.92,201.94,159.05,126.2,193.25,145.1,149.45,,36,965,33,34.72,965D6-(E1);
26.06.23 13:15:32,37.53,171.21,165.08,164.8,166.48,145.01,176.49,170.55,176.62,169.75,158.35,173.45,164.94,130.34,116.2,160.65,173.07,167.66,145.86,197.67,161.22,124.26,197.51,153.15,155.45,,36,965,33,34.72,965D6-(E1);
26.06.23 13:15:47,37.78,168.57,162.52,160.65,161.59,146.37,171.31,169.62,172.45,160.7,154.19,176.02,156.35,134.97,117.26,163.88,177.76,165.79,135.03,195.68,168.3,121.9,188.53,156.77,147.9,,36,965,33,34.74,965D6-(E1);
26.06.23 13:16:02,38.03,168.09,165.31,159.05,162.05,147.28,174.37,168.92,169.92,166.87,155.34,175.32,163.35,131.88,121.97,165.73,170.97,159.97,137.49,205.47,157.12,127.72,188.53,138.71,150.55,,36,965,33,34.75,965D6-(E1);
26.06.23 13:16:17,38.28,166.17,161.36,163.42,163.21,141.16,180.3,168.23,170.61,171.19,159.05,176.95,160.4,134.31,114.29,165.27,174.24,161.36,135.92,200.18,163.17,127.5,192.5,152.47,145.05,,36,965,33,34.76,965C6-(E1);
26.06.23 13:16:32,38.53,171.21,166.48,159.96,163.45,146.37,178.87,171.72,173.84,175.06,160.44,173.22,165.62,134.31,120.68,166.89,176.11,164.62,141.54,197.42,167.32,117.64,193.25,149.78,151,,36,965,33,34.78,965D6-(E1);
26.06.23 13:16:47,38.78,167.13,165.08,163.42,165.08,141.61,180.54,173.35,180.82,172.64,152.13,168.6,161.98,133.64,117.48,166.43,170.74,170.02,145.63,197.67,160.5,130.32,191.75,145.32,155.45,,36,965,33,34.79,965D6-(E1);
26.06.23 13:17:02,39.03,170.97,167.41,162.03,165.54,149.79,185.58,172.89,168.32,168.31,156.27,175.55,159.72,132.98,114.5,164.11,173.53,163.92,138.61,207,168.55,124.48,185.58,156.32,147.02,,36,965,33,34.79,965D6-(E1);
26.06.23 13:17:17,39.28,181.71,172.12,169.46,175.69,151.17,188,178.77,176.85,178.23,160.91,180.47,167,135.86,118.97,176.05,179.65,175.48,148.38,203.2,169.53,129.45,202.05,154.5,153.22,,36,965,33,34.79,965B6-(E1);
26.06.23 13:17:32,39.53,169.77,162.05,159.96,168.35,147.51,180.3,170.32,172.68,174.33,155.34,172.06,163.57,129.03,115.78,171.1,182.73,159.51,134.36,206.24,162.68,112.58,180.69,155.86,151.89,,36,965,33,34.83,965D6-(E1);
26.06.23 13:17:47,39.78,173.15,171.65,169.22,169.76,149.34,183.65,174.29,176.39,176.52,165.13,179.53,162.67,143.47,122.18,171.8,182.97,168.61,145.63,206.49,171.5,122.33,208.7,153.82,156.57,,36,965,33,34.85,965D6-(E1);
26.06.23 13:18:02,40.03,171.94,165.78,164.34,163.21,144.33,182.69,173.35,176.39,168.31,158.12,177.18,167.45,132.32,113.24,166.43,169.12,172.15,142,205.73,162.19,132.94,198.26,143.33,141.34,,36,965,33,34.86,965D6-(E1);
26.06.23 13:18:17,40.28,169.77,170.71,161.57,167.41,150.94,185.1,177.12,176.39,167.35,156.96,169.75,165.17,133.87,109.66,166.66,175.88,168.14,144.27,205.98,168.79,128.37,203.07,158.59,152.77,,36,965,33,34.88,965D6-(E1);
26.06.23 13:18:32,40.53,168.81,166.48,159.28,164.14,144.78,172.01,179.01,169.46,170.95,150.3,170.68,155.68,131.88,112.39,163.65,166.35,162.29,146.09,199.92,155.44,122.97,191.5,150.45,151.44,,36,965,33,34.88,965D6-(E1);
26.06.23 13:18:47,40.78,171.46,173.78,164.34,166.95,150.71,184.37,185.7,171.07,172.4,153.73,176.48,161.98,137.42,123.91,166.66,173.3,175.24,140.64,197.92,165.12,123.83,206.39,155.86,150.33,,36,965,33,34.9,965C6-(E1);
26.06.23 13:19:02,41.03,165.69,163.91,161.57,167.41,143.19,176.97,175.47,168.32,160.7,150.75,177.89,159.27,132.76,110.71,167.59,176.35,167.2,140.87,199.17,160.26,134.26,197.51,141.34,145.05,,36,965,33,34.9,965C6-(E1);
26.06.23 13:19:17,41.28,167.13,167.88,160.19,160.43,154.63,172.72,169.62,172.22,158.11,147.11,172.53,156.35,136.97,117.05,160.88,169.35,150.36,143.58,192.7,161.95,127.07,187.3,150.67,151.89,,36,965,33,34.91,965C6-(E1);
26.06.23 13:19:32,41.53,174.12,172.36,166.89,167.18,143.19,182.21,174.53,175.23,169.75,152.13,171.83,165.17,130.34,120.9,169.93,178.94,166.49,149.3,193.45,162.68,127.5,199.77,149.1,148.79,,36,965,33,34.91,965B6-(E1);
26.06.23 13:19:47,41.78,158.58,159.74,163.88,162.28,144.33,182.69,168.23,172.91,165.2,150.98,167,159.72,128.37,116.2,156.77,167.27,158.59,139.06,192.46,161.47,117.01,194.25,152.92,141.13,,36,965,33,34.93,965C6-(E1);
26.06.23 13:20:02,42.03,164.5,158.36,157.68,158.13,146.6,174.84,175.94,170.15,160.7,157.42,167.68,160.85,131.22,115.14,158.82,167.5,156.98,130.58,198.92,161.95,124.91,193.5,157,140.04,,36,965,33,34.94,965D6-(E1);
26.06.23 13:20:17,42.28,173.64,177.12,168.99,168.35,149.57,178.39,183.54,181.76,175.3,163.48,186.64,168.83,137.42,120.47,172.04,186.31,163.92,147.46,205.47,173.73,138.45,198.76,152.7,157.92,,36,965,33,34.96,965D6-(E1);
26.06.23 13:20:32,42.53,170.25,169.06,166.66,162.28,141.61,164.79,171.25,172.45,166.39,154.88,172.06,158.37,131.22,111.55,156.77,171.21,155.83,138.61,200.93,160.5,112.79,194.25,147.77,146.36,,36,965,33,34.97,965D6-(E1);
26.06.23 13:20:47,42.78,163.07,162.28,162.03,163.68,149.34,176.73,176.41,168.32,165.2,153.73,176.02,161.53,131.88,116.2,163.42,182.49,161.59,142.22,198.67,158.33,113,190.26,150,148.12,,36,965,33,35,965D6-(E1);
26.06.23 13:21:02,43.03,170.01,169.53,161.11,159.28,149.34,174.37,176.17,177.55,171.43,156.5,173.45,158.37,129.9,114.5,165.27,180.59,165.55,149.3,200.18,166.58,122.97,201.55,152.47,149.45,,36,965,33,34.99,965D6-(E1);
26.06.23 13:23:26,45.43,163.78,168.59,163.19,163.45,146.82,178.15,176.88,178.72,177.74,152.81,173.22,169.06,140.77,108.41,170.63,169.35,172.86,142.68,195.68,161.22,128.15,199.77,143.77,156.13,,36,965,33,35.07,
26.06.23 13:23:41,45.68,164.02,162.52,154.95,160.66,148.19,172.95,174.29,173.37,161.17,157.19,170.44,158.82,127.72,106.53,160.42,167.5,163.92,136.59,187.05,160.01,117.64,183.62,142.44,137.23,,36,965,33,35.08,
26.06.23 13:23:56,45.93,168.33,176.4,162.95,166.24,156.02,175.07,179.72,174.76,179.7,155.34,179.3,158.37,127.5,117.48,170.39,172.83,165.55,151.83,212.37,165.12,129.02,209.99,152.02,152.11,,36,965,33,35.08,
26.06.23 13:24:11,46.18,167.37,166.71,157.45,162.52,144.1,173.19,175.7,170.38,165.2,155.81,175.55,159.05,131.66,111.97,159.74,176.11,158.82,147.23,198.67,155.68,121.69,190.76,141.34,151,,36,965,33,35.11,
26.06.23 13:24:26,46.43,166.65,167.41,157.22,162.75,148.19,176.26,176.17,178.72,164.49,157.89,172.06,157.03,133.2,115.78,168.29,177.29,158.82,138.16,196.92,155.2,117.85,194,139.15,146.36,,36,965,33,35.14,
26.06.23 13:24:41,46.68,162.83,162.05,158.13,160.66,148.88,164.56,175.47,166.72,168.55,140.36,167.23,156.35,127.93,109.24,162.26,167.27,160.67,143.36,191.47,150.91,109.86,198.51,136.75,144.39,,36,965,33,35.15,
26.06.23 13:24:56,46.93,159.28,163.21,154.04,156.98,145.69,173.89,175.94,173.61,169.99,154.42,168.83,158.6,132.54,110.08,162.03,174.94,159.97,143.13,194.19,156.88,115.74,194.25,143.77,140.47,,36,965,33,35.15,
26.06.23 13:25:11,47.18,161.65,161.82,159.05,157.21,142.52,172.48,175.47,171.99,167.35,151.44,167.68,153.23,129.46,108.41,161.34,169.81,156.75,137.94,192.46,157.12,116.16,182.64,142.22,140.26,,36,965,33,35.16,
26.06.23 13:25:26,47.43,162.6,164.84,157.68,156.29,146.82,170.37,175.47,174.07,171.91,151.9,177.18,158.82,129.03,112.18,162.26,170.74,164.15,148.38,204.46,161.47,113,182.88,143.11,143.3,,36,965,33,35.18,
26.06.23 13:25:41,47.68,163.78,170.94,161.8,160.2,152.55,175.55,182.58,169.69,174.33,147.79,167.45,161.31,132.54,117.26,170.63,171.67,169.08,138.16,197.42,156.64,118.28,193.25,139.8,141.56,,36,965,33,35.19,
26.06.23 13:25:56,47.93,168.09,168.82,156.99,156.75,150.94,176.97,177.83,175.92,166.87,156.04,175.78,165.17,130.34,111.55,161.8,168.89,160.67,144.27,200.18,155.44,117.22,196.25,144.43,144.17,,36,965,33,35.21,
26.06.23 13:26:11,48.18,165.69,170.47,166.43,164.14,156.49,179.58,181.63,177.08,174.09,157.66,178.12,170.91,143.24,120.47,161.57,175.41,169.55,145.63,198.67,162.44,118.07,193.25,149.78,148.34,,36,965,33,35.21,
26.06.23 13:26:26,48.43,173.88,167.88,159.74,163.21,145.01,175.78,182.34,179.42,170.23,160.44,174.85,157.92,131.88,111.97,170.86,180.83,166.26,146.55,198.67,160.5,117.64,200.53,143.55,144.17,,36,965,33,35.22,
26.06.23 13:26:41,48.68,161.88,165.08,156.31,156.52,144.33,170.37,179.72,172.45,164.49,144.62,172.99,159.5,133.87,113.24,164.11,169.35,162.29,141.77,196.92,160.74,117.22,191.01,143.55,143.3,,36,965,33,35.22,
26.06.23 13:26:56,48.93,167.37,165.78,159.05,161.13,151.17,175.78,177.35,175.92,167.59,146.43,174.38,169.98,130.78,111.13,166.66,174.7,160.9,148.84,198.67,160.26,119.34,196.25,141.78,152.55,,36,965,33,35.24,
26.06.23 13:27:11,49.18,166.65,165.54,163.19,166.01,157.18,177.2,177.83,177.55,175.79,160.44,170.44,164.03,140.99,114.72,174.87,182.25,169.55,146.32,203.95,161.71,120.83,204.09,150.67,147.24,,36,965,33,35.25,
26.06.23 13:27:26,49.43,164.98,173.31,158.82,159.97,147.96,174.84,178.77,179.65,170.95,156.96,177.89,165.85,137.42,115.56,170.39,169.58,160.9,149.53,202.69,165.85,119.98,194,142,143.52,,36,965,33,35.25,
26.06.23 13:27:41,49.68,157.4,157.67,151.78,153.32,143.42,167.57,170.09,166.27,167.11,141.03,167,158.37,124.45,110.29,156.54,161.77,157.21,139.51,193.69,146.89,112.58,192,143.55,133.38,,36,965,33,35.26,
26.06.23 13:27:56,49.93,170.49,169.06,165.5,162.52,153.01,183.41,183.3,179.42,170.95,157.42,181.18,165.62,138.31,117.9,164.8,175.64,164.39,152.76,201.68,167.07,119.98,208.96,151.35,146.14,,36,965,33,35.28,
26.06.23 13:28:11,50.18,162.83,165.54,159.05,159.51,153.01,175.31,181.63,175.46,170.23,151.67,173.22,166.08,132.54,105.49,162.49,171.9,160.44,142.45,199.17,164.14,119.98,195,145.32,136.16,,36,965,33,35.28,
26.06.23 13:28:26,50.43,162.12,168.35,158.82,155.83,143.87,166.18,175.23,174.53,169.75,147.57,178.59,161.76,129.25,110.08,161.11,169.81,162.76,145.18,194.93,156.16,99.13,188.53,145.54,140.47,,36,965,33,35.29,
26.06.23 13:28:41,50.68,167.85,165.78,158.59,157.44,147.74,167.34,178.77,168.32,166.63,144.4,173.69,165.4,124.02,107.15,165.73,165.43,166.02,142.68,193.2,160.26,111.95,188.53,141.78,141.13,,36,965,33,35.29,
26.06.23 13:28:56,50.93,158.58,164.14,160.88,155.15,150.25,162.72,176.17,174.76,177.5,153.04,171.6,164.71,129.03,110.29,164.11,171.44,162.52,145.18,198.42,154.48,120.62,196,147.1,138.53,,36,965,33,35.29,
26.06.23 13:29:11,51.18,160.46,164.38,153.14,155.83,153.24,159.51,180.67,172.22,168.55,151.44,173.69,158.6,130.12,108.2,167.59,170.28,156.75,143.13,187.54,153.77,113.84,184.84,144.87,144.83,,36,965,33,35.3,
26.06.23 13:29:26,51.43,168.09,170.71,162.03,163.21,153.01,179.34,183.3,177.08,170.47,162.78,184.97,163.12,141.44,114.93,162.72,171.44,164.15,153.92,200.68,160.74,118.7,202.31,147.77,143.52,,36,965,33,35.32,
26.06.23 13:29:41,51.68,164.26,162.75,156.31,161.36,146.82,170.84,179.25,171.99,171.43,151.44,171.6,167.23,137.86,111.97,157.22,167.27,161.36,146.09,197.92,150.91,100.36,198.76,142.22,141.34,,36,965,33,35.33,
26.06.23 13:29:56,51.93,161.88,166.01,161.57,161.59,150.48,172.25,174.53,173.84,164.01,163.02,173.92,160.4,137.19,114.5,162.49,173.07,172.15,149.3,199.67,160.5,114.89,195,145.54,141.13,,36,965,33,35.33,
26.06.23 13:30:11,52.18,161.88,162.28,154.49,156.29,144.78,177.2,175.23,168.09,175.06,157.19,172.29,163.8,128.37,109.24,165.04,170.28,160.67,139.06,191.47,158.08,119.55,186.56,142.44,134.66,,36,965,33,35.35,
26.06.23 13:30:26,52.43,159.76,164.84,164.11,161.59,153.24,172.01,178.06,171.99,173.61,153.5,177.18,165.4,127.93,112.6,163.19,173.53,170.02,144.95,202.19,157.36,113.42,188.04,152.25,144.17,,36,965,33,35.35,
26.06.23 13:30:41,52.68,161.41,159.05,154.04,155.61,142.52,168.51,182.82,170.84,167.35,154.88,177.65,161.53,135.19,105.49,167.12,172.83,160.67,142.22,190.73,151.86,114.05,182.15,141.12,141.34,,36,965,33,35.36,
26.06.23 13:30:56,52.93,162.12,164.84,157.45,153.1,143.42,165.95,180.2,168.09,167.59,145.98,176.95,163.57,131.22,108.82,161.34,167.5,158.36,144.72,187.05,154.48,106.12,186.07,143.77,138.96,,36,965,33,35.38,
26.06.23 13:31:11,53.18,162.6,159.74,160.88,161.13,150.71,169.67,181.63,178.02,175.06,156.27,175.78,161.53,130.78,109.87,166.43,173.77,155.83,148.15,197.67,156.4,113,192,145.76,140.69,,36,965,33,35.4,
26.06.23 13:31:26,53.43,159.76,161.82,156.77,152.19,145.01,178.63,182.34,172.22,166.63,155.58,168.37,161.08,129.68,105.08,160.88,173.07,170.49,137.71,194.69,158.33,108.4,181.42,146.65,148.12,,36,965,33,35.4,
26.06.23 13:31:41,53.68,160.23,160.89,159.51,156.52,146.82,167.81,184.02,166.95,176.76,154.65,170.91,159.05,131.88,107.99,164.8,170.04,162.29,144.27,192.7,165.36,117.01,186.31,146.43,141.78,,36,965,33,35.41,
26.06.23 13:31:56,53.93,159.99,164.38,158.59,159.74,146.37,162.72,178.77,169.92,173.61,152.81,176.72,167.23,129.9,107.99,170.16,170.51,168.14,147,198.17,153.29,115.53,194.5,138.49,147.24,,36,965,33,35.43,
26.06.23 13:32:11,54.18,156.7,167.18,156.77,156.06,146.82,168.97,182.1,173.37,168.79,157.89,175.32,157.25,125.54,111.34,159.05,171.44,167.9,142.9,192.7,153.77,114.26,191.01,147.1,134.45,,36,965,33,35.43,
