Measurement Name :,20230626_SDR641_Run07_Plate13_PR,,Generated On :,"26/06/2023, 17:08:44",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 15:40:45,0.8,192.85,191.24,201.09,197.78,198.64,190.97,197.21,192.66,186.54,189.02,192.63,188.65,188.73,189.31,191.81,194.51,188.82,188.42,197.24,191.95,188.8,193.13,194.24,192.36,,27,965,33,24.62,
26.06.23 15:41:00,1.05,191.75,191.24,201.64,198.33,199.46,191.52,195.32,193.72,187.63,189.57,192.09,190.51,190.37,189.58,192.08,195.59,188.82,189.52,197.79,192.23,187.45,193.41,193.7,191.83,,27,965,33,24.65,
26.06.23 15:41:15,1.3,193.12,192.6,201.37,198.87,199.74,191.79,192.63,192.39,189,189.84,192.9,189.18,190.1,190.4,192.62,194.24,189.9,189.52,198.61,193.36,186.91,193.68,193.43,193.7,,27,965,33,24.65,
26.06.23 15:41:30,1.55,192.85,192.06,201.92,197.78,199.19,191.52,190.22,193.45,187.9,189.02,190.49,189.98,187.09,189.85,193.16,193.97,189.9,188.7,198.61,193.65,186.91,193.13,191.81,193.7,,27,965,33,24.68,
26.06.23 15:41:45,1.8,193.12,190.43,201.64,196.96,199.74,190.97,190.48,192.39,189,190.39,191.83,190.51,189,190.13,195.32,195.59,191.25,189.52,197.79,193.36,187.45,192.86,192.08,194.24,,27,965,33,24.72,
26.06.23 15:42:00,2.05,193.67,190.97,203.58,196.14,200.57,191.52,190.75,192.13,188.73,190.93,192.09,189.18,189.28,190.13,195.32,198.29,190.44,189.52,198.61,192.8,187.45,193.41,193.16,193.17,,27,965,33,24.75,
26.06.23 15:42:15,2.3,192.57,190.97,202.75,198.6,200.85,191.52,191.02,193.19,191.19,192.85,190.49,189.18,190.37,190.95,195.05,201.28,191.52,190.07,199.16,194.21,188.8,194.5,192.89,191.83,,27,965,33,24.78,
26.06.23 15:42:30,2.55,193.4,190.97,203.3,199.7,200.02,191.79,191.29,192.66,190.92,191.21,191.29,189.44,188.73,189.85,193.43,203.19,192.33,190.9,199.16,193.08,188.53,195.33,194.24,190.49,,27,965,33,24.79,
26.06.23 15:42:45,2.8,193.95,190.97,201.64,198.33,200.57,190.97,191.02,192.92,192.3,193.4,192.63,193.71,188.46,189.31,191,202.37,190.98,190.35,199.71,192.8,189.07,195.05,193.97,192.9,,27,965,33,24.83,
26.06.23 15:43:00,3.05,193.95,191.24,203.03,197.23,201.4,192.06,193.16,192.92,192.85,191.76,194.24,190.24,188.18,189.85,191,200.73,191.52,191.45,199.71,193.36,189.34,196.43,193.97,192.36,,27,965,33,24.83,
26.06.23 15:43:15,3.3,194.5,191.79,202.47,195.32,201.68,192.87,192.09,193.72,191.19,193.13,192.63,189.98,189.55,189.31,189.92,198.56,190.98,191.45,200.54,193.93,189.88,195.88,193.43,195.05,,27,965,33,24.86,
26.06.23 15:43:30,3.55,194.23,190.7,203.03,193.96,200.85,193.69,190.48,193.98,190.92,192.58,191.83,189.44,190.92,190.67,189.92,200.19,191.79,191.18,199.99,193.08,190.42,196.71,192.62,194.51,,27,965,33,24.86,
26.06.23 15:43:45,3.8,194.78,192.87,202.2,195.05,200.02,194.23,191.55,194.51,189,193.13,193.17,192.11,189.83,190.13,188.31,201.28,191.79,191.18,200.26,193.08,189.88,195.6,192.35,193.17,,27,965,33,24.9,
26.06.23 15:44:00,4.05,194.5,192.06,203.3,196.14,201.13,195.32,193.7,196.38,189.27,192.3,192.63,192.11,191.2,190.95,189.39,200.73,191.79,192.28,201.09,192.8,190.97,195.05,191.54,192.9,,27,965,33,24.9,
26.06.23 15:44:15,4.3,195.06,193.96,201.37,193.96,200.57,196.14,193.7,198.78,189.27,193.4,192.36,191.84,189.83,191.22,188.85,200.73,193.42,192.01,200.54,192.8,190.7,195.05,190.46,191.03,,27,965,33,24.93,
26.06.23 15:44:30,4.55,194.23,194.23,203.03,194.78,201.4,195.87,192.36,199.32,189.27,192.3,193.17,191.84,188.73,190.4,188.58,199.37,193.15,191.45,200.82,192.8,189.34,195.33,189.93,192.1,,27,965,33,24.93,
26.06.23 15:44:45,4.8,194.23,193.96,202.47,195.05,200.85,194.78,192.63,197.18,189.55,189.84,194.51,191.04,186.82,190.95,187.78,198.83,192.88,191.45,200.82,193.08,189.61,195.05,189.39,193.17,,27,965,33,24.93,
26.06.23 15:45:00,5.05,193.95,192.33,202.2,195.05,201.13,192.33,192.09,196.11,189,191.48,196.13,191.84,185.73,190.4,189.92,200.19,195.05,190.63,200.82,192.23,189.61,194.5,189.39,190.76,,27,965,33,24.96,
26.06.23 15:45:15,5.3,193.95,191.24,202.2,194.24,200.57,192.87,193.97,196.11,189.27,192.03,197.75,192.91,186.82,190.67,192.62,199.92,193.96,190.9,200.26,192.8,189.61,193.41,189.12,187.56,,27,965,33,24.97,
26.06.23 15:45:30,5.55,193.95,190.97,203.86,192.61,200.3,193.42,194.78,196.38,189.27,192.3,194.78,192.91,186.27,190.13,194.78,201.01,195.05,191.45,201.09,192.51,190.7,193.68,189.39,188.09,,27,965,33,24.98,
26.06.23 15:45:45,5.8,194.23,194.51,203.58,193.96,200.85,191.52,194.78,196.38,188.45,191.21,193.7,193.44,186,192.04,194.78,202.91,194.78,191.45,201.37,192.8,190.42,193.13,190.2,188.36,,27,965,33,24.98,
26.06.23 15:46:00,6.05,193.95,193.96,203.86,194.24,199.46,193.15,195.05,196.91,191.19,190.66,195.32,192.64,185.73,191.22,194.24,201.28,195.05,190.9,200.54,191.95,190.15,193.13,189.66,187.83,,27,965,33,25.01,
26.06.23 15:46:15,6.3,194.5,193.15,203.03,197.23,199.46,193.96,195.86,196.91,188.45,192.3,195.05,192.91,185.73,191.76,194.51,202.1,194.78,190.07,201.09,191.38,190.97,192.58,190.46,187.3,,27,965,33,25.01,
26.06.23 15:46:30,6.55,194.5,194.51,202.75,197.78,200.3,192.87,193.7,198.51,185.45,191.21,196.4,191.57,184.91,190.67,195.32,200.46,193.15,190.35,200.54,192.23,190.7,192.04,190.2,187.3,,27,965,33,25.03,
26.06.23 15:46:45,6.8,193.67,193.96,202.47,198.87,200.3,194.23,191.82,201.2,186.81,190.66,196.67,194.24,186.27,190.4,195.05,200.73,192.88,190.07,201.09,191.95,190.42,193.95,189.66,187.83,,27,965,33,25.04,
26.06.23 15:47:00,7.05,193.95,193.69,203.3,201.62,200.57,192.06,191.55,200.39,185.72,193.68,196.13,192.91,185.46,190.95,195.32,198.56,192.33,190.35,201.09,191.95,188.8,193.95,190.46,186.77,,27,965,33,25.04,
26.06.23 15:47:15,7.3,192.57,193.69,202.2,203,200.57,190.16,192.63,197.44,186.27,194.5,194.78,192.91,184.37,191.22,195.59,194.51,192.06,189.52,201.64,191.95,187.99,193.68,190.2,185.71,,27,965,33,25.04,
26.06.23 15:47:30,7.55,193.12,191.52,203.03,200.52,201.13,191.24,191.02,194.78,186.54,195.05,195.59,195.85,185.19,191.49,193.43,191.83,190.98,188.97,201.09,192.23,187.99,193.95,189.93,185.18,,27,965,33,25.07,
26.06.23 15:47:45,7.8,192.3,190.16,202.75,199.97,199.74,189.89,191.55,194.25,186.27,194.23,195.05,195.58,184.91,191.49,193.97,191.56,191.79,190.35,201.64,191.1,186.37,193.41,189.66,184.12,,27,965,33,25.07,
26.06.23 15:48:00,8.05,192.85,190.16,202.75,197.51,199.46,191.52,191.02,194.78,189.27,193.4,193.7,195.85,185.19,192.04,193.16,192.9,191.52,189.52,201.09,192.23,185.56,193.13,189.66,185.18,,27,965,33,25.08,
26.06.23 15:48:15,8.3,193.4,190.7,202.75,194.51,199.46,191.52,190.75,194.51,185.99,194.23,194.24,196.39,184.91,191.49,193.43,193.43,192.06,189.52,200.54,192.51,186.91,193.95,190.73,185.71,,27,965,33,25.09,
26.06.23 15:48:30,8.55,193.4,189.35,204.41,193.69,200.57,190.97,190.75,193.72,185.72,193.13,194.78,198,185.19,191.76,191,194.78,191.25,188.97,201.09,192.8,186.64,193.41,190.46,187.03,,27,965,33,25.09,
26.06.23 15:48:45,8.8,193.95,188.27,203.3,192.61,199.19,190.97,191.02,193.72,185.72,193.95,194.51,197.2,185.19,192.59,189.92,192.36,191.25,188.7,201.09,192.51,186.64,194.5,190.46,186.24,,27,965,33,25.11,
26.06.23 15:49:00,9.05,193.4,188.54,202.75,190.98,200.57,188.81,191.82,194.51,185.45,193.4,196.13,195.32,184.64,192.31,189.65,190.22,192.88,188.7,201.64,191.38,185.56,193.68,190.46,185.18,,27,965,33,25.11,
26.06.23 15:49:15,9.3,193.67,187.73,204.14,188.02,199.46,188.54,192.63,193.45,185.99,192.03,195.86,191.04,184.37,192.59,188.31,191.83,192.33,188.7,201.37,189.98,186.1,193.41,188.85,184.65,,27,965,33,25.14,
26.06.23 15:49:30,9.55,193.12,187.73,202.2,189.63,199.46,189.89,191.55,193.98,185.72,192.85,194.24,190.77,184.1,192.04,187.78,192.36,191.79,188.7,201.64,190.54,186.37,192.86,189.12,185.71,,27,965,33,25.15,
26.06.23 15:49:45,9.8,193.12,187.46,202.2,187.75,199.46,188.81,192.36,193.98,185.99,195.05,195.32,188.38,183.29,193.13,186.97,193.7,192.33,187.6,200.54,191.1,186.37,193.41,188.05,185.44,,27,965,33,25.15,
26.06.23 15:50:00,10.05,193.12,187.73,202.47,188.83,197.81,188.54,192.36,192.66,185.18,195.33,194.51,188.65,183.83,192.31,186.97,192.63,191.52,187.6,201.09,189.98,184.49,193.13,188.59,184.91,,27,965,33,25.16,
26.06.23 15:50:15,10.3,192.85,188,202.75,189.63,198.64,187.46,192.09,192.13,185.18,194.23,191.83,188.12,183.83,190.4,185.91,188.62,192.33,187.05,201.64,190.82,186.1,192.04,189.12,185.18,,27,965,33,25.18,
26.06.23 15:50:30,10.55,193.67,188.81,202.2,190.17,199.46,188.27,190.22,190.81,185.99,194.78,191.02,186.27,183.56,191.49,185.91,185.96,192.06,187.05,201.64,191.95,186.91,192.86,189.66,184.65,,27,965,33,25.18,
26.06.23 15:50:45,10.8,194.78,188.54,202.75,190.17,198.91,187.73,189.95,190.54,185.45,192.3,189.42,185.48,183.29,191.22,186.17,184.9,193.69,186.5,201.64,191.1,186.1,192.04,189.93,184.12,,27,965,33,25.18,
26.06.23 15:51:00,11.05,194.23,189.08,202.47,190.71,199.19,187.73,191.82,191.33,187.36,192.58,188.35,184.42,182.75,189.58,185.11,185.43,191.52,186.77,201.09,189.98,186.91,191.21,189.39,184.12,,27,965,33,25.19,
26.06.23 15:51:15,11.3,193.12,189.08,202.2,191.8,200.02,187.46,190.48,191.33,185.18,189.57,187.02,185.21,183.02,189.58,185.37,188.62,190.98,185.95,200.54,189.69,186.37,190.4,189.39,184.65,,27,965,33,25.22,
26.06.23 15:51:30,11.55,193.12,187.46,202.75,193.69,198.36,189.35,191.29,191.07,184.63,187.66,187.56,185.21,182.75,188.77,184.84,193.43,190.71,186.23,201.09,189.13,185.29,190.4,188.85,182.8,,27,965,33,25.22,
26.06.23 15:51:46,11.82,191.75,187.46,203.03,190.71,198.64,190.97,191.82,190.81,185.18,188.48,187.02,186.27,182.75,187.95,184.31,194.78,191.79,187.32,201.92,189.98,185.03,190.4,187.78,183.07,,27,965,33,25.22,
26.06.23 15:52:01,12.07,191.75,187.19,203.3,189.37,199.19,189.62,190.75,192.39,185.72,186.03,189.69,186.53,182.2,187.41,184.57,194.24,190.71,187.32,201.09,189.98,184.22,189.85,188.32,182.28,,27,965,33,25.22,
26.06.23 15:52:16,12.32,193.12,187.19,203.3,189.1,198.36,187.19,189.41,192.92,185.18,187.11,188.89,186.53,181.93,187.68,184.31,193.17,190.71,187.32,201.37,189.69,183.42,189.85,187.52,180.44,,27,965,33,25.23,
26.06.23 15:52:31,12.57,193.12,186.65,200.82,193.69,198.36,186.65,187.82,193.45,184.09,187.66,187.56,188.12,182.2,188.22,184.31,192.36,188.01,186.5,201.09,189.13,181.28,189.58,187.25,180.17,,27,965,33,25.26,
26.06.23 15:52:46,12.82,190.92,187.46,203.58,195.6,198.08,185.31,189.95,192.66,184.63,186.84,188.62,186.53,181.39,187.41,184.31,192.63,187.2,185.68,200.82,188.85,181.28,189.85,186.71,181.75,,27,965,33,25.26,
26.06.23 15:53:01,13.07,191.2,187.46,203.03,191.25,198.08,185.31,190.22,192.39,184.36,186.84,187.29,185.48,181.66,186.86,184.84,192.63,187.2,186.23,201.92,187.73,180.74,189.85,186.71,182.54,,27,965,33,25.26,
26.06.23 15:53:16,13.32,190.65,187.19,202.47,191.52,199.19,186.12,189.15,192.66,187.36,186.57,186.76,186.8,181.39,186.59,184.84,191.02,186.39,186.23,201.64,188.01,182.08,190.4,186.45,183.07,,27,965,33,25.28,
26.06.23 15:53:31,13.57,191.47,186.65,201.92,192.88,197.81,185.85,189.68,190.54,184.63,186.03,186.23,185.74,184.1,187.41,184.31,188.35,186.39,186.77,201.37,187.73,181.81,190.4,185.91,182.28,,27,965,33,25.28,
26.06.23 15:53:46,13.82,191.2,186.92,203.03,194.24,197.26,185.31,189.95,189.49,183.82,186.03,188.09,186.8,183.83,187.95,184.84,187.56,186.39,186.5,201.37,188.29,181.01,190.67,184.85,182.01,,27,965,33,25.28,
26.06.23 15:54:01,14.07,191.75,187.46,203.3,193.42,198.64,185.04,188.88,191.6,186.81,184.94,188.35,187.85,181.12,187.41,183.78,186.76,186.39,185.95,201.37,187.17,180.21,190.94,184.85,182.01,,27,965,33,25.29,
26.06.23 15:54:16,14.32,191.47,187.46,202.2,193.15,198.64,185.04,188.08,194.25,185.45,184.67,188.89,187.59,180.85,186.32,182.98,185.17,187.47,186.5,201.09,187.73,179.68,190.67,185.65,181.49,,27,965,33,25.3,
26.06.23 15:54:31,14.57,190.37,188.81,202.47,189.37,198.64,185.04,187.28,193.19,183.82,184.67,187.02,185.21,180.04,187.68,183.51,183.05,186.13,185.95,201.09,188.01,180.74,190.12,185.91,181.75,,27,965,33,25.3,
26.06.23 15:54:46,14.82,189.83,188,202.2,190.71,198.36,185.04,186.49,194.25,183.28,182.51,188.09,184.16,180.85,186.86,184.31,182.26,185.86,186.77,201.09,188.85,179.15,190.94,186.45,180.96,,27,965,33,25.32,
26.06.23 15:55:01,15.07,189.83,186.92,201.09,190.44,198.91,185.31,185.42,194.78,183.28,184.67,187.82,183.11,180.31,188.22,183.24,179.64,185.86,185.4,201.37,188.85,178.61,190.67,187.52,180.96,,27,965,33,25.33,
26.06.23 15:55:16,15.32,189,186.65,202.75,190.44,198.08,183.97,187.02,194.25,183.55,183.05,188.09,184.42,180.85,187.68,182.98,179.64,186.13,185.68,200.54,189.41,176.49,190.4,187.52,182.01,,27,965,33,25.33,
26.06.23 15:55:31,15.57,187.64,186.65,203.58,188.02,198.36,185.04,185.69,189.22,184.63,184.67,187.56,184.16,179.51,187.68,182.45,178.85,185.86,185.13,200.82,188.29,175.7,190.4,188.59,182.28,,27,965,33,25.33,
26.06.23 15:55:46,15.82,186.82,186.92,201.92,188.29,197.53,183.7,183.04,192.66,185.99,183.86,186.76,184.42,179.51,187.68,183.51,179.11,185.59,186.23,201.64,187.17,177.55,190.4,188.85,180.7,,27,965,33,25.34,
26.06.23 15:56:01,16.07,187.37,188.27,201.92,191.25,198.08,185.31,185.16,190.01,182.73,184.4,187.56,184.16,179.51,187.95,182.71,178.59,186.66,185.68,201.09,186.33,175.43,190.12,188.85,179.39,,27,965,33,25.36,
26.06.23 15:56:16,16.32,187.64,188.27,202.47,188.83,198.36,183.97,185.16,189.22,182.46,184.4,190.49,184.16,179.24,187.14,183.24,179.11,186.66,185.4,201.37,186.05,175.17,190.4,188.59,179.91,,27,965,33,25.36,
26.06.23 15:56:31,16.57,186.55,188.81,202.75,188.83,197.53,183.17,183.84,188.96,182.73,185.21,191.29,183.37,179.24,187.14,182.45,178.33,186.13,183.77,200.82,185.77,175.43,191.76,187.78,179.65,,27,965,33,25.36,
26.06.23 15:56:46,16.82,186.55,187.19,201.64,188.02,199.46,183.7,183.31,187.91,183,184.13,192.63,183.11,179.24,188.49,182.45,178.85,186.13,184.04,200.82,185.49,174.64,190.94,185.91,178.34,,27,965,33,25.37,
26.06.23 15:57:01,17.07,187.37,185.31,201.64,188.29,197.26,185.04,181.73,187.65,182.19,184.67,192.09,182.85,178.97,187.95,183.51,183.58,184.25,182.95,200.26,185.77,174.91,191.76,185.12,178.08,,27,965,33,25.4,
26.06.23 15:57:16,17.32,187.37,185.31,201.92,184.27,198.36,184.78,181.73,186.86,180.57,186.03,191.83,184.69,177.09,187.95,184.84,183.32,183.71,183.22,201.64,185.77,175.17,190.12,182.2,177.56,,27,965,33,25.4,
26.06.23 15:57:31,17.57,187.91,183.44,201.92,186.14,198.36,185.85,181.73,186.34,183.55,186.03,191.29,182.58,177.62,188.22,186.44,184.11,183.18,182.68,200.54,185.21,174.64,189.3,181.4,176.78,,27,965,33,25.41,
26.06.23 15:57:46,17.82,187.37,183.17,203.03,186.41,198.08,185.31,180.15,188.43,184.09,186.3,189.95,183.37,176.28,186.59,186.97,185.7,183.18,183.49,201.92,184.65,175.7,189.58,181.67,176.78,,27,965,33,25.43,
26.06.23 15:58:01,18.07,187.64,183.7,202.75,187.48,197.26,185.85,182.52,187.65,184.09,186.57,189.69,183.11,176.55,186.86,188.85,184.9,182.91,183.77,201.92,184.65,177.02,189.85,181.67,176.52,,27,965,33,25.44,
26.06.23 15:58:16,18.32,187.37,183.44,201.64,185.87,198.64,185.31,182.25,187.65,184.63,182.51,187.02,183.37,176.28,186.32,189.39,185.43,183.45,183.49,201.64,184.37,176.49,188.22,182.2,175.74,,27,965,33,25.47,
26.06.23 15:58:31,18.57,186.27,183.44,202.75,185.07,198.91,184.24,182.52,188.96,183.28,183.32,188.89,184.16,177.36,185.24,191.27,186.49,183.98,182.13,202.2,185.21,176.49,189.03,180.87,177.56,,27,965,33,25.48,
26.06.23 15:58:46,18.82,186.82,182.9,202.2,184.8,198.91,185.31,184.63,188.17,182.73,184.67,188.89,183.37,177.36,184.16,190.73,186.23,183.18,180.5,202.75,184.65,176.76,187.94,181.14,177.3,,27,965,33,25.51,
26.06.23 15:59:01,19.07,186,181.57,203.3,184.54,198.36,184.51,182.78,189.22,182.19,184.67,188.35,184.16,176.55,184.7,191,185.43,183.45,181.32,202.47,184.65,177.29,188.49,180.61,177.3,,27,965,33,25.54,
26.06.23 15:59:16,19.32,186.55,183.17,202.75,187.75,198.36,184.78,183.57,190.01,181.92,183.86,188.89,183.9,177.89,185.51,189.39,184.9,183.71,181.59,202.47,184.37,176.23,187.4,179.82,175.74,,27,965,33,25.54,
26.06.23 15:59:31,19.57,187.09,183.17,201.92,187.48,199.19,184.78,183.84,190.28,183.82,185.21,187.82,185.21,178.97,185.51,189.12,184.9,184.52,181.59,202.2,184.93,176.49,188.49,180.87,175.48,,27,965,33,25.57,
26.06.23 16:01:15,21.3,165.93,179.17,194.78,186.68,202.79,191.24,189.95,188.7,176.53,183.32,175.98,192.91,170.42,178.52,182.98,177.28,180.78,181.04,205.52,185.49,170.17,185.5,179.03,171.07,,27,965,33,25.69,965D6-(E1);
26.06.23 16:01:30,21.55,190.92,176.79,200.82,184,191.22,171.79,199.11,177.76,175.2,180.35,184.64,182.06,181.93,186.32,174.29,181.74,190.98,185.68,205.8,186.89,173.59,193.95,181.4,176,,27,965,33,25.71,965D6-(E1);
26.06.23 16:01:45,21.8,169.36,186.65,187.46,197.23,198.36,181.3,199.65,194.51,184.09,198.37,205.93,195.32,185.73,195.33,186.17,175.2,178.13,196.45,208.87,193.36,182.35,193.68,186.71,172.11,,27,965,33,25.72,965D6-(E1);
26.06.23 16:02:00,22.05,170.16,195.87,199.44,189.37,211.49,195.05,176.48,188.17,180.84,167.33,175.46,195.85,170.69,184.43,189.39,178.85,192.06,202.61,198.34,195.63,177.02,196.43,186.71,177.56,,27,965,33,25.75,965B6-(E1);
26.06.23 16:02:15,22.3,170.42,171.27,196.15,214.7,193.68,189.08,184.37,187.38,199.22,185.21,197.21,195.85,169.36,187.68,179.8,178.59,190.98,187.6,213.93,189.69,189.07,195.88,188.85,186.5,,27,965,33,25.76,965D6-(E1);
26.06.23 16:02:30,22.55,176.02,167.09,198.61,183.47,205.03,184.24,181.2,193.19,163.28,177.94,176.76,191.57,167.52,183.62,180.6,182.79,188.55,189.8,203.3,184.65,171.22,189.58,186.45,176.78,,27,965,33,25.78,965B6-(E1);
26.06.23 16:02:45,22.8,172.81,174.68,197.79,187.21,203.07,174.15,188.88,188.43,177.34,179.01,196.4,196.93,162,173.2,180.07,171.05,182.11,183.49,200.82,188.01,166.78,190.67,182.46,175.74,,27,965,33,25.79,965D6-(E1);
26.06.23 16:03:00,23.05,187.37,195.6,193.69,177.9,197.53,184.24,184.89,189.49,173.86,183.86,182.79,191.31,167.25,176.39,179.8,198.56,191.52,194.22,211.11,192.23,174.91,191.21,180.34,170.3,,27,965,33,25.8,965C6-(E1);
26.06.23 16:03:15,23.3,184.37,196.14,215.06,184.54,200.02,199.16,174.92,192.66,168.02,166.02,189.69,192.64,163.83,183.89,174.55,185.17,188.01,188.15,210.27,185.49,174.64,186.86,175.61,177.3,,27,965,33,25.82,965B6-(E1);
26.06.23 16:03:30,23.55,196.16,211.38,215.34,188.02,214.03,188.27,179.62,194.25,197.27,190.39,192.63,201.25,183.56,183.35,191.81,198.29,201.36,198.4,212.24,197.05,182.61,192.86,188.85,180.17,,27,965,33,25.83,965C6-(E1);
26.06.23 16:03:45,23.8,214.16,192.87,197.24,202.45,194.5,199.16,193.43,199.32,177.88,184.67,194.51,188.65,160.96,179.86,198.04,191.56,206.06,197.01,217.61,187.73,176.23,198.09,189.93,185.44,,27,965,33,25.85,965C6-(E1);
26.06.23 16:04:00,24.05,180.04,215.32,204.69,185.34,215.46,196.42,184.37,189.75,185.18,181.97,202.91,183.9,166.99,175.06,177.43,176.5,205.23,193.39,213.93,194.21,180.48,195.33,186.18,183.33,,27,965,33,25.86,965B6-(E1);
26.06.23 16:04:15,24.3,176.55,179.97,216.47,183.47,204.47,183.7,188.08,195.31,197.83,171.02,187.29,181.01,169.36,171.35,188.04,180.16,202.74,185.13,206.92,188.01,177.02,189.58,182.46,181.49,,27,965,33,25.88,965D6-(E1);
26.06.23 16:04:30,24.55,232.73,187.19,209.71,163.81,201.68,212.78,189.41,186.86,168.81,175.54,191.02,213.03,181.66,198.09,189.39,172.34,196.96,190.9,204.14,192.51,180.48,194.5,194.24,184.38,,27,965,33,25.9,965D6-(E1);
26.06.23 16:04:45,24.8,202.57,198.06,194.23,180.28,198.08,195.05,195.32,181.38,188.73,179.01,186.76,184.69,161.48,188.77,188.31,179.37,184.79,192.56,201.64,186.33,170.17,192.58,182.2,175.22,,27,965,33,25.9,965D6-(E1);
26.06.23 16:05:00,25.05,223.37,192.87,181.02,191.8,191.77,173.63,177.79,196.38,175.46,196.16,201.55,185.74,172.02,183.35,202.14,178.07,194.23,193.95,198.34,186.05,179.41,186.04,186.98,181.75,,27,965,33,25.91,965B6-(E1);
26.06.23 16:05:15,25.3,190.92,195.32,207.2,173.42,201.4,188.54,186.22,202.54,184.63,184.67,191.29,180.75,175.48,182.81,201.05,176.24,184.25,188.15,206.92,185.49,187.72,189.58,181.67,180.17,,27,965,33,25.91,965D6-(E1);
26.06.23 16:05:30,25.55,184.37,181.83,211.11,191.8,207.83,202.47,205.66,190.81,192.02,195.33,199.1,196.66,176.82,177.45,196.41,188.09,186.13,185.13,214.21,187.73,179.15,192.31,182.73,179.13,,27,965,33,25.93,965D6-(E1);
26.06.23 16:05:45,25.8,197.27,192.33,207.75,205.76,203.63,198.06,191.82,203.35,188.18,190.39,210.61,199.89,181.93,187.14,191.81,198.83,203.29,190.63,208.87,192.8,185.83,203.65,185.65,188.09,,27,965,33,25.94,965C6-(E1);
