"Term ID","Discription","Annotated","Significant","Expected","p-value","FDR q-value"
"    [#0708] PC 35:4","","","","","",""
"    [#0709] PC 35:5","","","","","",""
"    [#0710] PC 36:1|PC 18:0_18:1","","","","","",""
"    [#0711] PC 36:2","","","","","",""
"    [#0712] PC 36:2|PC 16:0_20:2","","","","","",""
"    [#0713] PC 36:3|PC 16:0_20:3","","","","","",""
"    [#0714] PC 36:3|PC 18:0_18:3","","","","","",""
"    [#0715] PC 36:4","","","","","",""
"    [#0716] PC 36:4|PC 16:0_20:4","","","","","",""
"    [#0717] PC 36:5|PC 16:0_20:5","","","","","",""
"    [#0718] PC 37:1","","","","","",""
"    [#0719] PC 37:2|PC 15:0_22:2","","","","","",""
"    [#0720] PC 37:5","","","","","",""
"    [#0721] PC 38:2","","","","","",""
"    [#0722] PC 38:3|PC 16:0_22:3","","","","","",""
"    [#0723] PC 38:4","","","","","",""
"    [#0724] PC 38:4|PC 16:0_22:4","","","","","",""
"    [#0725] PC 38:4|PC 18:0_20:4","","","","","",""
"    [#0726] PC 38:5","","","","","",""
"    [#0727] PC 38:5|PC 16:0_22:5","","","","","",""
"    [#0728] PC 38:5|PC 18:0_20:5","","","","","",""
"    [#0729] PC 38:6|PC 16:0_22:6","","","","","",""
"    [#0730] PC 40:3","","","","","",""
"    [#0731] PC 40:4","","","","","",""
"    [#0732] PC 40:4|PC 18:0_22:4","","","","","",""
"    [#0733] PC 40:5|PC 18:0_22:5","","","","","",""
"    [#0734] PC 40:8;O3|PC 22:6_18:2;O3","","","","","",""
"    [#0735] PC 40:9","","","","","",""
"    [#0736] PC 42:4","","","","","",""
"    [#0737] PC 44:12","","","","","",""
"    [#0738] PC 44:12|PC 22:6_22:6","","","","","",""
"    [#0739] PC 45:4","","","","","",""
"    [#0740] PC O-29:0|PC O-11:0_18:0","","","","","",""
"    [#0741] PC O-30:0","","","","","",""
"    [#0742] PC O-30:0|PC O-21:0_9:0","","","","","",""
"    [#0743] PC O-30:8","","","","","",""
"    [#0744] PC O-31:6","","","","","",""
"    [#0745] PC O-31:7","","","","","",""
"    [#0746] PC O-32:0","","","","","",""
"    [#0747] PC O-32:0|PC O-16:0_16:0","","","","","",""
"    [#0748] PC O-32:1","","","","","",""
"    [#0749] PC O-32:1;O3|PC O-16:1_16:0;O3","","","","","",""
"    [#0750] PC O-32:1|PC O-16:0_16:1","","","","","",""
"    [#0751] PC O-32:1|PC O-16:1_16:0","","","","","",""
"    [#0752] PC O-32:2","","","","","",""
"    [#0753] PC O-32:3","","","","","",""
"    [#0754] PC O-32:6","","","","","",""
"    [#0755] PC O-33:1|PC O-13:0_20:1","","","","","",""
"    [#0756] PC O-33:1|PC O-17:0_16:1","","","","","",""
"    [#0757] PC O-33:2","","","","","",""
"    [#0758] PC O-33:3","","","","","",""
"    [#0759] PC O-33:5","","","","","",""
"    [#0760] PC O-34:0","","","","","",""
"    [#0761] PC O-34:1|PC O-16:0_18:1","","","","","",""
"    [#0762] PC O-34:2","","","","","",""
"    [#0763] PC O-34:2|PC O-16:0_18:2","","","","","",""
"    [#0764] PC O-34:2|PC O-16:1_18:1","","","","","",""
"    [#0765] PC O-34:3","","","","","",""
"    [#0766] PC O-34:3|PC O-16:0_18:3","","","","","",""
"    [#0767] PC O-34:4","","","","","",""
"    [#0768] PC O-34:4|PC O-16:0_18:4","","","","","",""
"    [#0769] PC O-34:5|PC O-19:1_15:4","","","","","",""
"    [#0770] PC O-35:1|PC O-17:0_18:1","","","","","",""
"    [#0771] PC O-35:1|PC O-19:1_16:0","","","","","",""
"    [#0772] PC O-35:2|PC O-14:0_21:2","","","","","",""
"    [#0773] PC O-35:3|PC O-17:0_18:3","","","","","",""
"    [#0774] PC O-35:4","","","","","",""
"    [#0775] PC O-35:5","","","","","",""
"    [#0776] PC O-35:5|PC O-13:0_22:5","","","","","",""
"    [#0777] PC O-35:5|PC O-16:0_19:5","","","","","",""
"    [#0778] PC O-36:0","","","","","",""
"    [#0779] PC O-36:10","","","","","",""
"    [#0780] PC O-36:1|PC O-18:0_18:1","","","","","",""
"    [#0781] PC O-36:2","","","","","",""
"    [#0782] PC O-36:2|PC O-10:0_26:2","","","","","",""
"    [#0783] PC O-36:2|PC O-18:0_18:2","","","","","",""
"    [#0784] PC O-36:3","","","","","",""
"    [#0785] PC O-36:3|PC O-16:0_20:3","","","","","",""
"    [#0786] PC O-36:4","","","","","",""
"    [#0787] PC O-36:4;O2|PC O-18:1_18:3;O2","","","","","",""
"    [#0788] PC O-36:4|PC O-16:0_20:4","","","","","",""
"    [#0789] PC O-36:4|PC O-18:0_18:4","","","","","",""
"    [#0790] PC O-36:4|PC O-19:0_17:4","","","","","",""
"    [#0791] PC O-36:4|PC O-21:3_15:1","","","","","",""
"    [#0792] PC O-36:5","","","","","",""
"    [#0793] PC O-36:5|PC O-16:1_20:4","","","","","",""
"    [#0794] PC O-36:6","","","","","",""
"    [#0795] PC O-36:8","","","","","",""
"    [#0796] PC O-36:9","","","","","",""
"    [#0797] PC O-37:1","","","","","",""
"    [#0798] PC O-37:1|PC O-15:0_22:1","","","","","",""
"    [#0799] PC O-37:2|PC O-17:0_20:2","","","","","",""
"    [#0800] PC O-37:3","","","","","",""
"    [#0801] PC O-37:3|PC O-16:0_21:3","","","","","",""
"    [#0802] PC O-37:3|PC O-17:0_20:3","","","","","",""
"    [#0803] PC O-37:4","","","","","",""
"    [#0804] PC O-37:4|PC O-16:4_21:0","","","","","",""
"    [#0805] PC O-37:4|PC O-17:0_20:4","","","","","",""
"    [#0806] PC O-37:5|PC O-17:0_20:5","","","","","",""
"    [#0807] PC O-37:7","","","","","",""
"    [#0808] PC O-37:9","","","","","",""
"    [#0809] PC O-38:1","","","","","",""
"    [#0810] PC O-38:2|PC O-13:1_25:1","","","","","",""
"    [#0811] PC O-38:2|PC O-16:0_22:2","","","","","",""
"    [#0812] PC O-38:3|PC O-18:0_20:3","","","","","",""
"    [#0813] PC O-38:4","","","","","",""
"    [#0814] PC O-38:4|PC O-16:0_22:4","","","","","",""
"    [#0815] PC O-38:4|PC O-18:0_20:4","","","","","",""
"    [#0816] PC O-38:4|PC O-20:0_18:4","","","","","",""
"    [#0817] PC O-38:4|PC O-21:2_17:2","","","","","",""
"    [#0818] PC O-38:5|PC O-16:0_22:5","","","","","",""
"    [#0819] PC O-38:5|PC O-18:0_20:5","","","","","",""
"    [#0820] PC O-38:6|PC O-16:1_22:5","","","","","",""
"    [#0821] PC O-38:8","","","","","",""
"    [#0822] PC O-38:9","","","","","",""
"    [#0823] PC O-39:10","","","","","",""
"    [#0824] PC O-39:3","","","","","",""
"    [#0825] PC O-39:3|PC O-17:0_22:3","","","","","",""
"    [#0826] PC O-39:3|PC O-24:3_15:0","","","","","",""
"    [#0827] PC O-39:4","","","","","",""
"    [#0828] PC O-39:4|PC O-19:0_20:4","","","","","",""
"    [#0829] PC O-39:5","","","","","",""
"    [#0830] PC O-39:5|PC O-11:0_28:5","","","","","",""
"    [#0831] PC O-39:6","","","","","",""
"    [#0832] PC O-39:9","","","","","",""
"    [#0833] PC O-40:1","","","","","",""
"    [#0834] PC O-40:10","","","","","",""
"    [#0835] PC O-40:2|PC O-26:1_14:1","","","","","",""
"    [#0836] PC O-40:4","","","","","",""
"    [#0837] PC O-40:4|PC O-18:0_22:4","","","","","",""
"    [#0838] PC O-40:5","","","","","",""
"    [#0839] PC O-40:5|PC O-17:4_23:1","","","","","",""
"    [#0840] PC O-40:5|PC O-18:0_22:5","","","","","",""
"    [#0841] PC O-40:7","","","","","",""
"    [#0842] PC O-40:8","","","","","",""
"    [#0843] PC O-40:9","","","","","",""
"    [#0844] PC O-41:10","","","","","",""
"    [#0845] PC O-41:11","","","","","",""
"    [#0846] PC O-41:3","","","","","",""
"    [#0847] PC O-41:4","","","","","",""
"    [#0848] PC O-41:5","","","","","",""
"    [#0849] PC O-41:5|PC O-19:0_22:5","","","","","",""
"    [#0850] PC O-41:7","","","","","",""
"    [#0851] PC O-41:8","","","","","",""
"    [#0852] PC O-41:9","","","","","",""
"    [#0853] PC O-42:10","","","","","",""
"    [#0854] PC O-42:11","","","","","",""
"    [#0855] PC O-42:3","","","","","",""
"    [#0856] PC O-42:4|PC O-25:0_17:4","","","","","",""
"    [#0857] PC O-42:5","","","","","",""
"    [#0858] PC O-42:9","","","","","",""
"    [#0859] PC O-43:11","","","","","",""
"    [#0860] PC O-43:4","","","","","",""
"    [#0861] PC O-43:7","","","","","",""
"    [#0862] PC O-44:4","","","","","",""
"    [#0863] PC O-44:5","","","","","",""
"    [#0864] PE 30:5","","","","","",""
"    [#0865] PE 36:3;O3|PE 18:1_18:2;O3","","","","","",""
"    [#0866] PE 38:4|PE 16:0_22:4","","","","","",""
"    [#0867] PE 40:4|PE 18:0_22:4","","","","","",""
"    [#0868] PE O-32:0|PE O-16:0_16:0","","","","","",""
"    [#0869] PE O-32:1","","","","","",""
"    [#0870] PE O-33:6","","","","","",""
"    [#0871] PE O-34:1|PE O-16:0_18:1","","","","","",""
"    [#0872] PE O-34:4","","","","","",""
"    [#0873] PE O-36:1|PE O-18:0_18:1","","","","","",""
"    [#0874] PE O-36:3|PE O-16:0_20:3","","","","","",""
"    [#0875] PE O-36:4|PE O-16:0_20:4","","","","","",""
"    [#0876] PE O-36:5|PE O-16:1_20:4","","","","","",""
"    [#0877] PE O-36:6|PE O-16:1_20:5","","","","","",""
"    [#0878] PE O-36:9","","","","","",""
"    [#0879] PE O-38:4|PE O-16:0_22:4","","","","","",""
"    [#0880] PE O-38:4|PE O-18:0_20:4","","","","","",""
"    [#0881] PE O-38:5|PE O-16:1_22:4","","","","","",""
"    [#0882] PE O-38:5|PE O-18:1_20:4","","","","","",""
"    [#0883] PE O-40:4|PE O-18:0_22:4","","","","","",""
"    [#0884] PE O-40:4|PE O-20:0_20:4","","","","","",""
"    [#0885] PE O-40:5|PE O-18:0_22:5","","","","","",""
"    [#0886] PE O-40:5|PE O-18:1_22:4","","","","","",""
"    [#0887] PE O-42:4|PE O-20:0_22:4","","","","","",""
"    [#0888] PE O-51:4","","","","","",""
"    [#0889] PE P-38:6","","","","","",""
"    [#0890] PE P-40:4|PE P-18:0_22:4","","","","","",""
"    [#0891] PE P-40:6","","","","","",""
"    [#0894] PG 16:0","","","","","",""
"    [#0895] PG 35:3|PG 16:1_19:2","","","","","",""
"    [#0896] PG 36:1|PG 16:0_20:1","","","","","",""
"    [#0897] PI 34:0;O3|PI 16:0_18:0;O3","","","","","",""
"    [#0898] PI 34:2;O3|PI 16:0_18:2;O3","","","","","",""
"    [#0899] PI 36:0;O3|PI 18:0_18:0;O3","","","","","",""
"    [#0900] PI 36:1;O3|PI 18:0_18:1;O3","","","","","",""
"    [#0901] PI 40:4","","","","","",""
"    [#0902] PI 42:4|PI 20:0_22:4","","","","","",""
"    [#0903] PI O-38:4|PI O-18:0_20:4","","","","","",""
"    [#0904] PI O-40:4|PI O-18:0_22:4","","","","","",""
"    [#0906] PS 16:0","","","","","",""
"    [#0907] PS 37:4","","","","","",""
"    [#0908] PS 39:4","","","","","",""
"    [#0909] PS 39:4|PS 17:0_22:4","","","","","",""
"    [#0910] PS 40:4","","","","","",""
"    [#0911] PS 40:4|PS 18:0_22:4","","","","","",""
"    [#0912] PS O-38:4|PS O-16:0_22:4","","","","","",""
"    [#0913] PS O-40:4|PS O-18:0_22:4","","","","","",""
"LION:0002924","C18:3","10","1","3.62","0.98917","1.000000"
"    [#0010] AHexCer 43:4;O3|AHexCer (O-18:3)25:1;O3","","","","","",""
"    [#0039] CAR 18:3","","","","","",""
"    [#0494] FA 18:3","","","","","",""
"    [#0568] LPC 18:3","","","","","",""
"    [#0635] NAE 18:3","","","","","",""
"    [#1092] TG 61:4;O2|TG 16:0_18:3_9:0;O(FA 18:0)","","","","","",""
"    [#1094] TG 62:10;O2|TG 18:3_18:3_8:0;O(FA 18:3)","","","","","",""
"    [#1104] TG 65:5;O2|TG 16:0_18:3_15:1;O(FA 16:0)","","","","","",""
"    [#1111] TG 67:6;O2|TG 16:0_18:3_17:2;O(FA 16:0)","","","","","",""
"    [#1209] VAE 18:3","","","","","",""
"LION:0000467","contains ether-bond","149","40","54.01","0.99657","1.000000"
"    [#0740] PC O-29:0|PC O-11:0_18:0","","","","","",""
"    [#0741] PC O-30:0","","","","","",""
"    [#0742] PC O-30:0|PC O-21:0_9:0","","","","","",""
"    [#0743] PC O-30:8","","","","","",""
"    [#0744] PC O-31:6","","","","","",""
"    [#0745] PC O-31:7","","","","","",""
"    [#0746] PC O-32:0","","","","","",""
"    [#0747] PC O-32:0|PC O-16:0_16:0","","","","","",""
"    [#0748] PC O-32:1","","","","","",""
"    [#0749] PC O-32:1;O3|PC O-16:1_16:0;O3","","","","","",""
"    [#0750] PC O-32:1|PC O-16:0_16:1","","","","","",""
"    [#0751] PC O-32:1|PC O-16:1_16:0","","","","","",""
"    [#0752] PC O-32:2","","","","","",""
"    [#0753] PC O-32:3","","","","","",""
"    [#0754] PC O-32:6","","","","","",""
"    [#0755] PC O-33:1|PC O-13:0_20:1","","","","","",""
"    [#0756] PC O-33:1|PC O-17:0_16:1","","","","","",""
"    [#0757] PC O-33:2","","","","","",""
"    [#0758] PC O-33:3","","","","","",""
"    [#0759] PC O-33:5","","","","","",""
"    [#0760] PC O-34:0","","","","","",""
"    [#0761] PC O-34:1|PC O-16:0_18:1","","","","","",""
"    [#0762] PC O-34:2","","","","","",""
"    [#0763] PC O-34:2|PC O-16:0_18:2","","","","","",""
"    [#0764] PC O-34:2|PC O-16:1_18:1","","","","","",""
"    [#0765] PC O-34:3","","","","","",""
"    [#0766] PC O-34:3|PC O-16:0_18:3","","","","","",""
"    [#0767] PC O-34:4","","","","","",""
"    [#0768] PC O-34:4|PC O-16:0_18:4","","","","","",""
"    [#0769] PC O-34:5|PC O-19:1_15:4","","","","","",""
"    [#0770] PC O-35:1|PC O-17:0_18:1","","","","","",""
"    [#0771] PC O-35:1|PC O-19:1_16:0","","","","","",""
"    [#0772] PC O-35:2|PC O-14:0_21:2","","","","","",""
"    [#0773] PC O-35:3|PC O-17:0_18:3","","","","","",""
"    [#0774] PC O-35:4","","","","","",""
"    [#0775] PC O-35:5","","","","","",""
"    [#0776] PC O-35:5|PC O-13:0_22:5","","","","","",""
"    [#0777] PC O-35:5|PC O-16:0_19:5","","","","","",""
"    [#0778] PC O-36:0","","","","","",""
"    [#0779] PC O-36:10","","","","","",""
"    [#0780] PC O-36:1|PC O-18:0_18:1","","","","","",""
"    [#0781] PC O-36:2","","","","","",""
"    [#0782] PC O-36:2|PC O-10:0_26:2","","","","","",""
"    [#0783] PC O-36:2|PC O-18:0_18:2","","","","","",""
"    [#0784] PC O-36:3","","","","","",""
"    [#0785] PC O-36:3|PC O-16:0_20:3","","","","","",""
"    [#0786] PC O-36:4","","","","","",""
"    [#0787] PC O-36:4;O2|PC O-18:1_18:3;O2","","","","","",""
"    [#0788] PC O-36:4|PC O-16:0_20:4","","","","","",""
"    [#0789] PC O-36:4|PC O-18:0_18:4","","","","","",""
"    [#0790] PC O-36:4|PC O-19:0_17:4","","","","","",""
"    [#0791] PC O-36:4|PC O-21:3_15:1","","","","","",""
"    [#0792] PC O-36:5","","","","","",""
"    [#0793] PC O-36:5|PC O-16:1_20:4","","","","","",""
"    [#0794] PC O-36:6","","","","","",""
"    [#0795] PC O-36:8","","","","","",""
"    [#0796] PC O-36:9","","","","","",""
"    [#0797] PC O-37:1","","","","","",""
"    [#0798] PC O-37:1|PC O-15:0_22:1","","","","","",""
"    [#0799] PC O-37:2|PC O-17:0_20:2","","","","","",""
"    [#0800] PC O-37:3","","","","","",""
"    [#0801] PC O-37:3|PC O-16:0_21:3","","","","","",""
"    [#0802] PC O-37:3|PC O-17:0_20:3","","","","","",""
"    [#0803] PC O-37:4","","","","","",""
"    [#0804] PC O-37:4|PC O-16:4_21:0","","","","","",""
"    [#0805] PC O-37:4|PC O-17:0_20:4","","","","","",""
"    [#0806] PC O-37:5|PC O-17:0_20:5","","","","","",""
"    [#0807] PC O-37:7","","","","","",""
"    [#0808] PC O-37:9","","","","","",""
"    [#0809] PC O-38:1","","","","","",""
"    [#0810] PC O-38:2|PC O-13:1_25:1","","","","","",""
"    [#0811] PC O-38:2|PC O-16:0_22:2","","","","","",""
"    [#0812] PC O-38:3|PC O-18:0_20:3","","","","","",""
"    [#0813] PC O-38:4","","","","","",""
"    [#0814] PC O-38:4|PC O-16:0_22:4","","","","","",""
"    [#0815] PC O-38:4|PC O-18:0_20:4","","","","","",""
"    [#0816] PC O-38:4|PC O-20:0_18:4","","","","","",""
"    [#0817] PC O-38:4|PC O-21:2_17:2","","","","","",""
"    [#0818] PC O-38:5|PC O-16:0_22:5","","","","","",""
"    [#0819] PC O-38:5|PC O-18:0_20:5","","","","","",""
"    [#0820] PC O-38:6|PC O-16:1_22:5","","","","","",""
"    [#0821] PC O-38:8","","","","","",""
"    [#0822] PC O-38:9","","","","","",""
"    [#0823] PC O-39:10","","","","","",""
"    [#0824] PC O-39:3","","","","","",""
"    [#0825] PC O-39:3|PC O-17:0_22:3","","","","","",""
"    [#0826] PC O-39:3|PC O-24:3_15:0","","","","","",""
"    [#0827] PC O-39:4","","","","","",""
"    [#0828] PC O-39:4|PC O-19:0_20:4","","","","","",""
"    [#0829] PC O-39:5","","","","","",""
"    [#0830] PC O-39:5|PC O-11:0_28:5","","","","","",""
"    [#0831] PC O-39:6","","","","","",""
"    [#0832] PC O-39:9","","","","","",""
"    [#0833] PC O-40:1","","","","","",""
"    [#0834] PC O-40:10","","","","","",""
"    [#0835] PC O-40:2|PC O-26:1_14:1","","","","","",""
"    [#0836] PC O-40:4","","","","","",""
"    [#0837] PC O-40:4|PC O-18:0_22:4","","","","","",""
"    [#0838] PC O-40:5","","","","","",""
"    [#0839] PC O-40:5|PC O-17:4_23:1","","","","","",""
"    [#0840] PC O-40:5|PC O-18:0_22:5","","","","","",""
"    [#0841] PC O-40:7","","","","","",""
"    [#0842] PC O-40:8","","","","","",""
"    [#0843] PC O-40:9","","","","","",""
"    [#0844] PC O-41:10","","","","","",""
"    [#0845] PC O-41:11","","","","","",""
"    [#0846] PC O-41:3","","","","","",""
"    [#0847] PC O-41:4","","","","","",""
"    [#0848] PC O-41:5","","","","","",""
"    [#0849] PC O-41:5|PC O-19:0_22:5","","","","","",""
"    [#0850] PC O-41:7","","","","","",""
"    [#0851] PC O-41:8","","","","","",""
"    [#0852] PC O-41:9","","","","","",""
"    [#0853] PC O-42:10","","","","","",""
"    [#0854] PC O-42:11","","","","","",""
"    [#0855] PC O-42:3","","","","","",""
"    [#0856] PC O-42:4|PC O-25:0_17:4","","","","","",""
"    [#0857] PC O-42:5","","","","","",""
"    [#0858] PC O-42:9","","","","","",""
"    [#0859] PC O-43:11","","","","","",""
"    [#0860] PC O-43:4","","","","","",""
"    [#0861] PC O-43:7","","","","","",""
"    [#0862] PC O-44:4","","","","","",""
"    [#0863] PC O-44:5","","","","","",""
"    [#0868] PE O-32:0|PE O-16:0_16:0","","","","","",""
"    [#0869] PE O-32:1","","","","","",""
"    [#0870] PE O-33:6","","","","","",""
"    [#0871] PE O-34:1|PE O-16:0_18:1","","","","","",""
"    [#0872] PE O-34:4","","","","","",""
"    [#0873] PE O-36:1|PE O-18:0_18:1","","","","","",""
"    [#0874] PE O-36:3|PE O-16:0_20:3","","","","","",""
"    [#0875] PE O-36:4|PE O-16:0_20:4","","","","","",""
"    [#0876] PE O-36:5|PE O-16:1_20:4","","","","","",""
"    [#0877] PE O-36:6|PE O-16:1_20:5","","","","","",""
"    [#0878] PE O-36:9","","","","","",""
"    [#0879] PE O-38:4|PE O-16:0_22:4","","","","","",""
"    [#0880] PE O-38:4|PE O-18:0_20:4","","","","","",""
"    [#0881] PE O-38:5|PE O-16:1_22:4","","","","","",""
"    [#0882] PE O-38:5|PE O-18:1_20:4","","","","","",""
"    [#0883] PE O-40:4|PE O-18:0_22:4","","","","","",""
"    [#0884] PE O-40:4|PE O-20:0_20:4","","","","","",""
"    [#0885] PE O-40:5|PE O-18:0_22:5","","","","","",""
"    [#0886] PE O-40:5|PE O-18:1_22:4","","","","","",""
"    [#0887] PE O-42:4|PE O-20:0_22:4","","","","","",""
"    [#0888] PE O-51:4","","","","","",""
"    [#0903] PI O-38:4|PI O-18:0_20:4","","","","","",""
"    [#0904] PI O-40:4|PI O-18:0_22:4","","","","","",""
"    [#0912] PS O-38:4|PS O-16:0_22:4","","","","","",""
"    [#0913] PS O-40:4|PS O-18:0_22:4","","","","","",""
"LION:0012017","hexosylceramides","16","1","5.8","0.99930","1.000000"
"    [#0541] HexCer 33:3;O3","","","","","",""
"    [#0542] HexCer 34:2;O3|HexCer 18:2;O2/16:0;O","","","","","",""
"    [#0543] HexCer 35:2;O3","","","","","",""
"    [#0544] HexCer 35:2;O3|HexCer 19:2;O2/16:0;O","","","","","",""
"    [#0545] HexCer 37:5;O2","","","","","",""
"    [#0546] HexCer 38:1;O4","","","","","",""
"    [#0547] HexCer 38:3;O2","","","","","",""
"    [#0548] HexCer 39:1;O4","","","","","",""
"    [#0549] HexCer 40:2;O3|HexCer 19:2;O2/21:0;O","","","","","",""
"    [#0550] HexCer 41:2;O3|HexCer 19:2;O2/22:0;O","","","","","",""
"    [#0551] HexCer 41:3;O3|HexCer 19:3;O2/22:0;O","","","","","",""
"    [#0552] HexCer 42:2;O3|HexCer 19:2;O2/23:0;O","","","","","",""
"    [#0553] HexCer 42:3;O3|HexCer 19:3;O2/23:0;O","","","","","",""
"    [#0554] HexCer 43:2;O3|HexCer 19:2;O2/24:0;O","","","","","",""
"    [#0555] HexCer 43:3;O3","","","","","",""
"    [#0556] HexCer 43:3;O3|HexCer 19:3;O2/24:0;O","","","","","",""
"LION:0000011","glycerophosphoethanolamines [GP02]","33","3","11.96","0.99994","1.000000"
"    [#0591] LPE 20:4","","","","","",""
"    [#0592] LPE O-16:0","","","","","",""
"    [#0593] LPE O-20:3","","","","","",""
"    [#0594] LPE O-21:0","","","","","",""
"    [#0595] LPE P-21:0","","","","","",""
"    [#0864] PE 30:5","","","","","",""
"    [#0865] PE 36:3;O3|PE 18:1_18:2;O3","","","","","",""
"    [#0866] PE 38:4|PE 16:0_22:4","","","","","",""
"    [#0867] PE 40:4|PE 18:0_22:4","","","","","",""
"    [#0868] PE O-32:0|PE O-16:0_16:0","","","","","",""
"    [#0869] PE O-32:1","","","","","",""
"    [#0870] PE O-33:6","","","","","",""
"    [#0871] PE O-34:1|PE O-16:0_18:1","","","","","",""
"    [#0872] PE O-34:4","","","","","",""
"    [#0873] PE O-36:1|PE O-18:0_18:1","","","","","",""
"    [#0874] PE O-36:3|PE O-16:0_20:3","","","","","",""
"    [#0875] PE O-36:4|PE O-16:0_20:4","","","","","",""
"    [#0876] PE O-36:5|PE O-16:1_20:4","","","","","",""
"    [#0877] PE O-36:6|PE O-16:1_20:5","","","","","",""
"    [#0878] PE O-36:9","","","","","",""
"    [#0879] PE O-38:4|PE O-16:0_22:4","","","","","",""
"    [#0880] PE O-38:4|PE O-18:0_20:4","","","","","",""
"    [#0881] PE O-38:5|PE O-16:1_22:4","","","","","",""
"    [#0882] PE O-38:5|PE O-18:1_20:4","","","","","",""
"    [#0883] PE O-40:4|PE O-18:0_22:4","","","","","",""
"    [#0884] PE O-40:4|PE O-20:0_20:4","","","","","",""
"    [#0885] PE O-40:5|PE O-18:0_22:5","","","","","",""
"    [#0886] PE O-40:5|PE O-18:1_22:4","","","","","",""
"    [#0887] PE O-42:4|PE O-20:0_22:4","","","","","",""
"    [#0888] PE O-51:4","","","","","",""
"    [#0889] PE P-38:6","","","","","",""
"    [#0890] PE P-40:4|PE P-18:0_22:4","","","","","",""
"    [#0891] PE P-40:6","","","","","",""
"LION:0000623","alkyldiacylglycerols [GL0302]","80","14","29","0.99996","1.000000"
"    [#1116] TG O-42:4|TG O-10:0_16:2_16:2","","","","","",""
"    [#1117] TG O-47:0|TG O-19:0_14:0_14:0","","","","","",""
"    [#1118] TG O-47:1|TG O-17:0_14:0_16:1","","","","","",""
"    [#1119] TG O-47:7|TG O-17:1_15:3_15:3","","","","","",""
"    [#1120] TG O-48:0|TG O-16:0_16:0_16:0","","","","","",""
"    [#1121] TG O-48:0|TG O-17:0_15:0_16:0","","","","","",""
"    [#1122] TG O-48:1|TG O-16:0_16:0_16:1","","","","","",""
"    [#1123] TG O-49:10|TG O-19:4_15:3_15:3","","","","","",""
"    [#1124] TG O-49:11|TG O-19:3_15:4_15:4","","","","","",""
"    [#1125] TG O-49:12|TG O-19:4_15:4_15:4","","","","","",""
"    [#1126] TG O-49:4|TG O-17:0_16:2_16:2","","","","","",""
"    [#1127] TG O-49:5|TG O-17:3_16:1_16:1","","","","","",""
"    [#1128] TG O-49:7|TG O-19:0_15:3_15:4","","","","","",""
"    [#1129] TG O-50:0|TG O-17:0_16:0_17:0","","","","","",""
"    [#1130] TG O-50:10|TG O-20:2_15:4_15:4","","","","","",""
"    [#1131] TG O-50:1|TG O-16:0_16:0_18:1","","","","","",""
