sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	B2ah	B2aa	4130800_B	B2	C31	C17d	C21	C31al	C21ac	C31a	C31.1	C17i	C17e	C31j	C31.10	C17	C21bk	C17f	C31w	C31.9	C21bm	C31f	C31o	C31p	C17k	C21k	480050_C	C31ae	C31l	C15	C17m	C31b	C21bl	C21aj	C31k	C21ar	C31i	C17n	C15eo	C31g	C31ad	C93a	C3	456047_C	C15sj	C31h	71011_C	C31.5	C31ac	1249193_C	D1	D4	D6	D1ab	D17d	D3h	D17j	D4d	D1dg	D17al	D1r	D5m	D10b	D17e	D17c	15655_D	D17k	D1dh	D17l	946_D	70955_D	D17	D2p	D1.6	10612_D	10616_D	D2.2	15659_D	4130801_D	104877_D
200355	R66	HP812_S38_L001_R1_001.fastq.gz	2daa83b5bec6049818583bf39b43a954d12a3034b7a2e58bcf1aed46d6fef468	HP812_S38_L001_R2_001.fastq.gz	370b953ef8f95cadac2aff686e9ff083423f2b21e023d3529a097a364be0f5ba	996	20240621T165725_huffmar1	3.7101404116925356	1.0998656254260064	0.019786169156166624	1.0886872188358099	0.019591423396755535	0.011119982862373172	0.00017527118346997994	5.8423727823326645e-05	1.947457594110888e-05	1.0	0.0008958304932910085	0	0	0.004927067713100548	0.002629067752049699	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0.0002531694872344155	0	0	0.216596233617013	0.14948684492395178	0.0769440495433212	0.06710938869306121	0.033418372314942844	0.015949677695768175	0.005258135504099398	0.01357377943095289	0.011236830318019825	0.012872694697072971	0.0055113049913338135	0.00714716937038696	0.009153050692321175	0.007264016826033613	0.008393542230617928	0.007088745642563633	0.005121813472511636	0.003466474517517381	0.004985491440923874	0.0052191863522171806	0.005433406687569378	0.004420728738631716	0.004927067713100548	0	0	0	0.0037196440047517964	0	0.005121813472511636	0.0053944575356871605	0.007264016826033613	0.004771271105571676	0.0038754406122806675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11715904886171104	0.0846365070400592	0.045531558550312566	0.01221055911507527	0.00348594909345849	0.00348594909345849	0.0035443728212818165	0	0.0038754406122806675	0	0.003154881302459639	0.0024148474166975015	0	0.001499542347465384	0.0013437457399365128	0.001324271163995404	0	0.0027459152076963526	0	0	0.0013047965880542951	0.0013047965880542951	0	0	0	0	0	0	0	0
200357	R68	HP814_S62_L001_R1_001.fastq.gz	7207281a2218e1574b11508d071dc4cad7cbe4654b9b98181ee028620b29c236	HP814_S62_L001_R2_001.fastq.gz	2ac76d1f074f91d8f2636fda78900525932d9707a1cc368aef33d58c26a578c1	996	20240621T165725_huffmar1	3.172102147335972	1.0962973342207587	0.02441587557361544	1.082880863137983	0.024100606018145513	0.013416471082775773	0.0003152695554699268	0.0	0.0	1.0	0.0017164675797807125	0	0	0.007566469331278242	0.0046940133814411325	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0	0	0	0.23760815497250148	0.16057729358601605	0.06186289277332119	0.031176656040914984	0.024976354783339757	0.013486530983991312	0.016989526044768277	0.020107191648859775	0.0117700634042106	0.008407188145864714	0.008091918590394787	0.01180509335481837	0.0070059901215539285	0.008161978491610327	0.0045889235296178235	0.005499702245419834	0.0036080849126002732	0.0059550916033208395	0.0072161698252005465	0.008407188145864714	0.0038532945668546606	0	0.004553893579010053	0.0037482047150313516	0.004133534171716818	0	0.00493922303569552	0.003362875258345886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003012575752268189	0.11374224962342804	0.07527936385609696	0.042596419939047885	0.013556590885206853	0.008337128244649175	0.0036781448138158124	0.007181139874592777	0.0047991032332644415	0.0029074859004448806	0.0063754510106140755	0.0078467089361404	0.004098504221109048	0.002452096542543875	0.00490419308508775	0.003643114863208043	0.002171856937681718	0.0022068868882894875	0.001576347777349634	0.0021017970364661785	0.0025221564437594144	0	0.001576347777349634	0	0.0015413178267418644	0	0	0	0	0	0
200352	R63	HP809_S2_L001_R1_001.fastq.gz	f44487ab21175792eec0a0282ff38dd792a22e554cb4df810cdafb19a1b8952b	HP809_S2_L001_R2_001.fastq.gz	28ffa666af14869237cd0d43649e0327a59e4f2532c180e5516440d085c712d9	996	20240621T165725_huffmar1	4.3173940658742405	1.0717040195989476	0.016786135559386624	1.0656927683513293	0.01669539969149805	0.006011251247618183	9.073586788857636e-05	0.0	0.0	1.0	0.0008393067779693313	0	0	0.003924326286180928	0	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0	0	0	0.19492332819163416	0.14975954995009527	0.09556755285364305	0.0716132837310589	0.03307322384538608	0.02409037292441702	0	0.011341983486072044	0.010026313401687687	0.017557390436439526	0.0037428545504037745	0.006850558025587514	0.00948189819435623	0.005648307776063878	0.004650213229289538	0.007735232737501134	0.00598856728064604	0	0.004831684965066691	0	0.004083114054985936	0.00993557753379911	0.003924326286180928	0.004060430088013792	0	0	0.00610198711550676	0	0.008846747119136194	0.010298521005353415	0.0054668360402867254	0	0.003311859177933037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12392251156882315	0.07472098720624262	0.05065329824879775	0.010230469104436984	0.0024045004990472735	0.0055348879412031576	0.004151165955902369	0.006782506124671082	0.0032438072770166046	0	0	0.001542509754105798	0.0039016423192087834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200351	R62	HP808_S85_L001_R1_001.fastq.gz	e5f367f7c4e9bfe5a37e894bfa5f6eda1f595abbe7915c35f44e2a82cbffbe99	HP808_S85_L001_R2_001.fastq.gz	037e8e4c9727fb1c1fb73de1fd9e14a277884a48c35cf5c9db2c8dfd8574ae18	996	20240621T165725_huffmar1	3.3287899762183653	1.0779469705036737	0.018102438504951548	1.0713803996734461	0.0179249636176481	0.006566570830227523	0.00017747488730344657	0.0	0.0	1.0	0.0013843041209668833	0	0	0.0035849927235296207	0.0013133141660455045	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0	0	0	0.20931388208568488	0.1481915308983779	0.06861179143151244	0.07258722890710964	0.041706598516309944	0.020977531679267383	0	0.014197990984275726	0.008944734320093706	0.016718134383984666	0.004969296844496504	0.006247116033081319	0.008341319703261988	0.005501721506406844	0.006495580875306144	0.009974088666453697	0.007205480424519931	0	0.00514677173179995	0	0.006069641145777872	0.0053242466191033965	0.0035849927235296207	0.005004791821957193	0	0	0.0036559826784509993	0	0.007666915131508891	0.00670855074007028	0.00724097540198062	0	0	0	0	0.004898306889575125	0	0	0	0	0	0	0	0	0	0	0.12238668228445675	0.08323572214531644	0.04877009903098711	0.013275121570297803	0.0029105881517765236	0.005785681326092358	0.003265537926383417	0.0046853370248109896	0.00362048770099031	0	0	0.001490789053348951	0.0027686082419337665	0	0	0.0013133141660455045	0	0	0	0	0	0	0.0012068292336634367	0	0	0	0	0	0	0
200353	R64	HP810_S14_L001_R1_001.fastq.gz	1099d4ad9136f57a8141286549baa5e432e8b66278a44e7c1f48c3cfbd5f4ec6	HP810_S14_L001_R2_001.fastq.gz	473a966b3a9a7116b181e02efaac0a5819063d0b6db84049f58eb4b605f16359	996	20240621T165725_huffmar1	3.4401679496151156	1.0888383484954514	0.020643806857942617	1.0827501749475157	0.020468859342197342	0.006088173547935619	0.0001749475157452764	0.0	0.0	1.0	0.0015395381385584325	0	0	0.00622813156053184	0.003673897830650805	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0	0	0	0.20167949615115466	0.13187543736878937	0.0813855843247026	0.07729181245626313	0.032540237928621416	0.0168999300209937	0	0.015255423372988103	0.01000699790062981	0.00734779566130161	0.0043386983904828555	0.011301609517144857	0.006123163051084675	0.00874737578726382	0.00622813156053184	0.008222533240027991	0.004933519944016795	0	0.006193142057382786	0.005703289013296011	0.0037438768369489153	0.006648005598320504	0.00622813156053184	0	0	0	0.004618614415675297	0	0.0047935619314205735	0.007277816655003499	0.005983205038488454	0	0.0034289713086074177	0	0	0.0037438768369489153	0	0	0	0	0	0	0	0	0	0	0.13009097270818754	0.09086773967809657	0.049790062981105665	0.012631210636808957	0.005528341497550735	0.0036389083275017494	0.0031490552834149755	0	0.001994401679496151	0.004023792862141357	0	0	0.0024842547235829253	0.0023093072078376486	0.0018894331700489854	0.002344296710986704	0.0022043386983904827	0.001609517144856543	0	0	0.0013296011196641008	0.0015745276417074878	0	0	0	0	0	0	0	0
200350	R61	HP807_S73_L001_R1_001.fastq.gz	e0a6b025182cb3424249b6ca4ee666f07f92be16edc191aea591ba5766ad5c17	HP807_S73_L001_R2_001.fastq.gz	bff2ebc4247d1cdb4e6648613be66fad141ce635ecfe1ab80aaa2506c06668ee	996	20240621T165725_huffmar1	3.04489705719863	1.1349674045154874	0.02441899009244595	1.12585171816876	0.02412434164487496	0.00845272733969283	0.00022098633567824388	0.0006629590070347317	7.366211189274797e-05	1.0	0.0007734521748738537	0	0	0.008471142867666016	0.001823137269345512	0	0	0	0	0	coral_aquarium	cnidaria	hexacorallia	scleractinia	acroporidae	montipora	capitata	21.43257400	-157.78987300	20230627	1	0	0	0	0	0.1529962064012375	0.12192921071047107	0.07123126220028728	0.052244852859931495	0.02110419505727229	0.011436042871349122	0	0.011564951567161431	0.011049316783912196	0.008986777650915252	0	0.007697690692792162	0.009042024234834812	0.007863430444550845	0.004640713049243122	0.009318257154432618	0.006077124231151707	0	0.004290818017752569	0	0.0047696217450554305	0.007384626717247983	0.004419726713564878	0	0	0.05544915472726603	0.005616736031822033	0	0.0033516260911200324	0	0.004364480129645317	0	0	0	0.013240764612721447	0	0	0.006224448454937203	0	0	0.0051563478324923575	0	0.0040514161541011385	0	0	0	0.15721336230709734	0.09870722993628227	0.06012669883245553	0.014640344738683657	0.004235571433833008	0.007384626717247983	0.006132370815071268	0.005819306839527089	0.003701521122610585	0.0034252882030127805	0.004419726713564878	0.002173032300836065	0	0.0019152149092114472	0.0027807447239512357	0.001823137269345512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq_accession																																							2638459	1157385	4130800	21914	62831	49066	41	455374	38924	70819	62833	70933	70818	70846	62837	38854	70830	70820	70840	62836	70831	70842	70956	70843	70847	42593	480050	70844	70829	517	70921	70822	42607	42589	70849	70821	70991	70841	859	70839	70954	869	32	456047	70899	471943	71011	62834	70928	1249193	853	854	933	1674	2582	70902	1768	1660	38566	10614	944	939	70903	2587	1759	15655	2594	70934	2597	946	70955	1739	70916	62914	10612	10616	10403	15659	4130801	104877
