"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"Montipora_capitata_HIv3___RNAseq.g19048.t1",0.070333393702414,0.070333393702414,1,0.070333393702414,0.000673748962030074,0.00494678626969876,0.00494678626969878,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g13018.t1b",-0.0659539247632497,0.0659539247632497,2,0.136287318465664,0.0013055454105146,0.0043499201916764,0.0092967064613752,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g14947.t1",-0.0623209673572276,0.0623209673572276,3,0.198608285822891,0.00190254044885015,0.00388390297234062,0.0131806094337158,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g7542.t1b",-0.0560078308731967,0.0560078308731967,4,0.254616116696088,0.00243905967435536,0.0031368771191206,0.0163174865528365,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g40814.t1b",0.0544197876180915,0.0544197876180915,5,0.309035904314179,0.00296036646038534,0.00296151328439819,0.0192789998372347,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g36650.t1",0.0542332000285612,0.0542332000285612,6,0.363269104342741,0.00347988585655459,0.00294123998533793,0.0222202398225726,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g3666.t1",-0.0540630399320043,0.0540630399320043,7,0.417332144274745,0.0039977752277471,0.0029228122866895,0.0251430521092621,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g19139.t1",-0.0491810690121589,0.0491810690121589,8,0.466513213286904,0.00446889843756506,0.00241877754917873,0.0275618296584408,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g8202.t1",0.0477497957268936,0.0477497957268936,9,0.514263009013797,0.00492631096402812,0.00228004299196006,0.0298418726504009,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g27044.t1",-0.0474104208613839,0.0474104208613839,10,0.561673429875181,0.00538047249617199,0.00224774800625354,0.0320896206566545,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g29756.t1",0.0460479812971441,0.0460479812971441,11,0.607721411172325,0.00582158272801719,0.00212041658154214,0.0342100372381966,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g14649.t1",0.045989927125841,0.045989927125841,12,0.653711338298166,0.00626213683800336,0.00211507339704016,0.0363251106352368,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g13286.t1",-0.0451851296411723,0.0451851296411723,13,0.698896467939339,0.00669498150242753,0.00204169594068955,0.0383668065759263,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g30577.t1",-0.0439501187715807,0.0439501187715807,14,0.742846586710919,0.00711599555200885,0.00193161294003605,0.0402984195159624,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g7541.t1",-0.0436266051355517,0.0436266051355517,15,0.786473191846471,0.00753391054771259,0.00190328067565334,0.0422017001916158,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g37388.t1b",-0.0434201572544637,0.0434201572544637,16,0.829893349100935,0.00794984790465508,0.00188531005600235,0.0440870102476181,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g24391.t1b",0.0429210013889247,0.0429210013889247,17,0.872814350489859,0.00836100366741315,0.00184221236022808,0.0459292226078462,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g20956.t1",0.0421356152064427,0.0421356152064427,18,0.914949965696302,0.00876463593247851,0.00177541006882541,0.0477046326766716,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g9253.t1",-0.042106349762039,0.042106349762039,19,0.957056315458341,0.00916798785328985,0.00177294469028316,0.0494775773669548,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g44710.t1",-0.041864483710702,0.041864483710702,20,0.998920799169043,0.00956902285190449,0.00175263499636363,0.0512302123633184,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g30922.t1a",-0.0417184942605198,0.0417184942605198,21,1.04063929342956,0.00996865936488734,0.00174043276336503,0.0529706451266835,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g36661.t1",0.0416759366737283,0.0416759366737283,22,1.08231523010329,0.010367888203387,0.00173688369763261,0.0547075288243161,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g27947.t1c",0.0415889879441269,0.0415889879441269,23,1.12390421804742,0.0107662841286255,0.00172964391821673,0.0564371727425328,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g4292.t1",0.0415209700087938,0.0415209700087938,24,1.16542518805621,0.0111640284855134,0.00172399095047116,0.058161163693004,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g37446.t1",-0.0400275287358914,0.0400275287358914,25,1.2054527167921,0.0115474666294559,0.00160220305670261,0.0597633667497066,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g13273.t1",0.0396774500606903,0.0396774500606903,26,1.24513016685279,0.0119275512434232,0.00157430004331857,0.0613376667930252,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g39630.t1",-0.0396474353975129,0.0396474353975129,27,1.28477760225031,0.0123073483360994,0.00157191913359996,0.0629095859266251,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g15421.t1",-0.039625332029772,0.039625332029772,28,1.32440293428008,0.0126869336926388,0.00157016693846968,0.0644797528650948,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g28059.t1",-0.039129566541549,0.039129566541549,29,1.36353250082163,0.0130617699326417,0.00153112297772951,0.0660108758428243,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g46101.t1c",0.0390170366436838,0.0390170366436838,30,1.40254953746531,0.0134355282081402,0.00152232914845457,0.0675332049912789,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g19177.t1",0.0390014065288122,0.0390014065288122,31,1.44155094399412,0.0138091367571274,0.00152110971122567,0.0690543147025046,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.10136_t",0.0387417136825887,0.0387417136825887,32,1.48029265767671,0.0141802576146158,0.00150092037906368,0.0705552350815683,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g47262.t1",-0.0382145106823148,0.0382145106823148,33,1.51850716835903,0.0145463282042938,0.00146034882668875,0.072015583908257,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g47041.t1",-0.0381405798953936,0.0381405798953936,34,1.55664774825442,0.0149116905842818,0.00145470383475691,0.073470287743014,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g10395.t1",0.0378303376764277,0.0378303376764277,35,1.59447808593085,0.0152740810420859,0.00143113444871255,0.0749014221917265,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g47970.t1",0.0372368740661771,0.0372368740661771,36,1.63171495999703,0.0156307864977829,0.00138658479022033,0.0762880069819468,TRUE,TRUE
