"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"Montipora_capitata_HIv3___TS.g43955.t1",0.0585947310863593,0.0585947310863593,1,0.0585947310863593,0.000451966194862709,0.00343334251108276,0.00343334251108277,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g43132.t1",-0.0433324086278421,0.0433324086278421,2,0.101927139714201,0.000786207575933253,0.00187769763749029,0.00531104014857307,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g24568.t1",-0.038678951718602,0.038678951718602,3,0.140606091432803,0.00108455485572143,0.00149606130604995,0.00680710145462302,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g48633.t1",-0.0376857553943055,0.0376857553943055,4,0.178291846827109,0.00137524118792744,0.00142021615963943,0.00822731761426245,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g21685.t1",-0.0372109084263171,0.0372109084263171,5,0.215502755253426,0.00166226482259589,0.00138465170591176,0.00961196932017422,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g7730.t1",-0.0365741466106191,0.0365741466106191,6,0.252076901864045,0.00194437684132995,0.00133766820029506,0.0109496375204693,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g24991.t1",0.0361182103291767,0.0361182103291767,7,0.288195112193222,0.00222297202873118,0.00130452511738265,0.0122541626378519,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g24569.t1",-0.0356664725578806,0.0356664725578806,8,0.323861584751102,0.00249808276970211,0.00127209726472205,0.013526259902574,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g18482.t1",-0.0349462348125863,0.0349462348125863,9,0.358807819563689,0.00276763800922944,0.00122123932757642,0.0147474992301504,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g22139.t1",0.0336640339886755,0.0336640339886755,10,0.392471853552364,0.0030273030859949,0.0011332671843907,0.0158807664145411,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g8021.t1",-0.0334550013753058,0.0334550013753058,11,0.42592685492767,0.0032853558049064,0.00111923711702172,0.0170000035315628,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g12951.t1",-0.0332260660733577,0.0332260660733577,12,0.459152921001028,0.00354164264802374,0.00110397146671113,0.018103974998274,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g39759.t1",-0.0331329186368645,0.0331329186368645,13,0.492285839637892,0.00379721100516713,0.00109779029739708,0.0192017652956711,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g14847.t1",-0.0322891463690876,0.0322891463690876,14,0.52457498600698,0.00404627098631617,0.00104258897324436,0.0202443542689154,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g48658.t1",0.0310697989483682,0.0310697989483682,15,0.555644784955348,0.00428592561985561,0.00096533240669202,0.0212096866756074,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g11989.t1",-0.0294521513804803,0.0294521513804803,16,0.585096936335828,0.00451310264658071,0.000867429220938729,0.0220771158965462,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g48640.t1",-0.0290149266319736,0.0290149266319736,17,0.614111862967802,0.00473690717202082,0.000841865967458811,0.022918981864005,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g14846.t1",-0.0289400646649985,0.0289400646649985,18,0.6430519276328,0.00496013425512566,0.000837527342814292,0.0237565092068193,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g11315.t1",-0.0287617589827359,0.0287617589827359,19,0.671813686615536,0.00518198599032394,0.000827238779780987,0.0245837479866003,TRUE,TRUE
"Montipora_capitata_HIv3___TS.g1413.t1",0.028748373965474,0.028748373965474,20,0.70056206058101,0.00540373448116547,0.000826469005658742,0.025410216992259,TRUE,TRUE
