"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_80_var"
"Montipora_capitata_HIv3___RNAseq.g8202.t1",0.0202224415587847,0.0202224415587847,1,0.0202224415587847,0.000151857884195433,0.000408947142598463,0.000408947142598461,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g19048.t1",0.0198811164879887,0.0198811164879887,2,0.0401035580467734,0.000301152630654838,0.000395258792808977,0.000804205935407436,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g47319.t1",-0.0197763170067412,0.0197763170067412,3,0.0598798750535146,0.000449660398576524,0.000391102714351119,0.00119530864975855,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g20347.t1",0.0197363690406564,0.0197363690406564,4,0.079616244094171,0.000597868182265846,0.00038952426290898,0.00158483291266753,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g20343.t1",0.0195968260471422,0.0195968260471422,5,0.0992130701413132,0.00074502808537716,0.000384035591121951,0.00196886850378948,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g27563.t1",0.0195029152452681,0.0195029152452681,6,0.118715985386581,0.000891482777120487,0.000380363703064111,0.00234923220685359,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g42741.t1",-0.0194965399256128,0.0194965399256128,7,0.138212525312194,0.00103788959420184,0.000380115069071013,0.00272934727592461,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g20956.t1",0.0194525516804159,0.0194525516804159,8,0.15766507699261,0.00118396608708245,0.000378401766879253,0.00310774904280386,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g18560.t1",0.0193756316696056,0.0193756316696056,9,0.177040708662216,0.00132946495880588,0.000375415102596222,0.00348316414540008,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g29756.t1",0.0193400314274374,0.0193400314274374,10,0.196380740089653,0.00147469649498347,0.000374036815614266,0.00385720096101434,TRUE,TRUE
"Montipora_capitata_HIv3___RNAseq.g47262.t1",-0.01912207572779,0.01912207572779,11,0.215502815817443,0.0016182913202179,0.000365653780139337,0.00422285474115368,TRUE,TRUE
