sample,lipid,temperature,parent,type,formula,ontology,height_normalized
28,DG 34:3,Moderate (+3),Nonbleached,Sample,C37H66O5,DG,0.00188155714428802
28,DG 34:5,Moderate (+3),Nonbleached,Sample,C37H62O5,DG,4.3056936830731786e-4
28,DG 34:6|DG 16:1_18:5,Moderate (+3),Nonbleached,Sample,C37H60O5,DG,3.396134494646804e-4
28,DG 34:8,Moderate (+3),Nonbleached,Sample,C37H56O5,DG,0.008226951262467428
28,DG 35:0,Moderate (+3),Nonbleached,Sample,C38H74O5,DG,3.832397971366435e-4
28,DG 35:3,Moderate (+3),Nonbleached,Sample,C38H68O5,DG,0.0011044628263811777
28,DG 35:8,Moderate (+3),Nonbleached,Sample,C38H58O5,DG,9.360388455743377e-4
28,DG 36:0,Moderate (+3),Nonbleached,Sample,C39H76O5,DG,0.11215693995753973
28,DG 36:0|DG 18:0_18:0,Moderate (+3),Nonbleached,Sample,C39H76O5,DG,0.006691096745749401
28,DG 36:2,Moderate (+3),Nonbleached,Sample,C39H72O5,DG,0.00157063951538962
28,DG 36:3,Moderate (+3),Nonbleached,Sample,C39H70O5,DG,2.8823330419442653e-4
28,DG 36:4,Moderate (+3),Nonbleached,Sample,C39H68O5,DG,0.002376585018348754
28,DG 36:4|DG 16:0_20:4,Moderate (+3),Nonbleached,Sample,C39H68O5,DG,0.001523872585607572
28,DG 36:5,Moderate (+3),Nonbleached,Sample,C39H66O5,DG,3.543353442605764e-4
28,DG 36:5|DG 16:0_20:5,Moderate (+3),Nonbleached,Sample,C39H66O5,DG,8.967349598524737e-4
28,DG 36:6,Moderate (+3),Nonbleached,Sample,C39H64O5,DG,8.008162554281051e-4
28,DG 36:6|DG 18:3_18:3,Moderate (+3),Nonbleached,Sample,C39H64O5,DG,0.0012938987441747124
28,DG 36:7,Moderate (+3),Nonbleached,Sample,C39H62O5,DG,3.010431060660553e-4
28,DG 36:8,Moderate (+3),Nonbleached,Sample,C39H60O5,DG,8.044340284595102e-4
28,DG 36:9,Moderate (+3),Nonbleached,Sample,C39H58O5,DG,0.0019975056601982265
28,DG 36:9|DG 18:4_18:5,Moderate (+3),Nonbleached,Sample,C39H58O5,DG,0.0026718774189397354
28,DG 37:4,Moderate (+3),Nonbleached,Sample,C40H70O5,DG,0.0010347862933904402
28,DG 37:5,Moderate (+3),Nonbleached,Sample,C40H68O5,DG,5.927587942397915e-4
28,DG 37:8,Moderate (+3),Nonbleached,Sample,C40H62O5,DG,3.630124508043055e-4
28,DG 38:0,Moderate (+3),Nonbleached,Sample,C41H80O5,DG,0.001013584589781546
28,DG 38:10,Moderate (+3),Nonbleached,Sample,C41H60O5,DG,0.0018214222102310314
28,DG 38:3,Moderate (+3),Nonbleached,Sample,C41H74O5,DG,6.785876850440573e-5
28,DG 38:4,Moderate (+3),Nonbleached,Sample,C41H72O5,DG,5.436602874212459e-4
28,DG 38:4|DG 16:0_22:4,Moderate (+3),Nonbleached,Sample,C41H72O5,DG,0.001202607681940822
28,DG 38:5|DG 16:0_22:5,Moderate (+3),Nonbleached,Sample,C41H70O5,DG,9.294658180697326e-4
28,DG 38:6,Moderate (+3),Nonbleached,Sample,C41H68O5,DG,0.0045976635031561765
28,DG 38:7,Moderate (+3),Nonbleached,Sample,C41H66O5,DG,0.0182790279586646
28,DG 38:9,Moderate (+3),Nonbleached,Sample,C41H62O5,DG,5.848962415012929e-4
28,DG 39:0,Moderate (+3),Nonbleached,Sample,C42H82O5,DG,7.101277854506727e-4
28,DG 39:4,Moderate (+3),Nonbleached,Sample,C42H74O5,DG,0.0015398362865452295
28,DG 39:8,Moderate (+3),Nonbleached,Sample,C42H66O5,DG,0.002531078353492027
28,DG 39:9,Moderate (+3),Nonbleached,Sample,C42H64O5,DG,0.005733681966392571
28,DG 40:10,Moderate (+3),Nonbleached,Sample,C43H64O5,DG,8.361139569035358e-4
28,DG 40:11,Moderate (+3),Nonbleached,Sample,C43H62O5,DG,2.577530115316738e-4
28,DG 40:3,Moderate (+3),Nonbleached,Sample,C43H78O5,DG,1.863130916247084e-4
28,DG 40:4,Moderate (+3),Nonbleached,Sample,C43H76O5,DG,0.003526507493336828
28,DG 40:4|DG 18:0_22:4,Moderate (+3),Nonbleached,Sample,C43H76O5,DG,0.019313669985032315
28,DG 40:5,Moderate (+3),Nonbleached,Sample,C43H74O5,DG,7.443168503437801e-4
28,DG 40:7,Moderate (+3),Nonbleached,Sample,C43H70O5,DG,0.0014174689978701004
28,DG 40:8,Moderate (+3),Nonbleached,Sample,C43H68O5,DG,0.001698892898591919
28,DG 41:10,Moderate (+3),Nonbleached,Sample,C44H66O5,DG,0.0015817924659925716
28,DG 42:0,Moderate (+3),Nonbleached,Sample,C45H88O5,DG,5.499958292115196e-4
28,DG 42:1,Moderate (+3),Nonbleached,Sample,C45H86O5,DG,0.0020948992174933735
28,DG 43:11,Moderate (+3),Nonbleached,Sample,C46H68O5,DG,4.6165114348020004e-4
28,DG 43:4,Moderate (+3),Nonbleached,Sample,C46H82O5,DG,0.0010691595761741037
28,DG 44:8,Moderate (+3),Nonbleached,Sample,C47H76O5,DG,0.001828726560566218
28,DG 44:9,Moderate (+3),Nonbleached,Sample,C47H74O5,DG,3.4474380674203803e-4
28,DG 45:11,Moderate (+3),Nonbleached,Sample,C48H72O5,DG,0.0013505579527303634
28,DG 45:5,Moderate (+3),Nonbleached,Sample,C48H84O5,DG,4.1193450795659533e-4
28,DG 46:10,Moderate (+3),Nonbleached,Sample,C49H76O5,DG,0.0017373444991333781
28,DG 46:12,Moderate (+3),Nonbleached,Sample,C49H72O5,DG,3.9383676482894036e-4
28,DG 47:13,Moderate (+3),Nonbleached,Sample,C50H72O5,DG,3.8175495654890724e-4
28,DG 47:7,Moderate (+3),Nonbleached,Sample,C50H84O5,DG,5.361916946294188e-4
28,DG 48:11,Moderate (+3),Nonbleached,Sample,C51H78O5,DG,7.430428615584876e-4
28,DG 49:1,Moderate (+3),Nonbleached,Sample,C52H100O5,DG,0.006111700407052907
28,DG 50:11,Moderate (+3),Nonbleached,Sample,C53H82O5,DG,4.3111536350101464e-4
28,DG 50:14,Moderate (+3),Nonbleached,Sample,C53H76O5,DG,0.0018937832195907779
28,DG 50:3,Moderate (+3),Nonbleached,Sample,C53H98O5,DG,0.001162571363642048
28,DG 51:5,Moderate (+3),Nonbleached,Sample,C54H96O5,DG,0.00116829099621992
28,DG 51:8,Moderate (+3),Nonbleached,Sample,C54H90O5,DG,8.11037019114989e-4
28,DG 52:4,Moderate (+3),Nonbleached,Sample,C55H100O5,DG,0.0018318482769887159
28,DG 52:6,Moderate (+3),Nonbleached,Sample,C55H96O5,DG,5.873454516486275e-4
28,DG 52:7,Moderate (+3),Nonbleached,Sample,C55H94O5,DG,6.075117619328898e-4
28,DG O-29:0|DG O-17:0_12:0,Moderate (+3),Nonbleached,Sample,C32H64O4,EtherDG,0.003995042393293655
28,DG O-31:0|DG O-16:0_15:0,Moderate (+3),Nonbleached,Sample,C34H68O4,EtherDG,7.966813406075481e-4
28,DG O-32:0|DG O-16:0_16:0,Moderate (+3),Nonbleached,Sample,C35H70O4,EtherDG,0.053831268620259144
28,DG O-32:0|DG O-20:0_12:0,Moderate (+3),Nonbleached,Sample,C35H70O4,EtherDG,9.982168226223744e-4
28,DG O-32:3|DG O-18:2_14:1,Moderate (+3),Nonbleached,Sample,C35H64O4,EtherDG,0.001519304869718841
28,DG O-33:1|DG O-17:1_16:0,Moderate (+3),Nonbleached,Sample,C36H70O4,EtherDG,0.001071973892863565
28,DG O-34:0|DG O-18:0_16:0,Moderate (+3),Nonbleached,Sample,C37H74O4,EtherDG,0.00730226401208887
28,DG O-34:0|DG O-20:0_14:0,Moderate (+3),Nonbleached,Sample,C37H74O4,EtherDG,0.001826791162969049
28,DG O-34:1|DG O-18:1_16:0,Moderate (+3),Nonbleached,Sample,C37H72O4,EtherDG,0.0015314554822712504
28,DG O-34:2|DG O-20:1_14:1,Moderate (+3),Nonbleached,Sample,C37H70O4,EtherDG,6.606031360419247e-4
28,DG O-34:3|DG O-18:2_16:1,Moderate (+3),Nonbleached,Sample,C37H68O4,EtherDG,0.006244787845262814
28,DG O-34:4|DG O-18:0_16:4,Moderate (+3),Nonbleached,Sample,C37H66O4,EtherDG,0.0030324728422402372
28,DG O-35:0|DG O-23:0_12:0,Moderate (+3),Nonbleached,Sample,C38H76O4,EtherDG,0.0010078505305014015
28,DG O-35:1|DG O-21:0_14:1,Moderate (+3),Nonbleached,Sample,C38H74O4,EtherDG,9.412823969772179e-4
28,DG O-35:3|DG O-19:3_16:0,Moderate (+3),Nonbleached,Sample,C38H70O4,EtherDG,0.0034551696700920987
28,DG O-36:0|DG O-24:0_12:0,Moderate (+3),Nonbleached,Sample,C39H78O4,EtherDG,7.425512439348949e-4
28,DG O-36:2|DG O-20:1_16:1,Moderate (+3),Nonbleached,Sample,C39H74O4,EtherDG,0.0060916051205336785
28,DG O-37:0|DG O-25:0_12:0,Moderate (+3),Nonbleached,Sample,C40H80O4,EtherDG,0.0015940706993727762
28,DG O-37:3|DG O-21:3_16:0,Moderate (+3),Nonbleached,Sample,C40H74O4,EtherDG,4.341127883347034e-4
28,DG O-37:5|DG O-19:3_18:2,Moderate (+3),Nonbleached,Sample,C40H70O4,EtherDG,7.255299547460322e-4
28,DG O-37:7|DG O-19:3_18:4,Moderate (+3),Nonbleached,Sample,C40H66O4,EtherDG,8.548609016334521e-4
28,DG O-41:8|DG O-19:3_22:5,Moderate (+3),Nonbleached,Sample,C44H72O4,EtherDG,4.6790456404215337e-4
28,DG O-44:1|DG O-17:1_27:0,Moderate (+3),Nonbleached,Sample,C47H92O4,EtherDG,0.0022883834898938305
28,DG O-45:6|DG O-19:0_26:6,Moderate (+3),Nonbleached,Sample,C48H84O4,EtherDG,4.1535585588782915e-4
28,DGDG 27:0|DGDG 12:0_15:0,Moderate (+3),Nonbleached,Sample,C42H78O15,DGDG,0.001411799303877018
28,DGDG 27:1|DGDG 12:0_15:1,Moderate (+3),Nonbleached,Sample,C42H76O15,DGDG,0.0011194177679060906
28,DGDG 27:3|DGDG 12:0_15:3,Moderate (+3),Nonbleached,Sample,C42H72O15,DGDG,6.676344887802632e-4
28,DGDG 34:0|DGDG 14:0_20:0,Moderate (+3),Nonbleached,Sample,C49H92O15,DGDG,0.0022341779304708292
28,DGDG 34:4|DGDG 16:0_18:4,Moderate (+3),Nonbleached,Sample,C49H84O15,DGDG,2.9918539071189203e-4
28,DGDG 34:5|DGDG 16:1_18:4,Moderate (+3),Nonbleached,Sample,C49H82O15,DGDG,9.188366677339048e-4
28,DGDG 34:6|DGDG 16:2_18:4,Moderate (+3),Nonbleached,Sample,C49H80O15,DGDG,4.4138606577268785e-4
28,DGDG 36:0|DGDG 14:0_22:0,Moderate (+3),Nonbleached,Sample,C51H96O15,DGDG,0.003959140989815439
28,DGDG 36:1|DGDG 14:0_22:1,Moderate (+3),Nonbleached,Sample,C51H94O15,DGDG,0.0011938972830072335
28,DGDG 36:6|DGDG 16:1_20:5,Moderate (+3),Nonbleached,Sample,C51H84O15,DGDG,0.0016714388841674
28,DGDG 36:7|DGDG 16:2_20:5,Moderate (+3),Nonbleached,Sample,C51H82O15,DGDG,0.0027173015556641146
28,DGDG 36:7|DGDG 18:3_18:4,Moderate (+3),Nonbleached,Sample,C51H82O15,DGDG,3.1537054285399845e-4
28,DGDG 38:0|DGDG 16:0_22:0,Moderate (+3),Nonbleached,Sample,C53H100O15,DGDG,0.004078418744711601
28,DGDG 38:7|DGDG 16:1_22:6,Moderate (+3),Nonbleached,Sample,C53H86O15,DGDG,4.536021533584879e-4
28,DGDG 38:8|DGDG 16:2_22:6,Moderate (+3),Nonbleached,Sample,C53H84O15,DGDG,0.0012913862784866446
28,DGDG 40:10|DGDG 18:4_22:6,Moderate (+3),Nonbleached,Sample,C55H84O15,DGDG,0.008497114567192416
28,DGDG 40:10|DGDG 20:5_20:5,Moderate (+3),Nonbleached,Sample,C55H84O15,DGDG,5.177110890183788e-4
28,DGDG 42:11|DGDG 20:5_22:6,Moderate (+3),Nonbleached,Sample,C57H86O15,DGDG,0.003022801402986036
28,DGDG O-13:0,Moderate (+3),Nonbleached,Sample,C28H52O14,EtherDGDG,9.358646154007394e-4
28,DMPE 34:3|DMPE 16:0_18:3,Moderate (+3),Nonbleached,Sample,C41H76NO8P,DMPE,0.0010624541210685603
28,DMPE 36:4|DMPE 16:0_20:4,Moderate (+3),Nonbleached,Sample,C43H78NO8P,DMPE,7.882265437716626e-4
28,DMPE 40:10|DMPE 20:5_20:5,Moderate (+3),Nonbleached,Sample,C47H74NO8P,DMPE,0.0037084709679571985
28,Diisodecyl phthalate (also known as the production of plastic),Moderate (+3),Nonbleached,Sample,C28H46O4,Others,0.0010911758335882286
28,Dodecylbenzenesulfonic acid,Moderate (+3),Nonbleached,Sample,C18H30O3S,Others,0.8791813218922213
28,FA 14:0;O,Moderate (+3),Nonbleached,Sample,C14H28O3,OxFA,0.02413923402367423
28,FA 15:4,Moderate (+3),Nonbleached,Sample,C15H22O2,FA,5.293468748705915
28,FA 16:1,Moderate (+3),Nonbleached,Sample,C16H30O2,FA,0.015324012111618802
28,FA 16:2,Moderate (+3),Nonbleached,Sample,C16H28O2,FA,7.687470642578422e-4
28,FA 18:0,Moderate (+3),Nonbleached,Sample,C18H36O2,FA,0.017138707783769372
28,FA 18:2,Moderate (+3),Nonbleached,Sample,C18H32O2,FA,0.011407080043835865
28,FA 18:2;O2,Moderate (+3),Nonbleached,Sample,C18H32O4,OxFA,6.824973936337916e-4
28,FA 18:3,Moderate (+3),Nonbleached,Sample,C18H30O2,FA,0.01409670267215525
28,FA 18:4,Moderate (+3),Nonbleached,Sample,C18H28O2,FA,0.006060367190841242
28,FA 19:5,Moderate (+3),Nonbleached,Sample,C19H28O2,FA,1.5142006858717116
28,FA 20:3,Moderate (+3),Nonbleached,Sample,C20H34O2,FA,0.009387877717724601
28,FA 20:5,Moderate (+3),Nonbleached,Sample,C20H30O2,FA,0.010409421214356215
28,FA 22:3,Moderate (+3),Nonbleached,Sample,C22H38O2,FA,0.0015385071357995614
28,FA 22:4,Moderate (+3),Nonbleached,Sample,C22H36O2,FA,0.01767540647768331
28,FA 22:5,Moderate (+3),Nonbleached,Sample,C22H34O2,FA,0.006015251192129486
28,FA 22:6,Moderate (+3),Nonbleached,Sample,C22H32O2,FA,0.012910275976194225
28,FA 24:0,Moderate (+3),Nonbleached,Sample,C24H48O2,FA,0.005295003013292861
28,FA 25:0,Moderate (+3),Nonbleached,Sample,C25H50O2,FA,0.008084969124584916
28,FA 28:0,Moderate (+3),Nonbleached,Sample,C28H56O2,FA,5.174515555202725e-4
28,FA 28:7,Moderate (+3),Nonbleached,Sample,C28H42O2,FA,0.014327491753627913
28,FA 30:0,Moderate (+3),Nonbleached,Sample,C30H60O2,FA,7.081478532989368e-4
28,FA 30:6,Moderate (+3),Nonbleached,Sample,C30H48O2,FA,4.766524548210018e-4
28,FA 30:7,Moderate (+3),Nonbleached,Sample,C30H46O2,FA,3.430888384885258e-4
28,FA 32:9,Moderate (+3),Nonbleached,Sample,C32H46O2,FA,0.0012763798840403518
28,FA 34:7,Moderate (+3),Nonbleached,Sample,C34H54O2,FA,0.0017649979065493513
28,FA 36:8,Moderate (+3),Nonbleached,Sample,C36H56O2,FA,0.0031928316731741372
28,FAHFA 31:1;O|FAHFA 18:0/13:0;O,Moderate (+3),Nonbleached,Sample,C31H60O4,FAHFA,0.0014302640547416102
28,Gelomulide N,Moderate (+3),Nonbleached,Sample,C24H32O7,Others,8.509734602441844e-4
28,HBMP 40:1|HBMP 12:0_12:0_16:1,Moderate (+3),Nonbleached,Sample,C46H87O11P,HBMP,0.005854313611809688
28,HBMP 42:0|HBMP 14:0_14:0_14:0,Moderate (+3),Nonbleached,Sample,C48H93O11P,HBMP,0.10528036686889741
28,HBMP 42:3|HBMP 12:0_12:0_18:3,Moderate (+3),Nonbleached,Sample,C48H87O11P,HBMP,0.011095170550603899
28,HBMP 46:5|HBMP 12:0_12:0_22:5,Moderate (+3),Nonbleached,Sample,C52H91O11P,HBMP,0.0031055119066067897
28,HBMP 50:7|HBMP 14:1_14:1_22:5,Moderate (+3),Nonbleached,Sample,C56H95O11P,HBMP,0.0018674966583040005
28,HexCer 34:2;O3|HexCer 18:2;O2/16:0;O,Moderate (+3),Nonbleached,Sample,C40H75NO9,HexCer_HS,0.0017091591618782775
28,HexCer 35:2;O3|HexCer 19:2;O2/16:0;O,Moderate (+3),Nonbleached,Sample,C41H77NO9,HexCer_HS,0.0016001010609226704
28,HexCer 37:5;O2,Moderate (+3),Nonbleached,Sample,C43H75NO8,HexCer_NDS,0.002666741512930734
28,HexCer 38:1;O4,Moderate (+3),Nonbleached,Sample,C44H85NO10,HexCer_AP,0.0028170477922573574
28,HexCer 38:3;O2,Moderate (+3),Nonbleached,Sample,C44H81NO8,HexCer_NDS,0.0021576775673052113
28,HexCer 39:1;O4,Moderate (+3),Nonbleached,Sample,C45H87NO10,HexCer_AP,0.0012580574633049048
28,HexCer 41:3;O3|HexCer 19:3;O2/22:0;O,Moderate (+3),Nonbleached,Sample,C47H87NO9,HexCer_HS,0.002173825341574618
28,HexCer 42:2;O3|HexCer 19:2;O2/23:0;O,Moderate (+3),Nonbleached,Sample,C48H91NO9,HexCer_HS,0.004857967821497421
28,HexCer 42:3;O3|HexCer 19:3;O2/23:0;O,Moderate (+3),Nonbleached,Sample,C48H89NO9,HexCer_HS,7.951210372694635e-4
28,HexCer 43:3;O3,Moderate (+3),Nonbleached,Sample,C49H91NO9,HexCer_HS,8.342114982727997e-4
28,HexCer 43:3;O3|HexCer 19:3;O2/24:0;O,Moderate (+3),Nonbleached,Sample,C49H91NO9,HexCer_HS,8.502476861452461e-4
28,LPC 12:0,Moderate (+3),Nonbleached,Sample,C20H42NO7P,LPC,0.025130667266794755
28,LPC 15:3/0:0,Moderate (+3),Nonbleached,Sample,C23H42NO7P,LPC,0.001425452512958422
28,LPC 16:0,Moderate (+3),Nonbleached,Sample,C24H50NO7P,LPC,5.012806135574636e-4
28,LPC 16:0/0:0,Moderate (+3),Nonbleached,Sample,C24H50NO7P,LPC,0.001133542619177172
28,LPC 16:4,Moderate (+3),Nonbleached,Sample,C24H42NO7P,LPC,2.2832364864215434e-4
28,LPC 18:0,Moderate (+3),Nonbleached,Sample,C26H54NO7P,LPC,3.003384171473614e-4
28,LPC 18:0/0:0,Moderate (+3),Nonbleached,Sample,C26H54NO7P,LPC,8.262682874757362e-4
28,LPC 18:3,Moderate (+3),Nonbleached,Sample,C26H48NO7P,LPC,0.0014729152536885348
28,LPC 19:1,Moderate (+3),Nonbleached,Sample,C27H54NO7P,LPC,6.827237096109428e-4
28,LPC 19:4,Moderate (+3),Nonbleached,Sample,C27H48NO7P,LPC,4.721182708520446e-4
28,LPC 20:4,Moderate (+3),Nonbleached,Sample,C28H50NO7P,LPC,0.0022559822263361813
28,LPC 21:4,Moderate (+3),Nonbleached,Sample,C29H52NO7P,LPC,0.007154059609390068
28,LPC 22:0,Moderate (+3),Nonbleached,Sample,C30H62NO7P,LPC,3.4855689512728596e-4
28,LPC 22:4,Moderate (+3),Nonbleached,Sample,C30H54NO7P,LPC,6.546393592717494e-4
28,LPC 22:5,Moderate (+3),Nonbleached,Sample,C30H52NO7P,LPC,9.534829481144169e-4
28,LPC 22:6,Moderate (+3),Nonbleached,Sample,C30H50NO7P,LPC,2.0929704783741767e-4
28,LPC 23:1,Moderate (+3),Nonbleached,Sample,C31H62NO7P,LPC,0.008117157399695924
28,LPC 25:1,Moderate (+3),Nonbleached,Sample,C33H66NO7P,LPC,0.00588924842623565
28,LPC 26:2,Moderate (+3),Nonbleached,Sample,C34H66NO7P,LPC,4.016305132950626e-4
28,LPC 26:7,Moderate (+3),Nonbleached,Sample,C34H56NO7P,LPC,1.3584182859762046e-4
28,LPC 28:1,Moderate (+3),Nonbleached,Sample,C36H72NO7P,LPC,0.003331356381950736
28,LPC 28:2,Moderate (+3),Nonbleached,Sample,C36H70NO7P,LPC,9.813864098020398e-4
28,LPC 28:6,Moderate (+3),Nonbleached,Sample,C36H62NO7P,LPC,4.41525893810098e-4
28,LPE O-18:0,Moderate (+3),Nonbleached,Sample,C23H50NO6P,EtherLPE,7.110846450576998e-4
28,LPE O-20:3,Moderate (+3),Nonbleached,Sample,C25H48NO6P,EtherLPE,7.612604572896371e-4
28,LPE O-21:0,Moderate (+3),Nonbleached,Sample,C26H56NO6P,EtherLPE,0.0014404973439359557
28,LPE P-21:0,Moderate (+3),Nonbleached,Sample,C26H54NO6P,EtherLPE,0.0017240819207596596
28,MG 26:7,Moderate (+3),Nonbleached,Sample,C29H44O4,MG,5.937176150677467e-4
28,MG 30:5,Moderate (+3),Nonbleached,Sample,C33H56O4,MG,7.514924701048432e-4
28,MG 32:5,Moderate (+3),Nonbleached,Sample,C35H60O4,MG,6.001397170716552e-4
28,MG 32:9,Moderate (+3),Nonbleached,Sample,C35H52O4,MG,7.701728300550404e-4
28,MGDG 30:0|MGDG 14:0_16:0,Moderate (+3),Nonbleached,Sample,C39H74O10,MGDG,0.0010153113550689283
28,MGDG 34:2|MGDG 16:0_18:2,Moderate (+3),Nonbleached,Sample,C43H78O10,MGDG,0.004071671253806367
28,MGDG 34:3|MGDG 16:0_18:3,Moderate (+3),Nonbleached,Sample,C43H76O10,MGDG,8.628870393223669e-4
28,MGDG 34:5|MGDG 16:1_18:4,Moderate (+3),Nonbleached,Sample,C43H72O10,MGDG,3.7236095387686895e-4
28,MGDG 34:7|MGDG 16:3_18:4,Moderate (+3),Nonbleached,Sample,C43H68O10,MGDG,8.288908866212433e-4
28,MGDG 36:8|MGDG 18:3_18:5,Moderate (+3),Nonbleached,Sample,C45H70O10,MGDG,1.831126836167953e-4
28,MGDG 36:8|MGDG 18:4_18:4,Moderate (+3),Nonbleached,Sample,C45H70O10,MGDG,0.004240652950495316
28,MGDG 36:9|MGDG 18:4_18:5,Moderate (+3),Nonbleached,Sample,C45H68O10,MGDG,0.004523616553910054
28,MGDG 38:10|MGDG 18:5_20:5,Moderate (+3),Nonbleached,Sample,C47H70O10,MGDG,0.004667440354108588
28,MGDG 38:8|MGDG 18:3_20:5,Moderate (+3),Nonbleached,Sample,C47H74O10,MGDG,4.447845467805008e-4
28,MGDG 38:9|MGDG 18:4_20:5,Moderate (+3),Nonbleached,Sample,C47H72O10,MGDG,0.007530835553014525
28,MGDG 40:10|MGDG 18:4_22:6,Moderate (+3),Nonbleached,Sample,C49H74O10,MGDG,7.541513950896862e-4
28,MGDG O-35:3|MGDG O-19:3_16:0,Moderate (+3),Nonbleached,Sample,C44H80O9,EtherMGDG,9.880215831010496e-4
28,MGDG O-35:4|MGDG O-19:4_16:0,Moderate (+3),Nonbleached,Sample,C44H78O9,EtherMGDG,6.594645363087279e-4
28,MGDG O-41:9|MGDG O-19:3_22:6,Moderate (+3),Nonbleached,Sample,C50H80O9,EtherMGDG,3.1625328924655814e-4
28,NAE 15:1,Moderate (+3),Nonbleached,Sample,C17H33NO2,NAE,0.002010301035367583
28,NAE 15:3,Moderate (+3),Nonbleached,Sample,C17H29NO2,NAE,0.0016003618513099037
28,NAE 15:4,Moderate (+3),Nonbleached,Sample,C17H27NO2,NAE,8.174114020267654e-4
28,NAE 16:1,Moderate (+3),Nonbleached,Sample,C18H35NO2,NAE,0.0018588073445506563
28,NAE 16:2,Moderate (+3),Nonbleached,Sample,C18H33NO2,NAE,7.615168086915557e-4
28,NAE 16:4,Moderate (+3),Nonbleached,Sample,C18H29NO2,NAE,5.960536310895589e-4
28,NAE 20:4,Moderate (+3),Nonbleached,Sample,C22H37NO2,NAE,0.009734123275575117
28,NAE 22:1,Moderate (+3),Nonbleached,Sample,C24H47NO2,NAE,6.73255353934885e-4
28,NAE 24:4,Moderate (+3),Nonbleached,Sample,C26H45NO2,NAE,3.9722038138499997e-4
28,NAE 26:5,Moderate (+3),Nonbleached,Sample,C28H47NO2,NAE,6.143322628687842e-4
28,NAE 26:7,Moderate (+3),Nonbleached,Sample,C28H43NO2,NAE,5.483212220015839e-4
28,NAE 28:2,Moderate (+3),Nonbleached,Sample,C30H57NO2,NAE,0.004017519195434171
28,NAE 28:6,Moderate (+3),Nonbleached,Sample,C30H49NO2,NAE,0.0046601400019666206
28,NAE 28:7,Moderate (+3),Nonbleached,Sample,C30H47NO2,NAE,5.508891750060843e-4
28,NAGly 26:6,Moderate (+3),Nonbleached,Sample,C28H43NO3,NAGly,0.0014869227603026818
28,NAGlySer 17:1;O,Moderate (+3),Nonbleached,Sample,C22H40N2O6,NAGlySer,7.101566388552176e-4
28,NAGlySer 17:2;O,Moderate (+3),Nonbleached,Sample,C22H38N2O6,NAGlySer,0.0012419515768557392
28,NAGlySer 21:2;O,Moderate (+3),Nonbleached,Sample,C26H46N2O6,NAGlySer,0.002222358022324358
28,NAGlySer 22:2;O,Moderate (+3),Nonbleached,Sample,C27H48N2O6,NAGlySer,0.0030224240892342946
28,NAOrn 14:1,Moderate (+3),Nonbleached,Sample,C19H36N2O3,NAOrn,0.0014872498470157312
28,Norethisterone acetate,Moderate (+3),Nonbleached,Sample,C22H28O3,Others,0.5528332884319094
28,PA 40:4|PA 18:0_22:4,Moderate (+3),Nonbleached,Sample,C43H77O8P,PA,0.07140944383964157
28,PC 26:2,Moderate (+3),Nonbleached,Sample,C34H64NO8P,PC,7.777501779870755e-4
28,PC 28:3,Moderate (+3),Nonbleached,Sample,C36H66NO8P,PC,6.760308295028434e-4
28,PC 29:0,Moderate (+3),Nonbleached,Sample,C37H74NO8P,PC,5.478329336169771e-4
28,PC 29:2,Moderate (+3),Nonbleached,Sample,C37H70NO8P,PC,2.5685189751280843e-4
28,PC 30:0,Moderate (+3),Nonbleached,Sample,C38H76NO8P,PC,0.0010149140658832709
28,PC 30:3,Moderate (+3),Nonbleached,Sample,C38H70NO8P,PC,4.8464397766353855e-4
28,PC 30:4,Moderate (+3),Nonbleached,Sample,C38H68NO8P,PC,0.0011580946469522662
28,PC 31:1,Moderate (+3),Nonbleached,Sample,C39H76NO8P,PC,3.819191990055477e-5
28,PC 31:6,Moderate (+3),Nonbleached,Sample,C39H66NO8P,PC,2.5452475946162543e-4
28,PC 32:0,Moderate (+3),Nonbleached,Sample,C40H80NO8P,PC,0.0031243531797746416
28,PC 32:3,Moderate (+3),Nonbleached,Sample,C40H74NO8P,PC,7.32177335254657e-4
28,PC 32:4,Moderate (+3),Nonbleached,Sample,C40H72NO8P,PC,5.349465592486714e-4
28,PC 32:5,Moderate (+3),Nonbleached,Sample,C40H70NO8P,PC,8.582833593110145e-4
28,PC 34:1|PC 16:0_18:1,Moderate (+3),Nonbleached,Sample,C42H82NO8P,PC,0.004138334568001326
28,PC 34:3,Moderate (+3),Nonbleached,Sample,C42H78NO8P,PC,0.0015431799522334579
28,PC 35:1,Moderate (+3),Nonbleached,Sample,C43H84NO8P,PC,0.0024272351545056013
28,PC 35:2,Moderate (+3),Nonbleached,Sample,C43H82NO8P,PC,0.0011132098469436118
28,PC 36:1|PC 18:0_18:1,Moderate (+3),Nonbleached,Sample,C44H86NO8P,PC,4.587947163258653e-4
28,PC 36:2,Moderate (+3),Nonbleached,Sample,C44H84NO8P,PC,9.491860103298768e-4
28,PC 36:3|PC 18:0_18:3,Moderate (+3),Nonbleached,Sample,C44H82NO8P,PC,0.001644872900606658
28,PC 36:4,Moderate (+3),Nonbleached,Sample,C44H80NO8P,PC,0.0024338335022049194
28,PC 36:5|PC 16:0_20:5,Moderate (+3),Nonbleached,Sample,C44H78NO8P,PC,0.0012579831141464552
