.
AHexCer 40:2;O2|AHexCer (O-16:2)24:0;O2
TG O-51:8|TG O-21:2_15:3_15:3
TG O-51:9|TG O-13:1_19:4_19:4
TG O-52:0|TG O-18:0_16:0_18:0
TG O-52:1|TG O-21:1_15:0_16:0
TG O-52:2|TG O-18:0_16:0_18:2
TG O-52:2|TG O-21:1_15:1_16:0
TG O-52:3|TG O-18:0_16:0_18:3
TG O-52:4|TG O-16:0_16:0_20:4
TG O-52:6|TG O-22:0_15:3_15:3
TG O-52:7|TG O-16:1_18:3_18:3
TG O-52:7|TG O-18:4_15:3_19:0
TG O-53:9|TG O-20:1_15:4_18:4
TG O-54:0|TG O-16:0_19:0_19:0
TG O-54:2|TG O-20:2_16:0_18:0
TG O-54:4|TG O-21:1_15:0_18:3
TG O-54:5|TG O-16:1_16:0_22:4
TG O-54:5|TG O-16:1_19:2_19:2
TG O-54:5|TG O-19:1_15:0_20:4
TG O-54:5|TG O-21:2_15:0_18:3
TG O-54:6|TG O-16:0_18:2_20:4
TG O-54:7|TG O-14:1_20:3_20:3
TG O-54:7|TG O-19:4_15:3_20:0
TG O-54:8|TG O-16:0_18:3_20:5
TG O-54:8|TG O-19:5_15:2_20:1
TG O-54:8|TG O-20:0_15:3_19:5
TG O-55:11|TG O-19:3_18:4_18:4
TG O-56:4|TG O-18:0_18:0_20:4
TG O-56:5|TG O-18:0_18:1_20:4
TG O-56:5|TG O-21:1_15:0_20:4
TG O-56:6|TG O-18:0_18:2_20:4
TG O-56:7|TG O-18:0_18:3_20:4
TG O-56:8|TG O-16:1_18:3_22:4
TG O-56:9|TG O-16:0_20:4_20:5
TG O-56:9|TG O-22:3_17:3_17:3
TG O-58:4|TG O-16:0_20:0_22:4
TG O-58:6|TG O-22:0_18:3_18:3
TG O-58:7|TG O-16:0_20:3_22:4
TG O-58:8|TG O-18:2_20:3_20:3
TG O-58:9|TG O-16:0_20:4_22:5
TG O-60:4|TG O-16:0_22:0_22:4
TG O-60:8|TG O-18:0_20:4_22:4
TG O-60:9|TG O-16:0_22:4_22:5
TG O-61:4|TG O-21:0_18:0_22:4
Tryptophan
VAE 12:0
VAE 13:0
VAE 13:1
VAE 15:1
VAE 15:2
VAE 17:0
VAE 17:1
VAE 18:0
VAE 18:3
VAE 18:5
VAE 19:1
VAE 19:2
VAE 20:0
VAE 20:1
VAE 20:2
VAE 20:5
VAE 21:2
VAE 21:3
VAE 21:4
VAE 21:5
VAE 22:0
VAE 22:2
VAE 22:4
VAE 22:5
VAE 24:0
VAE 24:2
VAE 26:2
VAE 26:3
VAE 26:4
VAE 6:0
