"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_80_var"
"TG 66:2;O2|TG 16:0_16:0_18:1;O(FA 16:0)",0.0743750164777842,0.0743750164777842,1,0.0743750164777842,0.00275960405950362,0.00553164307607067,0.00553164307607068,TRUE,TRUE
"TG 68:5;O2|TG 16:0_18:2_18:2;O(FA 16:0)",0.0727157938704448,0.0727157938704448,2,0.147090810348229,0.00545764446954974,0.00528758667820902,0.0108192297542797,TRUE,TRUE
"TG 66:1;O2|TG 16:0_16:0_18:0;O(FA 16:0)",0.0721209701407174,0.0721209701407174,3,0.219211780488946,0.00813361459232762,0.00520143433403825,0.016020664088318,TRUE,TRUE
"TG 68:4;O2|TG 17:1_17:1_17:0;O(FA 17:1)",0.0686414439264384,0.0686414439264384,4,0.287853224415385,0.0106804806809714,0.00471164782430639,0.0207323119126243,TRUE,TRUE
"TG 66:3;O2|TG 17:1_17:1_17:0;O(FA 15:0)",0.0672806031416688,0.0672806031416688,5,0.355133827557054,0.013176854253017,0.00452667955910673,0.0252589914717311,TRUE,TRUE
"DG 43:11",0.0664778136928458,0.0664778136928458,6,0.421611641249899,0.0156434411960734,0.00441929971338072,0.0296782911851118,TRUE,TRUE
"TG 68:3;O2|TG 16:0_18:2_18:0;O(FA 16:0)",0.0661759672176656,0.0661759672176656,7,0.487787608467565,0.0180988284541051,0.00437925863719355,0.0340575498223053,TRUE,TRUE
"PC O-40:9",0.0657067073931224,0.0657067073931224,8,0.553494315860687,0.0205368043369452,0.0043173713964454,0.0383749212187508,TRUE,TRUE
"PC O-40:7",0.0652434703169726,0.0652434703169726,9,0.61873778617766,0.0229575923121197,0.00425671041900169,0.0426316316377525,TRUE,TRUE
"PC O-41:11",0.0649412157466145,0.0649412157466145,10,0.683679001924274,0.0253671654603419,0.00421736150264834,0.0468489931404008,TRUE,TRUE
"DGDG O-13:0",0.0647777152890497,0.0647777152890497,11,0.748456717213324,0.0277706721019899,0.00419615239806918,0.05104514553847,TRUE,TRUE
"ST 24:1;O5",0.0645006678298847,0.0645006678298847,12,0.812957385043209,0.0301638991991188,0.00416033615050113,0.0552054816889711,TRUE,TRUE
"DGDG 36:7|DGDG 18:3_18:4",0.0635587981845998,0.0635587981845998,13,0.876516183227809,0.0325221792479009,0.00403972082667069,0.0592452025156418,TRUE,TRUE
"AHexCer 42:6;O2|AHexCer (O-15:1)27:5;O2",0.063508513304638,0.063508513304638,14,0.940024696532447,0.0348785935309265,0.00403333126216539,0.0632785337778072,TRUE,TRUE
"PC 35:1",0.0631807259212465,0.0631807259212465,15,1.00320542245369,0.0372228456197544,0.00399180412793567,0.0672703379057429,TRUE,TRUE
"MGDG 30:0|MGDG 14:0_16:0",0.0631165655651685,0.0631165655651685,16,1.06632198801886,0.0395647171083825,0.00398370084874222,0.0712540387544851,TRUE,TRUE
"PC 35:2",0.0630838346465706,0.0630838346465706,17,1.12940582266543,0.0419053741518903,0.00397957019371586,0.0752336089482009,TRUE,TRUE
"MGDG 34:3|MGDG 16:0_18:3",0.0630660028072863,0.0630660028072863,18,1.19247182547272,0.0442453695644041,0.00397732071008865,0.0792109296582896,TRUE,TRUE
"PC 45:4",0.0628917367953304,0.0628917367953304,19,1.25536356226805,0.0465788990261618,0.00395537055713312,0.0831663002154227,TRUE,TRUE
"MGDG 36:9|MGDG 18:4_18:5",0.0620723745956317,0.0620723745956317,20,1.31743593686368,0.0488820269450417,0.00385297968794042,0.0870192799033631,TRUE,TRUE
"VAE 21:2",0.0613400581802189,0.0613400581802189,21,1.3787759950439,0.0511579830601557,0.00376260273755264,0.0907818826409158,TRUE,TRUE
"DG 34:2|DG 16:0_18:2",0.0612149271834879,0.0612149271834879,22,1.43999092222739,0.0534292963257901,0.00374726731007972,0.0945291499509955,TRUE,TRUE
"TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0)",0.0611819035655318,0.0611819035655318,23,1.50117282579292,0.0556993842860131,0.00374322532390204,0.0982723752748975,TRUE,TRUE
"DG 44:8",0.060268858465359,0.060268858465359,24,1.56144168425828,0.0579355947012717,0.00363233530071747,0.101904710575615,TRUE,TRUE
"PC 36:2",0.0597152664251457,0.0597152664251457,25,1.62115695068342,0.0601512646862376,0.00356591304422614,0.105470623619841,TRUE,TRUE
"PC 40:8;O3|PC 22:6_18:2;O3",0.0596323247067622,0.0596323247067622,26,1.68078927539019,0.0623638572089912,0.00355601414993272,0.109026637769774,TRUE,TRUE
"PC O-41:7",0.0595458573999602,0.0595458573999602,27,1.74033513279015,0.0645732414564103,0.00354570913349639,0.11257234690327,TRUE,TRUE
"LPC 15:3/0:0",0.0595021360571641,0.0595021360571641,28,1.79983726884731,0.0667810034709779,0.00354050419536527,0.116112851098636,TRUE,TRUE
"AHexCer 45:4;O2|AHexCer (O-14:1)31:3;O2",0.0594322085649749,0.0594322085649749,29,1.85926947741229,0.0689861709020353,0.00353218741491067,0.119645038513546,TRUE,TRUE
"MGDG 34:7|MGDG 16:3_18:4",0.0590823187512566,0.0590823187512566,30,1.91835179616354,0.0711783560522672,0.00349072038902509,0.123135758902571,TRUE,TRUE
"PG 35:3|PG 16:1_19:2",0.0590258877779875,0.0590258877779875,31,1.97737768394153,0.0733684473926382,0.00348405542797957,0.126619814330551,TRUE,TRUE
