"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_80_var"
"FA 28:7",0.106099155180814,0.106099155180814,1,0.106099155180814,0.00463638656043721,0.0112570307300824,0.0112570307300824,TRUE,TRUE
"ST 27:2;O",-0.102768672443206,0.102768672443206,2,0.20886782762402,0.00912723562457583,0.010561400035739,0.0218184307658213,TRUE,TRUE
"PC O-36:8",0.10212391458197,0.10212391458197,3,0.31099174220599,0.0135899096605771,0.0104292939295455,0.0322477246953668,TRUE,TRUE
"PC O-38:8",-0.096174156682107,0.096174156682107,4,0.407165898888097,0.0177925874928595,0.00924946841351446,0.0414971931088813,TRUE,TRUE
"LPC 16:0/0:0",0.0942092478918011,0.0942092478918011,5,0.501375146779898,0.0219094015245082,0.00887538238833884,0.0503725754972201,TRUE,TRUE
"Cer 36:5;O2|Cer 18:3;O2/18:2",0.0929870729068024,0.0929870729068024,6,0.5943622196867,0.0259728081971134,0.00864659572777499,0.059019171224995,TRUE,TRUE
"Cer 35:0;O2|Cer 20:0;O2/15:0",0.092158084144899,0.092158084144899,7,0.6865203038316,0.0299999892056415,0.00849311247325828,0.0675122836982533,TRUE,TRUE
"DG 38:10",0.0912646265762714,0.0912646265762714,8,0.777784930407871,0.033988127352269,0.00832923206410626,0.0758415157623595,TRUE,TRUE
"MGDG 36:8|MGDG 18:3_18:5",-0.09103253216204,0.09103253216204,9,0.868817462569911,0.0379661232935125,0.00828692191183285,0.0841284376741924,TRUE,TRUE
"CL 63:2|CL 15:0_15:0_15:0_18:2",0.0908581905985628,0.0908581905985628,10,0.959675653168474,0.0419365007491946,0.00825521079884477,0.0923836484730371,TRUE,TRUE
"DG 34:6|DG 16:1_18:5",0.089859270083752,0.089859270083752,11,1.04953492325223,0.0458632267578702,0.00807468841998469,0.100458336893022,TRUE,TRUE
"LPC 16:0",0.088218706553497,0.088218706553497,12,1.13775362980572,0.0497182624058614,0.00778254018597202,0.108240877078994,TRUE,TRUE
"Cer 35:6;O2|Cer 20:2;O2/15:4",-0.0869971348235464,0.0869971348235464,13,1.22475076462927,0.0535199170562216,0.0075685014675063,0.1158093785465,TRUE,TRUE
"PC O-29:0|PC O-11:0_18:0",0.0868428614889312,0.0868428614889312,14,1.3115936261182,0.0573148301749078,0.00754168259158569,0.123351061138086,TRUE,TRUE
"SE 24:1;O3/18:5",0.0864288168267706,0.0864288168267706,15,1.39802244294497,0.0610916501136456,0.00746994037807546,0.130821001516161,TRUE,TRUE
"DGDG 27:1|DGDG 12:0_15:1",-0.0850333835399789,0.0850333835399789,16,1.48305582648495,0.064807491544818,0.00723067631625716,0.138051677832418,TRUE,TRUE
"DGDG 36:6|DGDG 16:1_20:5",-0.0823093831855247,0.0823093831855247,17,1.56536520967047,0.0684042979222947,0.00677483456038153,0.1448265123928,TRUE,TRUE
"LPC 22:6",0.08213472558587,0.08213472558587,18,1.64749993525634,0.0719934720038655,0.00674611314706616,0.151572625539866,TRUE,TRUE
"Cer 34:1;O3|Cer 18:0;O2/16:1(2OH)",0.0813202638109215,0.0813202638109215,19,1.72882019906727,0.0755470552306275,0.00661298530627786,0.158185610846144,TRUE,TRUE
"PC O-40:8",-0.0809668583756048,0.0809668583756048,20,1.80978705744287,0.0790851951279126,0.00655563215521524,0.164741243001359,TRUE,TRUE
"PC O-34:5|PC O-19:1_15:4",0.0796858828355647,0.0796858828355647,21,1.88947294027844,0.0825673581631013,0.00634983992328335,0.171091082924642,TRUE,TRUE
"Cer 33:7;O2|Cer 13:2;O2/20:5",-0.0796610044692124,0.0796610044692124,22,1.96913394474765,0.0860484340480371,0.00634587563304388,0.177436958557686,TRUE,TRUE
"TG 30:0|TG 8:0_10:0_12:0",0.0789756534060939,0.0789756534060939,23,2.04810959815374,0.0894995610379716,0.00623715383091946,0.183674112388606,TRUE,TRUE
"TG 52:6|TG 14:0_16:0_22:6",0.0771828151750194,0.0771828151750194,24,2.12529241332876,0.0928723434730846,0.00595718695834121,0.189631299346947,TRUE,TRUE
"PC O-36:6",-0.075763727471187,0.075763727471187,25,2.20105614079995,0.0961831137352738,0.0057401424003283,0.195371441747275,TRUE,TRUE
"Cer 32:7;O2|Cer 16:3;O2/16:4",-0.0754076663841706,0.0754076663841706,26,2.27646380718412,0.0994783246196742,0.00568631614950637,0.201057757896782,TRUE,TRUE
"DG 19:2",0.075242244188437,0.075242244188437,27,2.35170605137256,0.102766306782566,0.00566139531051238,0.206719153207294,TRUE,TRUE
"SL 27:2;O2",-0.0751384704256352,0.0751384704256352,28,2.42684452179819,0.106049754175333,0.00564578973790406,0.212364942945198,TRUE,TRUE
"DGDG 36:7|DGDG 16:2_20:5",-0.0746619626364441,0.0746619626364441,29,2.50150648443464,0.109312378835761,0.00557440866472578,0.217939351609924,TRUE,TRUE
"DG 51:5",0.0744750807385858,0.0744750807385858,30,2.57598156517322,0.112566837015333,0.00554653765101887,0.223485889260943,TRUE,TRUE
"VAE 6:0",-0.0732900266411582,0.0732900266411582,31,2.64927159181438,0.115769509967384,0.00537142800506169,0.228857317266004,TRUE,TRUE
"PC 32:5",-0.0726785454283392,0.0726785454283392,32,2.72195013724272,0.11894546203488,0.00528217096557916,0.234139488231583,TRUE,TRUE
"MGDG O-41:9|MGDG O-19:3_22:6",-0.0726778873201888,0.0726778873201888,33,2.79462802456291,0.122121385343959,0.00528207530532606,0.239421563536909,TRUE,TRUE
"PC 30:4",-0.0726596705916558,0.0726596705916558,34,2.86728769515456,0.125296512607158,0.00527942773048793,0.244700991267397,TRUE,TRUE
"DG 40:8",-0.0722233480253607,0.0722233480253607,35,2.93951104317992,0.128452573176763,0.00521621199999238,0.24991720326739,TRUE,TRUE
"MGDG 38:8|MGDG 18:3_20:5",-0.0720479153919731,0.0720479153919731,36,3.0115589585719,0.131600967582558,0.00519090211232892,0.255108105379719,TRUE,TRUE
