"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"TG 52:6|TG 14:0_16:0_22:6",0.116732549417709,0.116732549417709,1,0.116732549417709,0.00495330544341204,0.0136264880935579,0.0136264880935579,TRUE,TRUE
"TG 54:6|TG 16:0_16:0_22:6",0.115568423197118,0.115568423197118,2,0.232300972614828,0.00985721358697897,0.0133560604402683,0.0269825485338262,TRUE,TRUE
"TG O-54:5|TG O-16:1_19:2_19:2",0.110139044563265,0.110139044563265,3,0.342440017178092,0.0145307372244629,0.0121306091373089,0.0391131576711351,TRUE,TRUE
"FA 16:2",-0.108518791851428,0.108518791851428,4,0.450958809029521,0.019135508773371,0.0117763281848936,0.0508894858560287,TRUE,TRUE
"TG 46:2;O3|TG 12:0_16:0_18:2;O3",0.10204470927665,0.10204470927665,5,0.55300351830617,0.0234655659549607,0.0104131226913559,0.0613026085473847,TRUE,TRUE
"SM 23:3;O3",0.101444610381661,0.101444610381661,6,0.654448128687832,0.0277701591752306,0.0102910089754871,0.0715936175228718,TRUE,TRUE
"PC O-43:4",0.100553962363012,0.100553962363012,7,0.755002091050843,0.0320369595802066,0.0101110993469019,0.0817047168697737,TRUE,TRUE
"PC 32:0",0.0985146713392678,0.0985146713392678,8,0.853516762390111,0.0362172268684212,0.00970514046908395,0.0914098573388577,TRUE,TRUE
"Cer 46:9;O2|Cer 24:3;O2/22:6",0.0981788914352665,0.0981788914352665,9,0.951695653825378,0.0403832460276043,0.00963909472345785,0.101048952062316,TRUE,TRUE
"DG 25:4",-0.0950932615870946,0.0950932615870946,10,1.04678891541247,0.0444183328358746,0.0090427283992716,0.110091680461587,TRUE,TRUE
"ASG 28:1;O;Hex;FA 16:0",0.0923730594089987,0.0923730594089987,11,1.13916197482147,0.0483379934641878,0.0085327821045784,0.118624462566166,TRUE,TRUE
"PC O-37:2|PC O-17:0_20:2",0.0906463628540216,0.0906463628540216,12,1.22980833767549,0.0521843852785536,0.00821676309866294,0.126841225664829,TRUE,TRUE
"DG 43:4",0.0906419058465907,0.0906419058465907,13,1.32045024352208,0.0560305879689837,0.00821595509550221,0.135057180760331,TRUE,TRUE
"TG O-52:6|TG O-22:0_15:3_15:3",0.0887971438470611,0.0887971438470611,14,1.40924738736914,0.0597985119813617,0.00788493275539567,0.142942113515726,TRUE,TRUE
"Cer 34:1;O2|Cer 19:0;O2/15:1",0.0880242617153377,0.0880242617153377,15,1.49727164908448,0.0635336403314392,0.00774827065053027,0.150690384166257,TRUE,TRUE
"ST 27:1;O",0.0841598293197914,0.0841598293197914,16,1.58143147840427,0.0671047894476523,0.00708287687113643,0.157773261037393,TRUE,TRUE
"DG 45:11",0.0799346170074927,0.0799346170074927,17,1.66136609541177,0.0704966503768903,0.00638954299613455,0.164162804033528,TRUE,TRUE
"PC O-36:0",0.0785226719353903,0.0785226719353903,18,1.73988876734716,0.0738285983234484,0.00616581000787293,0.170328614041401,TRUE,TRUE
"FA 22:5",-0.0775471470479455,0.0775471470479455,19,1.8174359143951,0.0771191518795021,0.00601356001527568,0.176342174056676,TRUE,TRUE
"DG 38:4|DG 16:0_22:4",-0.0773324682279406,0.0773324682279406,20,1.89476838262304,0.0804005959817401,0.00598031064222544,0.182322484698902,TRUE,TRUE
"DG 40:10",0.0772868345062895,0.0772868345062895,21,1.97205521712933,0.0836801037109357,0.00597325478800258,0.188295739486904,TRUE,TRUE
"DG 21:1",-0.0772423333358689,0.0772423333358689,22,2.0492975504652,0.0869577231245692,0.00596637805916949,0.194262117546074,TRUE,TRUE
"PE 36:3;O3|PE 18:1_18:2;O3",0.0771023718625746,0.0771023718625746,23,2.12639992232778,0.0902294035611907,0.00594477574683474,0.200206893292909,TRUE,TRUE
"DG O-35:3|DG O-19:3_16:0",-0.0767636756055704,0.0767636756055704,24,2.20316359793335,0.0934867121193442,0.00589266189247724,0.206099555185386,TRUE,TRUE
"CE 22:4",-0.0763886394100199,0.0763886394100199,25,2.27955223734337,0.0967281067885425,0.00583522423091404,0.2119347794163,TRUE,TRUE
"Cer 26:1;O2|Cer 12:0;O2/14:1",-0.0757805078387162,0.0757805078387162,26,2.35533274518208,0.0999436966463367,0.00574268536829373,0.217677464784594,TRUE,TRUE
"TG O-49:5|TG O-17:3_16:1_16:1",-0.0746148424792146,0.0746148424792146,27,2.4299475876613,0.103109823894094,0.005567374718198,0.223244839502792,TRUE,TRUE
"FA 18:3",-0.0744465606065601,0.0744465606065601,28,2.50439414826786,0.10626881044699,0.00554229038614623,0.228787129888938,TRUE,TRUE
"TG O-47:7|TG O-17:1_15:3_15:3",-0.0731758484013971,0.0731758484013971,29,2.57756999666925,0.10937387694319,0.00535470478926425,0.234141834678202,TRUE,TRUE
"LPC 28:1",0.0728921074734979,0.0728921074734979,30,2.65046210414275,0.112466903477188,0.00531325933192797,0.23945509401013,TRUE,TRUE
"NAGlySer 17:2;O",0.0723477737519137,0.0723477737519137,31,2.72280987789467,0.115536832330209,0.00523420036685809,0.244689294376988,TRUE,TRUE
"TG 56:10|TG 16:0_20:5_20:5",0.0710822758540046,0.0710822758540046,32,2.79389215374867,0.118553062384929,0.0050526899405848,0.249741984317573,TRUE,TRUE
"AHexCer 61:3;O2|AHexCer (O-24:0)37:3;O2",0.0708176438309465,0.0708176438309465,33,2.86470979757962,0.121558063324489,0.00501513867776679,0.25475712299534,TRUE,TRUE
