"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"PC O-40:9",0.072725282072112,0.072725282072112,1,0.072725282072112,0.00271083821947404,0.00528896665246826,0.00528896665246827,TRUE,TRUE
"PC O-42:9",0.0691267187751076,0.0691267187751076,2,0.14185200084722,0.00528753982726683,0.00477850324861281,0.0100674699010811,TRUE,TRUE
"TG 64:1;O2|TG 16:0_16:0_18:0;O(FA 14:0)",0.0681715600330692,0.0681715600330692,3,0.210023560880289,0.00782863784921151,0.00464736159734235,0.0147148314984234,TRUE,TRUE
"DG 44:8",0.0670061142776281,0.0670061142776281,4,0.277029675157917,0.010326293827254,0.00448981935058656,0.01920465084901,TRUE,TRUE
"DGDG 40:10|DGDG 20:5_20:5",0.0669192165954643,0.0669192165954643,5,0.343948891753381,0.0128207106902147,0.00447818154975066,0.0236828323987607,TRUE,TRUE
"TG 64:2;O2|TG 16:0_16:0_16:1;O(FA 16:0)",0.0667821003712457,0.0667821003712457,6,0.410730992124627,0.0153100165396388,0.00445984892999513,0.0281426813287558,TRUE,TRUE
"SM 44:9;O2",0.066475440534745,0.066475440534745,7,0.477206432659372,0.0177878916296147,0.00441898419428842,0.0325616655230442,TRUE,TRUE
"DGDG 27:0|DGDG 12:0_15:0",0.0652375300281366,0.0652375300281366,8,0.542443962687508,0.0202196235487704,0.00425593532417203,0.0368176008472163,TRUE,TRUE
"PC 35:1",0.065011224544623,0.065011224544623,9,0.607455187232131,0.0226429199206652,0.00422645931679139,0.0410440601640077,TRUE,TRUE
"DMPE 40:10|DMPE 20:5_20:5",0.0646100344676531,0.0646100344676531,10,0.672065221699784,0.0250512619140696,0.00417445655391132,0.045218516717919,TRUE,TRUE
"MGDG 30:0|MGDG 14:0_16:0",0.0640662706893396,0.0640662706893396,11,0.736131492389124,0.0274393350877374,0.00410448704003973,0.0493230037579587,TRUE,TRUE
"MGDG 38:9|MGDG 18:4_20:5",0.063680563774325,0.063680563774325,12,0.799812056163449,0.0298130310184857,0.00405521420261587,0.0533782179605746,TRUE,TRUE
"PE 30:5",0.0625212566800759,0.0625212566800759,13,0.862333312843525,0.0321435137242088,0.00390890753685594,0.0572871254974306,TRUE,TRUE
"DGDG O-13:0",0.0624470077906161,0.0624470077906161,14,0.924780320634141,0.0344712287991774,0.00389962878200127,0.0611867542794318,TRUE,TRUE
"SM 34:0;O3",0.0624036499004925,0.0624036499004925,15,0.987183970534634,0.0367973277068061,0.00389421552090324,0.0650809698003351,TRUE,TRUE
