"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"DG 38:3",0.153193914855667,0.153193914855667,1,0.153193914855667,0.00677545648234733,0.0234683755488055,0.0234683755488054,TRUE,TRUE
"DGDG 38:8|DGDG 16:2_22:6",-0.141794118657198,0.141794118657198,2,0.294988033512866,0.0130467230748865,0.0201055720857716,0.043573947634577,TRUE,TRUE
"DG 40:3",0.140772250954247,0.140772250954247,3,0.435760284467112,0.0192727945292338,0.0198168266387254,0.0633907742733025,TRUE,TRUE
"LPC 19:1",-0.133276591706963,0.133276591706963,4,0.569036876174075,0.0251673481613208,0.0177626498970245,0.081153424170327,TRUE,TRUE
"Cer 44:3;O2|Cer 25:0;O2/19:3",-0.12738900031189,0.12738900031189,5,0.696425876485966,0.0308015055542965,0.0162279574004628,0.0973813815707898,TRUE,TRUE
"Cer 26:1;O2|Cer 12:0;O2/14:1",0.11879730703398,0.11879730703398,6,0.815223183519946,0.0360556697604083,0.0141128001585258,0.111494181729316,TRUE,TRUE
"TG O-47:7|TG O-17:1_15:3_15:3",0.116000470688737,0.116000470688737,7,0.931223654208683,0.0411861355613759,0.0134561092000085,0.124950290929324,TRUE,TRUE
"DG 47:7",0.109138113312279,0.109138113312279,8,1.04036176752096,0.0460130931987567,0.0119111277773638,0.136861418706688,TRUE,TRUE
"NAE 15:4",-0.103414594881997,0.103414594881997,9,1.14377636240296,0.0505869112118462,0.0106945784346075,0.147555997141295,TRUE,TRUE
"PE O-26:2",-0.0972957484617788,0.0972957484617788,10,1.24107211086474,0.0548901050445862,0.00946646266873773,0.157022459810033,TRUE,TRUE
"PC 29:0",-0.0937491510007411,0.0937491510007411,11,1.33482126186548,0.0590364400570505,0.00878890331335975,0.165811363123393,TRUE,TRUE
"DG 40:5",-0.0909016153933465,0.0909016153933465,12,1.42572287725882,0.0630568343387226,0.00826310368111989,0.174074466804513,TRUE,TRUE
"Cer 32:2;O2|Cer 17:0;O2/15:2",-0.0901345012468024,0.0901345012468024,13,1.51585737850563,0.0670433007158706,0.00812422831500982,0.182198695119523,TRUE,TRUE
"DGDG 34:6|DGDG 16:2_18:4",-0.0874764888108207,0.0874764888108207,14,1.60333386731645,0.070912208588123,0.00765213609466964,0.189850831214192,TRUE,TRUE
"FA 18:2",0.0862528000303621,0.0862528000303621,15,1.68958666734681,0.074726995184816,0.00743954551307763,0.19729037672727,TRUE,TRUE
"VAE 13:1",0.0861019812332437,0.0861019812332437,16,1.77568864858005,0.0785351113716721,0.00741355117228984,0.20470392789956,TRUE,TRUE
"Cer 33:5;O2|Cer 12:0;O2/21:5",-0.0829323845717707,0.0829323845717707,17,1.85862103315182,0.0822030427198117,0.00687778041076008,0.21158170831032,TRUE,TRUE
"NAE 28:7",0.0824559661938551,0.0824559661938551,18,1.94107699934568,0.0858499030483223,0.00679898636096218,0.218380694671282,TRUE,TRUE
"Cer 30:4;O2|Cer 16:3;O2/14:1",-0.0809492407571775,0.0809492407571775,19,2.02202624010286,0.0894301239634028,0.00655277957916349,0.224933474250445,TRUE,TRUE
"VAE 13:0",0.0802059929119559,0.0802059929119559,20,2.10223223301481,0.0929774725321133,0.00643300129899272,0.231366475549438,TRUE,TRUE
"SL 27:2;O2",-0.0795951935993684,0.0795951935993684,21,2.18182742661418,0.0964978066847109,0.00633539484412093,0.237701870393559,TRUE,TRUE
"FA 22:5",0.0794732354083887,0.0794732354083887,22,2.26130066202257,0.100012746873609,0.00631599514627717,0.244017865539836,TRUE,TRUE
"TG O-48:1|TG O-16:0_16:0_16:1",0.0790954288450531,0.0790954288450531,23,2.34039609086762,0.10351097744365,0.00625608686418286,0.250273952404019,TRUE,TRUE
