"gene","loading","abs_loading","rank","cum_abs","cum_abs_prop","var_contrib","cum_var","selected_elbow","selected_25_var"
"TG O-54:5|TG O-16:1_19:2_19:2",0.10372212755002,0.10372212755002,1,0.10372212755002,0.00425045079822319,0.0107582797435026,0.0107582797435026,TRUE,TRUE
"PC O-37:2|PC O-17:0_20:2",0.0987497297653299,0.0987497297653299,2,0.20247185731535,0.00829713666573932,0.00975150912872569,0.0205097888722283,TRUE,TRUE
"PC O-43:4",0.0919251543554488,0.0919251543554488,3,0.294397011670798,0.0120641568275508,0.00845023400327309,0.0289600228755014,TRUE,TRUE
"TG O-47:7|TG O-17:1_15:3_15:3",-0.0880046328690575,0.0880046328690575,4,0.382401644539856,0.0156705171178875,0.0077448154064176,0.036704838281919,TRUE,TRUE
"SE 28:4/28:0",-0.0852922450672763,0.0852922450672763,5,0.467693889607132,0.0191657259001564,0.00727476706861632,0.0439796053505353,TRUE,TRUE
"Cer 37:3;O3|Cer 19:3;O2/18:0(2OH)",0.0827511959883645,0.0827511959883645,6,0.550445085595497,0.0225568044997836,0.00684776043750472,0.0508273657880401,TRUE,TRUE
"SM 23:3;O3",0.0823978996661449,0.0823978996661449,7,0.632842985261642,0.0259334052953947,0.00678941386939208,0.0576167796574322,TRUE,TRUE
"Cer 46:9;O2|Cer 24:3;O2/22:6",0.0808409736230113,0.0808409736230113,8,0.713683958884653,0.0292462044924548,0.0065352630163164,0.0641520426737486,TRUE,TRUE
"DG 47:13",0.0801359554569928,0.0801359554569928,9,0.793819914341646,0.0325301126023641,0.00642177135700513,0.0705738140307537,TRUE,TRUE
"FA 16:2",-0.0774581066748982,0.0774581066748982,10,0.871278021016544,0.0357042845859305,0.0059997582896599,0.0765735723204136,TRUE,TRUE
"VAE 22:0",-0.0741889450301689,0.0741889450301689,11,0.945466966046713,0.0387444889094559,0.00550399956468942,0.082077571885103,TRUE,TRUE
"DG 45:11",0.0739904909132877,0.0739904909132877,12,1.01945745696,0.0417765607401426,0.00547459274558931,0.0875521646306924,TRUE,TRUE
"ST 27:1;O",0.0729371207787637,0.0729371207787637,13,1.09239457773876,0.0447654662953694,0.00531982358749596,0.0928719882181883,TRUE,TRUE
"NAGlySer 17:2;O",0.0713064356410349,0.0713064356410349,14,1.1637010133798,0.0476875476626526,0.00508460776382905,0.0979565959820174,TRUE,TRUE
"TG O-54:0|TG O-16:0_19:0_19:0",-0.0703759855702969,0.0703759855702969,15,1.2340769989501,0.0505714999215258,0.00495277934499063,0.102909375327008,TRUE,TRUE
"TG 55:8|TG 18:0_15:4_22:4",-0.0693759679332424,0.0693759679332424,16,1.30345296688334,0.0534144722481121,0.00481302492667428,0.107722400253682,TRUE,TRUE
"VAE 13:0",-0.0691570487466727,0.0691570487466727,17,1.37261001563001,0.0562484734394808,0.00478269739134967,0.112505097645032,TRUE,TRUE
"ASG 27:1;O;Hex;FA 26:0",-0.0686890093168589,0.0686890093168589,18,1.44129902494687,0.0590632947449848,0.00471818000093152,0.117223277645964,TRUE,TRUE
"TG O-49:5|TG O-17:3_16:1_16:1",-0.0681807942040262,0.0681807942040262,19,1.5094798191509,0.0618572897968916,0.00464862069829177,0.121871898344255,TRUE,TRUE
"TG O-60:9|TG O-16:0_22:4_22:5",-0.0671179737567281,0.0671179737567281,20,1.57659779290762,0.064607731306991,0.00450482240120884,0.126376720745464,TRUE,TRUE
"TG 58:9|TG 18:1_20:4_20:4",-0.0667394726190944,0.0667394726190944,21,1.64333726552672,0.0673426621396624,0.00445415720547486,0.130830877950939,TRUE,TRUE
"MGDG 34:3|MGDG 16:0_18:3",0.0664288707649455,0.0664288707649455,22,1.70976613629166,0.0700648647538709,0.00441279487110583,0.135243672822045,TRUE,TRUE
"CE 22:4",-0.0662567174183311,0.0662567174183311,23,1.77602285371,0.0727800126600164,0.00438995260305258,0.139633625425097,TRUE,TRUE
"DG 21:1",-0.0655208619211326,0.0655208619211326,24,1.84154371563113,0.0754650057895552,0.00429298334688813,0.143926608771986,TRUE,TRUE
"TG O-52:6|TG O-22:0_15:3_15:3",0.0649603407848909,0.0649603407848909,25,1.90650405641602,0.0781270292060035,0.00421984587488916,0.148146454646875,TRUE,TRUE
"VAE 13:1",-0.0648415753663511,0.0648415753663511,26,1.97134563178237,0.08078418570948,0.00420442989599019,0.152350884542865,TRUE,TRUE
"TG O-48:1|TG O-16:0_16:0_16:1",-0.0647064649263278,0.0647064649263278,27,2.0360520967087,0.0834358054939245,0.00418692660326209,0.156537811146127,TRUE,TRUE
"PC O-39:4",-0.0636961658919294,0.0636961658919294,28,2.09974826260063,0.0860460240225461,0.00405720154933219,0.160595012695459,TRUE,TRUE
"PE 36:3;O3|PE 18:1_18:2;O3",0.0629437582930094,0.0629437582930094,29,2.16269202089364,0.0886254094825162,0.00396191670804879,0.164556929403508,TRUE,TRUE
"VAE 20:0",-0.0625775301777204,0.0625775301777204,30,2.22526955107136,0.0911897872038126,0.00391594728314351,0.168472876686652,TRUE,TRUE
