gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g15079.t1,143.12841228787195,1.0243699828141708,0.2721876634866365,3.763469547783028,1.675721408113995e-4,0.006852097695230651,BvsWT
Montipora_capitata_HIv3___RNAseq.g14684.t1,189.6383528056701,0.9289445021583873,0.2200092156015132,4.2222981415511125,2.418239418865517e-5,0.0014215207711604655,BvsWT
Montipora_capitata_HIv3___RNAseq.g941.t1,3369.5419104303214,0.41420130726209925,0.11091772404197105,3.7343112729699204,1.882295777789968e-4,0.007565220226905595,BvsWT
Montipora_capitata_HIv3___RNAseq.g8183.t1,15.306520676023267,5.56177000763033,1.3465059244909208,4.130520264686613,3.619431866580859e-5,0.0019699093066446564,BvsWT
Montipora_capitata_HIv3___RNAseq.g4666.t1,3058.037598044288,-0.5782136080960033,0.09661145685234881,-5.984938297532213,2.164719079387e-9,4.1718749995530443e-7,BvsWT
Montipora_capitata_HIv3___TS.g7435.t1,144.31011687512913,-2.4874469307208966,0.5188193615015794,-4.794437361631355,1.631320248804155e-6,1.4583878969537373e-4,BvsWT
Montipora_capitata_HIv3___RNAseq.g6189.t1,173.09377156886111,-0.7686310523602417,0.2425983904915549,-3.1683270890743955,0.0015331891970710968,0.036156814846073845,BvsWT
Montipora_capitata_HIv3___RNAseq.g23342.t1,4027.8033463587603,-0.35643992859986023,0.06928318781515166,-5.144681413200068,2.679751852094796e-7,2.930526769602458e-5,BvsWT
Montipora_capitata_HIv3___RNAseq.g2540.t1,1393.6981424992218,-0.3112904729536105,0.09355247173677057,-3.327442526900746,8.76470665739509e-4,0.023823789933950675,BvsWT
Montipora_capitata_HIv3___RNAseq.g29572.t1,3647.6745295829032,-0.8700684196777498,0.12438822528003332,-6.994781199900377,2.656732149429977e-12,8.797899478506707e-10,BvsWT
Montipora_capitata_HIv3___RNAseq.g9510.t1,306.3197703063404,-0.9289177179575133,0.2692055223787214,-3.4505893852010256,5.593639019212381e-4,0.01758398962553266,BvsWT
Montipora_capitata_HIv3___RNAseq.g25462.t1,138.15289526233545,-0.8726031384036838,0.2852036868191441,-3.0595787457580332,0.0022164851036097907,0.04772344116856539,BvsWT
