gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g2619.t1,1425.6291825376989,0.46267919988061934,0.15596554597317563,2.966547496074518,0.003011638405229603,0.029326226560762746,30vs27
Montipora_capitata_HIv3___RNAseq.9559_t,284.7798566033066,-0.46965022653897587,0.1573785864702307,-2.9842066641500407,0.002843146676431672,0.02809150788366048,30vs27
Montipora_capitata_HIv3___TS.g40266.t1,969.1526993008174,-0.3844792848317646,0.1142118442599298,-3.366369638132668,7.616457257346157e-4,0.010415698535065571,30vs27
Montipora_capitata_HIv3___TS.g40322.t1,869.4638134455078,-0.43977644532655275,0.10296185985489383,-4.271255841205067,1.9437525946347926e-5,5.456836210386586e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g2894.t1,517.4558806333469,-0.44853806049042616,0.16308342127104863,-2.750359644129276,0.005952988810989427,0.04872510585934486,30vs27
Montipora_capitata_HIv3___RNAseq.g2905.t1,1828.1360743792861,0.3371235116804318,0.1045019223411812,3.226002968440908,0.0012553205505105255,0.015239574084437551,30vs27
Montipora_capitata_HIv3___RNAseq.g2906.t1,1039.487581303223,0.4331088428191354,0.12986004886755562,3.3351969801032766,8.523899616216687e-4,0.011389906443698241,30vs27
Montipora_capitata_HIv3___RNAseq.g2909.t1,1268.0065855034206,-0.40749305886972614,0.11179591718510858,-3.644972635226119,2.674202547307013e-4,0.004616260957243514,30vs27
Montipora_capitata_HIv3___RNAseq.g2920.t1,4194.570075215551,-0.49171544959413,0.1266020907626017,-3.883944148411986,1.02775525881715e-4,0.002166572397588307,30vs27
Montipora_capitata_HIv3___RNAseq.g2931.t1,765.0925667377235,-0.4615611567344245,0.1179727511154588,-3.9124386976675574,9.13687363837839e-5,0.00197117921671321,30vs27
Montipora_capitata_HIv3___RNAseq.g2950.t1,1981.4170984179366,-0.2524591789472003,0.06595882728207253,-3.827526797399841,1.294372959090008e-4,0.002616850432303841,30vs27
Montipora_capitata_HIv3___RNAseq.g3011.t1,4410.04355200232,-0.6426465762506288,0.1348307890701746,-4.766319181861009,1.8762195393862307e-6,7.78853409738578e-5,30vs27
Montipora_capitata_HIv3___RNAseq.g3109.t1,3651.397979000554,0.3139490392136116,0.055352221470840374,5.671841723263093,1.4127046819115012e-8,1.0268780339305262e-6,30vs27
Montipora_capitata_HIv3___RNAseq.g3126.t1,30080.135923571193,0.39368055248467987,0.14226670281927672,2.767200930949932,0.00565398954057772,0.04678629606605598,30vs27
Montipora_capitata_HIv3___RNAseq.g3140.t1,3628.4157697492774,0.9263183385931414,0.2739126252795706,3.381802272340272,7.20119576574903e-4,0.009983778861819066,30vs27
Montipora_capitata_HIv3___RNAseq.g3173.t1,14528.563059807024,0.3550512857577008,0.04365466007723333,8.133181775543507,4.181668594199073e-16,9.15680880414742e-14,30vs27
Montipora_capitata_HIv3___RNAseq.g3184.t1,6324.586846478699,0.43076194294055103,0.07781418379015294,5.535776666400787,3.098521919830733e-8,2.0178404086094716e-6,30vs27
Montipora_capitata_HIv3___RNAseq.g3190.t2,2681.0813483498077,0.2890480505370767,0.07544516328405243,3.831233679603893,1.2750233641848764e-4,0.002591166971437432,30vs27
Montipora_capitata_HIv3___RNAseq.g3214.t1,287.1531173308658,-0.8961948500464135,0.24453193787590924,-3.6649398758750227,2.473966950177437e-4,0.004377672023556398,30vs27
Montipora_capitata_HIv3___RNAseq.g3229.t1,1502.3543110253122,-0.37879205234778773,0.13545941169842754,-2.7963509334522296,0.005168324677602761,0.044036338376578395,30vs27
Montipora_capitata_HIv3___RNAseq.g3231.t1,204.34727034336083,-0.7664179777602399,0.25020845905722644,-3.06311777246887,0.0021904383415745354,0.02308790545589814,30vs27
Montipora_capitata_HIv3___RNAseq.g3252.t1,1017.0757175772994,-0.5086954108840812,0.1658694945381988,-3.0668412675902355,0.0021633370381844174,0.02288486608388564,30vs27
Montipora_capitata_HIv3___RNAseq.g3254.t1,2221.4665927021115,-0.5452228489483733,0.09049846419673908,-6.0246641065983875,1.6946118468942375e-9,1.587497878817821e-7,30vs27
Montipora_capitata_HIv3___RNAseq.g24140.t1,1138.4035465249403,-0.5755569944616097,0.11045412448886796,-5.210823924638657,1.8800381679563098e-7,9.994661394027182e-6,30vs27
Montipora_capitata_HIv3___TS.g7295.t1b,1126.3247963622448,0.6126257424756082,0.09085486251419635,6.742905393532278,1.5525030612726045e-11,2.1082750873932933e-9,30vs27
Montipora_capitata_HIv3___TS.g7295.t1a,15420.269646960216,0.5263816466119289,0.041519115117434884,12.678055520284643,7.824900663801126e-37,5.483064393138725e-34,30vs27
Montipora_capitata_HIv3___RNAseq.g24159.t1,1630.7189508609472,-0.30350157036925135,0.09004842433169769,-3.3704262192449783,7.505200090670894e-4,0.010279600874775037,30vs27
Montipora_capitata_HIv3___RNAseq.g3294.t1,933.4889125335839,0.2822477650784869,0.09622137264798222,2.9333167602073873,0.00335361548406665,0.03199816778315881,30vs27
Montipora_capitata_HIv3___RNAseq.10187_t,273.7934784366472,0.884815062183922,0.19302001332235763,4.5840586525409455,4.560362258465457e-6,1.6270555202402826e-4,30vs27
Montipora_capitata_HIv3___RNAseq.10214_t,899.2279074179175,-0.47831989765336064,0.12817236118377856,-3.7318489979873806,1.9007943647834284e-4,0.003542352732157032,30vs27
Montipora_capitata_HIv3___RNAseq.g3328.t1,5511.153643834707,-0.2979469359079244,0.07818674310595275,-3.8107091313954506,1.3856873122707232e-4,0.002724407445158084,30vs27
Montipora_capitata_HIv3___RNAseq.g3351.t1,4874.3648998795215,0.9858677650315745,0.06401247562820324,15.401181650240867,1.6070558639627564e-53,2.165569586530736e-50,30vs27
Montipora_capitata_HIv3___RNAseq.g3361.t1,3685.3325368275428,-0.3893966182676576,0.08454648714213672,-4.605710200744556,4.110605209936657e-6,1.5033315671747466e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g3369.t1,1273.640001559602,0.35033808802824296,0.08275754640132754,4.233306849496242,2.302799646777099e-5,6.293361031550893e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g3370.t1,1146.684970131246,0.30574909248859716,0.0836809889505786,3.653746165322812,2.584417742057574e-4,0.004509345618064201,30vs27
Montipora_capitata_HIv3___RNAseq.g3375.t1,47504.233171784865,0.15297682739951382,0.0453404749614519,3.3739573202436333,7.409585497017473e-4,0.010180479900921734,30vs27
Montipora_capitata_HIv3___TS.g40942.t1,3816.987303683269,-0.19753889831462482,0.06368797311054103,-3.101667217007571,0.0019243415399709902,0.020990420359409595,30vs27
Montipora_capitata_HIv3___RNAseq.g3386.t1,7505.25625433572,0.1835238799466223,0.0641102276198351,2.8626302972264246,0.0042014047393846956,0.03774369652540569,30vs27
Montipora_capitata_HIv3___RNAseq.g3390.t1,8059.654242232572,0.270591484790703,0.07717384327991281,3.5062590288429227,4.544527239790796e-4,0.007038994534629104,30vs27
Montipora_capitata_HIv3___RNAseq.g3414.t1,8326.51143016489,0.26454679704218875,0.0653297661646281,4.0494067646827725,5.134762932172089e-5,0.0012288357519916757,30vs27
Montipora_capitata_HIv3___RNAseq.g3415.t1,6468.590022807718,0.27735627932913487,0.06697087593228035,4.141446195352024,3.451228374607792e-5,8.787589922438852e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g3426.t1,592.2911678045297,0.9559269492942489,0.16267356625240792,5.876350849842509,4.194089390087751e-9,3.584002826124743e-7,30vs27
Montipora_capitata_HIv3___RNAseq.g3428.t1,10391.282460591367,0.5012120328958646,0.1323627892674588,3.7866536030990607,1.5268972316817689e-4,0.0029412835998309035,30vs27
Montipora_capitata_HIv3___RNAseq.g3429.t1,26838.521477796694,0.4716071888767083,0.051447045692566244,9.166846852488023,4.870570257760025e-20,1.551320905008002e-17,30vs27
Montipora_capitata_HIv3___RNAseq.g3447.t1,464.00256512597167,-0.4980811931832842,0.1321863508774855,-3.7680228698114346,1.6454563081011575e-4,0.0031463235481364368,30vs27
Montipora_capitata_HIv3___RNAseq.g3448.t1,3113.9436400290724,0.9340166749790662,0.09489166926086154,9.842978654020845,7.350182298413544e-23,2.5752098700721693e-20,30vs27
Montipora_capitata_HIv3___RNAseq.g3456.t1,2503.415274058529,0.3852019045813486,0.06014586924155647,6.404461510636907,1.509010145055514e-10,1.73913419217648e-8,30vs27
Montipora_capitata_HIv3___RNAseq.g3464.t1,891.0942926521336,-0.9246575038896034,0.19563492324761722,-4.726443972987658,2.284857961249569e-6,9.096850401174988e-5,30vs27
Montipora_capitata_HIv3___TS.g41028.t3,2029.2758778989808,-0.5794167870024918,0.09944816744008907,-5.826319397504755,5.6663124098437334e-9,4.6602094270254704e-7,30vs27
Montipora_capitata_HIv3___RNAseq.g3486.t1,2541.1687127483015,-0.26592487752935107,0.07829899726425747,-3.3962743690300425,6.830984962759669e-4,0.00957321556620991,30vs27
Montipora_capitata_HIv3___RNAseq.g3491.t1,1571.0359811402245,0.31730955912784725,0.08073422476364739,3.9302979629368267,8.484065797152962e-5,0.00185779830793157,30vs27
Montipora_capitata_HIv3___RNAseq.10384_t,28726.13385303128,0.7765424688339522,0.14769062681762024,5.2578994724755725,1.457101293085635e-7,8.05220834456598e-6,30vs27
Montipora_capitata_HIv3___TS.g41058.t2,2240.6024356540906,-0.43256001443034253,0.133274660245346,-3.245628341006764,0.0011719172673846363,0.014518844901021259,30vs27
Montipora_capitata_HIv3___RNAseq.g24172.t1,2989.740508512109,0.3780862367844105,0.12148294621114501,3.112257716628578,0.0018566234185417683,0.020404221484325406,30vs27
Montipora_capitata_HIv3___RNAseq.g24189.t1,7191.531649417281,0.546818765385086,0.07475927933732779,7.3143932128844895,2.5854701979884925e-13,4.2728553706002274e-11,30vs27
Montipora_capitata_HIv3___RNAseq.g24195.t1,806.4382439441135,-0.40748653040842064,0.12212127682624176,-3.336736570386552,8.476825222841228e-4,0.011344310485388285,30vs27
Montipora_capitata_HIv3___RNAseq.10476_t,770.8215016893583,0.6958177196606752,0.08943636612423854,7.780031208939051,7.25066594918144e-15,1.411301845530672e-12,30vs27
Montipora_capitata_HIv3___RNAseq.g24197.t1,348.0634644338662,-0.45927052505226074,0.13757719718551775,-3.3382750517366,8.430025686606562e-4,0.011290305044187597,30vs27
Montipora_capitata_HIv3___RNAseq.10478_t,889.6273118857364,0.712586313519691,0.08563816363460643,8.320896703951911,8.73003074101316e-17,2.0666578178522775e-14,30vs27
Montipora_capitata_HIv3___TS.g7358.t3,462.87829572171427,-0.457129805747567,0.15680132841283018,-2.915343960250292,0.0035529672707520364,0.03335524150537737,30vs27
Montipora_capitata_HIv3___RNAseq.g24214.t1,758.1109028593305,-0.433047387922867,0.11858843842738387,-3.6516830280047756,2.60527322824545e-4,0.004526093690493104,30vs27
Montipora_capitata_HIv3___RNAseq.g24215.t2,10356.296890449954,0.13065791093759996,0.044659087286068905,2.9256735611423434,0.0034371139011478077,0.032476462416562726,30vs27
Montipora_capitata_HIv3___RNAseq.g24263.t1,757.9087734149406,0.48073119986327095,0.16679238277782757,2.8822131554030213,0.003948924977781289,0.036009690393124766,30vs27
Montipora_capitata_HIv3___TS.g7426.t1,3306.7656998551474,0.37659884973378643,0.09020839703042825,4.17476490139555,2.982939405872312e-5,7.764507059743115e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g24276.t1,279.89699377375933,0.5871255427504357,0.18921934705377244,3.1028832510641005,0.0019164522713467445,0.020917389962275556,30vs27
Montipora_capitata_HIv3___RNAseq.g24285.t1,4488.849977455446,0.17427218762418667,0.06356587701086613,2.741599672956547,0.0061140807593682575,0.049747546095036295,30vs27
Montipora_capitata_HIv3___RNAseq.g24286.t1,2819.461402340142,-0.25430690582955817,0.09207536397335014,-2.761942987302918,0.005745851088387062,0.047412067530082216,30vs27
Montipora_capitata_HIv3___RNAseq.g24313.t1,463.8072581552387,0.589305080634711,0.1535120312669718,3.8388201613322037,1.2362693596165662e-4,0.002544884446740659,30vs27
Montipora_capitata_HIv3___RNAseq.g24314.t1,772.9317707752681,0.5381526990723386,0.1203789678277868,4.470487733722852,7.804141998081217e-6,2.513105873573286e-4,30vs27
Montipora_capitata_HIv3___TS.g7477.t2,6343.473214043179,0.19360359977767416,0.048068758563168876,4.02763885660273,5.63397943966004e-5,0.0013283452466213267,30vs27
Montipora_capitata_HIv3___RNAseq.g24327.t1,1421.6607970426444,-0.3314553304346549,0.10323471675249092,-3.2106963709633787,0.0013241376271127233,0.01578019450896148,30vs27
Montipora_capitata_HIv3___TS.g7490.t4,4612.612514580439,0.436132201491082,0.11414995295831745,3.8206954115026077,1.330759181842261e-4,0.0026705510274157864,30vs27
Montipora_capitata_HIv3___TS.g7541.t1,1646.4608311880936,0.7956015501382462,0.20836581816886124,3.8182920650328773,1.3437877983737403e-4,0.0026842046353376487,30vs27
Montipora_capitata_HIv3___TS.g7542.t1b,3654.3604527328625,0.7927088033342946,0.2005891962673768,3.951901787759535,7.753256199648948e-5,0.0017192600266512693,30vs27
Montipora_capitata_HIv3___RNAseq.g24407.t1,13512.556311957318,0.4175982405390461,0.06465450160386005,6.458919799547482,1.0545297676509923e-10,1.2398156019939652e-8,30vs27
Montipora_capitata_HIv3___RNAseq.g24416.t1,512.0219067449872,1.0583594884233694,0.326825872828097,3.2382977493952643,0.0012024524409506654,0.01478105324512997,30vs27
Montipora_capitata_HIv3___RNAseq.g24433.t1,11144.873240339222,-0.28458071820793157,0.08636787020166439,-3.294983626937317,9.842741450109673e-4,0.012762779032051906,30vs27
Montipora_capitata_HIv3___RNAseq.g24435.t1,18717.023811125528,0.11802895526179767,0.042465218235059304,2.7794265558337083,0.005445496599102735,0.04559036404568161,30vs27
Montipora_capitata_HIv3___TS.g7597.t2,967.7529529462063,-0.36470698420532266,0.1157928203263812,-3.1496511025237637,0.0016346555168801082,0.018379907153212926,30vs27
Montipora_capitata_HIv3___RNAseq.g24533.t1,153.34313402568125,-0.6966685962046861,0.2504465388077094,-2.7817058264062577,0.005407402984234927,0.04540678166749578,30vs27
Montipora_capitata_HIv3___RNAseq.g24471.t1,794.7775886486571,0.7951916429031164,0.15740737901195198,5.051806642703435,4.3765062382731925e-7,2.147552837032767e-5,30vs27
Montipora_capitata_HIv3___RNAseq.g24472.t1,14181.72494376305,0.6773374346392007,0.08420934493557103,8.043494877646118,8.731185868624648e-16,1.8428061933321277e-13,30vs27
Montipora_capitata_HIv3___RNAseq.g24504.t1,596.4539951906828,0.8234720786702187,0.2829323364762933,2.9104912111706143,0.0036086111566794284,0.03372194904225305,30vs27
Montipora_capitata_HIv3___RNAseq.g24505.t1,325.33135163863193,1.8899366114553697,0.31385775393382476,6.021634284217343,1.7266468406628918e-9,1.600391500250399e-7,30vs27
Montipora_capitata_HIv3___RNAseq.g24508.t1,587.1859280438056,0.9169113682751393,0.23474784893145323,3.905941513197333,9.38592135637833e-5,0.0020149824794244557,30vs27
Montipora_capitata_HIv3___RNAseq.g24524.t1,1307.3682951461235,0.43648448866548206,0.15662397199608577,2.7868306690395412,0.005322628356513055,0.044914163559439155,30vs27
Montipora_capitata_HIv3___TS.g7683.t1,5314.391824319658,0.3868729224055367,0.07599504088495859,5.0907653696928135,3.5662108972181644e-7,1.77985420220706e-5,30vs27
Montipora_capitata_HIv3___RNAseq.g24527.t1,2719.1970932355885,-0.3780925636891641,0.10724138888277303,-3.5256216618237017,4.2249006798650155e-4,0.006625945399272636,30vs27
Montipora_capitata_HIv3___TS.g7686.t1,472.7525135854378,-0.4924293279787847,0.1649846373164792,-2.9846980663671725,0.002838583615119773,0.02806225043434999,30vs27
Montipora_capitata_HIv3___RNAseq.g24567.t1,43166.656632239734,0.7606232878678666,0.18795604059145576,4.0468148056021755,5.191928510901309e-5,0.001240821332250602,30vs27
Montipora_capitata_HIv3___RNAseq.g24568.t1,618.28151574265,1.4919092055821384,0.5084416136390293,2.9342783233343424,0.0033432427032099817,0.0319165807492275,30vs27
Montipora_capitata_HIv3___RNAseq.g24569.t1,3326.4822554552134,1.9814786560529614,0.519631419935327,3.813238730443927,1.3715750961572825e-4,0.0027118795185647037,30vs27
Montipora_capitata_HIv3___RNAseq.g24570.t1,4546.900092648417,0.8392132410914207,0.20400134386891702,4.113763297709769,3.8926058476487934e-5,9.727627566207071e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g24572.t1,2206.749850084842,0.8253170161124014,0.2316320570630403,3.5630517924718235,3.665683209984658e-4,0.0059294033677295705,30vs27
Montipora_capitata_HIv3___RNAseq.g24595.t1,3863.3421761913296,-0.36881704360957135,0.07057702589190123,-5.225737964284116,1.7346187065371205e-7,9.378719290468295e-6,30vs27
Montipora_capitata_HIv3___TS.g7779.t1,847.0572048967222,-0.6816964451039691,0.183234065210623,-3.7203586806873274,0.00019894003749155558,0.0036745288262680226,30vs27
Montipora_capitata_HIv3___RNAseq.g24626.t1,15969.015856949301,1.0826996840581533,0.22416569582035029,4.82990798434139,1.3659615962035564e-6,6.01229026188289e-5,30vs27
Montipora_capitata_HIv3___RNAseq.g24644.t1,3164.3446352621945,0.4775935019692254,0.15070595221808147,3.1690420646300423,0.0015294225839537028,0.01749995089856366,30vs27
Montipora_capitata_HIv3___RNAseq.g24702.t1,990.4901805739705,0.3525592616843167,0.1012709608405933,3.481346071548256,4.989004420215844e-4,0.0075997721246383616,30vs27
Montipora_capitata_HIv3___RNAseq.g24800.t1,930.7740219242563,-0.45053578632186503,0.13017539027316707,-3.460990478894946,5.381918461890551e-4,0.008003433583650141,30vs27
Montipora_capitata_HIv3___TS.g7885.t3,4177.8969866727975,0.1870119727696735,0.062227353543389166,3.005301722164288,0.0026531751640258175,0.02675781377282917,30vs27
Montipora_capitata_HIv3___TS.g7922.t2,10140.787699559627,0.20192422946653896,0.04538199835123868,4.449434507130459,8.60966784852994e-6,2.7175524571269817e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g24766.t1,160.39692148575142,0.677964369323045,0.2333187047934572,2.9057437547632774,0.003663813547447775,0.03412157667421059,30vs27
Montipora_capitata_HIv3___RNAseq.g24770.t1a,146.94534865811204,0.6485640870439381,0.2262224855359704,2.8669302501356055,0.0041447434901755046,0.037368819588725934,30vs27
Montipora_capitata_HIv3___RNAseq.g24771.t1,980.2477921388764,-0.25316447080333637,0.08841045097126421,-2.8635129447040337,0.004189716943438672,0.03767734158889048,30vs27
Montipora_capitata_HIv3___RNAseq.g24959.t1,1270.8835473994955,-0.5998589288081163,0.12137997452884308,-4.9419925414926995,7.732817480872126e-7,3.56482885868205e-5,30vs27
Montipora_capitata_HIv3___TS.g8149.t2,2118.209269096114,0.41818982863961984,0.10885366242299721,3.8417616764658353,1.2215441405737492e-4,0.002524655697463939,30vs27
Montipora_capitata_HIv3___RNAseq.g24968.t1,76.86257249086614,1.9513953731583364,0.5666661857147244,3.4436418165609823,5.739355043089882e-4,0.008420604827876762,30vs27
Montipora_capitata_HIv3___RNAseq.g24972.t1,1224.9431515117126,-0.7641839202727908,0.24708851806077622,-3.0927536668653497,0.0019830866971132675,0.021431038099956952,30vs27
Montipora_capitata_HIv3___RNAseq.g24975.t1,965.3580254278014,-0.3433762411327634,0.11467525700771632,-2.994335919470912,0.0027504294553869373,0.027487240304471458,30vs27
Montipora_capitata_HIv3___RNAseq.g24828.t1,5156.300668302559,0.16796667788283812,0.053539645832633535,3.1372392415128547,0.0017054690201836354,0.01901744512767468,30vs27
Montipora_capitata_HIv3___RNAseq.g24833.t1,1263.2269202360826,-0.347595471247591,0.08620879224892876,-4.0320188020255,5.5299761676105014e-5,0.0013073430837274057,30vs27
Montipora_capitata_HIv3___RNAseq.g24846.t1,2935.464345726381,-0.4474242089474052,0.140150103322769,-3.192464353144119,0.0014106435513066855,0.016518485114833233,30vs27
Montipora_capitata_HIv3___TS.g8021.t1,612.1666509647422,0.7050776419373798,0.15680672486666994,4.496475789140391,6.908904238435e-6,2.258025829270603e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g24890.t1,45679.033384104325,0.12278259739701115,0.04098392374818708,2.9958721900667804,0.0027366110925347346,0.027378614002868923,30vs27
Montipora_capitata_HIv3___TS.g8082.t1,8261.3532248706,0.22057682749928792,0.06620985985377616,3.331480054276353,8.638549035103716e-4,0.011525521858107152,30vs27
Montipora_capitata_HIv3___RNAseq.g24915.t1,40269.181427932985,0.26357099128400086,0.05849886811908011,4.505574206110733,6.619370144664299e-6,2.1837688548819058e-4,30vs27
Montipora_capitata_HIv3___RNAseq.11339_t,1479.5808299172068,-0.2683297678669967,0.07718066604128287,-3.4766448856954772,5.07729816460031e-4,0.007694127097531854,30vs27
Montipora_capitata_HIv3___RNAseq.g25000.t1,2999.9373743415354,0.4178676949393431,0.11833521284260394,3.5312202082666913,4.136472223239316e-4,0.006528173009613184,30vs27
Montipora_capitata_HIv3___RNAseq.g25035.t2,19886.91997541431,-0.4151250707756852,0.1027885227290562,-4.038632521939514,5.376371588091658e-5,0.001279664096198229,30vs27
Montipora_capitata_HIv3___RNAseq.g25143.t1,9885.06769292348,0.2867212961629521,0.07008060983165759,4.091307094097677,4.2894866949962265e-5,0.0010598480666141592,30vs27
Montipora_capitata_HIv3___RNAseq.g25170.t1,560.3681977246823,-0.4313605006534729,0.13217722441902938,-3.2635009741615555,0.0011004480591343538,0.013949094862457028,30vs27
Montipora_capitata_HIv3___RNAseq.g25256.t1,2651.575497376126,-0.4066187665533547,0.06872277247166945,-5.916798055855224,3.282693297601076e-9,2.8753110593687823e-7,30vs27
Montipora_capitata_HIv3___RNAseq.g25285.t1,278.14724365219683,-0.6056330399114248,0.18597087619426783,-3.256601529794224,0.0011275459750563475,0.014149248131115398,30vs27
Montipora_capitata_HIv3___RNAseq.g25292.t1,2707.3981209922777,0.20674224017878778,0.0691923788075912,2.9879336964796734,0.0028087047972382402,0.02782154013743179,30vs27
Montipora_capitata_HIv3___TS.g8684.t2,3864.804997048269,-0.45466216120330494,0.0685041191792335,-6.637004703523467,3.20121437256111e-11,4.063686476704749e-9,30vs27
Montipora_capitata_HIv3___RNAseq.g25456.t1,248.15348351001063,-0.5255716430963311,0.14438549523484198,-3.6400584576829726,2.7257615076513704e-4,0.004684525225604237,30vs27
Montipora_capitata_HIv3___RNAseq.g25462.t1,335.1103307889428,0.7288737062104785,0.18302676570661106,3.9823339684582053,6.824179562648895e-5,0.001558617699849848,30vs27
Montipora_capitata_HIv3___TS.g8650.t2,857.7673649725458,0.4062947999500303,0.12860010164446575,3.159366087231355,0.0015811274357617124,0.017927631339594612,30vs27
Montipora_capitata_HIv3___RNAseq.g25473.t1,1795.8438351465816,0.2882100532345889,0.09895037472321565,2.912672681036036,0.003583500066350711,0.03354291383200884,30vs27
Montipora_capitata_HIv3___RNAseq.g25526.t2,898.3992618687475,-0.549264140338864,0.12213060091389008,-4.497350674022561,6.880545292102759e-6,2.254028694095054e-4,30vs27
Montipora_capitata_HIv3___TS.g8942.t2,2747.5840266406094,0.2306815665029271,0.07077007764548478,3.259591824365405,0.0011157265729027234,0.014071488915845864,30vs27
Montipora_capitata_HIv3___RNAseq.g25752.t1,912.2853262839382,-0.5925005192442112,0.09570798269230049,-6.1907116060432505,5.989320328339296e-10,6.135725936365368e-8,30vs27
Montipora_capitata_HIv3___RNAseq.g25585.t1,3773.343280927793,0.38302769770567885,0.09317315629114704,4.110923284693669,3.94080128821872e-5,9.834039453990816e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g25588.t1,572.069211445583,-0.6272536767600121,0.13352649169552536,-4.697597224304458,2.63239889587598e-6,1.0247636412878984e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g25611.t1,12226.16133203269,-0.5813006247541974,0.07059499359921545,-8.234303809904413,1.806048239093446e-16,4.162941191110393e-14,30vs27
Montipora_capitata_HIv3___RNAseq.g25612.t1,2079.918696822344,-0.39824937821029055,0.10203861536210357,-3.902928090478554,9.503594462105243e-5,0.0020327712794524985,30vs27
Montipora_capitata_HIv3___RNAseq.g25619.t1,223.67253522952404,-0.6395281412555306,0.20985776411169985,-3.04743617164973,0.0023080253714301557,0.024052342924874164,30vs27
Montipora_capitata_HIv3___RNAseq.g25624.t1,574.417016708026,-0.39043786591538593,0.1334677320277273,-2.9253352850430865,0.003440852769710703,0.03247675582962936,30vs27
Montipora_capitata_HIv3___RNAseq.g25676.t1,1480.812083764505,-0.2657362078519919,0.09426352220670388,-2.819077853565429,0.004816183514339434,0.04180867334202091,30vs27
Montipora_capitata_HIv3___RNAseq.g25683.t1,1193.0038045789756,-0.31122024286720257,0.09690287992622597,-3.2116717594372894,0.0013196505868838422,0.015754870418947856,30vs27
Montipora_capitata_HIv3___RNAseq.g25795.t1,842.8531135833152,-0.3153968886782864,0.11045928307511917,-2.855322612077764,0.004299313228595191,0.03830893648958828,30vs27
Montipora_capitata_HIv3___RNAseq.g25774.t1,11052.176233754572,0.4031834101554742,0.08233747866022245,4.896717955370835,9.74505505991929e-7,4.388531479168795e-5,30vs27
Montipora_capitata_HIv3___TS.g8995.t1,2836.6362269120095,0.4166557286059027,0.12799542416889437,3.2552392502415644,0.0011329687914695583,0.0141868100707389,30vs27
Montipora_capitata_HIv3___TS.g8997.t1a,2195.55101305902,0.4038465077626992,0.12789197125669366,3.1577158737520246,0.0015901045550876381,0.017994477775210106,30vs27
Montipora_capitata_HIv3___RNAseq.g25815.t1b,2340.315645549865,-0.22632243523381596,0.06988386741187881,-3.238550521251573,0.0012013874135143022,0.014779427464847996,30vs27
Montipora_capitata_HIv3___RNAseq.g26174.t1b,1770.046546142119,-0.23681688530495343,0.085471659105072,-2.7707065451231006,0.005593481232970861,0.046395172461734635,30vs27
Montipora_capitata_HIv3___RNAseq.g26032.t2,3464.3982154857204,0.5330849612924125,0.060286696672584864,8.842497444960037,9.36024409018959e-19,2.644721870515181e-16,30vs27
Montipora_capitata_HIv3___RNAseq.g26033.t1,10374.657648733584,0.2646591271512054,0.07430754172042862,3.5616724900811154,3.6849988627361585e-4,0.005944181406759855,30vs27
Montipora_capitata_HIv3___TS.g9280.t2,1069.855154497599,-0.6801132491501691,0.13021156957782393,-5.223139935685084,1.759143472157839e-7,9.482053952388008e-6,30vs27
Montipora_capitata_HIv3___RNAseq.g26182.t1,4294.35799047549,0.4989854216041059,0.1309818760779053,3.809576076825467,1.392052689876602e-4,0.0027277381455546213,30vs27
Montipora_capitata_HIv3___TS.g9439.t1,1712.597034370191,0.3440278084547597,0.11571911716602207,2.972955695481011,0.0029494702208969115,0.028913720945535588,30vs27
Montipora_capitata_HIv3___TS.g9440.t1b,3337.2475598686187,0.28272915666533727,0.08866447225443834,3.188753617728599,0.001428876064261036,0.01666809945699339,30vs27
Montipora_capitata_HIv3___TS.g9451.t2c,5580.739301242842,-0.3370931292154094,0.08589899424619289,-3.924296578482345,8.698352321097582e-5,0.0018928911299501544,30vs27
Montipora_capitata_HIv3___TS.g9451.t2a,1106.5554412486185,0.3305625713062016,0.09388154034418002,3.521060371339488,4.2982474550438043e-4,0.006722919546201551,30vs27
Montipora_capitata_HIv3___RNAseq.g26227.t1,941.3729689927388,0.2813194991615747,0.0883678000910599,3.1835068754872804,0.001455026577249325,0.016891421855701576,30vs27
Montipora_capitata_HIv3___TS.g9462.t2,1534.2315058422273,-0.2945781588916123,0.09215271221756097,-3.196630373679619,0.0013904297535870691,0.01632618766925501,30vs27
Montipora_capitata_HIv3___RNAseq.g26407.t1b,2564.1782566952506,0.38003996494426845,0.09183298422061593,4.1383819568715685,3.497637459235533e-5,8.87559861928593e-4,30vs27
Montipora_capitata_HIv3___RNAseq.g26429.t1,775.0589984958315,-0.5844705815870989,0.18031249342930247,-3.2414314198159544,0.001189310463079705,0.01467207091002132,30vs27
