Measurement Name :,20230627_SDR710_Run03_Plate06_PR,,Generated On :,"27/06/2023, 18:02:42",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
27.06.23 16:38:40,1.55,180,171.28,177.97,173.11,167.32,163.1,177.61,184.62,166.57,178.23,167.03,181.33,167.13,169.54,169.33,172.47,166.58,170.91,178.47,179.16,167.31,176.82,174.86,171.32,,36,965,33,32.8,
27.06.23 16:38:55,1.8,177.24,170.55,178.69,175.29,168.3,163.1,172.16,182.85,166.32,178.98,166.06,176.59,165.46,171.27,168.09,172.72,166.82,169.87,176.97,179.42,168.02,177.88,173.38,170.33,,36,965,33,32.8,
27.06.23 16:39:10,2.05,176.99,168.61,179.17,175.77,170.27,165.26,182.1,183.11,167.79,179.72,167.76,172.89,166.89,174.25,170.07,173.48,167.31,171.17,179.48,178.91,168.74,176.55,172.15,171.57,,36,965,33,32.78,
27.06.23 16:39:25,2.3,175.24,168.85,178.45,181.39,169.78,168.16,184.36,185.12,167.55,180.47,167.76,174.12,165.22,172.51,172.8,173.23,165.84,173,179.73,180.18,168.26,178.41,172.64,171.82,,36,965,33,32.81,
27.06.23 16:39:40,2.55,174.49,170.55,178.21,177.48,171.01,164.78,180.6,184.87,168.28,181.71,173.16,171.9,165.22,174,173.05,174.74,167.55,172.74,179.48,180.94,170.65,178.68,172.4,170.82,,36,965,33,32.83,
27.06.23 16:39:55,2.8,173.5,177.63,179.17,176.26,171.75,167.19,188.67,184.62,168.53,180.96,174.89,183.08,166.18,176.99,170.07,173.73,167.55,173,182.75,181.95,170.65,179.74,173.38,170.82,,36,965,33,32.85,
27.06.23 16:40:10,3.05,174.25,173.22,180.14,176.26,172,166.23,183.61,186.64,169.02,183.71,175.14,182.58,168.33,174,169.08,171.46,168.05,173.78,182.24,182.72,169.93,178.14,173.63,172.07,,36,965,33,32.85,
27.06.23 16:40:25,3.3,173.5,171.28,179.66,182.13,172.25,164.78,181.1,188.41,169.02,184.71,172.18,177.34,169.78,172.51,169.82,170.21,167.55,173.78,182.5,181.45,172.81,178.14,174.86,171.57,,36,965,33,32.88,
27.06.23 16:40:40,3.55,173.25,169.34,179.9,183.12,173.98,164.06,175.62,188.67,170.25,183.21,175.89,175.36,165.7,172.51,172.55,170.96,168.29,173.78,181.74,181.7,171.85,178.14,173.87,170.82,,36,965,33,32.89,
27.06.23 16:40:55,3.8,172.76,173.22,179.42,178.94,176.22,162.62,176.12,188.41,169.75,184.71,172.67,169.7,164.03,172.26,174.04,171.46,168.05,174.05,181.99,182.72,169.45,177.61,174.61,171.82,,36,965,33,32.91,
27.06.23 16:41:10,4.05,173.75,173.71,178.93,176.75,183.51,164.06,174.38,187.9,170.98,185.97,173.41,169.21,162.84,176.24,171.56,170.21,168.54,174.31,183.51,183.23,169.45,176.82,178.58,172.56,,36,965,33,32.92,
27.06.23 16:41:25,4.3,174,171.03,179.9,176.02,173.73,163.82,172.9,186.89,171.72,185.97,173.9,168.23,161.18,178.24,171.31,171.21,168.54,175.62,183.76,183.23,167.78,176.02,176.1,172.07,,36,965,33,32.95,
27.06.23 16:41:40,4.55,174.99,171.28,180.14,174.8,178.97,163.82,172.66,189.17,171.72,185.71,171.69,167.02,163.31,178.99,173.3,171.72,169.27,175.62,185.03,183.48,169.22,176.02,175.6,172.81,,36,965,33,32.96,
27.06.23 16:41:55,4.8,177.99,177.63,178.69,178.21,178.97,162.15,175.87,189.43,176.68,187.48,172.18,167.99,164.98,178.49,170.81,171.72,170.26,176.94,184.27,183.99,168.5,175.49,177.34,175.56,,36,965,33,32.98,
27.06.23 16:42:10,5.05,179.25,177.63,180.14,172.62,181.49,162.62,177.61,189.68,180.94,187.22,172.67,164.35,162.36,178.49,170.56,168.71,168.78,176.41,185.03,183.74,167.78,173.9,176.84,175.06,,36,965,33,32.99,
27.06.23 16:42:25,5.3,181.01,167.89,182.33,172.14,178.97,163.1,175.87,187.65,178.68,186.47,174.89,172.89,162.84,174.99,175.79,168.71,169.77,177.2,186.55,183.23,167.31,173.9,173.87,172.32,,36,965,33,33.02,
27.06.23 16:42:40,5.55,176.74,170.31,180.14,176.75,182.24,165.02,177.36,189.68,176.19,187.73,173.66,171.66,162.36,175.74,175.79,168.71,168.54,177.2,186.55,183.48,166.83,174.17,174.12,172.07,,36,965,33,33.03,
27.06.23 16:42:55,5.8,175.99,171.28,181.6,175.53,181.49,170.1,177.61,189.68,173.21,186.47,172.92,186.1,161.41,175.24,173.55,167.96,168.78,176.94,186.55,184.76,166.36,172.85,173.13,175.06,,36,965,33,33.06,
27.06.23 16:43:10,6.05,177.99,173.71,180.63,171.66,178.97,167.19,172.16,187.14,175.44,188.99,174.4,179.33,164.98,175.74,173.3,171.72,170.26,177.73,187.57,184.51,167.07,174.7,173.87,173.81,,36,965,33,33.08,
27.06.23 16:43:25,6.3,178.24,172.49,180.63,172.38,176.47,167.67,172.41,187.9,175.44,189.24,173.16,173.38,162.12,174,175.54,170.96,173.22,176.94,187.83,184.25,167.31,172.85,173.13,172.81,,36,965,33,33.1,
27.06.23 16:43:40,6.55,176.74,172.25,177.73,170.94,176.22,165.5,175.37,191.21,177.43,188.23,170.46,167.5,163.79,174.49,172.55,170.21,171.98,176.94,186.81,185.27,165.41,173.9,172.64,172.32,,36,965,33,33.11,
27.06.23 16:43:55,6.8,183.03,174.2,178.69,172.38,172.49,165.02,172.66,188.16,177.68,188.99,171.19,172.4,163.31,174.49,172.8,171.72,168.29,175.62,187.83,185.79,166.59,174.43,173.38,173.56,,36,965,33,33.13,
27.06.23 16:44:11,7.07,181.51,164.05,177,170.7,176.22,162.15,178.6,190.7,180.94,188.48,172.42,164.35,161.41,173.5,174.79,166.21,168.54,175.1,186.81,184.51,168.5,174.17,173.13,170.58,,36,965,33,33.17,
27.06.23 16:44:26,7.32,182.77,168.37,173.65,170.7,175.47,162.15,181.6,189.94,177.93,190.26,164.6,171.66,162.6,178.99,173.05,166.46,168.29,176.67,188.85,185.02,170.89,173.9,173.13,175.56,,36,965,33,33.2,
27.06.23 16:44:41,7.57,179.5,164.77,174.6,170.46,173.24,162.62,180.35,190.96,179.43,190.76,166.54,175.6,162.6,176.74,169.57,163.73,169.03,177.2,187.83,186.3,169.69,174.96,173.38,170.33,,36,965,33,33.23,
27.06.23 16:44:56,7.82,177.99,165.72,178.69,170.46,172.74,160.48,179.85,189.43,179.68,189.75,163.63,172.64,162.6,174.25,170.07,164.72,168.78,176.67,187.83,184.51,170.65,174.96,172.89,174.06,,36,965,33,33.24,
27.06.23 16:45:11,8.07,176.74,169.58,186.23,174.08,172,166.47,180.85,190.96,174.69,189.75,162.9,165.07,165.46,171.27,167.85,169.46,168.78,176.15,186.55,186.3,173.53,174.17,173.38,174.81,,36,965,33,33.28,
27.06.23 16:45:26,8.32,177.24,172,179.66,180.17,173.24,161.91,177.61,190.45,170.74,190.51,162.42,164.59,163.07,172.51,169.57,163.24,168.78,175.62,188.85,183.99,171.37,175.49,172.15,171.57,,36,965,33,33.28,
27.06.23 16:45:41,8.57,176.49,161.18,176.04,172.14,176.47,161.43,191.21,190.45,174.2,191.52,163.15,165.8,161.89,171.52,171.56,166.46,164.87,176.67,188.34,185.53,175.95,180.54,172.4,168.84,,36,965,33,33.31,
27.06.23 16:45:56,8.82,174.49,164.77,177,171.18,172.25,162.86,181.85,192.24,170.74,189.75,163.15,163.14,164.27,174.49,171.8,163.48,165.6,177.46,189.62,187.07,173.78,180.54,171.9,170.08,,36,965,33,33.34,
27.06.23 16:46:11,9.07,175.74,165.01,184.76,174.8,173.98,160.95,175.13,191.98,173.21,189.5,164.6,174.12,160.7,176.74,171.56,166.96,165.35,177.2,189.36,185.27,174.5,179.74,172.4,171.82,,36,965,33,33.35,
27.06.23 16:46:26,9.32,178.49,164.77,177,173.11,173.24,160.48,174.88,192.24,169.51,190,168.99,164.83,161.65,177.99,169.82,164.97,167.31,177.2,189.62,185.27,171.37,178.14,172.4,175.56,,36,965,33,33.38,
27.06.23 16:46:41,9.57,179.75,165.72,176.76,172.38,174.48,162.62,173.89,189.68,167.79,190.26,171.44,165.07,161.65,178.24,169.57,165.47,165.35,177.2,189.87,186.04,170.65,173.9,173.38,170.58,,36,965,33,33.41,
27.06.23 16:46:56,9.82,178.49,161.9,177.73,171.66,172,162.39,172.41,193.26,168.04,191.78,170.46,166.29,163.55,179.25,171.31,166.21,164.87,177.46,190.13,185.02,171.61,174.17,172.64,172.56,,36,965,33,33.44,
27.06.23 16:47:11,10.07,178.49,156.69,181.11,169.74,174.23,165.74,171.92,190.7,174.45,190.76,169.23,161.93,162.36,180.25,170.81,161.51,165.11,176.94,188.59,186.3,169.69,176.02,175.85,173.81,,36,965,33,33.46,
27.06.23 16:47:26,10.32,170.03,161.42,177,167.1,171.26,168.88,170.2,191.98,175.19,192.03,167.28,161.21,161.65,181.26,168.34,161.02,165.11,177.2,189.36,186.04,168.26,173.9,173.63,171.82,,36,965,33,33.48,
27.06.23 16:47:41,10.57,171.76,157.87,174.6,169.02,179.48,170.1,170.69,188.92,178.93,191.52,166.54,160.97,161.65,180,172.55,160.28,164.14,179.31,189.62,186.3,165.64,172.85,172.89,170.58,,36,965,33,33.5,
27.06.23 16:47:56,10.82,169.05,166.45,176.04,169.02,179.48,169.61,175.87,190.7,174.45,190.51,165.57,160.49,161.41,180.25,174.79,164.72,165.6,179.84,190.39,185.27,164.7,169.43,176.1,170.82,,36,965,33,33.53,
27.06.23 16:48:11,11.07,170.28,155.98,175.32,172.62,173.98,167.43,168.98,193.77,172.47,189.5,166.06,165.07,164.98,178.99,177.05,162.25,163.89,179.58,190.39,184.76,163.99,169.17,170.92,169.83,,36,965,33,33.55,
27.06.23 16:48:26,11.32,168.8,165.96,181.6,176.99,174.73,166.47,168.98,191.47,171.23,192.29,164.11,168.23,162.6,178.74,176.54,162.5,165.84,177.73,190.39,185.79,164.46,167.86,171.41,168.6,,36,965,33,33.56,
27.06.23 16:48:41,11.57,165.86,154.57,180.87,169.26,171.5,166.47,170.69,190.19,169.51,191.78,168.5,168.48,162.6,174.25,172.05,162.5,168.78,177.73,189.87,185.27,165.64,168.12,170.43,168.35,,36,965,33,33.6,
27.06.23 16:48:56,11.82,164.15,155.98,181.11,172.87,172.99,164.06,179.35,193.52,169.26,192.29,168.25,171.41,160.94,171.27,168.34,163.98,169.27,177.2,189.1,184.76,166.59,167.34,171.17,172.32,,36,965,33,33.61,
27.06.23 16:49:12,12.08,164.88,152.93,179.42,169.74,170.76,165.5,170.44,191.21,170.49,191.78,167.52,171.66,163.55,173.75,167.35,158.8,165.84,175.88,190.39,185.79,167.55,168.12,172.64,167.36,,36,965,33,33.64,
27.06.23 16:49:27,12.33,164.88,154.33,177.73,168.78,172.49,161.67,169.46,191.47,171.23,190,173.16,172.4,162.6,173.5,167.85,160.52,165.11,176.67,189.62,185.79,163.75,168.12,169.7,168.35,,36,965,33,33.67,
27.06.23 16:49:42,12.58,163.66,162.61,184.28,167.1,174.48,164.06,169.46,190.96,170.25,190.51,171.69,167.75,164.03,173,166.37,160.52,166.58,176.94,191.41,185.53,164.46,168.38,170.19,168.84,,36,965,33,33.7,
27.06.23 16:49:57,12.83,168.8,162.38,181.35,163.06,180.48,164.54,166.54,192.75,171.23,192.29,171.69,165.31,163.31,172.26,165.63,161.75,167.55,175.88,190.9,186.56,163.75,168.38,169.7,174.31,,36,965,33,33.71,
27.06.23 16:50:12,13.08,170.03,151.06,176.76,162.35,174.98,165.99,168.24,194.8,170.49,190.26,172.67,172.4,162.6,175.74,162.94,157.33,168.78,176.15,190.13,185.02,166.36,167.86,170.19,171.07,,36,965,33,33.74,
27.06.23 16:50:27,13.33,168.31,151.99,176.28,165.2,171.75,163.1,170.94,191.72,168.77,191.78,168.99,164.35,160.47,176.74,161.48,156.11,168.05,176.94,190.39,185.79,166.59,169.17,170.68,173.06,,36,965,33,33.75,
27.06.23 16:50:42,13.58,169.54,155.27,180.63,166.39,173.24,167.19,168.49,191.47,169.51,191.52,169.97,163.38,160.7,172.26,161.72,160.52,164.62,175.36,190.13,186.04,163.28,168.91,169.7,170.82,,36,965,33,33.78,
27.06.23 16:50:57,13.83,167.57,153.63,175.8,162.59,173.98,164.3,169.46,190.19,168.28,192.03,168.5,168.23,162.36,173.75,159.05,156.36,163.41,176.41,191.16,184.51,161.86,171.01,172.64,169.83,,36,965,33,33.81,
27.06.23 16:51:12,14.08,165.86,150.83,176.28,164.72,171.75,162.39,174.38,193.52,170,192.03,165.33,165.31,163.07,173.25,159.53,157.58,164.38,176.67,190.39,185.27,163.99,171.01,171.9,173.06,,36,965,33,33.85,
27.06.23 16:51:27,14.33,164.88,149.66,176.04,161.88,172,163.1,176.12,194.03,172.71,192.29,163.63,159.53,163.79,172.01,163.43,156.36,167.31,174.83,190.39,186.04,161.39,172.06,169.7,167.12,,36,965,33,33.85,
27.06.23 16:51:42,14.58,167.08,152.93,178.45,158.58,175.72,161.67,174.63,193,175.94,192.54,162.18,160.97,161.18,170.28,162.7,159.54,168.54,175.62,190.64,185.53,165.64,173.64,169.7,170.08,,36,965,33,33.86,
27.06.23 16:51:57,14.83,165.37,150.36,178.69,162.35,171.26,164.54,172.9,194.54,171.23,192.8,167.52,164.59,164.27,169.54,165.39,155.62,165.6,176.67,191.16,186.04,165.88,174.7,169.7,167.36,,36,965,33,33.89,
27.06.23 16:52:12,15.08,163.41,151.99,176.28,162.35,173.49,164.3,167.51,190.19,170,192.8,167.28,165.31,159.99,170.77,164.65,155.38,163.16,176.41,191.93,185.27,166.12,174.96,167.26,166.62,,36,965,33,33.94,
27.06.23 16:52:27,15.33,165.12,153.63,175.56,165.2,182.24,163.82,169.22,192.49,170.74,192.29,164.11,168.72,162.12,168.8,162.94,155.38,165.11,177.2,190.13,185.53,165.64,173.64,169.21,169.09,,36,965,33,33.94,
27.06.23 16:52:42,15.58,165.86,153.86,174.84,161.64,171.5,163.34,173.89,192.49,169.51,192.54,165.57,177.09,161.41,168.31,163.43,155.62,162.68,176.41,190.64,185.79,164.7,171.01,170.19,168.1,,36,965,33,33.98,
27.06.23 16:52:57,15.83,163.66,152.23,174.6,170.94,170.76,168.64,175.13,193.26,168.77,192.29,167.03,167.75,159.28,167.08,161.48,154.89,167.06,176.41,190.39,185.27,163.51,165.51,166.77,167.12,,36,965,33,33.99,
27.06.23 16:53:12,16.08,160.02,150.59,173.88,163.3,168.55,170.83,166.29,192.75,167.06,191.78,169.72,167.5,159.76,167.08,162.7,158.07,162.68,176.94,190.64,185.27,162.1,163.44,167.02,170.82,,36,965,33,34.02,
27.06.23 16:53:27,16.33,159.77,152.23,173.88,161.17,167.81,170.34,168,192.75,168.04,192.29,169.48,160.73,159.76,166.1,163.18,159.54,163.41,175.62,190.39,183.74,162.81,162.92,165.56,165.88,,36,965,33,34.03,
27.06.23 16:53:42,16.58,159.29,150.59,175.08,159.05,168.55,172.04,165.32,191.98,166.32,192.29,170.46,161.93,160.7,165.12,164.41,153.92,162.19,175.88,190.9,186.04,162.81,167.08,165.8,165.39,,36,965,33,34.05,
27.06.23 16:53:57,16.83,160.74,157.39,171.26,159.28,170.27,171.8,169.22,189.94,165.59,192.54,170.21,162.65,159.52,166.84,167.6,154.65,160.74,175.88,191.41,185.53,163.51,164.73,165.07,162.46,,36,965,33,34.08,
27.06.23 16:54:12,17.08,159.05,145.96,175.8,159.75,168.55,166.71,167.51,194.03,171.23,191.27,169.72,160.97,159.52,165.37,161.48,153.68,160.74,179.31,190.13,183.74,167.31,162.14,167.26,163.19,,36,965,33,34.1,
27.06.23 16:54:27,17.33,158.57,145.04,175.56,157.64,168.79,166.95,166.05,195.83,164.62,193.05,169.48,164.35,159.28,165.12,157.84,154.41,163.41,176.41,189.62,185.53,162.1,160.85,164.59,165.15,,36,965,33,34.11,
27.06.23 16:54:42,17.58,160.5,144.58,174.12,159.28,168.55,159.52,168.49,191.21,167.3,191.52,168.01,166.04,157.87,166.1,158.08,154.41,163.41,175.1,190.9,184.51,161.16,160.85,164.59,165.88,,36,965,33,34.13,
27.06.23 16:54:57,17.83,159.29,144.58,177.24,160.93,169.78,160.24,176.61,191.72,164.62,191.02,165.81,166.04,157.4,165.12,160.02,155.62,163.89,175.36,190.9,184.76,162.1,159.05,165.07,163.92,,36,965,33,34.16,
27.06.23 16:55:12,18.08,161.23,143.89,174.12,154.6,168.3,161.91,178.85,194.8,164.62,191.78,164.84,160.49,159.05,164.88,157.11,153.19,162.68,175.62,191.16,184.51,164.93,159.82,165.56,167.85,,36,965,33,34.17,
27.06.23 16:55:27,18.33,162.44,142.51,172.93,159.28,166.09,165.74,176.61,193.77,162.92,193.05,164.11,161.45,157.4,165.37,159.78,153.68,161.95,175.1,190.39,185.27,161.39,159.82,166.29,163.19,,36,965,33,34.2,
27.06.23 16:55:42,18.58,162.2,143.66,172.69,162.11,163.9,168.16,170.44,192.24,163.64,191.02,163.87,161.69,162.12,165.37,159.29,152.95,160.74,175.88,189.87,183.74,163.04,157.25,162.9,163.92,,36,965,33,34.23,
27.06.23 16:55:57,18.83,161.71,141.37,177.73,157.64,166.83,169.85,172.41,193.26,162.92,190.51,162.18,157.85,159.52,165.61,153.27,153.68,159.77,173.78,190.39,185.53,158.81,158.02,163.62,162.94,,36,965,33,34.24,
27.06.23 16:56:12,19.08,158.81,140.22,177.48,155.07,169.28,166.23,173.15,193.52,164.13,191.52,161.94,160.25,161.89,167.08,153.75,152.71,162.68,174.05,191.67,183.99,158.81,158.28,162.65,163.92,,36,965,33,34.25,
27.06.23 16:58:07,21,130.63,159.05,193.4,136.32,166.83,171.8,162.18,231.28,163.89,197.92,157.61,162.17,157.4,171.27,146.13,142.38,153.53,168.05,175.97,175.13,151.16,160.85,160.49,165.64,,36,965,33,34.41,965D6-(E1);
27.06.23 16:58:22,21.25,157.12,141.82,171.26,160.46,164.38,154.08,153.56,189.17,138.98,178.73,164.36,179.58,150.16,160.98,154.23,145.72,157.12,174.31,184.52,186.04,164.22,169.69,145.34,180.85,,36,965,33,34.44,965D6-(E1);
27.06.23 16:58:37,21.5,146.17,134.56,178.93,164.48,159.53,171.56,192.49,203.36,154.49,199.98,146.95,152.39,147.62,174.99,143.54,136.71,167.06,170.39,186.3,187.07,163.04,151.39,148.15,174.81,,36,965,33,34.46,965D6-(E1);
27.06.23 16:58:52,21.75,174.49,136.36,171.98,156.47,176.47,157.63,153.8,210.99,166.81,190.51,143.91,169.7,160.23,171.27,155.19,160.28,168.05,176.67,191.41,167.89,166.59,159.31,160.25,165.64,,36,965,33,34.49,965D6-(E1);
27.06.23 16:59:07,22,154.96,144.81,158.82,166.62,172.49,147.31,173.89,190.7,154.49,210.68,140.66,177.59,166.65,177.74,164.9,178.55,162.68,177.99,194.25,181.19,155.78,162.4,160.25,160.99,,36,965,33,34.53,965D6-(E1);
27.06.23 16:59:22,22.25,161.96,113.38,176.52,166.86,169.78,169.37,152.14,198.67,156.89,190.76,149.3,189.14,148.08,171.02,161.96,140.49,156.16,165.21,189.36,185.02,171.61,161.11,163.86,167.61,,36,965,33,34.55,965D6-(E1);
27.06.23 16:59:37,22.5,152.09,121.87,171.74,156,181.24,162.86,138.84,179.85,152.83,183.21,160.49,173.87,150.63,168.56,148.5,151.74,156.64,175.36,184.27,168.39,165.17,158.28,157.61,157.35,,36,965,33,34.58,965D6-(E1);
27.06.23 16:59:52,22.75,156.4,149.66,194.39,141.51,161.22,181.15,143,186.38,165.35,176.75,142.98,178.33,155.76,177.74,167.6,163.98,166.33,173.52,190.39,174.88,162.34,161.88,163.38,169.34,,36,965,33,34.6,965D6-(E1);
27.06.23 17:00:08,23.02,157.6,142.28,166.29,166.15,166.34,134.25,134.02,200.23,155.93,185.71,156.42,180.33,158.11,167.33,160.5,152.46,156.88,179.58,183.51,185.79,157.88,162.92,159.05,162.7,,36,965,33,34.61,965D6-(E1);
27.06.23 17:00:23,23.27,120.45,130.51,166.76,137.22,169.04,165.99,167.75,211.52,164.86,188.23,157.37,135.42,144.18,169.29,162.7,150.53,159.05,174.31,191.93,182.21,151.16,152.15,154.52,171.32,,36,965,33,34.64,965D6-(E1);
27.06.23 17:00:38,23.52,140.78,120.12,169.36,175.29,169.53,157.39,156.42,208.61,147.86,178.23,153.08,168.72,150.63,177.99,161.96,142.15,156.4,174.05,194.5,183.99,159.52,177.08,160.97,171.82,,36,965,33,34.67,965D6-(E1);
27.06.23 17:00:53,23.77,131.54,109.5,174.12,132.75,164.87,144.76,124.3,228.8,170.49,180.96,151.66,160.25,147.85,178.49,152.07,147.64,158.81,173.52,179.98,179.67,159.99,165.78,161.21,159.05,,36,965,33,34.7,965D6-(E1);
27.06.23 17:01:08,24.02,151.85,106.73,161.37,133.19,167.81,152.67,154.99,165.56,149.27,205.43,164.84,172.4,159.99,174.49,149.92,151.5,154.73,167.53,174.23,185.79,156.71,161.88,162.65,153.5,,36,965,33,34.71,965D6-(E1);
27.06.23 17:01:23,24.27,152.57,113.59,135.73,138.8,182.24,147.77,159.77,211.52,156.17,198.43,150.95,154.52,145.32,174.99,154.95,150.77,154.73,168.83,178.47,183.74,147.03,154.18,148.62,160.75,,36,965,33,34.74,965D6-(E1);
27.06.23 17:01:38,24.52,153.05,123.85,153.06,131.63,175.72,137.88,181.35,174.88,155.21,200.75,150.72,169.21,150.16,180.75,167.6,148.84,163.65,176.67,189.1,179.42,154.85,163.44,151.21,160.26,,36,965,33,34.77,965D6-(E1);
27.06.23 17:01:53,24.77,167.33,137.04,160.67,176.26,160.01,175.22,161.93,159.05,168.04,182.71,142.29,157.61,149.47,181.01,148.26,140.25,157.84,169.61,183.26,193.8,159.52,149.61,156.66,170.33,,36,965,33,34.78,965D6-(E1);
27.06.23 17:02:08,25.02,159.29,135.01,174.6,200.43,163.17,135.39,184.11,207.56,164.62,198.17,148.36,167.75,152.49,173.75,158.81,143.81,162.68,178.52,193.47,183.99,157.65,163.18,151.21,160.02,,36,965,33,34.81,965D6-(E1);
27.06.23 17:02:23,25.27,140.08,123.19,156.73,188.82,181.49,168.4,162.42,182.1,158.57,184.96,150.72,149.79,159.05,179.75,165.88,151.01,159.29,178.78,188.59,193.27,159.99,159.31,149.79,163.43,,36,965,33,34.84,965D6-(E1);
27.06.23 17:02:38,25.52,156.64,154.57,147.36,148.59,164.38,132.45,155.7,192.49,133,199.72,160.97,151.91,165.94,169.29,167.6,137.42,159.53,174.57,191.41,186.81,165.17,162.92,146.51,176.06,,36,965,33,34.85,965D6-(E1);
27.06.23 17:02:53,25.77,138.69,120.33,197.9,156.94,168.05,173.02,149.08,198.67,143.4,171.11,153.32,160.49,160.47,171.27,161.72,140.72,152.58,177.46,183.76,187.33,158.11,155.2,151.91,172.32,,36,965,33,34.88,965D6-(E1);
27.06.23 17:03:08,26.02,162.68,125.84,161.14,126.55,162.44,172.29,172.41,183.86,166.08,199.46,173.41,157.61,150.86,159.77,152.79,144.05,155.45,170.65,178.47,190.42,155.78,163.18,155.23,165.64,,36,965,33,34.89,965D6-(E1);
